R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.6919903908935755,0.6919903908935755,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,5.112703852828842e-06,0.019999986935784503,0.01999999999833962,0.017258780132299808,1.3133839510837972e-05,4.440892098500626e-16,4.440892098500626e-16,1.8259607579164412e-05,4.738508560209978
0.6919903908935755,0.6919903908935755,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,5.112703852826131e-06,0.01999998693577701,0.01999999999833318,0.01725878013230003,1.3133839510835075e-05,6.661338147750939e-16,6.661338147750939e-16,1.825960758665281e-05,4.738508560031871
