step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
1250,1250,0.00000000000000000e+00,8.96056976919398731e-16,0.00000000000000000e+00,3.82706556398678281e-16,9.14372094325868977e-16,4.60173067240980264e-16,nan,1.33226762955018785e-15
1255,1255,0.00000000000000000e+00,1.59626659426012541e-15,0.00000000000000000e+00,4.16467771761180977e-16,1.55939921347375314e-15,1.44402471545150866e-16,nan,1.44328993201270350e-15
1260,1260,0.00000000000000000e+00,1.04563298404422465e-15,0.00000000000000000e+00,1.87611497782907197e-16,1.09712258726243049e-15,7.09043367876568931e-16,nan,1.33226762955018785e-15
1265,1265,0.00000000000000000e+00,9.71960243796766116e-16,0.00000000000000000e+00,1.49282022508811983e-16,1.21605524416259018e-15,4.44114533571319065e-16,nan,1.33226762955018785e-15
1270,1270,0.00000000000000000e+00,1.28746094387719302e-15,0.00000000000000000e+00,5.15591502726413619e-16,5.66594483539879191e-16,2.55322256951884024e-16,nan,1.22124532708767219e-15
1275,1275,0.00000000000000000e+00,1.67815891473962604e-15,0.00000000000000000e+00,1.85425665001028408e-16,1.77083627389209661e-15,2.35868082470857531e-16,nan,1.22124532708767219e-15
1280,1280,0.00000000000000000e+00,7.95314719446558991e-16,0.00000000000000000e+00,3.92970938904233728e-16,6.65978298525774312e-16,2.80246479432251345e-16,nan,1.11022302462515654e-15
1285,1285,0.00000000000000000e+00,1.22698149063312852e-15,0.00000000000000000e+00,3.61478702477066626e-16,8.88715923194122771e-16,3.25707305027347454e-16,nan,1.11022302462515654e-15
1290,1290,0.00000000000000000e+00,9.37809086409897486e-16,0.00000000000000000e+00,2.23008408524424080e-16,1.00897307279242713e-15,2.30574849332243327e-16,nan,1.22124532708767219e-15
1295,1295,0.00000000000000000e+00,1.38931859558619871e-15,0.00000000000000000e+00,8.15143121726735071e-16,7.74457859199189683e-16,6.72979677924590282e-16,nan,1.11022302462515654e-15
1300,1300,0.00000000000000000e+00,1.13529891241108446e-15,0.00000000000000000e+00,6.67632676950783476e-16,8.32858970478820994e-16,6.51878286162325769e-16,nan,1.11022302462515654e-15
1305,1305,0.00000000000000000e+00,9.13177277525746918e-16,0.00000000000000000e+00,1.79039460946986984e-16,7.92807390556018290e-16,4.45248696014643965e-16,nan,8.88178419700125232e-16
1310,1310,0.00000000000000000e+00,1.08397223332530858e-15,0.00000000000000000e+00,3.45051740588162896e-16,6.43859051084235620e-16,2.42322362592446836e-16,nan,9.99200722162640886e-16
1315,1315,0.00000000000000000e+00,9.83510939982403579e-16,0.00000000000000000e+00,3.49903865987899308e-16,1.00752544091436321e-15,5.77557593086832001e-17,nan,1.11022302462515654e-15
1320,1320,0.00000000000000000e+00,9.42867222420084429e-16,0.00000000000000000e+00,4.61508363065181741e-16,9.45541799443249040e-16,2.10578591643682348e-17,nan,1.11022302462515654e-15
1325,1325,0.00000000000000000e+00,1.15012859442876262e-15,0.00000000000000000e+00,4.16317111010074272e-16,1.10867544000046674e-15,5.00415555238168019e-16,nan,1.11022302462515654e-15
1330,1330,0.00000000000000000e+00,1.21072165638449741e-15,0.00000000000000000e+00,4.37621545621540073e-16,8.86339287050629282e-16,6.82648950785794160e-16,nan,1.11022302462515654e-15
1335,1335,0.00000000000000000e+00,1.23571958662954087e-15,0.00000000000000000e+00,4.26939771869695535e-16,1.09643665260736765e-15,1.17569884199445984e-16,nan,1.11022302462515654e-15
1340,1340,0.00000000000000000e+00,1.96939164836330052e-15,0.00000000000000000e+00,6.31687532723153038e-16,2.00189730916697643e-15,2.32071227307652211e-16,nan,1.22124532708767219e-15
1345,1345,0.00000000000000000e+00,1.37915052805214469e-15,0.00000000000000000e+00,1.15617688928700834e-15,1.05551734835173620e-15,4.23473784572859987e-16,nan,1.33226762955018785e-15
1350,1350,0.00000000000000000e+00,1.60417640997492706e-15,0.00000000000000000e+00,5.62240677395525843e-16,1.44680871834923634e-15,4.61017982426300387e-16,nan,1.33226762955018785e-15
1355,1355,0.00000000000000000e+00,1.79049744465604035e-15,0.00000000000000000e+00,6.73167075159070138e-16,2.02466498115900188e-15,2.23372422462916957e-16,nan,1.11022302462515654e-15
1360,1360,0.00000000000000000e+00,1.53717700980276684e-15,0.00000000000000000e+00,3.50900622886531222e-16,9.65087942831047298e-16,6.47548572143513068e-16,nan,1.11022302462515654e-15
1365,1365,0.00000000000000000e+00,1.07105070352358015e-15,0.00000000000000000e+00,2.48232514683166031e-16,1.34815387315496589e-15,4.33285657029459733e-16,nan,1.11022302462515654e-15
1370,1370,0.00000000000000000e+00,8.41568473985182475e-16,0.00000000000000000e+00,1.96091240386638894e-16,7.84773163166720341e-16,1.57712766242889748e-16,nan,8.88178419700125232e-16
1375,1375,0.00000000000000000e+00,1.08509738959475949e-15,0.00000000000000000e+00,2.59282812451799545e-16,7.98513500654735908e-16,3.98018242867977657e-16,nan,8.88178419700125232e-16
1380,1380,0.00000000000000000e+00,1.04424735182411506e-15,0.00000000000000000e+00,4.99792540052125383e-16,1.92739420282953400e-15,3.16215088076599474e-16,nan,9.99200722162640886e-16
1385,1385,0.00000000000000000e+00,1.23736848080454041e-15,0.00000000000000000e+00,2.91057560358693856e-16,9.30250849876588159e-16,1.51280799586074718e-16,nan,8.88178419700125232e-16
1390,1390,0.00000000000000000e+00,1.80593954480466147e-15,0.00000000000000000e+00,7.99726177146473567e-17,1.34526161289997654e-15,5.55120931405073848e-16,nan,8.88178419700125232e-16
1395,1395,0.00000000000000000e+00,8.37293361060829311e-16,0.00000000000000000e+00,2.74838477693262267e-16,6.04056547441576990e-16,3.25716570719898509e-16,nan,6.66133814775093924e-16
1400,1400,0.00000000000000000e+00,1.39186619868270639e-15,0.00000000000000000e+00,3.04362200535791643e-16,1.73764719263963376e-15,5.13095187199000827e-16,nan,8.88178419700125232e-16
1405,1405,0.00000000000000000e+00,6.22066011898141922e-16,0.00000000000000000e+00,6.69781048345170505e-16,9.14834858657255231e-16,4.44112045426979208e-16,nan,7.77156117237609578e-16
1410,1410,0.00000000000000000e+00,8.09625337560918654e-16,0.00000000000000000e+00,1.45901906099850943e-16,4.27953575458020559e-16,4.47881809684556082e-16,nan,6.66133814775093924e-16
1415,1415,0.00000000000000000e+00,1.70872032953905558e-15,0.00000000000000000e+00,5.53198567933608793e-16,1.34130643998239731e-15,5.71699119211557252e-16,nan,6.66133814775093924e-16
1420,1420,0.00000000000000000e+00,1.03499873117063437e-15,0.00000000000000000e+00,4.85852336516601528e-16,8.34161202825972522e-16,1.15849537933432188e-16,nan,4.44089209850062616e-16
1425,1425,0.00000000000000000e+00,1.17909286962572383e-15,0.00000000000000000e+00,3.35726293450768947e-16,9.97039833664056322e-16,4.90394921061240839e-16,nan,4.44089209850062616e-16
1430,1430,0.00000000000000000e+00,8.30558884748131735e-16,0.00000000000000000e+00,4.94471223978318535e-16,9.58323600538801960e-16,2.24781737297552416e-16,nan,4.44089209850062616e-16
1435,1435,0.00000000000000000e+00,1.26631572694905345e-15,0.00000000000000000e+00,3.09788027882820058e-16,9.34816619201748780e-16,2.93337526281546105e-16,nan,6.66133814775093924e-16
1440,1440,0.00000000000000000e+00,1.03249165054186662e-15,0.00000000000000000e+00,5.22056422118279083e-16,5.89926233514571356e-16,5.13408149422441141e-16,nan,6.66133814775093924e-16
1445,1445,0.00000000000000000e+00,1.17982913027842830e-15,0.00000000000000000e+00,1.05289159610483534e-15,1.22473593695620090e-15,1.66485322041698757e-16,nan,6.66133814775093924e-16
1450,1450,0.00000000000000000e+00,1.09422756267444838e-15,0.00000000000000000e+00,5.10609607368068733e-16,9.09362145630307809e-16,5.15956565938404018e-16,nan,6.66133814775093924e-16
1455,1455,0.00000000000000000e+00,1.21486562308118455e-15,0.00000000000000000e+00,1.24739307613422453e-16,9.34173366972083176e-16,9.79023563647327417e-16,nan,8.88178419700125232e-16
1460,1460,0.00000000000000000e+00,8.78380782752547354e-16,0.00000000000000000e+00,2.03436996557096827e-16,7.64646474473308688e-16,4.96814667499498806e-16,nan,8.88178419700125232e-16
1465,1465,0.00000000000000000e+00,1.34716329845689575e-15,0.00000000000000000e+00,6.55814111715544538e-16,1.05811818523600180e-15,3.21783329613614762e-16,nan,8.88178419700125232e-16
1470,1470,0.00000000000000000e+00,1.09808009727849838e-15,0.00000000000000000e+00,7.37748490963011991e-16,1.23048096486940512e-15,2.30352125520929769e-16,nan,9.99200722162640886e-16
1475,1475,0.00000000000000000e+00,1.00422805139826691e-15,0.00000000000000000e+00,3.57217779242865719e-16,5.30648502655269942e-16,3.16661708734093005e-16,nan,9.99200722162640886e-16
1480,1480,0.00000000000000000e+00,2.00268706126966644e-15,0.00000000000000000e+00,6.54568238539118869e-16,1.39149911306914874e-15,3.14057399843256241e-16,nan,9.99200722162640886e-16
1485,1485,0.00000000000000000e+00,1.25251380122108945e-15,0.00000000000000000e+00,3.60852912269878875e-16,9.52119206089799826e-16,4.58422954979742962e-16,nan,9.99200722162640886e-16
1490,1490,0.00000000000000000e+00,1.84425565325189144e-15,0.00000000000000000e+00,3.21489191655861956e-16,1.57863088670811363e-15,3.40898119525656331e-16,nan,1.11022302462515654e-15
1495,1495,0.00000000000000000e+00,9.48935508443254211e-16,0.00000000000000000e+00,2.82081873962030230e-16,9.35991456465370647e-16,3.33275239657371117e-16,nan,1.22124532708767219e-15
1500,1500,0.00000000000000000e+00,1.11821777308092058e-15,0.00000000000000000e+00,4.73065943479691046e-16,1.60811244174092744e-15,5.75714704588414369e-17,nan,1.11022302462515654e-15
1505,1505,0.00000000000000000e+00,1.14907817898600121e-15,0.00000000000000000e+00,2.18642694026411903e-16,1.03803237711650394e-15,3.26474277417371037e-16,nan,1.11022302462515654e-15
1510,1510,0.00000000000000000e+00,9.90726990222719669e-16,0.00000000000000000e+00,1.83454821696080946e-16,4.82205828555172125e-16,5.42140387143987787e-17,nan,1.33226762955018785e-15
1515,1515,0.00000000000000000e+00,1.06938816056421338e-15,0.00000000000000000e+00,5.12666165537906015e-16,7.84786676147587696e-16,2.50440255721350471e-16,nan,1.44328993201270350e-15
1520,1520,0.00000000000000000e+00,1.15990076625219543e-15,0.00000000000000000e+00,6.22160988339711230e-16,1.36119710644506207e-15,4.44155299952294486e-16,nan,1.33226762955018785e-15
1525,1525,0.00000000000000000e+00,1.03797822127721341e-15,0.00000000000000000e+00,3.30650072043654118e-16,8.56513956256553330e-16,2.58533721363320414e-16,nan,1.55431223447521916e-15
1530,1530,0.00000000000000000e+00,1.24842336365622975e-15,0.00000000000000000e+00,4.72935635718163138e-16,6.38410256067156742e-16,3.27814777644971358e-16,nan,1.55431223447521916e-15
1535,1535,0.00000000000000000e+00,1.59274949981533396e-15,0.00000000000000000e+00,2.78958726004767139e-16,8.31268220529446680e-16,2.33095616422082987e-16,nan,1.33226762955018785e-15
1540,1540,0.00000000000000000e+00,1.02322293761414182e-15,0.00000000000000000e+00,6.87286851999747453e-16,1.31311481744504920e-15,3.29606177599549359e-16,nan,1.55431223447521916e-15
1545,1545,0.00000000000000000e+00,1.68679484040572720e-15,0.00000000000000000e+00,1.68858592271444122e-16,1.47286938118637533e-15,2.24865797261531057e-16,nan,1.55431223447521916e-15
1550,1550,0.00000000000000000e+00,1.41419896662325641e-15,0.00000000000000000e+00,4.52399055763642489e-16,9.82169557599922273e-16,3.14030482455598282e-16,nan,1.55431223447521916e-15
1555,1555,0.00000000000000000e+00,1.66479028729965095e-15,0.00000000000000000e+00,3.30790791076178939e-16,1.93505539496905690e-15,3.60642373120526415e-16,nan,1.55431223447521916e-15
1560,1560,0.00000000000000000e+00,1.36111677238549182e-15,0.00000000000000000e+00,4.34689027454262630e-16,1.08577812155790011e-15,2.31493369535872183e-16,nan,1.55431223447521916e-15
1565,1565,0.00000000000000000e+00,9.23067501886697412e-16,0.00000000000000000e+00,2.78932667621917409e-16,6.07602759122745602e-16,4.65779535172309638e-16,nan,1.33226762955018785e-15
1570,1570,0.00000000000000000e+00,8.04295677518950868e-16,0.00000000000000000e+00,2.33098766173670910e-16,7.22759208244597800e-16,2.48627932028265208e-16,nan,1.22124532708767219e-15
1575,1575,0.00000000000000000e+00,1.24122546501576922e-15,0.00000000000000000e+00,2.69175833056515710e-16,1.25426544792799412e-15,1.11263564656402691e-16,nan,1.22124532708767219e-15
1580,1580,0.00000000000000000e+00,9.77704954046251770e-16,0.00000000000000000e+00,1.56026353699729133e-16,6.17059961853341153e-16,2.29388385734135811e-16,nan,1.33226762955018785e-15
1585,1585,0.00000000000000000e+00,1.17824947255982057e-15,0.00000000000000000e+00,3.45959921634165814e-16,1.27774534448415356e-15,2.27524125516966134e-16,nan,1.22124532708767219e-15
1590,1590,0.00000000000000000e+00,1.10303613113533905e-15,0.00000000000000000e+00,4.68778277725392166e-16,1.53854367454021447e-15,7.11749185751445556e-16,nan,1.33226762955018785e-15
1595,1595,0.00000000000000000e+00,1.48363889013914085e-15,0.00000000000000000e+00,6.49362330641399964e-16,1.17012703066954045e-15,4.13081132555124113e-16,nan,1.22124532708767219e-15
1600,1600,0.00000000000000000e+00,1.07227458737497238e-15,0.00000000000000000e+00,5.75373703037966005e-16,1.24616247944168356e-15,2.22044827369492946e-16,nan,1.11022302462515654e-15
1605,1605,0.00000000000000000e+00,9.24139328763321482e-16,0.00000000000000000e+00,1.70461048099114019e-16,4.44970208379570613e-16,6.33970811611512250e-16,nan,1.11022302462515654e-15
1610,1610,0.00000000000000000e+00,1.41465423465871200e-15,0.00000000000000000e+00,2.65098899515640449e-16,1.33547475023871850e-15,2.22212987338203909e-16,nan,8.88178419700125232e-16
1615,1615,0.00000000000000000e+00,7.98304710141644329e-16,0.00000000000000000e+00,3.78247109184743967e-16,8.14166625059230527e-16,2.23210980842653679e-16,nan,8.88178419700125232e-16
1620,1620,0.00000000000000000e+00,8.58775582357950044e-16,0.00000000000000000e+00,6.80932588767071769e-16,1.00379765702378882e-15,2.22047377074291615e-16,nan,8.88178419700125232e-16
1625,1625,0.00000000000000000e+00,1.46980639469902272e-15,0.00000000000000000e+00,3.75198482799857409e-16,1.48967186610087952e-15,6.34431395557283866e-16,nan,8.88178419700125232e-16
1630,1630,0.00000000000000000e+00,1.53080348243723557e-15,0.00000000000000000e+00,2.22573900186909965e-16,9.92869445479019219e-16,3.22606564497849563e-16,nan,8.88178419700125232e-16
1635,1635,0.00000000000000000e+00,1.03380071876561434e-15,0.00000000000000000e+00,4.45340781660234405e-16,9.00286281980246332e-16,4.02609886073815529e-16,nan,7.77156117237609578e-16
1640,1640,0.00000000000000000e+00,1.61885954636088576e-15,0.00000000000000000e+00,5.41693519960179672e-16,1.12488747351951307e-15,6.38149033994979968e-16,nan,7.77156117237609578e-16
1645,1645,0.00000000000000000e+00,1.18744305417336278e-15,0.00000000000000000e+00,6.73900447855772801e-16,1.49443303355826357e-15,2.59432809419592329e-16,nan,8.88178419700125232e-16
1650,1650,0.00000000000000000e+00,1.68645696069305173e-15,0.00000000000000000e+00,5.00356137519365564e-16,2.03555823617369034e-15,3.46632157422200743e-16,nan,8.88178419700125232e-16
1655,1655,0.00000000000000000e+00,1.20255007368907132e-15,0.00000000000000000e+00,3.00052585034862813e-16,1.01397796282860764e-15,2.27002140354620143e-16,nan,8.88178419700125232e-16
1660,1660,0.00000000000000000e+00,1.27761157184717439e-15,0.00000000000000000e+00,2.07670298589973526e-16,1.23293908995015448e-15,3.19202669459951793e-16,nan,7.77156117237609578e-16
1665,1665,0.00000000000000000e+00,1.37760702369245837e-15,0.00000000000000000e+00,5.87100305222901384e-16,9.72477144492108767e-16,7.94372600871064061e-17,nan,9.99200722162640886e-16
1670,1670,0.00000000000000000e+00,9.25125068777377819e-16,0.00000000000000000e+00,2.69168515145724860e-16,6.08845423365847082e-16,5.24963315548875366e-16,nan,8.88178419700125232e-16
1675,1675,0.00000000000000000e+00,8.58606086298267911e-16,0.00000000000000000e+00,3.80964729516752061e-16,5.61462485659957584e-16,2.51433993803009280e-16,nan,8.88178419700125232e-16
1680,1680,0.00000000000000000e+00,1.25759856538198127e-15,0.00000000000000000e+00,1.78716834167053407e-16,1.42346500532577209e-15,2.48278323656964131e-16,nan,8.88178419700125232e-16
1685,1685,0.00000000000000000e+00,1.27158183392693767e-15,0.00000000000000000e+00,9.38905013079100440e-16,6.77259121410279817e-16,9.20172916523845213e-17,nan,9.99200722162640886e-16
1690,1690,0.00000000000000000e+00,9.43493424232612528e-16,0.00000000000000000e+00,1.16775024892072335e-15,1.58574086671010258e-15,4.47722416519647019e-16,nan,8.88178419700125232e-16
1695,1695,0.00000000000000000e+00,1.39823683588176367e-15,0.00000000000000000e+00,9.56129871209207057e-16,2.02658833608707633e-15,3.38553702607239746e-16,nan,9.99200722162640886e-16
1700,1700,0.00000000000000000e+00,1.13802904808660925e-15,0.00000000000000000e+00,1.57921167502866594e-16,9.91232286368537709e-16,2.78162702638183014e-16,nan,8.88178419700125232e-16
1705,1705,0.00000000000000000e+00,1.13005481498924054e-15,0.00000000000000000e+00,5.32553792267874674e-16,8.25617377804849156e-16,2.56028368002675667e-16,nan,1.11022302462515654e-15
1710,1710,0.00000000000000000e+00,1.48729660278495801e-15,0.00000000000000000e+00,1.90765777826860510e-16,1.39403440933363114e-15,1.45201695307293876e-16,nan,8.88178419700125232e-16
1715,1715,0.00000000000000000e+00,1.62296013710665859e-15,0.00000000000000000e+00,2.77165187998587016e-16,1.13498876122340745e-15,3.33499528855740870e-16,nan,9.99200722162640886e-16
1720,1720,0.00000000000000000e+00,1.03650480155218668e-15,0.00000000000000000e+00,7.98252748678933495e-16,8.19069102760913061e-16,4.59463465866827941e-17,nan,1.11022302462515654e-15
1725,1725,0.00000000000000000e+00,1.16651702178155126e-15,0.00000000000000000e+00,4.99603791871231691e-16,1.36005811215212023e-15,3.34707787286218619e-16,nan,8.88178419700125232e-16
1730,1730,0.00000000000000000e+00,1.06835128528617099e-15,0.00000000000000000e+00,2.33577320686818474e-16,1.09741231112095852e-15,3.00155232958587574e-16,nan,1.11022302462515654e-15
1735,1735,0.00000000000000000e+00,1.59381964898941849e-15,0.00000000000000000e+00,3.73897398408608705e-16,1.55809961151522400e-15,5.55437622379503018e-16,nan,9.99200722162640886e-16
1740,1740,0.00000000000000000e+00,9.12046922252576401e-16,0.00000000000000000e+00,7.58801304484055372e-16,6.49625771114280366e-16,3.15389469247904677e-16,nan,1.11022302462515654e-15
1745,1745,0.00000000000000000e+00,1.15334892337833735e-15,0.00000000000000000e+00,5.11460707254760404e-16,8.04974028073722274e-16,3.48637284011284761e-16,nan,9.99200722162640886e-16
1750,1750,0.00000000000000000e+00,1.17628206329168017e-15,0.00000000000000000e+00,5.90884989189057239e-16,7.63325302019263213e-16,2.34102912211494749e-16,nan,8.88178419700125232e-16
1755,1755,0.00000000000000000e+00,1.01224300694026622e-15,0.00000000000000000e+00,8.56570828555950060e-16,6.31984706297974484e-16,3.68451545743289810e-16,nan,8.88178419700125232e-16
1760,1760,0.00000000000000000e+00,1.35197143664339024e-15,0.00000000000000000e+00,2.77937690913486638e-16,1.61218305437460088e-15,3.37705016300312455e-17,nan,8.88178419700125232e-16
1765,1765,0.00000000000000000e+00,1.10129604378788119e-15,0.00000000000000000e+00,4.11806836075032730e-16,8.42588581491289980e-16,3.63011556748428374e-16,nan,8.88178419700125232e-16
1770,1770,0.00000000000000000e+00,1.42000268374831924e-15,0.00000000000000000e+00,1.51245994304703741e-16,1.50616166962532529e-15,4.44799072374462371e-16,nan,1.11022302462515654e-15
1775,1775,0.00000000000000000e+00,1.29684467713860047e-15,0.00000000000000000e+00,3.76691410528826719e-16,9.07793201818576547e-16,2.32472511132687657e-16,nan,1.11022302462515654e-15
1780,1780,0.00000000000000000e+00,8.90248935963625362e-16,0.00000000000000000e+00,7.99698796377112094e-16,1.19861769104153952e-15,2.99128824095683539e-16,nan,1.33226762955018785e-15
1785,1785,0.00000000000000000e+00,1.64392453764289690e-15,0.00000000000000000e+00,6.70224868350824434e-16,1.56307124643731458e-15,3.36124471076808655e-16,nan,1.33226762955018785e-15
1790,1790,0.00000000000000000e+00,1.03712275946322598e-15,0.00000000000000000e+00,6.83114382052594748e-16,1.26190767127373234e-15,2.54231646181261610e-16,nan,1.33226762955018785e-15
1795,1795,0.00000000000000000e+00,9.22582071887835769e-16,0.00000000000000000e+00,7.19581900864109462e-16,9.71081053303593871e-16,3.16318563810542306e-16,nan,1.22124532708767219e-15
1800,1800,0.00000000000000000e+00,1.37374008887210807e-15,0.00000000000000000e+00,6.66656313851813882e-16,1.18377094466848666e-15,5.00183940396392996e-16,nan,1.11022302462515654e-15
1805,1805,0.00000000000000000e+00,1.30751601413391683e-15,0.00000000000000000e+00,7.17230173895099022e-16,1.19260069127885334e-15,4.18825557821805753e-16,nan,1.33226762955018785e-15
1810,1810,0.00000000000000000e+00,1.36231240207657379e-15,0.00000000000000000e+00,5.69235181997148639e-16,8.55641580320785206e-16,4.97403900359479620e-16,nan,1.11022302462515654e-15
1815,1815,0.00000000000000000e+00,1.02943176004759407e-15,0.00000000000000000e+00,3.02321542441145423e-16,8.85968177978412694e-16,2.22046928473301505e-16,nan,1.11022302462515654e-15
1820,1820,0.00000000000000000e+00,1.40415645101493125e-15,0.00000000000000000e+00,5.51384672056214904e-16,1.17405448358441888e-15,5.00756582600037423e-16,nan,1.33226762955018785e-15
1825,1825,0.00000000000000000e+00,1.13919747385882900e-15,0.00000000000000000e+00,5.98178422441217317e-16,8.68632562329236570e-16,3.14821611124238475e-16,nan,1.11022302462515654e-15
1830,1830,0.00000000000000000e+00,9.61677362452452948e-16,0.00000000000000000e+00,3.29920955823958925e-16,9.26861429919952486e-16,1.59177721325770012e-16,nan,1.11022302462515654e-15
1835,1835,0.00000000000000000e+00,6.20037771186359258e-16,0.00000000000000000e+00,8.03518592466021144e-16,8.07770341498036749e-16,4.97941908012158884e-16,nan,1.11022302462515654e-15
1840,1840,0.00000000000000000e+00,1.25906909613061313e-15,0.00000000000000000e+00,1.74792576884242103e-16,1.08341202070576843e-15,8.18332296313520986e-17,nan,1.11022302462515654e-15
1845,1845,0.00000000000000000e+00,1.79431953013814179e-15,0.00000000000000000e+00,5.25898302764228108e-16,1.89774883536357922e-15,3.15087611991503509e-16,nan,9.99200722162640886e-16
1850,1850,0.00000000000000000e+00,1.14049861412418231e-15,0.00000000000000000e+00,3.79969471165800030e-16,6.26604951814591065e-16,4.96692919717494471e-16,nan,8.88178419700125232e-16
1855,1855,0.00000000000000000e+00,1.62185056672974774e-15,0.00000000000000000e+00,3.09464664453213983e-16,1.68270218055524360e-15,3.19809116318019705e-16,nan,8.88178419700125232e-16
1860,1860,0.00000000000000000e+00,1.05814311818673567e-15,0.00000000000000000e+00,5.11056793742206006e-16,7.36624245203815874e-16,2.53093886567531234e-16,nan,7.77156117237609578e-16
1865,1865,0.00000000000000000e+00,1.21202506283321721e-15,0.00000000000000000e+00,2.76499270570417372e-16,5.21056520378905636e-16,4.65191514477029983e-16,nan,8.88178419700125232e-16
1870,1870,0.00000000000000000e+00,2.08910714250003655e-15,0.00000000000000000e+00,6.41938939651706105e-16,1.84506595910648265e-15,3.20869257470724939e-16,nan,7.77156117237609578e-16
1875,1875,0.00000000000000000e+00,1.16989502015844966e-15,0.00000000000000000e+00,4.42510225619169849e-16,8.51251047430792825e-16,5.60708052022371296e-16,nan,8.88178419700125232e-16
1880,1880,0.00000000000000000e+00,1.34556815460107287e-15,0.00000000000000000e+00,3.82981958224602027e-16,7.27666603250349475e-16,4.12636419051210256e-16,nan,1.11022302462515654e-15
1885,1885,0.00000000000000000e+00,1.32468422413337899e-15,0.00000000000000000e+00,4.20121092056472089e-16,7.75393550499611757e-16,3.19690937581030858e-16,nan,8.88178419700125232e-16
1890,1890,0.00000000000000000e+00,1.15228682939859810e-15,0.00000000000000000e+00,4.21640144335115052e-16,9.30829630989088248e-16,2.48254742289166002e-16,nan,1.22124532708767219e-15
1895,1895,0.00000000000000000e+00,8.90610416055940626e-16,0.00000000000000000e+00,3.08097943135683289e-16,5.17631860935007004e-16,3.21820234393906214e-16,nan,9.99200722162640886e-16
1900,1900,0.00000000000000000e+00,1.46985862943183559e-15,0.00000000000000000e+00,2.68905820523270153e-16,1.75764481675450674e-15,4.96640992188118456e-16,nan,1.11022302462515654e-15
1905,1905,0.00000000000000000e+00,1.10432742656350970e-15,0.00000000000000000e+00,6.08496935936276907e-16,1.11753346436929013e-15,2.48763078316591004e-16,nan,1.11022302462515654e-15
1910,1910,0.00000000000000000e+00,1.18755152280519102e-15,0.00000000000000000e+00,7.08446115560780918e-16,6.25351559595707711e-16,4.99439702627835541e-16,nan,1.11022302462515654e-15
1915,1915,0.00000000000000000e+00,1.93864803572410451e-15,0.00000000000000000e+00,2.97159932577362793e-16,2.29270140557833178e-15,3.18013866840823842e-16,nan,9.99200722162640886e-16
1920,1920,0.00000000000000000e+00,1.31798906187490437e-15,0.00000000000000000e+00,5.65715261978617191e-16,6.00206259319659364e-16,2.34674637748958810e-16,nan,8.88178419700125232e-16
1925,1925,0.00000000000000000e+00,1.46194992651460646e-15,0.00000000000000000e+00,7.57516110824971646e-16,1.99172019281258920e-15,4.97840176563975996e-16,nan,8.88178419700125232e-16
1930,1930,0.00000000000000000e+00,1.46126516182515973e-15,0.00000000000000000e+00,4.12031564829343823e-16,6.41569388479952305e-16,7.50585296681714281e-16,nan,8.88178419700125232e-16
1935,1935,0.00000000000000000e+00,9.01601459254890337e-16,0.00000000000000000e+00,2.66263470764597100e-16,7.40939810742230549e-16,3.05474595021934349e-16,nan,8.88178419700125232e-16
1940,1940,0.00000000000000000e+00,7.54654309524476381e-16,0.00000000000000000e+00,3.80385443645274165e-16,5.87147905143332642e-16,3.46355293862489130e-16,nan,6.66133814775093924e-16
1945,1945,0.00000000000000000e+00,1.08919824355557335e-15,0.00000000000000000e+00,1.04547044290894108e-15,1.58868050171272857e-15,5.55025594657391112e-17,nan,6.66133814775093924e-16
1950,1950,0.00000000000000000e+00,1.32300287356851592e-15,0.00000000000000000e+00,7.03992332066186851e-16,1.31294772383635363e-15,3.46297379054395445e-16,nan,6.66133814775093924e-16
1955,1955,0.00000000000000000e+00,1.40520372496339129e-15,0.00000000000000000e+00,5.13230600355778191e-16,9.27777678701849986e-16,2.68872575991526222e-16,nan,4.44089209850062616e-16
1960,1960,0.00000000000000000e+00,8.57016595723274016e-16,0.00000000000000000e+00,5.99265661634287738e-16,9.10907499657540395e-16,4.79920783503142224e-16,nan,4.44089209850062616e-16
1965,1965,0.00000000000000000e+00,1.14804751787829040e-15,0.00000000000000000e+00,1.96202421962918273e-16,7.68995512725247489e-16,3.55127282816018133e-16,nan,3.33066907387546962e-16
1970,1970,0.00000000000000000e+00,1.03769410590927082e-15,0.00000000000000000e+00,3.15531755996297255e-16,1.08644473423942794e-15,2.22310616924180936e-16,nan,4.44089209850062616e-16
1975,1975,0.00000000000000000e+00,1.32072313163431737e-15,0.00000000000000000e+00,1.63951847304256561e-16,9.84602991333270894e-16,2.77046483402598750e-16,nan,4.44089209850062616e-16
1980,1980,0.00000000000000000e+00,1.20708087191101902e-15,0.00000000000000000e+00,4.29630502065211078e-16,8.02240923580563453e-16,3.33938220413459241e-16,nan,4.44089209850062616e-16
1985,1985,0.00000000000000000e+00,1.28498494432427291e-15,0.00000000000000000e+00,3.33074925987463499e-16,9.51399585137158372e-16,3.70835444045761317e-16,nan,2.22044604925031308e-16
1990,1990,0.00000000000000000e+00,1.08669795288907494e-15,0.00000000000000000e+00,2.80530644466954141e-16,8.19754185163257520e-16,5.97105359314596724e-16,nan,3.33066907387546962e-16
