step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.7104252823535035e-33,2.1570224126314034e-33,0.6994177892738399,0.07431413249660504
25,3.6361097181608485e-28,1.3734826688122787e-28,0.6994177892738402,0.07431413249660404
50,1.0346264674766388e-27,3.9081370803421303e-28,0.6994177892738425,0.07431413249660272
75,2.0958074751657577e-27,7.916579716861548e-28,0.699417789273843,0.07431413249660196
100,3.140926473102635e-27,1.186435066377071e-27,0.6994177892738421,0.07431413249660099
125,4.1043284402112276e-27,1.5503448511436415e-27,0.6994177892738407,0.07431413249660018
150,6.375343185102637e-27,2.408184584952256e-27,0.6994177892738397,0.07431413249659927
200,1.422897158000833e-26,5.37476791818357e-27,0.6994177892738408,0.07431413249659899
300,4.211970174330558e-26,1.5910048057967722e-26,0.6994177892738421,0.07431413249659702
500,1.7743140805826121e-25,6.702189503630401e-26,0.6994177892738555,0.0743141324965897
750,6.850691033723138e-25,2.5877396815656267e-25,0.6994177892738752,0.07431413249658161
1000,1.9015770882502343e-24,7.1829052932019165e-25,0.6994177892739066,0.07431413249657187
1500,6.031784395473522e-24,2.278410711267922e-24,0.6994177892739132,0.07431413249656144
2000,2.8594853266435075e-23,1.0801251453596937e-23,0.699417789274043,0.07431413249653335
3000,3.369901785032496e-21,1.2729268520775033e-21,0.699417789273912,0.07431413249634547
4000,8.930473899944628e-19,3.37334461185407e-19,0.6994177892484731,0.07431413249904327
5000,2.7239159221246792e-16,1.02891595697957e-16,0.6994177890241233,0.0743141325786378
7500,3.80777895776522e-10,1.4383279962762321e-10,0.6994175210122,0.07431422793600476
10000,0.000525616674111659,0.0001985433466778477,0.6990067957140473,0.07443932912165586
15000,2.586320226876252,0.9769413694732767,0.43594864244984277,0.10204974323658489
20000,2.5134610385335012,0.9494199687976841,0.11293488942533574,0.15439926449788438
25000,2.5828959412461585,0.9756478999873843,0.1143995956462483,0.17896979910879002
30000,2.578553153672273,0.9740074809872186,0.11406476810402573,0.18376515328434442
35000,2.5682926694862136,0.9701317461230181,0.1146238924915111,0.18484807369333847
40000,2.5672161871271553,0.9697251220167665,0.11486265377225573,0.18519752342409185
