edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
1,0,2,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
2,0,3,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
3,0,4,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
4,0,5,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
5,0,6,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
6,0,7,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
7,0,8,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
8,0,9,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
9,0,10,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
10,0,11,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
11,0,12,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
12,0,13,0.0,0.23480034585146672,0.0,0.23480034585146672
13,1,2,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
14,1,3,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
15,1,4,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
16,1,5,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
17,1,6,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
18,1,7,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
19,1,8,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
20,1,9,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
21,1,10,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
22,1,11,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
23,1,12,0.0,0.23480034585146672,0.0,0.23480034585146672
24,1,13,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
25,2,3,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
26,2,4,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
27,2,5,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
28,2,6,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
29,2,7,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
30,2,8,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
31,2,9,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
32,2,10,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
33,2,11,0.0,0.23480034585146672,0.0,0.23480034585146672
34,2,12,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
35,2,13,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
36,3,4,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
37,3,5,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
38,3,6,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
39,3,7,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
40,3,8,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
41,3,9,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
42,3,10,0.0,0.23480034585146672,0.0,0.23480034585146672
43,3,11,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
44,3,12,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
45,3,13,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
46,4,5,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
47,4,6,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
48,4,7,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
49,4,8,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
50,4,9,0.0,0.23480034585146672,0.0,0.23480034585146672
51,4,10,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
52,4,11,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
53,4,12,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
54,4,13,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
55,5,6,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
56,5,7,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
57,5,8,0.0,0.23480034585146672,0.0,0.23480034585146672
58,5,9,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
59,5,10,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
60,5,11,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
61,5,12,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
62,5,13,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
63,6,7,0.0,0.23480034585146672,0.0,0.23480034585146672
64,6,8,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
65,6,9,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
66,6,10,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
67,6,11,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
68,6,12,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
69,6,13,83.07692307692308,0.027687539740401893,0.22802740496933252,0.22970219257535246
70,7,8,13.846153846153845,0.20869893803526984,0.0514396682639764,0.21494484457217702
71,7,9,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
72,7,10,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
73,7,11,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
74,7,12,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
75,7,13,96.92307692307693,-0.027687539740401914,0.22802740496933252,0.22970219257535246
76,8,9,27.692307692307693,0.1458339053784002,0.07653953797308519,0.16469920713546116
77,8,10,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
78,8,11,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
79,8,12,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
80,8,13,110.76923076923077,-0.06816258735645075,0.17972997172512178,0.1922212294504404
81,9,10,41.53846153846154,0.08976998750827993,0.07952926914167173,0.119931460874306
82,9,11,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
83,9,12,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
84,9,13,124.61538461538461,-0.07826551072549243,0.11338716749041758,0.13777568697205678
85,10,11,55.38461538461539,0.0782655107254924,0.11338716749041751,0.13777568697205672
86,10,12,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
87,10,13,138.46153846153845,-0.08976998750827993,0.07952926914167177,0.11993146087430603
88,11,12,69.23076923076923,0.06816258735645075,0.17972997172512173,0.19222122945044035
89,11,13,152.30769230769232,-0.14583390537840013,0.07653953797308508,0.16469920713546102
90,12,13,166.15384615384616,-0.20869893803526984,0.05143966826397638,0.21494484457217702
