step,residual
306,5.598379631947525e-10
307,5.591022344049924e-10
308,5.583640319079905e-10
309,5.576233146619136e-10
310,5.568807372115397e-10
311,5.561363221612631e-10
312,5.553890311202605e-10
313,5.546403563524358e-10
314,5.538885239117116e-10
315,5.531361118907287e-10
316,5.523807286799247e-10
317,5.516228241803302e-10
318,5.508642769548247e-10
319,5.501020364189171e-10
320,5.493388890570136e-10
321,5.485739960163185e-10
322,5.478073655744823e-10
323,5.470387239086936e-10
324,5.462675533495151e-10
325,5.45495217142469e-10
326,5.447200385053843e-10
327,5.43944494923865e-10
328,5.431668324579092e-10
329,5.423859595890966e-10
330,5.416053175333327e-10
331,5.40821536836594e-10
332,5.400364475808058e-10
333,5.392497562042686e-10
334,5.384625414583376e-10
335,5.376728050289562e-10
336,5.36881976999556e-10
337,5.360892494553529e-10
338,5.352947086032329e-10
339,5.344990224473976e-10
340,5.337025642022812e-10
341,5.329031539747999e-10
342,5.321033082540809e-10
343,5.313018679823432e-10
344,5.304989569338785e-10
345,5.296947845998802e-10
346,5.288888937623956e-10
347,5.280823841208425e-10
348,5.272748473509103e-10
349,5.264654952405427e-10
350,5.256553153889803e-10
351,5.248435885134089e-10
352,5.240300611104719e-10
353,5.23216721628409e-10
354,5.224021508562476e-10
355,5.215858878666818e-10
356,5.207694076554717e-10
357,5.199522357038688e-10
358,5.191326122434436e-10
359,5.183125934099662e-10
360,5.17492204587226e-10
361,5.166711731483759e-10
362,5.158489089222748e-10
363,5.150255877100648e-10
364,5.142021437655309e-10
365,5.133775805835643e-10
366,5.12552398567688e-10
367,5.117266098455331e-10
368,5.109001908162969e-10
369,5.100719694902022e-10
370,5.092442200975708e-10
371,5.084157563530443e-10
372,5.07585837995049e-10
373,5.067569635425175e-10
374,5.059258304229724e-10
375,5.050958720655519e-10
376,5.042654289890018e-10
377,5.034339583699489e-10
378,5.026012803750829e-10
379,5.017692493257759e-10
380,5.009367793360008e-10
381,5.00103845167913e-10
382,4.992709947516921e-10
383,4.984369336721521e-10
384,4.976032627204439e-10
385,4.967699643056339e-10
386,4.959363007524923e-10
387,4.951019516486458e-10
388,4.942676897524112e-10
389,4.934330512462943e-10
390,4.925987072304447e-10
391,4.917646724325637e-10
392,4.909300286634121e-10
393,4.900954909361164e-10
394,4.892615345973065e-10
395,4.884280460950206e-10
396,4.875942946462475e-10
397,4.867609459660288e-10
398,4.859285329446664e-10
399,4.850951232712331e-10
400,4.842622283379843e-10
401,4.834302361634094e-10
402,4.825973525606497e-10
403,4.817662033731297e-10
404,4.809350285066732e-10
405,4.801043171595116e-10
406,4.792736575262747e-10
407,4.784443023432015e-10
408,4.776152683963422e-10
409,4.767863262975542e-10
410,4.759589554026953e-10
411,4.751308988603417e-10
412,4.743037807315513e-10
413,4.734777179122995e-10
414,4.726525325408402e-10
415,4.718276650569015e-10
416,4.710028212183803e-10
417,4.70179415697223e-10
418,4.693580265549997e-10
419,4.685361728250076e-10
420,4.677160322644162e-10
421,4.668956426008754e-10
422,4.660769870809286e-10
423,4.652595587694904e-10
424,4.6444296074369953e-10
425,4.636276447955961e-10
426,4.6281310458607965e-10
427,4.6199921863413e-10
428,4.6118642414625183e-10
429,4.60375934735587e-10
430,4.5956538907098274e-10
431,4.587569563091141e-10
432,4.5794963072858266e-10
433,4.5714234291695365e-10
434,4.5633756827760454e-10
435,4.555348514620231e-10
436,4.547329349249581e-10
437,4.5393294157669343e-10
438,4.53133449520545e-10
439,4.523348529853445e-10
440,4.5153960063439816e-10
441,4.5074413370910323e-10
442,4.4995180956898935e-10
443,4.491613166073563e-10
444,4.483720225570358e-10
445,4.475835978105799e-10
446,4.4679680729312993e-10
447,4.4601132828303586e-10
448,4.452283310200028e-10
449,4.4444763913701315e-10
450,4.4366798889225655e-10
451,4.428915458541199e-10
452,4.421153995311e-10
453,4.4134216683270785e-10
454,4.405704083069363e-10
455,4.3980152395171927e-10
456,4.3903423705705325e-10
457,4.3826864987490983e-10
458,4.375059978766333e-10
459,4.367440503590121e-10
460,4.35984095218047e-10
461,4.352275994212718e-10
462,4.3447293606048194e-10
463,4.337206815952763e-10
464,4.3296963023073744e-10
465,4.3222315987296336e-10
466,4.314764335850471e-10
467,4.3073334133415497e-10
468,4.2999225396344493e-10
469,4.2925328048114555e-10
470,4.285163321926834e-10
471,4.277829239413686e-10
472,4.2705124105330075e-10
473,4.263222244927341e-10
474,4.255963801939503e-10
475,4.2487264148491046e-10
476,4.241526764134362e-10
477,4.2343423075808113e-10
478,4.227187324164063e-10
479,4.220056014336567e-10
480,4.2129478442885383e-10
481,4.205867856141259e-10
482,4.198825585034923e-10
483,4.1917982272675164e-10
484,4.184803675368107e-10
485,4.17784306246998e-10
486,4.170907643043553e-10
487,4.1640025759726997e-10
488,4.1571241766039184e-10
489,4.150280953594398e-10
490,4.1434721709161316e-10
491,4.136680898134614e-10
492,4.129927614664792e-10
493,4.123213396426766e-10
494,4.1165183877799047e-10
495,4.1098483789518104e-10
496,4.103217046987968e-10
497,4.0966179327336407e-10
498,4.090048953837336e-10
499,4.08351048941457e-10
500,4.0770113438633646e-10
501,4.070539098887723e-10
502,4.064098291340595e-10
503,4.0576894518588547e-10
504,4.0513125222227827e-10
505,4.0449812256787793e-10
506,4.038673538641188e-10
507,4.0324016908156015e-10
508,4.026160883675936e-10
509,4.0199592609599787e-10
510,4.0137898141106085e-10
511,4.0076544894842447e-10
512,4.0015542288122327e-10
513,3.9954926271916916e-10
514,3.989456811255764e-10
515,3.9834715075236915e-10
516,3.9775081401392017e-10
517,3.9715837914439185e-10
518,3.965699446070024e-10
519,3.959856848752326e-10
520,3.9540487194251174e-10
521,3.9482704967535075e-10
522,3.9425274797439226e-10
523,3.936827004398197e-10
524,3.9311672621817294e-10
525,3.925528456909889e-10
526,3.9199483829414896e-10
527,3.9143981159962526e-10
528,3.908886769661088e-10
529,3.9034050974585374e-10
530,3.8979739949414404e-10
531,3.8925840884541133e-10
532,3.887222990985076e-10
533,3.8818881939754606e-10
534,3.8766177791231225e-10
535,3.8713732634490127e-10
536,3.866164100477217e-10
537,3.8609983627173465e-10
538,3.8558656942910515e-10
539,3.850784149707262e-10
540,3.8457430439047805e-10
541,3.840729933993283e-10
542,3.8357560240842365e-10
543,3.8308274242484604e-10
544,3.8259387881796964e-10
545,3.821083431553035e-10
546,3.816273253090176e-10
547,3.8115059836530547e-10
548,3.8067641470972953e-10
549,3.8020768633147225e-10
550,3.797423588407984e-10
551,3.792810257294266e-10
552,3.7882441369311467e-10
553,3.783711647146454e-10
554,3.7792245739428535e-10
555,3.774774923632878e-10
556,3.770367561189317e-10
557,3.7659991415247365e-10
558,3.761678543939172e-10
559,3.7573895415558506e-10
560,3.753147987082751e-10
561,3.748941348418974e-10
562,3.744775453721784e-10
563,3.740653119521052e-10
564,3.7365736701874005e-10
565,3.732534112822337e-10
566,3.7285273370973715e-10
567,3.7245680795951364e-10
568,3.7206461116286205e-10
569,3.7167592522463433e-10
570,3.7129179379258524e-10
571,3.7091241291943693e-10
572,3.7053769497747325e-10
573,3.7016563325169527e-10
574,3.697970206192189e-10
575,3.6943458356110587e-10
576,3.690752498877998e-10
577,3.687197924517375e-10
578,3.683689158932253e-10
579,3.680217767529188e-10
580,3.6767830628740515e-10
581,3.6733893938975705e-10
582,3.670031239460848e-10
583,3.666717079831366e-10
584,3.6634514588487963e-10
585,3.6602206231988884e-10
586,3.6570212490417484e-10
587,3.6538725607230394e-10
588,3.650749978027911e-10
589,3.6476854531353294e-10
590,3.6446456914777933e-10
591,3.641651832493635e-10
592,3.6386958450520855e-10
593,3.6357726135977956e-10
594,3.632907688207435e-10
595,3.6300656594612595e-10
596,3.6272598734045197e-10
597,3.6245016445341894e-10
598,3.6217830895049423e-10
599,3.6190911546077344e-10
600,3.6164508425928717e-10
601,3.613841123422636e-10
602,3.611270583358393e-10
603,3.608746642465804e-10
604,3.606249551791735e-10
605,3.6037866494758203e-10
606,3.601365488766281e-10
607,3.5989836263466295e-10
608,3.5966419492885906e-10
609,3.594334580431007e-10
610,3.592061055196587e-10
611,3.589824181747226e-10
612,3.587630013005578e-10
613,3.5854692698062666e-10
614,3.58334117920281e-10
615,3.581250475699428e-10
616,3.5791941031512164e-10
617,3.5771685691547416e-10
618,3.575184128418448e-10
619,3.573231132384858e-10
620,3.5713132275984135e-10
621,3.5694212839463877e-10
622,3.567574528194344e-10
623,3.565746534885139e-10
624,3.5639701332650807e-10
625,3.5622095482095386e-10
626,3.5604860325876715e-10
627,3.5588022704442655e-10
628,3.5571559024252474e-10
629,3.555531632907827e-10
630,3.5539444385045087e-10
631,3.552386193905976e-10
632,3.55086714917046e-10
633,3.549377800042684e-10
634,3.5479185320516527e-10
635,3.546479671873182e-10
636,3.5450844935877426e-10
637,3.543711140626651e-10
638,3.542369934569662e-10
639,3.5410549907848165e-10
640,3.5397823258140893e-10
641,3.5385266779232027e-10
642,3.5373126810548565e-10
643,3.5361254778896956e-10
644,3.5349525153890564e-10
645,3.533814726461663e-10
646,3.532696507851895e-10
647,3.531610041257894e-10
648,3.530562211775642e-10
649,3.529533972236797e-10
650,3.528527779359147e-10
651,3.52754519777356e-10
652,3.5265863127694275e-10
653,3.5256540735089906e-10
654,3.524761941530061e-10
655,3.523876558601495e-10
656,3.523026015052377e-10
657,3.522194446847152e-10
658,3.521390082928797e-10
659,3.520614531266624e-10
660,3.5198511280332934e-10
661,3.519116169863714e-10
662,3.518407495653372e-10
663,3.517704901120439e-10
664,3.517034667969784e-10
665,3.5163875966995266e-10
666,3.515753896404569e-10
667,3.5151465930470825e-10
668,3.514556441881047e-10
669,3.513985890174505e-10
670,3.5134417077740467e-10
671,3.5129065660289514e-10
672,3.5123957932817627e-10
673,3.5119014031103357e-10
674,3.5114251091155485e-10
675,3.510973613837112e-10
676,3.5105372718575693e-10
677,3.5101078513126854e-10
678,3.5097078412304324e-10
679,3.509319057289257e-10
680,3.508946779507736e-10
681,3.508590891243387e-10
682,3.508248388629807e-10
683,3.5079158657307916e-10
684,3.507596593764732e-10
685,3.507291629431162e-10
686,3.5070063194211984e-10
687,3.506733185710369e-10
688,3.5064724125640834e-10
689,3.506215689081139e-10
690,3.505973539220858e-10
691,3.505748088516745e-10
692,3.505532203079144e-10
693,3.505328742137776e-10
694,3.505124632072127e-10
695,3.504946974672004e-10
696,3.5047631503764906e-10
697,3.504595274707645e-10
698,3.5044265202977864e-10
699,3.504275623223256e-10
700,3.504136860068662e-10
701,3.503994770918707e-10
702,3.5038678788353814e-10
703,3.5037437963686623e-10
704,3.503636753245733e-10
705,3.503530664064962e-10
706,3.503421868024023e-10
707,3.5033310206099957e-10
708,3.5032355434343216e-10
709,3.503148020123805e-10
710,3.503055521627936e-10
711,3.5029739019478167e-10
712,3.5028963599989273e-10
713,3.502819947200208e-10
714,3.502748511983925e-10
715,3.5026777013778985e-10
716,3.5026025200868126e-10
717,3.502542957306978e-10
718,3.502476598051197e-10
719,3.5024056642913406e-10
720,3.502332358612756e-10
721,3.5022688255017616e-10
722,3.502195491691467e-10
723,3.5021148952227346e-10
724,3.5020444705827925e-10
725,3.501960119753329e-10
726,3.5018691125259076e-10
727,3.5017940774987154e-10
728,3.501713047728639e-10
729,3.501614639431115e-10
730,3.5015163017975177e-10
731,3.5014259954934853e-10
732,3.5013240682641404e-10
733,3.5012097331233124e-10
734,3.501095506796712e-10
735,3.5009682285272235e-10
736,3.500843247719783e-10
737,3.5007079397601e-10
738,3.500558130451755e-10
739,3.5004122845644046e-10
740,3.500251803364798e-10
741,3.5000938878507706e-10
742,3.4999218858517853e-10
743,3.499727734564056e-10
744,3.499530454934991e-10
745,3.4993229832613883e-10
746,3.4991055525383756e-10
747,3.4988733840146463e-10
748,3.498636273438444e-10
749,3.4983812153097127e-10
750,3.4981214575188013e-10
751,3.497855398056709e-10
752,3.4975787070964224e-10
753,3.4972731610725386e-10
754,3.4969502112075294e-10
755,3.4966258013494937e-10
756,3.496280331615709e-10
757,3.4959140677904597e-10
758,3.495551820626971e-10
759,3.4951562726689343e-10
760,3.494763819280612e-10
761,3.4943419823597137e-10
762,3.49390981845339e-10
763,3.4934530893601204e-10
764,3.4929821879912127e-10
765,3.492492484842683e-10
766,3.491988022051671e-10
767,3.4914544891311567e-10
768,3.490912276630586e-10
769,3.490344372136521e-10
770,3.4897601600285914e-10
771,3.4891574198154e-10
772,3.488538979100544e-10
773,3.4878916021545147e-10
774,3.487224460043977e-10
775,3.486551140550837e-10
776,3.4858436906630533e-10
777,3.4851169654211646e-10
778,3.4843651111416907e-10
779,3.4835981765644574e-10
780,3.482797280532727e-10
781,3.4819782854418466e-10
782,3.481137645934988e-10
783,3.4802662383786076e-10
784,3.479370167706543e-10
785,3.478461494111662e-10
786,3.4775181118350527e-10
787,3.476553638389623e-10
788,3.475566698582606e-10
789,3.474540553181291e-10
790,3.4734974505505166e-10
791,3.4724232148367326e-10
792,3.4713229091993443e-10
793,3.470200974264895e-10
794,3.4690512258345966e-10
795,3.467864741821611e-10
796,3.4666662044608903e-10
797,3.465425422878438e-10
798,3.464170256606564e-10
799,3.4628781608448573e-10
800,3.461558053610705e-10
801,3.4602073420960967e-10
802,3.458823179781497e-10
803,3.4574113070388775e-10
804,3.455961796837954e-10
805,3.45449198277867e-10
806,3.4529869680460314e-10
807,3.45145068650099e-10
808,3.4498831312675707e-10
809,3.448278040616159e-10
810,3.44664478225387e-10
811,3.444980166568892e-10
812,3.4432804144969657e-10
813,3.441553559279159e-10
814,3.4397884433700374e-10
815,3.4379889223743744e-10
816,3.4361550001416274e-10
817,3.4342910889651003e-10
818,3.43238777312235e-10
819,3.430441094428824e-10
820,3.428484301220133e-10
821,3.4264799455806574e-10
822,3.4244343594012645e-10
823,3.4223591098512845e-10
824,3.4202492972307463e-10
825,3.4181071958728525e-10
826,3.4159192496536646e-10
827,3.413706464736366e-10
828,3.411447522491195e-10
829,3.409149411507759e-10
830,3.4068314897627494e-10
831,3.404449608831176e-10
832,3.4020500023876947e-10
833,3.3996007557141343e-10
834,3.3971159575519965e-10
835,3.3946006487510846e-10
836,3.3920498471582986e-10
837,3.389456675705552e-10
838,3.3868249761567467e-10
839,3.3841609133092204e-10
840,3.3814466171290236e-10
841,3.378711526901361e-10
842,3.375920753977741e-10
843,3.3730995609517126e-10
844,3.370224797839217e-10
845,3.367313523458305e-10
846,3.364373180316134e-10
847,3.361384681530568e-10
848,3.3583494946977856e-10
849,3.355286892570594e-10
850,3.352169858173128e-10
851,3.3490325197409435e-10
852,3.345837512112357e-10
853,3.342600687294966e-10
854,3.339324586699321e-10
855,3.336008138557277e-10
856,3.332646516928944e-10
857,3.329246570279682e-10
858,3.3257909966368137e-10
859,3.3223118732925293e-10
860,3.3187775920666156e-10
861,3.3152020288097e-10
862,3.3115815934705934e-10
863,3.3079148163863986e-10
864,3.304216391043518e-10
865,3.300464061114512e-10
866,3.2966696133523625e-10
867,3.292838726700743e-10
868,3.288960318257028e-10
869,3.285029227032669e-10
870,3.2810689485300705e-10
871,3.277052518906451e-10
872,3.2729998326409715e-10
873,3.268897492900366e-10
874,3.264748741760101e-10
875,3.260567045489282e-10
876,3.256323208261704e-10
877,3.2520485042159604e-10
878,3.2477237500571136e-10
879,3.243353841739279e-10
880,3.2389452033023834e-10
881,3.2344857725961746e-10
882,3.2299822979938264e-10
883,3.225436343223108e-10
884,3.220841719100038e-10
885,3.2162046935956647e-10
886,3.211515450803681e-10
887,3.20676885678139e-10
888,3.201986360516154e-10
889,3.197157325351737e-10
890,3.1922867426416167e-10
891,3.1873724877236965e-10
892,3.182409809813415e-10
893,3.1773909587350276e-10
894,3.1723369421888416e-10
895,3.1672326374632613e-10
896,3.162085307612839e-10
897,3.156893610054698e-10
898,3.151642992640816e-10
899,3.146361776814996e-10
900,3.1410223156779955e-10
901,3.135640143448743e-10
902,3.1302120505668086e-10
903,3.124727091936745e-10
904,3.119197096043651e-10
905,3.113630661831327e-10
906,3.1080120518826144e-10
907,3.102343261639083e-10
908,3.096620599869456e-10
909,3.0908516456292204e-10
910,3.0850464506731677e-10
911,3.079190295734906e-10
912,3.073293000750788e-10
913,3.067339890347279e-10
914,3.061344623358376e-10
915,3.0552951188715887e-10
916,3.049206398715311e-10
917,3.043069229652669e-10
918,3.0368855444671056e-10
919,3.0306596342819387e-10
920,3.024374556142218e-10
921,3.0180364640555655e-10
922,3.0116578962408365e-10
923,3.0052385124690224e-10
924,2.998760524902848e-10
925,2.9922470572535964e-10
926,2.9856713874402603e-10
927,2.9790551726482335e-10
928,2.9723959790109974e-10
929,2.9656893060771003e-10
930,2.958931318516761e-10
931,2.9521196756523326e-10
932,2.9452644374418685e-10
933,2.9383746562394804e-10
934,2.931427130194196e-10
935,2.9244353876315853e-10
936,2.9173999785333713e-10
937,2.910304988755027e-10
938,2.903171985043605e-10
939,2.8959913573977604e-10
940,2.8887556469589034e-10
941,2.88147333791967e-10
942,2.8741603602535793e-10
943,2.8667839744508e-10
944,2.8593781005439014e-10
945,2.8519239249133826e-10
946,2.844407630896361e-10
947,2.8368499291424125e-10
948,2.8292508512056426e-10
949,2.8216038033433293e-10
950,2.8139082686490485e-10
951,2.8061566408401264e-10
952,2.7983772027138613e-10
953,2.790557439744251e-10
954,2.78267453058616e-10
955,2.7747392132777637e-10
956,2.7667696655981675e-10
957,2.7587613178701376e-10
958,2.7507023085537e-10
959,2.7425983251852023e-10
960,2.734446091915808e-10
961,2.7262475149992733e-10
962,2.7180152302945307e-10
963,2.7097296166550304e-10
964,2.7014083647932123e-10
965,2.693032391772568e-10
966,2.6846160014894293e-10
967,2.676153190081724e-10
968,2.667648806732957e-10
969,2.659107287145303e-10
970,2.650507736107619e-10
971,2.641879525649006e-10
972,2.6331991073639127e-10
973,2.6244814476724096e-10
974,2.6157184705185264e-10
975,2.60691154343508e-10
976,2.598067033103229e-10
977,2.5891837958350897e-10
978,2.5802485274184705e-10
979,2.571281430430925e-10
980,2.5622694500663744e-10
981,2.553213143375271e-10
982,2.5441221530104473e-10
983,2.5349879049029357e-10
984,2.525812585983961e-10
985,2.5165922843171273e-10
986,2.50734208592551e-10
987,2.498042481264092e-10
988,2.488717342439413e-10
989,2.4793523470309887e-10
990,2.469939394033645e-10
991,2.460501020935809e-10
992,2.4510151499674736e-10
993,2.4414913774703146e-10
994,2.4319346295062627e-10
995,2.4223391227483664e-10
996,2.4127102482038016e-10
997,2.4030391437689457e-10
998,2.3933390353915144e-10
999,2.3835998133676803e-10
1000,2.373828209166556e-10
1001,2.364023751561521e-10
1002,2.354183599038745e-10
1003,2.3443000223404375e-10
1004,2.3343901863567823e-10
1005,2.324445445314576e-10
1006,2.3144738759085323e-10
1007,2.304464383308147e-10
1008,2.2944254884889706e-10
1009,2.284359276988858e-10
1010,2.274245708968899e-10
1011,2.264122062635557e-10
1012,2.253957234516373e-10
1013,2.243761450753863e-10
1014,2.2335356775225594e-10
1015,2.223285282984248e-10
1016,2.213011913198113e-10
1017,2.2027041889153183e-10
1018,2.1923835859643122e-10
1019,2.1820170914827138e-10
1020,2.171638202155224e-10
1021,2.1612192766692293e-10
1022,2.1507953271923588e-10
1023,2.140337291069496e-10
1024,2.1298545074135055e-10
1025,2.1193535888995314e-10
1026,2.1088286562980619e-10
1027,2.0982850632996885e-10
1028,2.0877182015394194e-10
1029,2.0771352946788907e-10
1030,2.0665367518331415e-10
1031,2.0559199765668286e-10
1032,2.0452678514492632e-10
1033,2.03460848426577e-10
1034,2.0239382788473197e-10
1035,2.0132448087747644e-10
1036,2.0025466339603062e-10
1037,1.9918269339544186e-10
1038,1.981093067816434e-10
1039,1.9703410453131453e-10
1040,1.959590637433099e-10
1041,1.9488326817536255e-10
1042,1.9380530818025424e-10
1043,1.9272737347805023e-10
1044,1.9164783912162487e-10
1045,1.905682550165384e-10
1046,1.8948782456194186e-10
