step,H_total,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
17,3.620192542097885,4.0324830144481674e-14,1.8100962710489314,1.8100962710489532,-1.6861512186494565e-14,0.021468935784816123,0.042382280836932615,15
18,3.620192542097886,3.837005301241177e-14,1.8100962710489323,1.8100962710489532,-1.607047828144914e-14,0.02145344747549656,0.042444325559275624,15
19,3.620192542097876,4.0789176909048924e-14,1.810096271048928,1.8100962710489483,-1.7666423879347803e-14,0.02143712997370363,0.042509781906531735,15
20,3.6201925420978798,4.1306302326252915e-14,1.8100962710489292,1.8100962710489499,-1.7957857423311907e-14,0.021419987267162294,0.042578631805330294,15
21,3.620192542097886,4.9243647836386095e-14,1.8100962710489334,1.810096271048952,-2.2773449792623524e-14,0.02140202353704286,0.04265085629381062,15
22,3.6201925420978815,4.5193032509710784e-14,1.8100962710489308,1.8100962710489505,-2.0469737016526324e-14,0.02138324315655117,0.042726435525904286,15
23,3.6201925420978904,4.5924600530815195e-14,1.8100962710489357,1.8100962710489543,-2.0941581801992015e-14,0.021363650689455945,0.042805348775813566,15
24,3.6201925420978807,4.860396763418994e-14,1.8100962710489317,1.8100962710489488,-2.2648549702353193e-14,0.021343250888557104,0.04288757444269091,15
25,3.6201925420978975,4.5964439967797306e-14,1.8100962710489399,1.8100962710489577,-2.1121993043493603e-14,0.02132204869409505,0.042973090055520004,15
26,3.620192542097903,4.844250513503455e-14,1.810096271048943,1.81009627104896,-2.270406085358445e-14,0.021300049232099848,0.04306187227819545,15
27,3.6201925420979064,5.153922664442543e-14,1.8100962710489448,1.8100962710489612,-2.4424906541753444e-14,0.021277257812685274,0.04315389691480799,15
28,3.6201925420979197,5.2614762311871625e-14,1.8100962710489514,1.8100962710489685,-2.4868995751603507e-14,0.021253679928285134,0.04324913891512931,15
29,3.6201925420979117,5.4335890302703354e-14,1.8100962710489479,1.8100962710489643,-2.5951463200613034e-14,0.021229321251833876,0.04334757238030211,15
30,3.6201925420979033,5.79473672968672e-14,1.8100962710489445,1.8100962710489585,-2.8185787037671162e-14,0.021204187634894275,0.043449170568734284,15
31,3.620192542097909,6.132635729466061e-14,1.8100962710489488,1.8100962710489603,-3.007316617953393e-14,0.02117828510573034,0.04355390590219799,15
32,3.620192542097909,5.90803750831128e-14,1.8100962710489479,1.8100962710489616,-2.8657631823136853e-14,0.021151619867328546,0.043661749972132895,15
33,3.6201925420979126,5.898283817889586e-14,1.8100962710489494,1.8100962710489628,-2.8754776337791554e-14,0.02112419829536826,0.04377267354615791,15
34,3.6201925420979135,5.699900578341525e-14,1.8100962710489488,1.8100962710489652,-2.7255975254547593e-14,0.021096026936142046,0.04388664657478854,15
35,3.6201925420979144,6.111649811396558e-14,1.8100962710489508,1.8100962710489639,-2.9878877150224525e-14,0.021067112504426985,0.044003638198361825,15
36,3.6201925420979193,6.152040709806804e-14,1.8100962710489537,1.8100962710489654,-3.0128677330765186e-14,0.021037461881308964,0.04412361675417071,15
37,3.620192542097918,6.376936367955737e-14,1.810096271048954,1.8100962710489639,-3.164135620181696e-14,0.021007082111959716,0.04424654978380527,15
38,3.620192542097908,6.222720821616859e-14,1.8100962710489485,1.8100962710489594,-3.064215547965432e-14,0.02097598040336983,0.044372404040704305,15
39,3.6201925420979117,6.058749082457078e-14,1.810096271048949,1.810096271048963,-2.9379276789143205e-14,0.02094416412203735,0.04450114549791683,15
40,3.620192542097919,5.892306710266628e-14,1.810096271048951,1.8100962710489679,-2.8227420401094605e-14,0.020911640791613197,0.04463273935607254,15
41,3.6201925420979224,5.875021451413305e-14,1.8100962710489512,1.8100962710489705,-2.7727820040013285e-14,0.0208784180905067,0.044767150051564245,15
42,3.6201925420979206,5.757790971876715e-14,1.810096271048949,1.8100962710489714,-2.653433028854124e-14,0.0208445038494501,0.04490434126493961,15
43,3.6201925420979375,5.778284228761894e-14,1.8100962710489577,1.8100962710489799,-2.665923037881157e-14,0.02080990604902476,0.045044275929505564,15
44,3.620192542097932,5.834412134165471e-14,1.8100962710489559,1.810096271048976,-2.731148640577885e-14,0.020774632817149842,0.04518691624014184,15
45,3.620192542097939,5.781930766014168e-14,1.8100962710489585,1.8100962710489805,-2.6798008256889716e-14,0.0207381948377242,0.04533222366232878,15
46,3.6201925420979326,5.82038854652306e-14,1.810096271048952,1.8100962710489805,-2.541022947610827e-14,0.020688758070549058,0.04548015894138287,15
47,3.620192542097926,5.877281640380993e-14,1.810096271048947,1.8100962710489785,-2.4792667918660527e-14,0.020638446052725076,0.04563068211190659,15
48,3.620192542097934,5.900843209059714e-14,1.8100962710489519,1.8100962710489827,-2.5146551507759796e-14,0.02058727120883738,0.045783752507447935,15
49,3.6201925420979304,5.819517569117698e-14,1.8100962710489505,1.8100962710489796,-2.520900155289496e-14,0.02053524616089649,0.04593932877037095,15
50,3.620192542097935,5.713823495221857e-14,1.8100962710489568,1.8100962710489783,-2.6478819137309983e-14,0.020482383724402618,0.04609736886193787,15
51,3.620192542097935,5.69018341188876e-14,1.810096271048958,1.8100962710489763,-2.6999236180103026e-14,0.020428696904341563,0.04625783007260006,15
52,3.6201925420979277,5.699468740684538e-14,1.810096271048954,1.8100962710489736,-2.6780661022129948e-14,0.020374198891113065,0.04642066903249921,15
53,3.6201925420979313,5.692942758573725e-14,1.8100962710489552,1.8100962710489754,-2.657249420501273e-14,0.02031890305639296,0.046585841722178306,15
54,3.620192542097927,5.648125291013289e-14,1.810096271048955,1.8100962710489714,-2.695413336972763e-14,0.020262822948929792,0.04675330348349963,15
55,3.620192542097921,5.616290531350858e-14,1.8100962710489537,1.8100962710489676,-2.721434189112415e-14,0.02020597229027777,0.04692300903077158,15
56,3.6201925420979206,5.6135825369116495e-14,1.8100962710489534,1.810096271048967,-2.724209746673978e-14,0.020148364970466827,0.04709491246208115,15
57,3.620192542097908,5.556296069982654e-14,1.8100962710489494,1.8100962710489585,-2.741773821868243e-14,0.020090015043611412,0.04726896727083194,15
58,3.6201925420979166,5.5279693731026133e-14,1.8100962710489545,1.810096271048962,-2.7374803812652004e-14,0.020030936723458962,0.04744512635748763,15
59,3.62019254209794,5.508080194135937e-14,1.8100962710489672,1.8100962710489732,-2.73600586631062e-14,0.01997114437888006,0.04762334204151608,15
60,3.6201925420979366,5.663288274272902e-14,1.810096271048962,1.810096271048975,-2.7625471354930653e-14,0.019910652529300518,0.0478035660735371,15
61,3.620192542097932,5.427208747641376e-14,1.8100962710489648,1.8100962710489674,-2.7103319588661634e-14,0.019849475840079962,0.047985749647670196,15
62,3.620192542097943,5.4394307532535066e-14,1.81009627104897,1.8100962710489732,-2.7169239080748753e-14,0.019787629117833876,0.04816984341407957,15
63,3.6201925420979344,5.4823947803995905e-14,1.810096271048965,1.8100962710489694,-2.7321894746634712e-14,0.019725127305704988,0.04835579749171509,15
64,3.6201925420979424,5.58159053094447e-14,1.8100962710489676,1.810096271048975,-2.7658431100974212e-14,0.01966198547858309,0.048543561481250094,15
65,3.620192542097933,5.565136359036056e-14,1.8100962710489634,1.8100962710489699,-2.7651492207070305e-14,0.019598218838276317,0.0487330844782085,15
66,3.6201925420979277,5.797195660796457e-14,1.8100962710489583,1.8100962710489694,-2.8456403899923544e-14,0.01953384270863547,0.048924315086285475,15
67,3.6201925420979304,5.969687502342841e-14,1.8100962710489579,1.8100962710489727,-2.896988204881268e-14,0.019468872530632363,0.04911720143085304,15
68,3.6201925420979264,5.776765659141379e-14,1.8100962710489577,1.8100962710489688,-2.8345381597461028e-14,0.019403323857395734,0.0493116911726519,15
69,3.6201925420979406,5.844737057984326e-14,1.8100962710489643,1.8100962710489763,-2.8574365096289966e-14,0.01933721234920537,0.049507731521666945,15
70,3.6201925420979277,5.63301321765152e-14,1.810096271048959,1.8100962710489685,-2.7769453403436728e-14,0.01927055376844645,0.049705269251179934,15
71,3.620192542097931,5.909643742658675e-14,1.810096271048959,1.8100962710489719,-2.883804306463844e-14,0.019203363974528,0.049904250712003224,15
72,3.6201925420979375,6.102109852789293e-14,1.8100962710489614,1.8100962710489763,-2.949029909160572e-14,0.019135658918764908,0.05010462184688244,15
73,3.6201925420979513,6.293711263072568e-14,1.8100962710489665,1.8100962710489843,-3.0225821845419887e-14,0.019067454639227405,0.05030632820507312,15
74,3.6201925420979553,5.824178031223171e-14,1.810096271048971,1.8100962710489839,-2.8449465006019636e-14,0.018998767255560104,0.050509314957082434,15
75,3.6201925420979615,5.512310424353161e-14,1.8100962710489759,1.8100962710489856,-2.7200464103316335e-14,0.01892961296377274,0.050713526909576825,15
76,3.6201925420979815,5.680101751786149e-14,1.8100962710489852,1.8100962710489958,-2.7880475705899244e-14,0.018860008031004478,0.05091890852044728,15
77,3.6201925420979775,5.851296661616114e-14,1.8100962710489825,1.8100962710489945,-2.856048730848215e-14,0.018789968790264105,0.051125403914030886,15
78,3.620192542097974,5.757940821947997e-14,1.8100962710489812,1.8100962710489925,-2.8199664825478976e-14,0.01871951163515079,0.051332956896487154,15
79,3.620192542097975,6.050517499683211e-14,1.8100962710489805,1.8100962710489945,-2.9379276789143205e-14,0.01864865301455386,0.05154151097131962,15
80,3.620192542097974,6.247352810491371e-14,1.8100962710489792,1.8100962710489945,-3.0225821845419887e-14,0.018577409427337002,0.051751009355042,15
81,3.620192542097965,6.390165999180245e-14,1.8100962710489745,1.8100962710489903,-3.086420008457935e-14,0.01850579741700965,0.051961394992984355,15
82,3.620192542097975,6.392494111579607e-14,1.8100962710489796,1.8100962710489954,-3.097522238704187e-14,0.018433833566386153,0.05217261057523496,15
83,3.62019254209798,6.35751804872129e-14,1.8100962710489823,1.8100962710489978,-3.085032229677154e-14,0.018361534492236226,0.052384598552709744,15
84,3.620192542097975,6.624285487876903e-14,1.8100962710489792,1.810096271048996,-3.2085445411667024e-14,0.018288916839930575,0.05259730115335055,15
85,3.620192542097986,6.940314843889391e-14,1.8100962710489834,1.8100962710490027,-3.332056852656251e-14,0.018215997278082534,0.052810660398442635,15
86,3.6201925420979926,6.96864847881221e-14,1.8100962710489865,1.810096271049006,-3.3459346404640655e-14,0.018142792493189126,0.053024618119046685,15
87,3.6201925420979792,6.948293347117095e-14,1.81009627104898,1.810096271049,-3.3362201889985954e-14,0.018069319184274773,0.05323911597254331,15
88,3.620192542097977,7.335684692594671e-14,1.810096271048978,1.8100962710489992,-3.502753642692369e-14,0.01799559405753977,0.05345409545928219,15
89,3.6201925420979717,7.070789406814757e-14,1.8100962710489754,1.810096271048996,-3.377853552422039e-14,0.017921633821016233,0.053669497939329326,15
90,3.62019254209798,7.201891053031294e-14,1.8100962710489794,1.8100962710490007,-3.427813588530171e-14,0.017847455179235264,0.05388526464931166,15
91,3.62019254209798,7.0779656584496e-14,1.810096271048979,1.8100962710490012,-3.365363543395006e-14,0.017773074827906778,0.05410133671934636,15
92,3.620192542097986,7.235384013494336e-14,1.8100962710489823,1.8100962710490034,-3.4611202792689255e-14,0.017698509448616246,0.054317655190057865,15
93,3.6201925420979846,7.814203629841778e-14,1.8100962710489812,1.8100962710490027,-3.760880495917718e-14,0.017623775703540047,0.054534161029667585,15
94,3.6201925420979864,7.321516812713343e-14,1.8100962710489825,1.8100962710490034,-3.506916979034713e-14,0.01754889023018249,0.05475079515115695,15
95,3.620192542097997,6.775999547977531e-14,1.810096271048988,1.8100962710490092,-3.222422328974517e-14,0.017473869636138478,0.05496749842949623,15
96,3.6201925420979997,6.298908815513728e-14,1.8100962710489898,1.81009627104901,-2.974009927214638e-14,0.017398730493882512,0.055184211718929774,15
97,3.620192542098013,6.428344709440184e-14,1.8100962710489963,1.8100962710490165,-3.047562202596055e-14,0.017323489335589304,0.05540087587031681,15
98,3.620192542098027,6.681522877466261e-14,1.8100962710490034,1.810096271049024,-3.1835645231126364e-14,0.017248162647987172,0.05561743174851663,15
99,3.6201925420980317,6.197242647355467e-14,1.8100962710490056,1.8100962710490263,-2.917110997202599e-14,0.01717276686724745,0.05583382024981432,15
100,3.620192542098035,6.167968388804691e-14,1.810096271049007,1.8100962710490278,-2.904620988175566e-14,0.017097318373913387,0.05604998231938194,15
101,3.620192542098036,6.157507985467568e-14,1.8100962710490078,1.8100962710490283,-2.9032332093947844e-14,0.017021833487870168,0.056265858968763544,15
102,3.6201925420980396,5.645088337885803e-14,1.810096271049009,1.8100962710490303,-2.6104118866498993e-14,0.016946328463360086,0.05648139129338278,15
103,3.6201925420980405,5.691300914754617e-14,1.8100962710490096,1.8100962710490314,-2.6353919047039653e-14,0.01687081948404498,0.05669652049006417,15
104,3.620192542098052,6.035042568941269e-14,1.8100962710490163,1.8100962710490363,-2.839395385478838e-14,0.016795322658118565,0.05691118787456052,15
105,3.6201925420980476,6.105239971172698e-14,1.8100962710490134,1.810096271049034,-2.8796409701215e-14,0.016719854013471615,0.05712533489908079,15
106,3.6201925420980423,6.583547647032975e-14,1.8100962710490123,1.81009627104903,-3.169686735304822e-14,0.01664442949291342,0.05733890316981286,15
107,3.6201925420980476,6.269811901554682e-14,1.8100962710490147,1.8100962710490327,-3.001765502830267e-14,0.01656906494945054,0.05755183446443077,15
108,3.6201925420980405,6.858593123321561e-14,1.8100962710490127,1.8100962710490276,-3.344546861683284e-14,0.016493776141626764,0.057764070749582896,15
109,3.6201925420980388,7.191059884767594e-14,1.8100962710490127,1.810096271049026,-3.530509218307998e-14,0.016418578728927276,0.057975554198352486,15
110,3.620192542098046,6.971148632006446e-14,1.8100962710490152,1.8100962710490305,-3.405609128037668e-14,0.01634348826724778,0.058186227207684044,15
111,3.6201925420980476,7.317323636388966e-14,1.8100962710490174,1.81009627104903,-3.602673714908633e-14,0.016268520204432202,0.05839603241576832,15
112,3.620192542098051,7.300913050145424e-14,1.8100962710490192,1.810096271049032,-3.5887959271008185e-14,0.016193689875882836,0.05860491271937951,15
113,3.620192542098051,7.300913050145424e-14,1.810096271049019,1.8100962710490318,-3.595734821004726e-14,0.016119012500241853,0.05881281129115631,15
114,3.6201925420980556,7.415892988869375e-14,1.810096271049022,1.810096271049034,-3.662348202482235e-14,0.016044503175150587,0.05901967159682161,15
115,3.6201925420980516,7.568792288995862e-14,1.8100962710490205,1.8100962710490305,-3.748390486890685e-14,0.015970176873084965,0.05922543741233145,15
116,3.620192542098062,7.504373175824989e-14,1.8100962710490247,1.810096271049037,-3.702593787124897e-14,0.01589604843727338,0.05943005284094975,15
117,3.620192542098067,7.794240566905148e-14,1.8100962710490285,1.810096271049039,-3.8719027983802334e-14,0.01582213257769477,0.059633462330237225,15
118,3.6201925420980525,8.086929308414182e-14,1.8100962710490234,1.8100962710490294,-4.030109579389318e-14,0.015748443867163488,0.05983561068895109,15
119,3.620192542098052,7.703272375782804e-14,1.8100962710490198,1.8100962710490318,-3.799738301779598e-14,0.01567499673749962,0.060036443103847904,15
120,3.6201925420980627,7.626272591998178e-14,1.8100962710490243,1.8100962710490387,-3.7470027081099033e-14,0.015601805475788003,0.06023590515637993,15
121,3.6201925420980627,7.58538351148728e-14,1.8100962710490245,1.810096271049038,-3.7338188096924796e-14,0.015528884220728352,0.060433942839281676,15
122,3.620192542098056,7.663088740460244e-14,1.8100962710490214,1.8100962710490347,-3.769901057992797e-14,0.015456246959077467,0.06063050257303741,15
123,3.620192542098049,7.876922823207978e-14,1.8100962710490198,1.8100962710490287,-3.91631171936524e-14,0.015383907522186107,0.06082553122222441,15
124,3.6201925420980476,7.751678607038349e-14,1.810096271049017,1.810096271049031,-3.8039016381219426e-14,0.015311879582631003,0.061018976111721544,15
125,3.6201925420980503,7.727383544392964e-14,1.810096271049018,1.8100962710490327,-3.7914116290949096e-14,0.015240176650944761,0.06121078504278179,15
126,3.620192542098059,7.885352682125125e-14,1.8100962710490252,1.8100962710490336,-3.9159647746700443e-14,0.015168812072445028,0.061400906308957066,15
127,3.6201925420980565,7.936817863961892e-14,1.8100962710490243,1.8100962710490323,-3.949271465408799e-14,0.015097799024163729,0.06158928871187037,15
128,3.6201925420980516,7.949693029892306e-14,1.8100962710490216,1.81009627104903,-3.9544756358367295e-14,0.015027150511878522,0.061775881576830706,15
129,3.6201925420980503,7.987370387529262e-14,1.8100962710490207,1.810096271049029,-3.970955508858509e-14,0.014956879367246824,0.06196063476828008,15
130,3.620192542098054,7.965311028964338e-14,1.8100962710490225,1.8100962710490316,-3.954822580531925e-14,0.01488699824504459,0.06214349870506873,15
131,3.620192542098053,7.998300198925655e-14,1.8100962710490232,1.81009627104903,-3.984746560492525e-14,0.014817519620510188,0.062324424375551545,15
132,3.6201925420980476,8.155391197794804e-14,1.8100962710490256,1.810096271049022,-4.073434298201839e-14,0.014748455786794968,0.0625033633524994,15
133,3.6201925420980583,8.292753360809565e-14,1.8100962710490345,1.8100962710490238,-4.111815055107826e-14,0.014679818852520973,0.06268026780781849,15
134,3.620192542098057,8.28495889014481e-14,1.8100962710490331,1.8100962710490243,-4.1163253361453656e-14,0.014611620739446569,0.0628550905270707,15
135,3.620192542098051,8.292753360809565e-14,1.8100962710490307,1.8100962710490205,-4.111121165717435e-14,0.014543873180241185,0.06302778492379231,15
136,3.6201925420980414,8.384237709419116e-14,1.8100962710490287,1.8100962710490127,-4.1147640850169864e-14,0.014476587716369518,0.06319830505359993,15
137,3.6201925420980565,8.392349842662405e-14,1.8100962710490367,1.81009627104902,-4.109559914589056e-14,0.014409775696086216,0.06336660562808104,15
138,3.620192542098057,8.500800605030715e-14,1.8100962710490405,1.8100962710490163,-4.08457989653499e-14,0.014343448272539586,0.06353264202846177,15
139,3.620192542098068,8.547839519528524e-14,1.8100962710490467,1.810096271049021,-4.0717429428127616e-14,0.014277616401988484,0.0636963703190476,15
140,3.6201925420980716,8.564081243777891e-14,1.810096271049049,1.810096271049023,-4.073130721593543e-14,0.014212290842127977,0.06385774726042878,15
141,3.620192542098051,8.535962520338481e-14,1.810096271049038,1.810096271049014,-4.101580186599563e-14,0.014147482150527765,0.06401673032244683,15
142,3.6201925420980574,8.544396989924754e-14,1.8100962710490416,1.8100962710490163,-4.08006961549745e-14,0.014083200683181878,0.06417327769691744,15
143,3.6201925420980663,8.555395513778575e-14,1.810096271049047,1.8100962710490196,-4.055089597443384e-14,0.014019456593168785,0.06432734831009866,15
144,3.6201925420980814,8.526965584445354e-14,1.8100962710490522,1.8100962710490285,-4.095335182086046e-14,0.013956259829423674,0.06447890183490705,15
145,3.6201925420980854,8.526504810538864e-14,1.8100962710490556,1.8100962710490303,-4.0717429428127616e-14,0.013893620135621156,0.06462789870287124,15
146,3.6201925420980885,8.546994107480767e-14,1.8100962710490553,1.8100962710490336,-4.1369685455094896e-14,0.013831547049169392,0.06477430011581846,15
147,3.6201925420980743,8.488318027056608e-14,1.8100962710490505,1.8100962710490238,-4.025946243046974e-14,0.013770049900313783,0.06491806805729178,15
148,3.620192542098082,8.490034517030697e-14,1.810096271049055,1.810096271049027,-4.007905118896815e-14,0.01370913781135123,0.06505916530368913,15
149,3.6201925420981045,8.746475628253206e-14,1.8100962710490618,1.8100962710490431,-4.2743586448068527e-14,0.013648819695952705,0.0651975554351209,15
150,3.6201925420981076,8.803350275453386e-14,1.8100962710490625,1.8100962710490447,-4.311828671887952e-14,0.01358910425859529,0.0653332028459842,15
151,3.6201925420981027,8.73401638010064e-14,1.8100962710490607,1.8100962710490418,-4.2577052994374753e-14,0.01352999999410219,0.06546607275524532,15
152,3.620192542098102,8.482132971516368e-14,1.8100962710490616,1.81009627104904,-4.107825191113079e-14,0.013471515187289252,0.0655961312164286,15
153,3.620192542098099,8.245842854926425e-14,1.810096271049062,1.8100962710490374,-3.927413949611491e-14,0.01341365791271762,0.06572334512730434,15
154,3.620192542098098,8.125406718944923e-14,1.8100962710490625,1.8100962710490354,-3.833044992518353e-14,0.013356436034552078,0.06584768223927623,15
155,3.6201925420980885,8.173232379557478e-14,1.8100962710490571,1.810096271049031,-3.8746783559417963e-14,0.013299857206522938,0.06596911116645998,15
156,3.6201925420981,8.200908415911077e-14,1.8100962710490625,1.8100962710490376,-3.903821710338207e-14,0.01324392887199095,0.06608760139445283,15
157,3.620192542098104,8.729608173115746e-14,1.8100962710490616,1.8100962710490431,-4.268807529683727e-14,0.013188658264113988,0.0662031232887858,15
158,3.620192542098102,8.4524295538981e-14,1.8100962710490616,1.8100962710490407,-4.095335182086046e-14,0.013134052406113853,0.06631564810306083,15
159,3.620192542098101,8.109087231088688e-14,1.810096271049062,1.8100962710490394,-3.888556143749611e-14,0.013080118111642435,0.06642514798676398,15
160,3.620192542098107,7.567228745505622e-14,1.8100962710490678,1.8100962710490396,-3.506916979034713e-14,0.01302686198524497,0.0665315959927545,15
161,3.6201925420981214,7.576611267208033e-14,1.8100962710490744,1.810096271049047,-3.524958103184872e-14,0.012974290422919222,0.06663496608442511,15
162,3.6201925420981094,7.440523873477964e-14,1.810096271049069,1.8100962710490403,-3.450018049022674e-14,0.012922409612769194,0.06673523314253284,15
163,3.620192542098115,7.711058393366819e-14,1.810096271049071,1.8100962710490442,-3.6290415117434804e-14,0.012871225535752028,0.06683237297169486,15
164,3.620192542098117,7.755176040171489e-14,1.8100962710490716,1.8100962710490451,-3.6359804056473877e-14,0.012820743966514718,0.06692636230654674,15
165,3.62019254209811,7.74973496184005e-14,1.8100962710490687,1.8100962710490411,-3.624878175401136e-14,0.012770970474320818,0.0670171788175628,15
166,3.6201925420980965,7.570386037997435e-14,1.8100962710490627,1.8100962710490343,-3.506916979034713e-14,0.012721910424064654,0.06710480111653468,15
167,3.620192542098085,7.584019945170264e-14,1.810096271049056,1.8100962710490283,-3.5388358909926865e-14,0.012673568977370396,0.06718920876170603,15
168,3.6201925420980894,7.890085637911791e-14,1.8100962710490585,1.8100962710490311,-3.69565489322099e-14,0.012625951093774613,0.06727038226256075,15
169,3.620192542098083,7.592109391145217e-14,1.810096271049055,1.8100962710490274,-3.5360603334311236e-14,0.012579061531990834,0.06734830308426346,15
170,3.620192542098078,7.197878634806271e-14,1.8100962710490534,1.8100962710490252,-3.312627949725311e-14,0.012532904851253022,0.06742295365175202,15
171,3.620192542098069,7.423939417783119e-14,1.8100962710490487,1.810096271049021,-3.4458547126803296e-14,0.012487485412736643,0.06749431735347713,15
172,3.6201925420980707,7.77056389020715e-14,1.8100962710490494,1.8100962710490216,-3.634592626866606e-14,0.012442807381054665,0.06756237854479041,15
173,3.6201925420980796,7.805004073499358e-14,1.8100962710490531,1.8100962710490267,-3.6790015478516125e-14,0.012398874725826676,0.0676271225509785,15
174,3.620192542098101,7.479643048770559e-14,1.8100962710490636,1.8100962710490376,-3.509692536596276e-14,0.012355691223318546,0.06768853566994229,15
175,3.6201925420980974,7.362513695548615e-14,1.8100962710490618,1.8100962710490356,-3.441691376337985e-14,0.012313260458150855,0.06774660517451989,15
176,3.6201925420980916,8.064721491950345e-14,1.8100962710490587,1.8100962710490327,-3.8191672047105385e-14,0.012271585825073561,0.06780131931445599,15
177,3.6201925420980876,8.098194216938954e-14,1.8100962710490573,1.8100962710490305,-3.8219427622721014e-14,0.012230670530804138,0.06785266731801166,15
178,3.6201925420980943,8.275035230202639e-14,1.8100962710490602,1.810096271049034,-3.927413949611491e-14,0.012190517595927477,0.06790063939321707,15
179,3.6201925420981054,8.27157133717348e-14,1.810096271049066,1.8100962710490391,-3.9121483830228954e-14,0.012151129856854884,0.06794522672876777,15
180,3.6201925420981036,8.237495733104457e-14,1.8100962710490653,1.810096271049038,-3.8871683649688293e-14,0.012112509967840015,0.06798642149456344,15
181,3.6201925420981076,8.218727299259457e-14,1.8100962710490671,1.8100962710490398,-3.8691272408186705e-14,0.012074660403048705,0.06802421684189,15
182,3.62019254209811,8.396796999584854e-14,1.8100962710490687,1.8100962710490411,-3.9690473130349346e-14,0.012037583458681023,0.06805860690324356,15
183,3.6201925420981027,8.769892293838801e-14,1.810096271049066,1.8100962710490367,-4.128641872824801e-14,0.012001281255142899,0.06808958679179945,15
184,3.6201925420981067,9.376753653712916e-14,1.8100962710490693,1.8100962710490371,-4.393707619954057e-14,0.011965755739264238,0.06811715260052574,15
185,3.6201925420981116,9.4623719602731e-14,1.8100962710490724,1.810096271049039,-4.4297898682543746e-14,0.01193100868656188,0.06814130140094099,15
186,3.62019254209812,9.262321285457986e-14,1.8100962710490762,1.8100962710490438,-4.334033132380455e-14,0.011897041703544492,0.06816203124152029,15
187,3.6201925420981143,8.834140601574881e-14,1.8100962710490724,1.8100962710490422,-4.1522341120980855e-14,0.011863856230057321,0.06817934114574775,15
188,3.620192542098107,8.903630458009903e-14,1.8100962710490693,1.810096271049038,-4.1744385725905886e-14,0.011831453541663567,0.06819323110982034,15
189,3.6201925420980983,9.226001764814366e-14,1.810096271049066,1.8100962710490327,-4.313216450668733e-14,0.011799834752060116,0.06820370210000092,15
190,3.6201925420980925,8.955591851865805e-14,1.810096271049062,1.8100962710490305,-4.1994185906446546e-14,0.011769000815526422,0.06821075604962512,15
191,3.620192542098092,8.258447531892063e-14,1.8100962710490596,1.8100962710490323,-3.8968828164342995e-14,0.011738952529401919,0.06821439585576383,15
192,3.6201925420980965,7.992574514046021e-14,1.810096271049061,1.8100962710490356,-3.780309398848658e-14,0.01170969053659119,0.06821462537554171,15
