step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5,full_r6,parallel_r6,perp_r6,cross_r6,full_r7,parallel_r7,perp_r7,cross_r7,full_r8,parallel_r8,perp_r8,cross_r8,full_r9,parallel_r9,perp_r9,cross_r9,full_r10,parallel_r10,perp_r10,cross_r10,full_r11,parallel_r11,perp_r11,cross_r11,full_r12,parallel_r12,perp_r12,cross_r12,full_r13,parallel_r13,perp_r13,cross_r13,full_r14,parallel_r14,perp_r14,cross_r14,full_r15,parallel_r15,perp_r15,cross_r15,full_r16,parallel_r16,perp_r16,cross_r16
10,0.31721120119696494,0.3171450463221119,0.004449982778712601,0.0390334321581103,0.31091483161672917,0.31086299558231667,0.004077771102850149,0.03849627601216135,0.3094686141048931,0.3094273312008193,0.003309201288564486,0.03452991313246183,0.2955239611119411,0.2954651099159098,0.003236190149271268,0.03317205948975417,0.2918206450220271,0.2917884886631553,0.0028187034371179144,0.02919612848056444,0.2521218756579352,0.25205366018753395,0.0027303218167702347,0.027730860171680173,0.22900339709741113,0.22896809721120134,0.002671566781599471,0.027252799146904694,0.2160030481015338,0.21599367556228155,0.002601394178577352,0.02335848095934201,0.1810877353637207,0.18111634176610758,0.002262659997571677,0.021403879962359287,0.16636424044229578,0.16638003205363297,0.00156829285637773,0.020306838791194663,0.143139745429865,0.14306655716203986,0.001522343484307755,0.01698553142905183,0.1415267321573645,0.14156884260097163,0.0011641055361941962,0.014765571962844847,0.12426123005850492,0.12429012826737228,0.0007677915638003189,0.013409418797424187,0.1035237868609727,0.10343801101181553,0.00043600662824817816,0.012258962244388065,0.08443884377843754,0.0844728569175259,0.0003372379663163502,0.0039471741648996715,2.5432420677601214e-09,3.579372312788603e-09,2.983358701109416e-11,1.8473106660392584e-09
11,0.31722161591367987,0.31714142438200676,0.004894203926272819,0.0409484959703846,0.31092151736524204,0.3108594443633196,0.004484963944853361,0.040375130745314,0.3094735585119038,0.3094237787649063,0.0036429124565776987,0.03622216032742659,0.2955322188181253,0.29546171158881507,0.0035570601609229142,0.03479797439871415,0.2918237710843435,0.29178515664608656,0.0031019474354601717,0.030624801348601204,0.2521327837853167,0.2520507539478153,0.0030020461390722645,0.029085945687878582,0.22900809435397806,0.22896545458659187,0.002938302650133515,0.02859034018613388,0.21600320552817742,0.2159911849656376,0.002858993020583154,0.024498102750260774,0.18107944239342216,0.1811142833172025,0.00248827514344275,0.02247360404823254,0.1663591874209341,0.1663781446404343,0.001727448951712153,0.02128084297360985,0.14315353457159238,0.14306494227254443,0.001672105843843525,0.01781728004157973,0.14151652911150622,0.1415671973023574,0.00128017957048894,0.015483051761409492,0.12425373219390223,0.12428867715219895,0.0008425542523278946,0.0140639874205878,0.10354001089164308,0.10343686266428237,0.00048021371104421245,0.012855522086560189,0.08443104633624636,0.08447192889491884,0.0003739320796237661,0.0042118573448968796,3.3382120747349226e-09,3.4873652786212134e-09,2.334319032993778e-11,1.6986085951697088e-09
12,0.3172330413990345,0.3171374578058825,0.0053382103219571184,0.04278044490627195,0.3109287857911892,0.3108555552327258,0.004892002964736855,0.04217043276942105,0.3094789764934318,0.30941988821807964,0.003977213982927549,0.03784064005197288,0.2955412016486564,0.2954579897892613,0.0038773664281497038,0.03635308183907726,0.29182717794582436,0.29178150758145316,0.0033855106352535763,0.031990739731918086,0.2521446848257363,0.25204757104139075,0.003273484310127962,0.030381152590782216,0.22901323325863854,0.22896256037871326,0.003204916627719105,0.02986998643296941,0.21600344194113136,0.21598845726981727,0.0031158863387769453,0.02558687679328843,0.18107035462364537,0.181112029049434,0.0027137055632047353,0.02350061895394379,0.16635367545785024,0.16637607769581256,0.0018870233656683069,0.02220840191677386,0.14316857335488942,0.14306317381263928,0.0018214125697270356,0.018612641908733955,0.1415054493998466,0.14156539531450418,0.0013961573856400226,0.016167847990114798,0.12424553948026479,0.12428708780986264,0.0009167521036200118,0.014689445729215418,0.10355770042452919,0.10343560520511658,0.0005246074453900194,0.013425084487112713,0.08442252199351598,0.08447091274281154,0.00041140476991097046,0.004477580584623353,2.331702388308442e-09,2.644075583974245e-09,1.7622471905119503e-11,1.5581652533999348e-09
13,0.31724547986971274,0.31713314665811876,0.00578198359678167,0.04453970441431731,0.3109366375971183,0.3108513282523251,0.005298876624810615,0.04389248313261957,0.3094848739707911,0.3094156595992269,0.004312110245381001,0.03939459860300226,0.29555090945466334,0.29545394454643703,0.004197107416616319,0.03784626733903521,0.2918308684955122,0.2917775415289216,0.003669394875084393,0.03330174646311908,0.2521575781781462,0.2520441114838977,0.003544641332384452,0.03162389590433954,0.22901881406572933,0.2289594145984753,0.0034713962975033243,0.03109904102612646,0.21600375912662673,0.2159854924880445,0.0033720170492879753,0.026631031012030754,0.1810604770111915,0.18110957901238214,0.0029389336787364047,0.02449054161673571,0.16634770767782955,0.1663738312698742,0.0020470106864927677,0.02309507263451896,0.14318484277938714,0.14306125183575205,0.0019702659489967147,0.019376167550526402,0.14149351328742737,0.14156343662953585,0.0015120308436042374,0.016823893841133468,0.12423665778222066,0.12428536022493812,0.0009903388402961882,0.015289362679247687,0.10357684724732881,0.10343423869762937,0.0005692102677673206,0.01397088812667601,0.08441326801960926,0.0844698085254581,0.00044969804285103024,0.0047448916524558,2.6342305770707483e-09,3.340352323589888e-09,4.408463940997615e-11,1.9349162139093e-09
14,0.31725893371577385,0.31712849100567597,0.006225505378363688,0.04623472767155536,0.3109450735435071,0.31084676348632034,0.005705573531110359,0.045549643289437336,0.3094912573012304,0.30941109294762786,0.004647603834680439,0.04089153987470845,0.2955613420799281,0.29544957588919946,0.00451628263790355,0.03928474211577176,0.29183484583578495,0.2917732585505712,0.00395359863827204,0.03456414945582424,0.25217146317951794,0.2520403752898683,0.003815525725750535,0.03282019128115832,0.22902483705737192,0.22895601725549047,0.0037377290782092234,0.03228343142248146,0.21600415901926778,0.21598229063258034,0.0036273297814995924,0.027635616100552002,0.18104981490925556,0.1811069332582394,0.0031639415121555116,0.02544790727809098,0.16634128745781818,0.166371405415531,0.002207405075080348,0.02394538941312857,0.1432023238805201,0.14305917639864138,0.002118668561303129,0.020111551023442458,0.14148074109258718,0.14156132123747525,0.0016277920236089966,0.017454382439496045,0.12422709341484131,0.12428349437939963,0.0010632696668115644,0.015866628525289847,0.10359744249828884,0.10343276320973369,0.0006140464099471727,0.014495550418317085,0.08440328147926464,0.08446861631198588,0.000488847915559218,0.005014155284002045,1.776113976343482e-09,2.048271607885713e-09,3.8715283765517846e-11,2.022527978595635e-09
15,0.31727340549101074,0.3171234909181421,0.006668757290474362,0.047872480947011235,0.3109540944469741,0.31084186100137273,0.0061120824454154385,0.04714881312156013,0.3094981332627301,0.30940618830299765,0.004983695902430949,0.04233765435453645,0.2955724993594827,0.29544488384611517,0.004834892253596174,0.040674455229863904,0.291839113273664,0.2917686587109372,0.004238117580317257,0.03578316459465047,0.2521863390992888,0.25203636247276234,0.004086148825815669,0.033974999769306034,0.22903130254107928,0.2289523683581045,0.004003902331572504,0.03342804789678787,0.21600464369821845,0.2159788517147517,0.0038817710771492943,0.028604795858570155,0.18103837406550047,0.18110409184183826,0.0033887106489719444,0.02637643741715624,0.16633441842616406,0.16636880018852562,0.002368200276912506,0.02476311408894026,0.14322099794529944,0.14305694756142012,0.002266623267135018,0.020821841031505983,0.14146715296364704,0.14155904912626185,0.001743433224860816,0.018061950519536258,0.1242168531347613,0.12428149025263496,0.001135501490927702,0.016423621452408808,0.10361947667165002,0.103431178813963,0.000659142342432714,0.015001219921577763,0.08439255924100852,0.08446733617641214,0.0005288842135661621,0.0052856083251279174,2.6161032528704357e-09,2.4976666372982176e-09,4.478204377093137e-11,2.896939701805337e-09
16,0.31728889790263415,0.3171181464677898,0.007111720952690273,0.0494587853774626,0.3109637011782181,0.310836620866658,0.006518392297391101,0.048695767298732796,0.30950550903792334,0.3094009457055412,0.005320386390885563,0.0437381211064834,0.2955843811180514,0.2954398684455108,0.00515293680099751,0.04202038371677509,0.2918436743115882,0.29176374207706357,0.004522945003272768,0.03696315118978867,0.2522022051334404,0.25203207304501113,0.004356524128434495,0.03509247049509438,0.22903821084720283,0.22894846791343507,0.0042699034839328125,0.03453698182964188,0.21600521538312104,0.21597517574498767,0.004135289579884247,0.029542051551125905,0.18102616061997856,0.18110105482068528,0.0036132222003549173,0.0272792284109776,0.1663271044617868,0.1663660156474629,0.002529389630392269,0.02555141215050072,0.14324084669714018,0.1430545653875831,0.002414133202004109,0.02150958954574336,0.14145276868603404,0.1415566202817739,0.0018589469662447901,0.018648807724698,0.12420594413068926,0.12427934782146528,0.001206993172788195,0.016962324850166802,0.10364293962351039,0.10342948558749357,0.0007045273246903437,0.01548968361923861,0.08438109798616954,0.08446596819766307,0.0005698302847061495,0.0055593981506817615,2.3866304114615603e-09,1.936349393755577e-09,1.0966949782843913e-11,1.0664338928291194e-09
17,0.3173054138002805,0.317112457729628,0.007554377980149157,0.05099856391382867,0.3109738946596526,0.3108310431539168,0.0069244921968610335,0.050195398126662606,0.3095133921971717,0.3093953651960012,0.005657674184633267,0.045097325889064004,0.29559698716831023,0.29543452971551876,0.005470417000548401,0.04332674214766273,0.2918485326376642,0.29175850871855036,0.0048080722734450835,0.03810779649573725,0.2522190603982078,0.2520275070180546,0.00462666669255824,0.036176115941918795,0.2290455623262105,0.22894431592740588,0.004535720158825303,0.035613697826229654,0.2160058764297421,0.2159712627328529,0.004387836210112593,0.03045032950266168,0.18101318110288336,0.1810978222549914,0.0038374567644598977,0.02815888773932417,0.16631934969325857,0.16636305185383868,0.002690966073847951,0.02631297997261437,0.14326185244901132,0.14305202994403235,0.0025612017744939537,0.022176959161386865,0.1414376075205777,0.14155403468784897,0.001974325982934159,0.01921682999920887,0.1241943740133192,0.12427706706016153,0.0012777058052657877,0.017484412004499718,0.10366782057810486,0.10342768361216474,0.0007502340860997042,0.015962444397455765,0.08436889421848276,0.08446451245959159,0.0006117025872397549,0.005835609643502828,2.8312913370654538e-09,2.505798943964508e-09,4.332373985696604e-11,2.8280212158147415e-09
18,0.31732295616437994,0.31710642478146966,0.007996709983417179,0.05249602375298085,0.3109846758627357,0.3108251279375207,0.00733037144621596,0.05165189481295298,0.3095217906808707,0.3093894468157218,0.0059955572104314426,0.046419022232922824,0.2956103173089749,0.2954288676841374,0.00578733361875408,0.04459713739070433,0.2918536921154373,0.29175295870761614,0.005093489183875291,0.039220251985976055,0.25223690392344983,0.252022664402392,0.004896592607588092,0.03722894138581755,0.22905335734581442,0.2289399124047922,0.0048013403170759,0.0366611608304224,0.21600662932535994,0.21596711268708974,0.004639364320920277,0.031332150084797214,0.18099944243214017,0.1810943942077117,0.004061394386769289,0.029017634453242982,0.16631115849780498,0.1663599088720764,0.002852922152417276,0.02705013886980316,0.14328399822542476,0.14304934130111005,0.0027078326671349426,0.022825802391166432,0.14142168807250236,0.14155129232631045,0.002089563219844483,0.01976762855072485,0.12418215080466338,0.12427464794046734,0.0013476030296881724,0.017991308638404833,0.1036941081345118,0.103425772974505,0.0007962996639503533,0.016420778266353606,0.08435594427428154,0.08446296905099981,0.0006545101084308539,0.006114284214237333,2.0057638416174136e-09,2.0340854942985515e-09,5.0922155191341617e-11,1.691502071647562e-09
19,0.3173415280938835,0.3171000477039985,0.008438698568474654,0.053954793737446806,0.3109960458049633,0.31081887529453806,0.007736019552963455,0.05306887838266,0.3095307127810154,0.3093831906067124,0.006334032502435219,0.04770645271611604,0.2956243713226944,0.2954228823792906,0.006103687369383548,0.04583468513383823,0.29185915677319446,0.29174709211915895,0.0053791842658842265,0.04030323596537206,0.2522557346456833,0.25201754520763286,0.005166318527761647,0.03825354234275724,0.22906159628794495,0.22893525734926656,0.005066752400628893,0.03768193183486984,0.21600747668389245,0.21596272561566238,0.004889829832039453,0.032189689766710695,0.18098495191081954,0.18109077074458474,0.004285014519408443,0.029857374680786516,0.16630253550020654,0.1663565867695637,0.0030152500255072852,0.027764906020770124,0.14330726785473358,0.14304649953263054,0.002854029839581015,0.023457721375915702,0.14140502818964462,0.14154839317699477,0.00220465182190635,0.020302601757790147,0.12416928292681789,0.1242720904316224,0.0014166513915665274,0.018484240006110018,0.10372179027378065,0.10342375376575705,0.0008427664247034088,0.016865777449548626,0.08434224433326172,0.08446133806566035,0.0006982535712476017,0.006395433221716662,2.71964431375633e-09,2.647422404683768e-09,5.584584298854134e-11,1.2939143946699303e-09
20,0.31736113279337835,0.3170933265808448,0.0088803253368262,0.05537802960900353,0.3110080055465191,0.3108122853048074,0.008141426242423602,0.054449504959228553,0.30954016712208576,0.30937659661171896,0.006673096244226137,0.04896244183681927,0.29563914897374644,0.29541657382889597,0.006419478841521576,0.04704209912090385,0.2918649307928332,0.29174090903082683,0.005665145055299692,0.04135911216327388,0.2522755514008029,0.2520121494425529,0.0054358612735693765,0.039252179190109614,0.22907027954557982,0.2289303507634501,0.00533194547617013,0.03867824118138567,0.21600842124077246,0.2159581015258051,0.005139191340211713,0.03302484394463591,0.18096971722437352,0.18108695193417676,0.004508295979411345,0.03067975931235588,0.16629348557160345,0.16635308561669326,0.0031779414752566514,0.02845904889347252,0.143331646033926,0.14304350471591654,0.0029997975338337214,0.024074113621138066,0.14138764488773856,0.14154533721778173,0.0023195851211525085,0.020822974896046228,0.1241557791901806,0.12426939450038807,0.0014848207415604818,0.018964266976298993,0.10375085436648884,0.10342162608190648,0.0008896832893380183,0.017298383395447876,0.08432779042981435,0.08445961960234123,0.0007429243934197103,0.006679047426411122,3.9163246796666385e-09,2.0508778273013298e-09,4.608760677010114e-11,1.5332950708992957e-09
21,0.3173817735595969,0.3170862614986613,0.009321571885742416,0.056768495856718046,0.3110205561865598,0.3108053580510127,0.008546581470573432,0.055796546031818606,0.30955016264129437,0.3093696648742969,0.007012743795239619,0.05018946821422515,0.2956546500055217,0.29540994206093313,0.006734708446832724,0.048221760528291996,0.2918710184983191,0.2917344095230871,0.005951358319357321,0.0423899508465039,0.2522963529164949,0.25200647711515295,0.0057052374984822764,0.04022683517583006,0.2290794075194293,0.2289251926489648,0.005596909374608171,0.039652045551104804,0.21600946584757347,0.215953240424072,0.005387410205635725,0.033839275783235034,0.18095374643768333,0.1810829378479262,0.004731216905923006,0.03148622871932251,0.16628401382818783,0.16634940548690447,0.003340987916278129,0.02913412765683816,0.14335711836855353,0.1430403569318355,0.0031451402814031085,0.02467620756292076,0.1413695543001456,0.14154212442462596,0.002434356620647528,0.02132983098606993,0.12414164878113762,0.12426656011107434,0.001552084687635855,0.01943231411403666,0.10378128718072313,0.10341939002370991,0.0009371071683529366,0.01771941245878284,0.08431257846490887,0.08445781376482954,0.0007885033791667778,0.006965103622241655,2.64081869160856e-09,2.8315909164059065e-09,4.545601914439613e-11,2.0185247639458652e-09
