step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi,a2n,b2n,abn,z2n_re,z2n_im
5000,23,2,11,0.0865301546196687,-0.0290837699555972,0.0074874676585037,0.0008458656748301,-0.0025166231111807,0.0083333333333338,-0.3242487120513786,0.0066416019836736,-0.0050332462223614,-0.20642314125663,0.8984961190203936,0.10150388097960632,-0.3019947733416671,0.7969922380407873,-0.6039895466833342
5000,24,2,12,-0.0730982986833085,0.0546806370019561,0.0053433612703941,0.0029899720629396,-0.0039970615357625,0.0083333333333338,2.499345496858737,0.0023533892074544,-0.0079941230715251,-0.4088672387218513,0.6412033524472561,0.35879664755273194,-0.47964738429147313,0.2824067048945122,-0.9592947685829584
5000,25,2,13,-0.0782554912119892,0.0470043766951988,0.0061239219048297,0.0022094114285041,-0.0036783505873961,0.0083333333333338,2.600693321762776,0.0039145104763255,-0.0073567011747923,-0.3443472095014926,0.7348706285795229,0.26512937142047716,-0.4414020704875073,0.46974125715903375,-0.8828041409750266
5000,26,2,14,0.0360753829274483,0.0838564253946699,0.001301433253362,0.0070319000799718,0.0030251526570397,0.0083333333333338,1.1645259809919717,-0.0057304668266098,0.0060503053140794,0.7413602649352434,0.15617199040343127,0.8438280095965688,0.36301831884474367,-0.6876560191931375,0.7260366376894873
5000,27,2,15,-0.0206041167739001,-0.0889314550949289,0.0004245296280325,0.0079088037053013,0.0018323540856487,0.0083333333333338,-1.7984648144043072,-0.0074842740772688,0.0036647081712975,0.8550617392428257,0.05094355536389715,0.949056444636103,0.2198824902778317,-0.8981128892722057,0.43976498055567537
5000,28,2,16,-0.0843457125403382,-0.0349161010050735,0.0071141992239373,0.0012191341093964,0.0029450234184033,0.0083333333333338,-2.749106479390446,0.0058950651145408,0.0058900468368067,0.2498644588762112,0.8537039068724283,0.14629609312755978,0.3534028102083762,0.7074078137448564,0.7068056204167644
5000,29,3,4,0.0892298514921864,-0.0192708831145912,0.0079619663973176,0.0003713669360162,-0.0017195380384382,0.0083333333333338,-0.2127021764750152,0.0075905994613014,-0.0034390760768765,-0.1354104111696133,0.9554359676780585,0.044564032321941505,-0.20634456461257245,0.910871935356117,-0.4126891292251569
5000,30,3,5,0.0022938429387046,0.0912582687645696,5.261715427445087e-06,0.0083280716179064,0.000209332135404,0.0083333333333338,1.5456658913195822,-0.0083228099024789,0.000418664270808,0.9840014678882072,0.0006314058512933751,0.9993685941487122,0.025119856248478595,-0.998737188297412,0.05023971249695719
5000,31,3,6,-0.0818726362950981,0.0403757942265469,0.0067031285739094,0.0016302047594244,-0.0033056727158357,0.0083333333333338,2.6834370625778767,0.0050729238144849,-0.0066113454316715,-0.2916709080589409,0.804375428869083,0.19562457113091705,-0.3966807259002618,0.6087508577381538,-0.7933614518005356
5000,32,3,7,0.0780749333788439,0.0473036796795234,0.0060956952221109,0.0022376381112229,0.0036932316395529,0.0083333333333338,0.5447284344397532,0.0038580571108879,0.0073864632791059,0.3467848919351846,0.731483426653267,0.26851657334673296,0.4431877967463232,0.46296685330652204,0.8863755934926584
5000,33,3,8,-0.0797048287051585,0.0445025124505933,0.0063528597189186,0.0019804736144152,-0.0035470651318237,0.0083333333333338,2.6323677963585093,0.0043723861045034,-0.0070941302636474,-0.3241826126944943,0.7623431662701893,0.2376568337298107,-0.42564781581882016,0.5246863325403786,-0.8512956316376403
5000,34,3,9,0.0300097953348614,0.0862133720329602,0.0009005878160402,0.0074327455172936,0.0025872456498374,0.0083333333333338,1.235826327214566,-0.0065321577012533,0.0051744912996748,0.7867514751172011,0.10807053792481795,0.891929462075182,0.31046947798047064,-0.7838589241503521,0.6209389559609413
5000,35,3,10,0.0364452456104127,0.0836963404560233,0.0013282559276033,0.0070050774057305,0.0030503336846124,0.0083333333333338,1.160111108097052,-0.0056768214781272,0.0061006673692249,0.7385496695578477,0.15939071131238708,0.8406092886876129,0.36604004215346747,-0.6812185773752258,0.732080084306947
5000,36,3,11,0.0273720483309643,0.0870867630785599,0.0007492290298326,0.0075841043035012,0.0023837430879735,0.0083333333333338,1.2662653494982383,-0.0068348752736685,0.0047674861759471,0.8061295585545244,0.08990748357990697,0.910092516420093,0.28604917055680396,-0.8201850328401741,0.57209834111362
5000,37,3,12,-0.0558048424472398,-0.0722437048660477,0.0031141804405612,0.0052191528927726,0.0040315485678546,0.0083333333333338,-2.22851296927327,-0.0021049724522113,0.0080630971357093,0.5812845807830482,0.3737016528673231,0.626298347132677,0.48378582814252497,-0.25259669426534187,0.9675716562850618
5000,38,3,13,0.0795298033601079,-0.0448145479820609,0.0063249896224974,0.0020083437108364,-0.0035640921886854,0.0083333333333338,-0.5131440440063509,0.0043166459116609,-0.0071281843773708,-0.3266776444871033,0.7589987546996455,0.2410012453003545,-0.427691062642224,0.5179975093992789,-0.855382125284448
5000,39,3,14,-0.0347510314010626,-0.0844138563856446,0.0012076341834376,0.0071256991498962,0.0029334685739423,0.0083333333333338,-1.961326232055918,-0.0059180649664585,0.0058669371478846,0.7513809406099955,0.14491610201250388,0.8550838979874961,0.35201622887305634,-0.7101677959749803,0.7040324577461127
5000,40,3,15,-0.0777798353852799,0.047787347078203,0.0060497027925612,0.0022836305407726,-0.0037168919892418,0.0083333333333338,2.5906575967944394,0.0037660722517885,-0.0074337839784837,-0.3507361504463785,0.7259643351073034,0.27403566489269665,-0.446027038708991,0.4519286702145947,-0.892054077417994
5000,41,3,16,-0.0787703680369475,0.04613634632974,0.0062047708806761,0.0021285624526577,-0.0036341769802736,0.0083333333333338,2.6117490998105883,0.0040762084280184,-0.0072683539605473,-0.3373088825973478,0.7445725056810903,0.2554274943189097,-0.43610123763280756,0.4891450113621806,-0.8722024752656271
5000,42,4,5,-0.0912691964630685,0.00180751495697,0.0083300662230142,3.26711031967051e-06,-0.0001649704377176,0.0083333333333338,3.121791025264744,0.0083267991126945,-0.0003299408754352,-0.0126061081168005,0.999607946761648,0.00039205323836043925,-0.019796452526110894,0.9992158935232841,-0.03959290505222179
5000,43,4,6,-0.0715458369964307,-0.0566967948107654,0.0051188067915198,0.003214526541814,0.0040564196397511,0.0083333333333338,-2.4714698108881223,0.0019042802497058,0.0081128392795022,0.4266134515790544,0.6142568149823416,0.3857431850176584,0.4867703567701047,0.22851362996468322,0.9735407135402094
5000,44,4,7,-0.0365447802806591,-0.0836529280274888,0.0013355209657616,0.0069978123675722,0.0030570778745983,0.0083333333333338,-1.9826710894855115,-0.0056622914018105,0.0061141557491967,0.7377923823319494,0.16026251589138302,0.839737484108617,0.36684934495177546,-0.6794749682172219,0.7336986899035629
5000,45,4,8,-0.0306756992620416,-0.0859786881041962,0.0009409985252152,0.0073923348081186,0.0026374563792292,0.0083333333333338,-1.913500720249931,-0.0064513362829034,0.0052749127584584,0.7818276070492859,0.11291982302581767,0.8870801769741824,0.3164947655074863,-0.7741603539483646,0.6329895310149726
5000,46,4,9,-0.0903120086166024,0.013306931763882,0.0081562589003652,0.0001770744329686,-0.0012017757361202,0.0083333333333338,2.995301276667281,0.0079791844673966,-0.0024035514722405,-0.0931319830757498,0.9787510680437692,0.021248931956230812,-0.14421308833441593,0.9575021360875385,-0.28842617666884385
5000,47,4,10,0.0204686857456079,-0.0889627238633205,0.0004189670961524,0.0079143662371814,-0.0018209500378316,0.0083333333333338,-1.3446504410257585,-0.0074953991410289,-0.0036419000756632,-0.8560310576797863,0.05027605153828519,0.9497239484617148,-0.21851400453977976,-0.8994478969234176,-0.4370280090795595
5000,48,4,11,0.0233394021124905,-0.0882530772402036,0.0005447276909685,0.0077886056423653,-0.0020597740573737,0.0083333333333338,-1.312255301431108,-0.0072438779513968,-0.0041195481147475,-0.8354076712852239,0.06536732291621634,0.9346326770837837,-0.24717288688483013,-0.8692653541675673,-0.49434577376967237
5000,49,4,12,0.0894916213055925,-0.0180161885378203,0.0080087502839035,0.0003245830494302,-0.0016122979219967,0.0083333333333338,-0.1986616256130757,0.0076841672344732,-0.0032245958439935,-0.1264719188759699,0.9610500340683662,0.03894996593162182,-0.19347575063959319,0.9221000681367324,-0.3869515012791983
5000,50,4,13,-0.0631530881232077,0.0659167717188594,0.0039883125394976,0.0043450207938362,-0.0041628476931585,0.0083333333333338,2.334785453688815,-0.0003567082543385,-0.008325695386317,-0.5136294159454864,0.4785975047396852,0.5214024952603148,-0.49954172317899204,-0.0428049905206176,-0.9990834463579841
5000,51,4,14,-0.0887014808815308,0.0215726823264352,0.0078679527105765,0.0004653806227572,-0.0019135288689416,0.0083333333333338,2.903019026699305,0.0074025720878192,-0.0038270577378832,-0.1518806880439307,0.9441543252691271,0.05584567473086088,-0.22962346427297914,0.8883086505382544,-0.4592469285459583
5000,52,4,15,0.0196040361874873,0.0891572492761725,0.0003843182348403,0.0079490150984935,0.0017478419411869,0.0083333333333338,1.354358984670235,-0.0075646968636532,0.0034956838823738,0.8622117085247537,0.04611818818083342,0.9538818118191666,0.20974103294241628,-0.9077636236383332,0.41948206588483256
5000,53,4,16,-0.0296476663810242,-0.0863385731379281,0.0008789841218405,0.0074543492114933,0.0025597372122069,0.0083333333333338,-1.9015689999199803,-0.0065753650896528,0.0051194744244139,0.7894235761296928,0.1054780946208541,0.8945219053791459,0.3071684654648108,-0.7890438107582918,0.6143369309296336
5000,54,5,6,-0.0156391372070265,-0.0899374822904982,0.0002445826125802,0.0080887507207536,0.0014065446255956,0.0083333333333338,-1.742963785790178,-0.0078441681081734,0.0028130892511912,0.8903947914453193,0.02934991350962236,0.9706500864903777,0.16878535507146256,-0.9413001729807552,0.3375707101429251
5000,55,5,7,-0.0347945080493274,-0.0843959450621838,0.0012106577903947,0.0071226755429391,0.0029365153897967,0.0083333333333338,-1.9618413282995084,-0.0059120177525444,0.0058730307795935,0.7510530201566537,0.14527893484735585,0.8547210651526441,0.35238184677558426,-0.7094421303052884,0.7047636935511805
5000,56,5,8,-0.0456204977723902,-0.0790702441904235,0.0020812298170006,0.0062521035163332,0.0036072238989515,0.0083333333333338,-2.094103581537871,-0.0041708736993325,0.0072144477979031,0.6668522546072239,0.249747578040058,0.750252421959942,0.4328668678741558,-0.500504843919872,0.8657337357483236
5000,57,5,9,0.0817310963321941,-0.0406615448018331,0.0066799721076623,0.0016533612256714,-0.0033233126352144,0.0083333333333338,-0.4616487910768047,0.0050266108819909,-0.0066466252704289,-0.2938947482890845,0.8015966529194312,0.1984033470805569,-0.39879751622570564,0.6031933058388743,-0.7975950324514234
5000,58,5,10,0.0269966901490322,0.087203853437397,0.0007288212790028,0.007604512054331,0.002354215411051,0.0083333333333338,1.2705726106591189,-0.0068756907753281,0.004708430822102,0.8088716461742919,0.0874585534803311,0.9125414465196688,0.2825058493261042,-0.8250828930393258,0.5650116986522083
5000,59,5,11,-0.0891546512386674,0.0196158480786698,0.0079485518374884,0.0003847814958454,-0.0017488440942044,0.0083333333333338,2.925022825735003,0.0075637703416429,-0.0034976881884089,-0.1378726345106028,0.9538262204985546,0.04617377950144542,-0.20986129130451625,0.9076524409970972,-0.4197225826090445
5000,60,5,12,-0.0405228453169664,-0.0817999531830616,0.0016421009925827,0.006691232340751,0.0033147668497723,0.0083333333333338,-2.0307488106319536,-0.0050491313481682,0.0066295336995446,0.7071851544397492,0.19705211910991297,0.8029478808900751,0.39777202197265377,-0.6058957617801501,0.7955440439453075
5000,61,5,13,-0.0186946544676439,-0.0893523543487762,0.0003494901056646,0.0079838432276692,0.0016704113904208,0.0083333333333338,-1.777045154298836,-0.0076343531220046,0.0033408227808417,0.8686979183833617,0.04193881267974965,0.9580611873202504,0.20044936685048478,-0.9161223746405007,0.40089873370098156
5000,62,5,14,0.0910641378898666,0.0063762154691658,0.0082926772096246,4.065612370923005e-05,0.0005806445646996,0.0083333333333338,0.0699048608626513,0.0082520210859154,0.0011612891293992,0.0445028166097685,0.9951212651548964,0.004878734845107333,0.0696773477639481,0.9902425303097926,0.1393546955278962
5000,63,5,15,0.0911179771421153,-0.0055540593139453,0.008302485758471,3.084757486282269e-05,-0.000506074649614,0.0083333333333338,-0.060879270464705,0.0082716381836082,-0.001012149299228,-0.0387569473051449,0.9962982910164642,0.003701708983538516,-0.060728957953676596,0.9925965820329283,-0.12145791590735319
5000,64,5,16,0.0543894440519867,-0.0733152215372066,0.0029582116242841,0.0053751217090496,-0.0039875741399569,0.0083333333333338,-0.9325268432404118,-0.0024169100847654,-0.0079751482799138,-0.5936650266703702,0.35498539491407216,0.6450146050859159,-0.47850889679480124,-0.29002921017183175,-0.9570177935896025
5000,65,6,7,0.0228712711358036,0.0883755525581958,0.0005230950433674,0.0078102382899664,0.0020212612243349,0.0083333333333338,1.3175560262468349,-0.0072871432465989,0.0040425224486699,0.838782217510795,0.06277140520408447,0.9372285947959155,0.2425513469201744,-0.8744571895918191,0.4851026938403608
5000,66,6,8,0.0870535121683198,-0.0274776154804975,0.0075783139808398,0.000755019352494,-0.0023920229335879,0.0083333333333338,-0.3057434152171971,0.0068232946283457,-0.0047840458671758,-0.1946423033984589,0.9093976777007251,0.09060232229927494,-0.2870427520305319,0.8187953554014381,-0.5740855040610638
5000,67,6,9,-0.0881818641647292,0.0236070363613715,0.0077760411675667,0.0005572921657671,-0.0020817124737502,0.0083333333333338,2.880017829575059,0.0072187490017996,-0.0041634249475005,-0.1665237049213504,0.9331249401079518,0.06687505989204826,-0.24980549685001002,0.8662498802159035,-0.499610993700032
5000,68,6,10,-0.0904279666780431,0.0124946458856821,0.0081772171575252,0.0001561161758085,-0.0011298654218044,0.0083333333333338,3.00428966352613,0.0080211009817166,-0.0022597308436088,-0.0874097982797176,0.981266058902969,0.018733941097018952,-0.13558385061652042,0.9625321178059382,-0.27116770123304085
5000,69,6,11,-0.0030875738218052,-0.0912348629704061,9.53311210509692e-06,0.0083238002212287,0.0002816943745434,0.0083333333333338,-1.6046254554275334,-0.0083142671091236,0.0005633887490868,0.9784637078304972,0.0011439734526115665,0.998856026547388,0.03380332494520611,-0.9977120530947761,0.06760664989041222
5000,70,6,12,-0.0161170930445789,-0.089853061412098,0.0002597606882076,0.0080735726451262,0.001448170151119,0.0083333333333338,-1.7482805805647197,-0.0078138119569186,0.002896340302238,0.8870100147662252,0.031171282584910257,0.9688287174150898,0.17378041813427028,-0.9376574348301795,0.34756083626854056
5000,71,6,13,-0.0785366041546749,-0.046533161736398,0.006167998192148,0.0021653351411857,0.0036545565033569,0.0083333333333338,-2.6067040015616034,0.0040026630509623,0.0073091130067139,0.3405206918961886,0.7401597830577186,0.25984021694226944,0.4385467804028035,0.4803195661154492,0.877093560805619
5000,72,6,14,-0.0782146176353196,0.0470723583591754,0.0061175264118392,0.0022158069214946,-0.0036817465102556,0.0083333333333338,2.59982438059312,0.0039017194903446,-0.0073634930205112,-0.3449003946311202,0.7341031694206629,0.2658968305793371,-0.4418095812306473,0.4682063388413258,-0.8836191624612946
5000,73,6,15,-0.0793485003931931,0.0451347850187114,0.0062961845146485,0.0020371488186853,-0.0035813775068039,0.0083333333333338,2.6244173907774564,0.0042590356959632,-0.0071627550136078,-0.329243998085734,0.7555421417577777,0.24445785824222233,-0.42976530081644393,0.5110842835155553,-0.8595306016328879
5000,74,6,16,-0.0863867438420525,-0.0295070130935255,0.0074626695116323,0.0008706638217014,0.0025490147816544,0.0083333333333338,-2.8124486155584902,0.0065920056899309,0.0050980295633089,0.2095396025676346,0.8955203413958258,0.10447965860416215,0.3058817737985109,0.7910406827916637,0.6117635475970338
5000,75,7,8,0.078721739359298,-0.0462192717984675,0.0061971122477532,0.0021362210855806,-0.0036384614678955,0.0083333333333338,-0.5308966282784289,0.0040608911621726,-0.007276922935791,-0.3379792906453298,0.7436534697303424,0.25634653026965765,-0.43661537614743556,0.48730693946068465,-0.8732307522948711
5000,76,7,9,-0.0765839853652623,0.0496812491681434,0.0058651068144267,0.0024682265189071,-0.003804788059221,0.0083333333333338,2.566120667617466,0.0033968802955195,-0.0076095761184421,-0.366356844713623,0.7038128177311646,0.29618718226883545,-0.4565745671064944,0.40762563546231717,-0.9131491342130008
5000,77,7,10,0.0512903782818216,0.0755157627852723,0.0026307029042923,0.0057026304290415,0.0038732320394969,0.0083333333333338,0.97416626392016,-0.0030719275247491,0.0077464640789938,0.6201735051850295,0.31568434851505833,0.6843156514849417,0.464787844739602,-0.36863130296987134,0.929575689479204
5000,78,7,11,0.0868088171331874,-0.0282411508489068,0.0075357707320631,0.0007975626012707,-0.0024515808996735,0.0083333333333338,-0.3145265767331023,0.0067382081307924,-0.004903161799347,-0.2002338376833822,0.9042924878475214,0.09570751215247865,-0.2941897079608035,0.8085849756950427,-0.588379415921607
5000,79,7,12,0.0774931552709245,-0.0482508468266646,0.0060051891138436,0.0023281442194902,-0.0037391103650923,0.0083333333333338,-0.5569051662113247,0.0036770448943533,-0.0074782207301846,-0.3545368401437836,0.7206226936611916,0.27937730633880836,-0.4486932438110509,0.44124538732237134,-0.8973864876221018
5000,80,7,13,-0.0824470172335088,0.039189573646971,0.0067975106507025,0.0015358226826313,-0.0032310634538456,0.0083333333333338,2.697874775275465,0.0052616879680711,-0.0064621269076913,-0.2824795746878937,0.8157012780842544,0.1842987219157457,-0.3877276144614503,0.6314025561684966,-0.7754552289229126
5000,81,7,14,0.0739078681552752,-0.0535813433769286,0.0054623729752575,0.0028709603580763,-0.0039600828618845,0.0083333333333338,-0.6272916870520076,0.0025914126171812,-0.0079201657237691,-0.3993462910191251,0.6554847570308633,0.3445152429691367,-0.4752099434261134,0.3109695140617266,-0.9504198868522388
5000,82,7,15,-0.0168473894014999,-0.0897189991233078,0.0002838345296457,0.0080494988036881,0.0015115309149432,0.0083333333333338,-1.7564142771827047,-0.0077656642740423,0.0030230618298864,0.8818319426767767,0.034060143557482096,0.965939856442518,0.18138370979317386,-0.9318797128850239,0.36276741958634773
5000,83,7,16,-0.0799986068164068,0.0439722212398671,0.006399777092566,0.0019335562407678,-0.0035177164378121,0.0083333333333338,2.639008721271482,0.0044662208517982,-0.0070354328756243,-0.3199548685880871,0.767973251107877,0.232026748892123,-0.4221259725374284,0.5359465022157539,-0.8442519450748688
5000,84,8,9,0.0474760107803938,0.0779702618548495,0.00225397159962,0.0060793617337138,0.0037017169923709,0.0083333333333338,1.0238591600638025,-0.0038253901340937,0.0074034339847419,0.651808985416281,0.27047659195438484,0.7295234080456151,0.44420603908448314,-0.4590468160912183,0.8884120781689783
5000,85,8,10,0.0821338676600128,-0.0398417007235055,0.0067459722167924,0.0015873611165413,-0.0032723529745742,0.0083333333333338,-0.4516425369299726,0.0051586111002511,-0.0065447059491484,-0.2875245690518761,0.8095166660150427,0.19048333398494535,-0.39268235694888204,0.6190333320300974,-0.7853647138977641
5000,86,8,11,0.0494545390027057,0.0767305799884488,0.0024457514279701,0.0058875819053637,0.0037946754607389,0.0083333333333338,0.9982817897729832,-0.0034418304773935,0.0075893509214779,0.6355259257639784,0.29349017135639555,0.7065098286436045,0.4553610552886425,-0.41301965728719686,0.910722110577297
5000,87,8,12,0.0795680433826027,-0.0447466178118315,0.0063310735277357,0.0020022598055981,-0.0035604008272765,0.0083333333333338,-0.5122901020141477,0.0043288137221376,-0.0071208016545531,-0.3261340081304118,0.7597288233282415,0.24027117667175857,-0.42724809927315605,0.5194576466564829,-0.8544961985463241
5000,88,8,13,0.0712204188929882,0.0571050371336992,0.0050723480672927,0.0032609852660411,0.0040670446655617,0.0083333333333338,0.6758418581326875,0.0018113628012515,0.0081340893311234,0.4302542898809147,0.6086817680750899,0.39131823192491005,0.4880453598673767,0.21736353615016782,0.9760907197347534
5000,89,8,14,0.0765857716686504,-0.0496784954608251,0.0058653804220826,0.0024679529112512,-0.0038046659102048,0.0083333333333338,-0.575436029692558,0.0033974275108314,-0.0076093318204096,-0.3663339542349811,0.7038456506498726,0.29615434935012747,-0.4565599092245504,0.4076913012997452,-0.9131198184491008
5000,90,8,15,0.0119776344078383,-0.0904978983586141,0.0001434637260078,0.008189869607326,-0.0010839507412171,0.0083333333333338,-1.4392084960366665,-0.0080464058813182,-0.0021679014824343,-0.9162285851363516,0.017215647120935037,0.9827843528790648,-0.13007408894604472,-0.9655687057581299,-0.26014817789210143
5000,91,8,16,-0.0366132405370658,-0.083622986975525,0.001340529382625,0.0069928039507088,0.0030617085365628,0.0083333333333338,-1.9834896203849912,-0.0056522745680837,0.0061234170731256,0.7372712893770466,0.160863525914991,0.839136474085009,0.36740502438751543,-0.678272948170006,0.7348100487750309
5000,92,9,10,0.0833721060946885,-0.0371809797970667,0.0069509080746639,0.0013824252586698,-0.0030998565923455,0.0083333333333338,-0.4194927397561954,0.0055684828159941,-0.006199713184691,-0.2670573724934422,0.8341089689596213,0.16589103104036673,-0.37198279108143917,0.6682179379192545,-0.7439655821628783
