step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15,takagi_r16
20,0.3173611327933783,0.3110080055465202,0.30954016712208576,0.29563914897374743,0.29186493079283377,0.2522755514008047,0.22907027954558074,0.21600842124077346,0.18096971722437405,0.16629348557160503,0.14333164603392629,0.14138764488773567,0.12415577919018012,0.10375085436648876,0.08432779042981467,3.90066611413366e-09
21,0.31738177355959607,0.31102055618656005,0.30955016264129337,0.2956546500055218,0.2918710184983189,0.25229635291649594,0.22907940751942968,0.21600946584757394,0.18095374643768333,0.16628401382818916,0.14335711836855367,0.1413695543001421,0.12414164878113663,0.10378128718072287,0.08431257846490918,2.623311609599845e-09
22,0.3174034537673522,0.311033698859134,0.30956070856824885,0.295670874137795,0.2918774243437652,0.2523181378043701,0.2290889806144901,0.2160106134663961,0.18093704799191693,0.16627412562978625,0.14338367139069982,0.1413507716491483,0.12412690124923666,0.10381307489049259,0.08429660421852553,2.9835254406939784e-09
23,0.3174261768549142,0.3110474347287193,0.3095718144040811,0.2956878210637696,0.2918841529011572,0.2523409045518228,0.22909899923646718,0.21601186716401644,0.18091963070118666,0.1662638265783096,0.14341129255796334,0.14133131123587073,0.12411154649387478,0.1038462030845686,0.08427986336261402,3.4381193441464753e-09
24,0.31744994630883855,0.3110617649853762,0.3095834899000684,0.2957054904468892,0.2918912088477528,0.25236465151364657,0.22910946378807567,0.21601323010580745,0.180901503749,0.16625312251608776,0.143439970236396,0.14131118644586127,0.12409559475050272,0.10388065677575198,0.08426235147457686,2.8780405637385877e-09
25,0.3174747656482916,0.31107669083951556,0.30959574503582016,0.29572388191741455,0.29189859695319004,0.25238937690340996,0.22912037466522572,0.21601470554943758,0.1808826766844991,0.16624201952405362,0.14346969367017964,0.14129040976764853,0.12407905657638942,0.10391642041057077,0.0842440640512558,2.4107132329698286e-09
26,0.31750063840886983,0.311092213516274,0.30960858999704277,0.29574299506874857,0.29190632206631956,0.25241507878461783,0.22913173225309588,0.21601629683835222,0.18086315941847592,0.16623052391978424,0.14350045294061728,0.14126899282166416,0.12406194283595402,0.10395347787939718,0.0842249965234098,2.0603565513215052e-09
27,0.3175275681259606,0.3111083342495135,0.30962203515294784,0.2957628294535206,0.29191438910180895,0.25244175506168054,0.22914353692210948,0.21601800739505364,0.1808429622191634,0.16621864225539162,0.14353223891676978,0.14124694639726018,0.12404426468569378,0.10399181252699262,0.0842051442706728,2.4899700147324348e-09
28,0.3175555583176539,0.3111250542754381,0.3096360910333248,0.29578338457941233,0.2919228030265307,0.25246940347070335,0.22915578902381326,0.21601984071417787,0.18082209570778843,0.16620638131524826,0.14356504319979088,0.14122428049578445,0.12402603355873258,0.10403140716346532,0.08418450263696994,1.756457023468515e-09
29,0.3175846124672331,0.3111423748258402,0.3096507683053196,0.2958046599047237,0.2919315688457676,0.25249802157011775,0.22916848888666852,0.21602180035538252,0.1808005708538802,0.16619374811354218,0.14359885806275077,0.14120100437795316,0.12400726114901126,0.10407224407564297,0.08416306694637866,2.1672697789808295e-09
30,0.31761473400528234,0.31116029712099624,0.30966607774996,0.2958266548336879,0.29194069158927016,0.25252760673117797,0.2291816368117665,0.21602388993605598,0.1807783989703325,0.1661807498916585,0.14363367638747745,0.1411771266140271,0.12398795939514969,0.10411430503885331,0.08414083251942013,2.6037371578402435e-09
31,0.3176459262914271,0.3111788223622159,0.30968203023845114,0.29584936871151934,0.2919501762971852,0.2525581561283391,0.2291952330684721,0.21602611312385525,0.1807555917082015,0.16616739411537107,0.14366949159969478,0.141152655135547,0.12396814046400556,0.10415757132910267,0.08411779468975619,3.103048882509658e-09
32,0.3176781925957425,0.3111979517240677,0.30969863670827763,0.2958728008192043,0.29196002800588755,0.252589666729538,0.22920927789000478,0.21602847362908134,0.18073216105124176,0.16615368847184345,0.1437062976035193,0.1411275972875843,0.12394781673395405,0.1042020237356478,0.08409394882127837,1.9022835206038966e-09
33,0.31771153607985814,0.3112176863462994,0.3097159081391382,0.29589695036803254,0.29197025173374136,0.25262213528639943,0.22922377146896708,0.2160309751969068,0.18070811931016637,0.1661396408664285,0.14374408871617644,0.1411019598806977,0.1239270007779211,0.10424764257394871,0.0840692903255662,2.921663395821341e-09
34,0.3177459597777911,0.31123802732547395,0.3097338555287421,0.2959218164938688,0.29198085246681765,0.2526555583243855,0.22923871395282852,0.21603362159946288,0.18068347911662602,0.16612525941925838,0.14378285960362133,0.14107574924192956,0.12390570534619562,0.10429440769899309,0.08404381467969317,8.029932894984685e-10
35,0.3177814665765361,0.3112589757063449,0.30975248986848897,0.29594739825117133,0.29199183514459237,0.25268993213291,0.22925410543937244,0.2160364166277974,0.18065825341689878,0.16611055246162007,0.14382260521760243,0.14104897126434734,0.12388394334904956,0.10434229851898126,0.0840175174443612,2.62665711350943e-09
36,0.31781805919645517,0.31128053247300463,0.309771822119066,0.29597369460676437,0.29200320464566,0.2527252527554438,0.2292699459721208,0.21603936408372149,0.18063245546528808,0.1660955285321115,0.14386332073457725,0.1410216314547566,0.12386172783919838,0.10439129400935987,0.08399039428233959,2.749485933387747e-09
37,0.3178557401714847,0.31130269853981785,0.30979186318596885,0.2960007044333591,0.2920149657734718,0.2527615159796233,0.22928623553573826,0.2160424677715483,0.1806060988172132,0.16608019637256383,0.1439050014967749,0.1409937349793178,0.12383907199412979,0.10444137272718398,0.08396244097718225,2.9492801480229383e-09
38,0.31789451182920764,0.3113254747421813,0.3098126238949809,0.2960284265028393,0.2920271232421385,0.2527987173273879,0.2293029740514299,0.21604573148974296,0.1805791973219921,0.16606456492372992,0.14394764295562507,0.1409652867068942,0.12381598909833157,0.10449251282579951,0.08393365345220155,7.611727765668925e-10
39,0.31793437627082194,0.31134886182714,0.30983411496762764,0.29605685947931737,0.2920396816623147,0.2528368520451711,0.22932016137234357,0.2160491590224945,0.18055176511531207,0.16604864332073557,0.14399124061768978,0.14093629125002444,0.1237924925254514,0.104544692069827,0.08390402778967328,2.9869162697107213e-09
40,0.31797533535103734,0.3113728604438807,0.30985634699661907,0.29608600191196305,0.2920526455271879,0.2528759150941557,0.22933779727898054,0.21605275413122346,0.18052381661137296,0.1660324408882769,0.14403578999317787,0.1409067530034787,0.12376859572041944,0.10459788785042562,0.08387356025024252,3.278355176061017e-09
41,0.3180173906579458,0.31139747113415067,0.3098793304213106,0.296115852227626,0.2920660191986017,0.2529159011406301,0.22935588147463395,0.2160565205460421,0.18049536649471057,0.16601596713557557,0.1440812865470828,0.140876676180395,0.12374431218156587,0.10465207720082484,0.08384224729250904,3.1418769689217468e-09
42,0.31806054349289353,0.31142269432261743,0.3099030755031851,0.29614640872324793,0.2920798068933265,0.2529568045464467,0.2293744135808536,0.21606046195717427,0.18046642971168184,0.16599923175106904,0.14412772565293833,0.14084606484603873,0.12371965544276524,0.10470723681209816,0.08381008559275693,2.688833917255802e-09
43,0.3181047948503967,0.31144853030721575,0.30992759230138445,0.2961776695580879,0.2920940126695068,0.25299861935961937,0.22939339313295593,0.21606458200635723,0.18043702146161741,0.1659822445968467,0.1441751025491685,0.14081492294923986,0.1236946390556409,0.10476334304916073,0.0837770720648051,2.203244972756591e-09
44,0.31815014539814246,0.31147497924950934,0.3099528906483019,0.29620963274576656,0.2921086404133041,0.25304133930507317,0.2294128195755854,0.2160688842782372,0.18040715718763137,0.1659650157028206,0.14422341229798452,0.1407832543516017,0.1236692765718625,0.10482037196696951,0.08374320387994455,3.1850251466078045e-09
45,0.3181965954571081,0.31150204116510016,0.30997898012525127,0.2962422961461444,0.2921236938257549,0.2530849577755643,0.2294326922583367,0.21607337229177206,0.18037685256708802,0.16594755526062882,0.14427264974676687,0.14075106285457106,0.1236435815255691,0.10487829932690038,0.0837084784869338,3.4721460834420956e-09
46,0.3182441449818418,0.31152971591412376,0.3100058700382299,0.296275657457048,0.2921391764098685,0.2531294678227972,0.22945301043145153,0.21607804949166023,0.18034612350172127,0.16592987361727393,0.14432280949186296,0.14071835222447787,0.12361756741595016,0.10493710061328225,0.08367289363202067,3.0373610016248762e-09
47,0.31829279354094053,0.31155800319185384,0.3100335693937871,0.29630971420585545,0.29215509145797364,0.2531748621487485,0.22947377324159196,0.21608291923980638,0.18031498610740368,0.16591198126848603,0.14437388584472385,0.14068512621565415,0.12359124769001827,0.10499675105005986,0.08363644737895477,1.6645362926590061e-09
48,0.318342540297774,0.31158690251946375,0.3100620868750226,0.2963444637409657,0.29217144203935147,0.25322113309722905,0.22949497972771157,0.21608798480684827,0.18028345670356777,0.165893888851822,0.14442587280030528,0.14065138859174622,0.12356463572560746,0.10505722561756466,0.08359913812896368,3.803895586665036e-09
49,0.31839338399148004,0.31161641323495914,0.31009143081771623,0.2963799032231541,0.2921882309881513,0.2532682726456897,0.22951662881702226,0.2160932493637497,0.18025155180227237,0.16587560713948882,0.14447876400764859,0.14061714314532656,0.12353774481462484,0.1051184990693633,0.08356096464065282,2.21426135418059e-09
50,0.3184453229182858,0.3116465344843279,0.3101216091866167,0.29641602961684255,0.2922054608916241,0.2533162723972991,0.22953871932107398,0.21609871597348454,0.18021928809691962,0.1658571470308994,0.1445325527425702,0.1405823937159238,0.12351058814659459,0.10518054594916185,0.08352192604979751,3.233349989949181e-09
51,0.31849835491318645,0.3116772652129294,0.3101526295518985,0.29645283968129715,0.2922231340786823,0.2533651235733078,0.22956124993195418,0.21610438758282413,0.1801866824506212,0.16583851954495923,0.14458723188238226,0.14054714420656678,0.12348317879252228,0.10524334060773534,0.08348202188899197,4.1393566968291796e-09
52,0.31855247733202247,0.311708604157156,0.310184499065804,0.2964903299617688,0.2922412526088053,0.2534148170057141,0.2295842192186151,0.21611026701424335,0.18015375188421603,0.16581973581208825,0.14464279388257387,0.14051139859894513,0.1234555296891087,0.10530685721985966,0.0834412521071199,1.7516380851293644e-09
53,0.318607687033998,0.31174054983639404,0.3102172244394858,0.2965284967805991,0.29225981826130604,0.2534653431302522,0.2296076256233402,0.21611635695796563,0.18012051356394052,0.16580080706597786,0.14469923075538857,0.14047516096728668,0.12342765362335072,0.10537106980121605,0.08339961708860913,4.100880420740761e-09
54,0.31866398036467636,0.3117731005453134,0.31025081192006665,0.29656733622830705,0.2922788325249738,0.2535166919797162,0.22963146745835442,0.2161226599641569,0.1800869847887586,0.16578174463509127,0.144756534050233,0.1404384354910313,0.12339956321755315,0.10543595222524248,0.08335711767243607,2.1782424111994916e-09
55,0.3187213531394955,0.3118062543465122,0.31028526726793354,0.2966068441546789,0.29229829658811035,0.2535688531776398,0.2296557429025924,0.21612917843529078,0.18005318297735318,0.16576255993391023,0.14481469483586193,0.14040122646639058,0.12337127091478432,0.10550147823990458,0.08331375517084257,2.8984786274664715e-09
56,0.31877980062783584,0.3118400090635387,0.31032059573427917,0.2966470161598764,0.292318211328969,0.25362181593234034,0.2296804499986266,0.21613591461869613,0.18001912565478403,0.1657432644539314,0.14487370368428287,0.140363538316864,0.12334278896480316,0.10556762148435749,0.08326953138772589,2.497978624375265e-09
57,0.3188393175376822,0.3118743622743176,0.3103568020389097,0.29668784758558453,0.29233857730661367,0.2536755690313487,0.2297055866497648,0.21614287059930345,0.1799848304388221,0.1657238697544238,0.14493355065633645,0.1403253756027837,0.12331412941048525,0.10563435550547635,0.08322444863666974,1.7626757404274096e-09
58,0.3188998980009207,0.3119093113050064,0.3103938903483401,0.2967293335062236,0.2923593947522119,0.25373010083623654,0.22973115061732918,0.21615004829260842,0.17995031502596648,0.1657043874529532,0.14499422528890357,0.140286743029952,0.12328530407477604,0.10570165377422464,0.08317850975857367,1.8127014726129164e-09
59,0.3189615355592962,0.311944853224296,0.31043186425418523,0.29677146872023574,0.2923806635607696,0.25378539927785326,0.22975713951811452,0.2161574494378632,0.17991559717714978,0.16568482921567976,0.14505571658370137,0.14024764545742488,0.1232563245481945,0.10576948970183667,0.08313171813884893,1.5205031925192458e-09
60,0.31902422315107504,0.31198098483818293,0.3104707267518721,0.2968142477414751,0.2924023832833236,0.253841451851987,0.2297835508220404,0.21616507559151313,0.17988069470314738,0.16566520674744134,0.14511801299762855,0.1402080879044966,0.12322720217691456,0.1058378366557889,0.08308407772413802,1.6731561551300522e-09
61,0.3190879530984426,0.31201770268523027,0.31051048021968797,0.29685766479071635,0.29242455311960064,0.2538982456154625,0.22981038184999836,0.2161729281208918,0.17984562544969807,0.16564553178163305,0.14518110243462687,0.1401680755569279,0.12319794805144324,0.10590666797553626,0.08303559303852791,3.607345106008097e-09
62,0.31915271709567045,0.3120550030323355,0.3105511263981837,0.29690171378730623,0.29244717191115494,0.25395576718268753,0.22983762977190247,0.21618100819818992,0.17981040728234915,0.16562581606989216,0.1452449722390269,0.14012761377246535,0.12316857299592365,0.10597595698798866,0.08298626919921351,1.5308060518045272e-09
63,0.3192185061980815,0.3120928818710223,0.31059266636994826,0.29694638834097303,0.29247023813499173,0.2540140027226563,0.22986529160494593,0.2161893167947075,0.17977505807104036,0.16560607137160235,0.14530960919034733,0.14008670808567814,0.12313908755807662,0.10604567702270461,0.0829361119315801,2.9263109159483895e-09
64,0.31928531081184697,0.31213133491427153,0.31063510053977506,0.29699168174381874,0.2924937498976873,0.25407293795642333,0.22989336421206882,0.21619785467540661,0.17973959567443917,0.16558630944322983,0.1453749994995198,0.14004536421215383,0.12310950199980403,0.1061158014267815,0.08288512758366572,2.4581601229173993e-09
65,0.31935312068464017,0.31217035759390743,0.3106784286152367,0.2970375869625097,0.2925177049300127,0.2541325581550554,0.22992184430064266,0.21620662239377267,0.17970403792404538,0.16556654202750481,0.14544112880651425,0.14000358805207277,0.12307982628846961,0.10618630357942038,0.08283332313997042,2.58168383607884e-09
66,0.3194219248971788,0.3122099450585535,0.3107226495876903,0.29708409663069113,0.2925421005820725,0.2541928481380723,0.22995072842137285,0.21621562028699964,0.17966840260808256,0.1655467808424674,0.14550798217933772,0.1399613856931902,0.12305007008887206,0.10625715690614877,0.08278070623457758,3.5093717145815522e-09
67,0.319491711855674,0.31225009217216754,0.3107677617137266,0.29713120304163876,0.29256693381895893,0.2542537922723819,0.22998001296742318,0.21622484847150655,0.1796327074551918,0.16552703757038578,0.1455755441143802,0.1399187634132477,0.1230202427559268,0.10632833489267679,0.08272728516355028,1.8016588606315427e-09
68,0.31956246928521864,0.3122907935131738,0.3108137624970894,0.2971788981411736,0.2925922012169356,0.25431537447172203,0.23000969417376552,0.21623430683879752,0.17959697011795137,0.16550732384657177,0.1456437985380855,0.1398757276818289,0.12299035332806627,0.10639981109837772,0.08267306889657397,3.238201351753501e-09
69,0.3196341842241264,0.3123320433741933,0.3108606486710739,0.29722717352085065,0.2926178989601477,0.25437757819660856,0.23003976811675286,0.21624399505167263,0.17956120815623855,0.16548765124810613,0.14571272880991842,0.1398322851616727,0.12296041052136798,0.10647155916937066,0.08261806708781082,2.4355165425139853e-09
70,0.31970684301924657,0.3123738357623907,0.31090841618143056,0.2972760204114472,0.29264402283786933,0.2544403864548013,0.23007023071392102,0.21625391254079876,0.1795254390204585,0.16546803128249013,0.14578231772660377,0.13978844270946492,0.12293042272442278,0.10654355285119292,0.08256229008593138,2.76286189462018e-09
71,0.31978043132227296,0.31241616440044234,0.3109570601697906,0.297325429676766,0.29267056824229065,0.2545037818022923,0.23010107772401583,0.21626405850164945,0.17948968003466395,0.16544847537624968,0.14585254752761143,0.13974420737610926,0.12290039799394345,0.10661576600105212,0.08250574894330134,2.2597975013150977e-09
72,0.3198549340870622,0.31245902272813714,0.31100657495763423,0.29737539180777445,0.29269753016685035,0.25456774634482104,0.23013230474725138,0.2162744318918199,0.17945394837958867,0.1654289948635044,0.14592339990185976,0.1396995864064999,0.12287034405112553,0.10668817259964411,0.08244845542428562,3.180380529907517e-09
73,0.31993033556796485,0.3125024039046073,0.31105695403081196,0.2974258969170869,0.29272490320510675,0.2546322617399149,0.23016390722578844,0.2162850314287173,0.17941826107561856,0.16540960097452118,0.14599485599560455,0.13965458723878824,0.12284026827875555,0.10676074676252476,0.08239042201264596,1.8380783020927622e-09
74,0.32000661931919944,0.3125463008112103,0.3111081900246509,0.29747693473382264,0.29275268155016354,0.25469730919947015,0.23019588044444445,0.21629585558764272,0.1793826349657338,0.1653903048242823,0.1460668964214899,0.13960921750316493,0.12281017771907134,0.10683346275103402,0.08233166191800605,2.5473766113796607e-09
75,0.32008376819525636,0.31259070605505,0.31116027470965246,0.297528494598842,0.29278085899463824,0.2547628694928608,0.23022821953162237,0.21630690260025576,0.1793470866984409,0.16537111740107677,0.14613950126872136,0.1395634850201564,0.12278007907237098,0.10690629498275875,0.08227218908135692,3.2695845371686155e-09
76,0.3201617643523527,0.3126356119731523,0.3112131989778065,0.29758056546038264,0.29280942893118045,0.2548289229505892,0.23026091946046195,0.21631817045343438,0.17931163271073022,0.1653520495551444,0.1462126501143322,0.13951739779844022,0.1227499786963674,0.10697921804153317,0.08221201817957655,3.611534973530817e-09
77,0.3202405892509355,0.3126810106372918,0.31126695282954026,0.29763313587010853,0.2928383843535371,0.254895449468471,0.23029397505020674,0.21632965688852493,0.17927628921108818,0.16533311198739262,0.14628632203550418,0.1394709640321894,0.12271988260628174,0.10705220668697192,0.08215116462894768,3.3742482812304e-09
78,0.3203202236592367,0.3127268938594726,0.31132152536132096,0.2976861939795894,0.29286771785816407,0.2549624285123597,0.23032738096778696,0.2163413594009876,0.179241072162593,0.16531431523820694,0.14636049562290568,0.1394241920979486,0.12268979647566797,0.10712523586353542,0.08208964458764649,3.894877032292061e-09
79,0.3204006476578781,0.3127732531980611,0.31137690475393276,0.2977397275372204,0.2928974216463817,0.2550298391234083,0.2303611317296111,0.21635327524043624,0.1792059972661289,0.16529566967638104,0.14643514899500693,0.13937709055104633,0.12265972563795982,0.10719828070912499,0.08202747495718504,3.0261950565739578e-09
80,0.32048184064552276,0.31282007996456884,0.3114330782614471,0.29779372388559594,0.29292748752707204,0.25509765992386396,0.2303952217035612,0.21636540141106833,0.17917107994375084,0.16527718548818357,0.14651025981332821,0.1393296681215515,0.12262967508872592,0.10727131656321091,0.08196467338279191,1.9113862261988573e-09
81,0.3205637813455662,0.3128673652310784,0.3114900322009098,0.2978481699593501,0.29295790691991025,0.2551658691233972,0.23042964511118771,0.2163777346724848,0.17913633532223333,0.16525887266658815,0.146585805298577,0.139281933709779,0.12259964948862151,0.10734431897449512,0.08190125825270987,3.348238969986473e-09
82,0.32064644781386215,0.31291509983830945,0.3115477519427687,0.2979030522834761,0.2929886708591325,0.2552344445259629,0.23046439603009897,0.21639027154089982,0.17910177821684153,0.16524074100069192,0.1466617622476279,0.13923389638134684,0.12256965316701807,0.10741726370811268,0.08183724869640295,2.3205511488862656e-09
83,0.32072981744746915,0.3129632744043086,0.3116062219020644,0.29795835697213224,0.29301976999782947,0.25530336353718397,0.2304994683965356,0.2164030082907272,0.17906742311535706,0.16522280006533735,0.1467381070512942,0.13918556536180252,0.12253969012629554,0.10749012675237873,0.08177266458165401,3.590951690225748e-09
84,0.3208138669944001,0.31301187933374885,0.3116654255304089,0.29801406972794237,0.29305119461275714,0.25537260317225635,0.2305348560081234,0.21641594095654518,0.17903328416239467,0.16520505921096543,0.14681481571283736,0.1391369500308134,0.12250976404677573,0.10756288432508412,0.08170752651054633,3.6990922664561203e-09
85,0.32089857256437654,0.31306090482783294,0.31172534530879564,0.29807017584181145,0.29308293460967005,0.2554421400643765,0.2305705525268044,0.21642906533543313,0.17899937514405542,0.1651875275537243,0.1468918638671679,0.1390880599159455,0.12247987829227694,0.10763551287935437,0.08164185581431992,2.262139729279606e-09
86,0.3209839096405484,0.31311034089475787,0.3117859627412548,0.29812666019324674,0.2931149795291549,0.2555119504736728,0.2306065514819268,0.21644237698966853,0.1789657094729437,0.16517021396584905,0.14696922680067326,0.13903890468602748,0.12245003591626473,0.10770798910907553,0.0815756745470941,2.370267073990277e-09
87,0.32106985309217323,0.3131601773607255,0.311847258349405,0.2981835072512018,0.29314731855296244,0.2555820102966426,0.23064284627349257,0.21645587124977642,0.1789323001735932,0.16515312706633958,0.1470468794716195,0.13898949414411604,0.1224202396685735,0.1077802899539003,0.08150900547845313,3.2836414500394893e-09
88,0.32115637718823076,0.3132104038814626,0.3119092116679444,0.298240701075452,0.29317994051083396,0.2556522950760879,0.2306794301755557,0.21646954321792652,0.17889915986834262,0.16513627521195576,0.14712479653106697,0.13893983822008313,0.12239049200267652,0.10785239260384634,0.08144187208489295,2.366357233613515e-09
89,0.321243455611942,0.31326100995419837,0.3119718012411229,0.2982982253184949,0.2932128338878007,0.2557227800115348,0.2307162963397554,0.21648338777166118,0.1788663007636943,0.16511966648854817,0.14720295234423514,0.1388899469628264,0.12236079508346963,0.10792427450349762,0.08137429854012333,2.7290034204881614e-09
90,0.32133106147617985,0.3133119849300582,0.3120350046202624,0.29835606322799485,0.29324598683195746,0.25579343997013687,0.2307534377989823,0.21649739956794917,0.17883373463720398,0.1651033087027497,0.1472813210122591,0.13883983053212828,0.12233115079554699,0.10799591335582555,0.08130630970423536,2.522387974208992e-09
91,0.32141916733972636,0.3133633180267991,0.31209879836238447,0.29841419764975974,0.2932793871626901,0.2558642494980444,0.23079084747116177,0.2165115730475471,0.1788014728249351,0.16508720937404175,0.14735987639426687,0.13878949919017539,0.12230156075192943,0.10806728712564116,0.08123793111172783,2.1285886596976905e-09
92,0.3215077452243609,0.3134149983418195,0.31216315803002553,0.29847261103126377,0.2933130223793502,0.2559351828322345,0.2308285181631488,0.21652590243966044,0.17876952620952288,0.1650713757272153,0.14743859212971655,0.13873896329276045,0.12227202630322048,0.10813837404269551,0.08116918895840546,1.346840333957951e-09
