step,rank_full,d_eff_full,rank_perp,d_eff_perp
9800,3,3.0000000000000004,3,2.8554011205784766
9840,3,2.9999999999999996,3,2.8563294981050995
9880,3,3.0,3,2.856577232774
9920,3,3.0,3,2.8597081864466105
9960,3,3.0,3,2.8598664249529366
10000,3,3.0,3,2.860008290967875
10040,3,3.0000000000000004,3,2.8611452215328717
10080,3,2.9999999999999996,3,2.864091952823248
10120,3,3.0000000000000013,3,2.8643921799883207
10160,3,2.9999999999999996,3,2.866004025170237
10200,3,3.0,3,2.865937774272305
10240,3,3.0,3,2.865483084337858
10280,3,3.0000000000000004,3,2.8666168471601825
10320,3,2.9999999999999996,3,2.8671092859341427
10360,3,2.9999999999999996,3,2.8675438649655667
10400,3,2.9999999999999996,3,2.8678562949553106
10440,3,2.9999999999999996,3,2.866544741848465
10480,3,3.0,3,2.867260193353962
10520,3,2.999999999999999,3,2.8683558740384245
10560,3,2.9999999999999996,3,2.8702343489584967
10600,3,3.0,3,2.870465248942168
10640,3,3.0,3,2.87173693406925
10680,3,2.9999999999999996,3,2.87206383063871
10720,3,3.0,3,2.8728524841425704
10760,3,2.999999999999999,3,2.8739505873799844
10800,3,3.0,3,2.8759839497865105
10840,3,3.000000000000001,3,2.8756029937365333
10880,3,3.0,3,2.876166075745584
10920,3,3.0,3,2.8754516367295295
10960,3,2.9999999999999996,3,2.876022015696501
11000,3,3.0,3,2.876527903706831
11040,3,3.0,3,2.8774823416217385
11080,3,3.0000000000000004,3,2.879197855608515
11120,3,2.9999999999999996,3,2.8812721361104283
11160,3,3.000000000000001,3,2.8844097529537067
11200,3,3.0000000000000004,3,2.884617720747137
11240,3,2.9999999999999996,3,2.886072179706749
11280,3,3.0,3,2.8880011809834008
11320,3,3.0,3,2.8890612194032568
11360,3,3.000000000000001,3,2.8894135581002316
11400,3,3.0,3,2.8890879601529136
11440,3,3.0000000000000004,3,2.888600830143858
11480,3,3.0,3,2.890453234291779
11520,3,3.0,3,2.8902607044133797
11560,3,3.0,3,2.8912192754060344
11600,3,3.000000000000001,3,2.8930784990870215
11640,3,3.0,3,2.894087253734321
11680,3,3.0000000000000004,3,2.895701769425567
11720,3,3.0000000000000013,3,2.896636643979251
11760,3,3.0000000000000004,3,2.8978689280978926
11800,3,2.9999999999999996,3,2.899797011349334
11840,3,3.0,3,2.9013378805416936
11880,3,2.9999999999999996,3,2.9022014466785495
11920,3,3.0000000000000004,3,2.9030951969808996
11960,3,2.9999999999999996,3,2.9042774951650876
12000,3,2.9999999999999996,3,2.9050440308879475
12040,3,3.0,3,2.9062692547154865
12080,3,3.0000000000000004,3,2.9071807392485485
12120,3,3.0,3,2.9081618043722264
12160,3,3.0,3,2.9091748968455384
12200,3,2.9999999999999996,3,2.9098840692354817
12240,3,3.0,3,2.9106516710479
12280,3,3.0,3,2.9116024952802184
12320,3,3.0,3,2.913145613210334
12360,3,2.9999999999999996,3,2.9146036778334583
12400,3,2.9999999999999996,3,2.915708297540212
12440,3,3.0,3,2.9162234386597703
12480,3,3.0,3,2.917085014986322
12520,3,3.0,3,2.918076146581561
12560,3,3.000000000000001,3,2.919078602081052
12600,3,3.0,3,2.919876873754066
12640,3,2.9999999999999996,3,2.92151045041735
12680,3,3.0,3,2.92245102554135
12720,3,2.9999999999999996,3,2.9230024205532685
12760,3,3.0000000000000004,3,2.9244756181609475
12800,3,3.0,3,2.92513699151784
12840,3,2.9999999999999996,3,2.9261186031541735
12880,3,3.0,3,2.927561710865013
12920,3,2.9999999999999996,3,2.9287924827670335
12960,3,3.0,3,2.929720564488514
13000,3,3.0,3,2.9302348396955002
13040,3,3.0,3,2.930781195949945
13080,3,2.999999999999999,3,2.9321397873488486
13120,3,2.9999999999999996,3,2.9332338152700093
13160,3,3.0,3,2.9335241398032785
13200,3,3.0000000000000004,3,2.934520679997003
13240,3,2.999999999999999,3,2.935903463740373
13280,3,3.000000000000001,3,2.9365974724360204
13320,3,2.9999999999999996,3,2.938060354330051
13360,3,2.9999999999999996,3,2.9387672039596713
13400,3,3.0,3,2.93989467456217
13440,3,2.9999999999999996,3,2.940384491582345
13480,3,3.0,3,2.940386633758445
13520,3,3.0,3,2.9411044387384515
13560,3,3.0,3,2.9410633490792604
13600,3,2.999999999999999,3,2.9418591414308697
13640,3,2.9999999999999996,3,2.9427837859121846
13680,3,2.9999999999999996,3,2.944287655420871
13720,3,3.0000000000000004,3,2.945637399782411
13760,3,3.0000000000000004,3,2.9466435920974705
13800,3,3.0,3,2.9469565426749353
13840,3,3.000000000000001,3,2.9475649643311015
13880,3,3.0,3,2.948089125260136
13920,3,3.0,3,2.94874165504453
13960,3,3.000000000000001,3,2.949487093634299
14000,3,2.999999999999999,3,2.950164745332145
14040,3,3.0,3,2.9511828354051763
14080,3,3.0000000000000004,3,2.95215572496518
14120,3,3.0,3,2.9527408155649746
14160,3,3.0,3,2.9532233038332256
14200,3,2.9999999999999996,3,2.9538638506615578
14240,3,3.0,3,2.954488528058896
14280,3,2.9999999999999996,3,2.955411523305964
14320,3,2.9999999999999996,3,2.95588954737789
14360,3,3.0,3,2.9565466351220917
14400,3,3.0000000000000004,3,2.9568647197925517
14440,3,3.0,3,2.9575006315351873
14480,3,3.0000000000000004,3,2.9579172200559896
14520,3,2.9999999999999996,3,2.958054319712375
14560,3,3.0,3,2.958467693129391
14600,3,2.999999999999999,3,2.958519111646034
14640,3,3.0000000000000004,3,2.9588044929129556
14680,3,3.0000000000000004,3,2.9591023719969196
14720,3,2.9999999999999996,3,2.9594489074315473
14760,3,3.0,3,2.9599880195780175
14800,3,3.0,3,2.960675827919049
14840,3,2.9999999999999996,3,2.961102871532116
14880,3,3.0,3,2.961527415379031
14920,3,2.999999999999999,3,2.9619000610183046
14960,3,3.000000000000001,3,2.9620175199912167
15000,3,3.0,3,2.9621227030449733
15040,3,3.0,3,2.9624421527639653
15080,3,2.999999999999999,3,2.962828827882557
15120,3,3.0,3,2.9632708415281286
15160,3,3.0,3,2.963421446493203
15200,3,3.000000000000001,3,2.963634976122554
15240,3,3.0,3,2.96398340509255
15280,3,2.9999999999999996,3,2.96423805410612
15320,3,2.9999999999999996,3,2.9644087272626694
15360,3,3.0,3,2.964517898399647
15400,3,3.0,3,2.9645981600629545
15440,3,3.0,3,2.964870035303296
15480,3,3.0,3,2.9649490886094627
15520,3,3.000000000000001,3,2.9652063947601817
15560,3,3.0000000000000004,3,2.9652047582465424
15600,3,3.0,3,2.9654866836367493
15640,3,3.0,3,2.965658122666297
15680,3,3.0,3,2.9659785016589257
15720,3,3.0,3,2.9661376177801633
15760,3,3.0000000000000013,3,2.966095387188367
15800,3,3.0,3,2.9664817945460684
15840,3,2.9999999999999987,3,2.9667692139060993
15880,3,3.0,3,2.967200552052476
15920,3,2.9999999999999996,3,2.9673294240487484
15960,3,3.0000000000000004,3,2.9672494015259328
16000,3,3.0,3,2.9676666486357735
16040,3,3.0,3,2.967983520843988
16080,3,3.0,3,2.9678144810079643
16120,3,2.9999999999999996,3,2.967973915033729
16160,3,2.999999999999999,3,2.968001832090579
16200,3,3.0000000000000004,3,2.9679998692267717
16240,3,3.0000000000000004,3,2.9682544323847013
16280,3,3.0,3,2.9683365964801975
16320,3,3.0,3,2.968177458197803
16360,3,3.0,3,2.9682772539742217
16400,3,3.0,3,2.9683574820194396
16440,3,2.9999999999999996,3,2.968441274419141
16480,3,3.0,3,2.968733555321395
16520,3,2.999999999999999,3,2.9688012526635243
16560,3,2.9999999999999996,3,2.9688277296090946
16600,3,2.9999999999999996,3,2.9689181828756803
16640,3,3.0,3,2.9688834613413655
16680,3,3.0,3,2.9690756931253173
16720,3,3.0,3,2.969124395153941
16760,3,2.9999999999999996,3,2.9691476792253
16800,3,2.9999999999999996,3,2.9693872667209225
16840,3,3.0000000000000004,3,2.969634864800555
16880,3,3.0,3,2.969780165557027
16920,3,2.9999999999999996,3,2.9700177604525346
16960,3,3.0,3,2.9703143063689708
17000,3,3.000000000000001,3,2.970452861970032
17040,3,2.9999999999999996,3,2.9702702441809166
17080,3,3.0,3,2.970540622636133
17120,3,2.9999999999999996,3,2.970802331324904
17160,3,2.9999999999999996,3,2.971187788784858
17200,3,3.0,3,2.9714034524239175
17240,3,3.0,3,2.9714477416753704
17280,3,3.0,3,2.9713097356579996
17320,3,2.9999999999999996,3,2.9712614189514426
17360,3,2.9999999999999996,3,2.9714021003668756
17400,3,3.0,3,2.9714682541976796
17440,3,2.9999999999999996,3,2.9716483996257583
17480,3,3.000000000000001,3,2.9717801051224333
17520,3,3.0000000000000004,3,2.972114676011373
17560,3,3.0,3,2.972304050722409
17600,3,3.0,3,2.972678321835897
17640,3,3.000000000000001,3,2.973005464766586
17680,3,3.0,3,2.973381763367403
17720,3,3.0,3,2.9734202746596488
17760,3,3.0000000000000004,3,2.9735971534712964
17800,3,3.0000000000000004,3,2.9739705438596387
17840,3,3.000000000000001,3,2.974234429592085
17880,3,3.0,3,2.9743584537382497
17920,3,3.0,3,2.9745625067952446
17960,3,3.0000000000000013,3,2.9747342790549296
18000,3,3.0,3,2.974789896399556
18040,3,2.999999999999999,3,2.9749588027780236
18080,3,2.9999999999999996,3,2.975244189057796
18120,3,3.000000000000001,3,2.9754198160671135
18160,3,2.9999999999999996,3,2.9756603068785474
18200,3,3.0,3,2.975989495358792
18240,3,3.0000000000000013,3,2.976206308927362
18280,3,3.0000000000000013,3,2.976382598014847
18320,3,3.0000000000000004,3,2.9767653195979764
18360,3,2.9999999999999996,3,2.977083991288234
18400,3,3.0000000000000004,3,2.977446585772554
18440,3,2.999999999999999,3,2.977752970416942
18480,3,3.0000000000000004,3,2.9779975672520727
18520,3,2.999999999999999,3,2.978478277155995
18560,3,2.9999999999999996,3,2.9788197061624984
18600,3,3.0,3,2.9790986045902312
18640,3,3.000000000000001,3,2.9793092642703196
18680,3,2.9999999999999996,3,2.9796700090489736
18720,3,3.0,3,2.980052521861444
18760,3,3.0,3,2.9803320778432356
18800,3,3.0,3,2.9806875861091098
18840,3,3.0000000000000004,3,2.9808069378588056
18880,3,2.9999999999999996,3,2.9811130410914757
18920,3,3.0,3,2.9813263129972913
18960,3,2.9999999999999996,3,2.981442755736006
19000,3,3.0000000000000004,3,2.981585103116509
19040,3,3.0000000000000004,3,2.981833406464038
19080,3,3.0,3,2.9821582635553145
19120,3,3.0,3,2.9823271757455116
19160,3,3.0,3,2.9825114798368095
19200,3,3.000000000000001,3,2.982835918644929
19240,3,2.999999999999999,3,2.9829959251015996
19280,3,3.0,3,2.9831774438903382
19320,3,3.0,3,2.983418348838433
19360,3,3.0,3,2.983791847018828
19400,3,2.9999999999999987,3,2.9840741588431623
19440,3,3.0,3,2.9844315410326687
19480,3,3.000000000000001,3,2.984760976065265
19520,3,3.0000000000000004,3,2.9850238994192746
19560,3,3.0000000000000004,3,2.9852281388375195
19600,3,3.0000000000000004,3,2.9853892184189768
19640,3,2.9999999999999996,3,2.9855514733952866
19680,3,3.0000000000000004,3,2.985720244169431
19720,3,3.000000000000001,3,2.9859222307357447
19760,3,3.0000000000000004,3,2.9861151057174684
19800,3,3.0,3,2.986208173777175
19840,3,2.9999999999999996,3,2.986413525227236
19880,3,3.0000000000000004,3,2.9866533278851692
19920,3,2.9999999999999987,3,2.986805927893409
19960,3,2.9999999999999996,3,2.9870555605310964
20000,3,3.0,3,2.987183252472029
20040,3,3.0,3,2.9872968026773408
20080,3,3.000000000000001,3,2.987476300638681
20120,3,3.0,3,2.9875900688086543
20160,3,3.0000000000000004,3,2.9876892369803754
20200,3,3.0000000000000004,3,2.9878647482969387
20240,3,3.0,3,2.9880433664998822
20280,3,3.0000000000000004,3,2.9882385136134153
20320,3,3.0000000000000004,3,2.9885424924232353
20360,3,2.9999999999999996,3,2.9887000200117906
20400,3,2.9999999999999996,3,2.98889228733872
20440,3,3.0,3,2.9891784958716294
20480,3,2.9999999999999996,3,2.989414307983432
20520,3,3.0,3,2.989679328865786
20560,3,3.0,3,2.9898796692884497
20600,3,3.0,3,2.990105178407117
20640,3,2.9999999999999996,3,2.9902833312464794
20680,3,3.0,3,2.990532563181177
20720,3,2.9999999999999996,3,2.9906969221780124
20760,3,2.9999999999999996,3,2.9909078188904332
20800,3,3.0,3,2.9911063083532596
20840,3,3.0000000000000013,3,2.9912434284561473
20880,3,3.0,3,2.9915155853213147
20920,3,3.0,3,2.9916894718822995
20960,3,2.9999999999999996,3,2.991838255067999
21000,3,3.0,3,2.991949456378003
21040,3,3.000000000000001,3,2.992087830866916
21080,3,3.0,3,2.9922394664829235
21120,3,2.999999999999999,3,2.992378498230512
21160,3,3.0,3,2.9925750220349197
21200,3,3.0000000000000004,3,2.9927134033000296
21240,3,3.0,3,2.9928745818215967
21280,3,3.0000000000000013,3,2.993030005382168
21320,3,3.0000000000000004,3,2.993178491313608
21360,3,3.000000000000001,3,2.9933589513657175
21400,3,3.0,3,2.9935185786433225
21440,3,3.0,3,2.993653146393984
21480,3,2.9999999999999996,3,2.9938009220373774
21520,3,2.9999999999999996,3,2.9940020408141255
21560,3,2.999999999999999,3,2.9941390325956596
21600,3,3.0000000000000004,3,2.994249456034073
21640,3,3.000000000000001,3,2.9943882051481374
21680,3,3.0,3,2.9945266403823556
21720,3,3.0000000000000013,3,2.9946308567270323
21760,3,3.000000000000001,3,2.9947498503215573
21800,3,3.0,3,2.9948353116917956
21840,3,3.0,3,2.994966081840541
21880,3,3.0,3,2.9951072497188913
21920,3,2.999999999999999,3,2.9951845541763893
21960,3,3.000000000000001,3,2.995293034928241
22000,3,3.000000000000001,3,2.9954231534521254
22040,3,2.9999999999999996,3,2.9955293226158943
22080,3,3.0000000000000004,3,2.995639548268909
22120,3,3.0,3,2.9957160437934034
22160,3,2.9999999999999996,3,2.99580783109443
22200,3,2.9999999999999996,3,2.9959052369319275
22240,3,3.0,3,2.9960061369952156
22280,3,2.999999999999999,3,2.9961287764497766
22320,3,3.0000000000000004,3,2.9962170494158173
22360,3,3.000000000000001,3,2.996367363568544
22400,3,3.0,3,2.9964841199026013
22440,3,3.000000000000001,3,2.9965697751450007
22480,3,3.0,3,2.996690068636451
22520,3,3.0,3,2.996813812157324
22560,3,2.9999999999999996,3,2.996916834526605
22600,3,2.9999999999999996,3,2.997033126814748
22640,3,3.0000000000000013,3,2.997118301266201
22680,3,3.0,3,2.997192171088595
22720,3,3.0,3,2.9972641662687285
22760,3,3.0,3,2.997350603040129
22800,3,3.0,3,2.997453734982314
22840,3,3.0,3,2.9975680359501053
22880,3,2.9999999999999996,3,2.9976620979900575
22920,3,2.9999999999999996,3,2.997734024324871
22960,3,2.9999999999999996,3,2.9978400703928254
23000,3,3.0,3,2.9979133622332137
23040,3,3.000000000000001,3,2.9979903689772622
23080,3,3.000000000000001,3,2.998044338730121
23120,3,3.0,3,2.998096252938226
23160,3,3.0,3,2.998183765453132
23200,3,3.0,3,2.998233274738655
23240,3,3.0000000000000004,3,2.99831752917505
23280,3,3.000000000000001,3,2.9983890414262855
23320,3,3.0,3,2.9984579089793884
23360,3,3.0,3,2.9985110222419986
23400,3,3.0,3,2.998569000921783
23440,3,2.9999999999999996,3,2.998621408110188
23480,3,2.999999999999999,3,2.9986876197932424
23520,3,2.9999999999999996,3,2.998767823630359
23560,3,3.0,3,2.9988143417075985
23600,3,3.0,3,2.99886764940102
23640,3,2.9999999999999996,3,2.998919286590833
23680,3,3.0000000000000004,3,2.998963524835854
23720,3,3.0,3,2.999009771163724
23760,3,3.0,3,2.999067771166545
23800,3,3.0,3,2.9991121819681092
23840,3,3.000000000000001,3,2.9991520738445567
23880,3,3.0000000000000004,3,2.9991972486375875
23920,3,2.999999999999999,3,2.999252281904844
23960,3,3.0,3,2.999282255321208
24000,3,3.0,3,2.9993257505942545
24040,3,3.0,3,2.999366943068106
24080,3,2.9999999999999996,3,2.9994169347298043
24120,3,3.000000000000001,3,2.999447504914406
24160,3,3.0,3,2.999479723855432
24200,3,3.000000000000001,3,2.9995220228772657
24240,3,3.0000000000000013,3,2.9995370914858666
24280,3,3.0,3,2.999563184051156
24320,3,2.9999999999999996,3,2.9995886959805054
24360,3,3.0,3,2.9996160015036595
24400,3,3.0000000000000004,3,2.9996376805168734
24440,3,3.0,3,2.9996622820173497
24480,3,3.0,3,2.9996773937523193
24520,3,3.0,3,2.9997045670660656
24560,3,3.000000000000001,3,2.9997367112776865
24600,3,3.0,3,2.999756195574768
24640,3,3.000000000000001,3,2.999770577957269
24680,3,3.0,3,2.9997854914392836
24720,3,3.0000000000000004,3,2.9997962066180057
24760,3,3.0,3,2.9998023167260346
24800,3,3.0,3,2.999809056430387
24840,3,3.0,3,2.999818342864543
24880,3,3.0000000000000004,3,2.999822084379222
