edge_index,i,j,color,theta_deg,a_Re,b_Im,abs_z
0,0,1,2,119.99999999999999,-0.16666675220943636,0.2886752827592363,0.33333350441887283
1,0,2,1,59.99999999999999,0.16666675220943644,0.28867528275923626,0.33333350441887283
2,0,3,0,0.0,0.33333350441887283,0.0,0.33333350441887283
3,1,2,0,0.0,0.33333350441887283,0.0,0.33333350441887283
4,1,3,1,59.99999999999999,0.16666675220943644,0.28867528275923626,0.33333350441887283
5,2,3,2,119.99999999999999,-0.16666675220943636,0.2886752827592363,0.33333350441887283
