step,screw_deviation,optimal_phase
7000,2.200462612719521e-12,2.0943951023931957
7040,2.2377852247284444e-12,2.0943951023931957
7080,2.2722304750216648e-12,2.0943951023931957
7120,2.3068986929725492e-12,2.0943951023931957
7160,2.342965175469993e-12,2.0943951023931953
7200,2.3800520301650326e-12,2.0943951023931957
7240,2.418164945912571e-12,2.0943951023931957
7280,2.4491056894267648e-12,2.0943951023931953
7320,2.478568136509775e-12,2.0943951023931953
7360,2.5106144590448893e-12,2.0943951023931953
7400,2.5436557705569335e-12,2.0943951023931957
7440,2.575085939153192e-12,2.0943951023931953
7480,2.6065725615161633e-12,2.0943951023931957
7520,2.635801248443205e-12,2.0943951023931957
7560,2.6641571173358467e-12,2.0943951023931953
7600,2.691343498257011e-12,2.0943951023931953
7640,2.7211645751905705e-12,2.0943951023931953
7680,2.7481673716740757e-12,2.0943951023931957
7720,2.7758079034669325e-12,2.0943951023931957
7760,2.8073816446999584e-12,2.0943951023931953
7800,2.8343662436355686e-12,2.0943951023931957
7840,2.8599968711849697e-12,2.0943951023931953
7880,2.88546100643684e-12,2.0943951023931957
7920,2.909864388753492e-12,2.0943951023931957
7960,2.932272765428372e-12,2.0943951023931953
8000,2.9563431206914655e-12,2.0943951023931957
8040,2.976550130021695e-12,2.0943951023931957
8080,3.00021915850633e-12,2.0943951023931953
8120,3.0251569712847194e-12,2.0943951023931953
8160,3.046639416823322e-12,2.0943951023931957
8200,3.068183376716399e-12,2.0943951023931957
8240,3.0897383185446994e-12,2.0943951023931953
8280,3.1137708175503185e-12,2.0943951023931953
8320,3.1340173022377385e-12,2.0943951023931957
8360,3.154418514424272e-12,2.0943951023931953
8400,3.176015211071449e-12,2.0943951023931957
8440,3.1998799065202813e-12,2.0943951023931957
8480,3.223133016177426e-12,2.0943951023931953
8520,3.244216881535993e-12,2.0943951023931957
8560,3.267511908122909e-12,2.0943951023931953
8600,3.2861304687520186e-12,2.0943951023931957
8640,3.3117570401476944e-12,2.0943951023931957
8680,3.3306435183806488e-12,2.0943951023931957
8720,3.349125404682405e-12,2.0943951023931953
8760,3.3703646538095214e-12,2.0943951023931957
8800,3.391122624865188e-12,2.0943951023931957
8840,3.4132326840424714e-12,2.0943951023931957
8880,3.436959958019206e-12,2.0943951023931953
8920,3.464033955668688e-12,2.0943951023931953
8960,3.488299565356157e-12,2.0943951023931953
9000,3.5100349098821977e-12,2.0943951023931953
9040,3.5362507362094767e-12,2.0943951023931953
9080,3.5663669912733756e-12,2.0943951023931957
9120,3.5931600515612655e-12,2.0943951023931953
9160,3.6204457934924837e-12,2.0943951023931953
9200,3.648650725078384e-12,2.0943951023931957
9240,3.6738966868264904e-12,2.0943951023931957
9280,3.701914405579323e-12,2.0943951023931957
9320,3.728428446503153e-12,2.0943951023931957
9360,3.752078704394518e-12,2.0943951023931957
9400,3.776170952767751e-12,2.0943951023931953
9440,3.798497537956358e-12,2.0943951023931953
9480,3.8228739963290986e-12,2.0943951023931957
9520,3.846616082132585e-12,2.0943951023931957
9560,3.870493835053917e-12,2.0943951023931953
9600,3.891593657602976e-12,2.0943951023931953
9640,3.912117778435045e-12,2.0943951023931957
9680,3.9301447805508545e-12,2.0943951023931957
9720,3.9512295064473846e-12,2.0943951023931953
9760,3.971456177492732e-12,2.0943951023931953
9800,3.990446422047582e-12,2.0943951023931957
9840,4.01104449624808e-12,2.0943951023931957
9880,4.032468529837912e-12,2.0943951023931953
9920,4.0482996576321675e-12,2.0943951023931953
9960,4.07022347265791e-12,2.0943951023931953
10000,4.0929340851461234e-12,2.0943951023931957
10040,4.1158835323827506e-12,2.0943951023931957
10080,4.139844348737628e-12,2.0943951023931957
10120,4.166822601274774e-12,2.0943951023931953
10160,4.19552325463414e-12,2.0943951023931957
10200,4.22345877855508e-12,2.0943951023931953
10240,4.253055499510004e-12,2.0943951023931953
10280,4.285395584763483e-12,2.0943951023931957
10320,4.315964218637558e-12,2.0943951023931957
10360,4.345485767268496e-12,2.0943951023931957
10400,4.3749616418072e-12,2.0943951023931957
10440,4.400785492811371e-12,2.0943951023931953
10480,4.421878902333562e-12,2.0943951023931953
10520,4.442744926253408e-12,2.0943951023931957
10560,4.469084860545766e-12,2.0943951023931957
10600,4.4961456705405065e-12,2.0943951023931957
10640,4.523032631828853e-12,2.0943951023931953
10680,4.5412681989839474e-12,2.0943951023931953
10720,4.562358636222415e-12,2.0943951023931957
10760,4.582780001367682e-12,2.0943951023931953
10800,4.599656763493275e-12,2.0943951023931957
10840,4.6211504406806934e-12,2.0943951023931957
10880,4.643867320173464e-12,2.0943951023931953
10920,4.6687758891735745e-12,2.0943951023931957
10960,4.6914117987676175e-12,2.0943951023931953
11000,4.711640608360642e-12,2.0943951023931953
11040,4.728648377936375e-12,2.0943951023931953
11080,4.750979516496609e-12,2.0943951023931953
11120,4.779048477535558e-12,2.0943951023931953
11160,4.803027239970343e-12,2.0943951023931957
11200,4.828370226255177e-12,2.0943951023931957
11240,4.851309937576109e-12,2.0943951023931957
11280,4.876986450529621e-12,2.0943951023931957
11320,4.901628761245064e-12,2.0943951023931953
11360,4.928120807323798e-12,2.0943951023931957
11400,4.955704534672447e-12,2.0943951023931953
11440,4.9887055723089265e-12,2.0943951023931953
11480,5.01803232951159e-12,2.0943951023931953
11520,5.048112231079724e-12,2.0943951023931957
11560,5.079180956171617e-12,2.0943951023931957
11600,5.1088002374027674e-12,2.0943951023931953
11640,5.141938719850503e-12,2.0943951023931957
11680,5.173554103205105e-12,2.0943951023931957
11720,5.207964317705429e-12,2.0943951023931957
11760,5.2472823092699655e-12,2.0943951023931957
11800,5.280171213531579e-12,2.0943951023931957
11840,5.317171939658715e-12,2.0943951023931953
11880,5.3529757399390855e-12,2.0943951023931953
11920,5.385130168939886e-12,2.0943951023931953
11960,5.4211898274199364e-12,2.0943951023931953
12000,5.456636690260434e-12,2.0943951023931957
12040,5.492696757130319e-12,2.0943951023931953
12080,5.530451414694356e-12,2.0943951023931953
12120,5.565011048339669e-12,2.0943951023931957
12160,5.598831300313723e-12,2.0943951023931953
12200,5.628409042668618e-12,2.0943951023931957
12240,5.6619530820278075e-12,2.0943951023931957
12280,5.69513414065476e-12,2.0943951023931957
12320,5.726081515326695e-12,2.0943951023931953
12360,5.757378039690049e-12,2.0943951023931953
12400,5.7939764309962176e-12,2.0943951023931957
12440,5.832466800959178e-12,2.0943951023931953
12480,5.866132824064309e-12,2.0943951023931953
12520,5.901362761573421e-12,2.0943951023931953
12560,5.93706061421441e-12,2.0943951023931953
12600,5.974822359565651e-12,2.0943951023931953
12640,6.008880834877362e-12,2.0943951023931957
12680,6.051285604947795e-12,2.0943951023931957
12720,6.0936898389518906e-12,2.0943951023931953
12760,6.13713393445425e-12,2.0943951023931957
12800,6.181749699394651e-12,2.0943951023931953
12840,6.224818677550186e-12,2.0943951023931957
12880,6.268817508206327e-12,2.0943951023931953
12920,6.316729610421104e-12,2.0943951023931957
12960,6.360472673310243e-12,2.0943951023931957
13000,6.4100291306417064e-12,2.0943951023931953
13040,6.4590350242801516e-12,2.0943951023931957
13080,6.501493225848436e-12,2.0943951023931957
13120,6.551086886512516e-12,2.0943951023931957
13160,6.597274046745741e-12,2.0943951023931953
13200,6.6452466321264545e-12,2.0943951023931953
13240,6.695860422719368e-12,2.0943951023931953
13280,6.744623082265828e-12,2.0943951023931953
13320,6.793857669863848e-12,2.0943951023931953
13360,6.842222357561473e-12,2.0943951023931957
13400,6.89364157696392e-12,2.0943951023931953
13440,6.944414644528803e-12,2.0943951023931957
13480,7.00309793472217e-12,2.0943951023931957
13520,7.061336193311454e-12,2.0943951023931953
13560,7.116500007183139e-12,2.0943951023931957
13600,7.16814687172576e-12,2.0943951023931953
13640,7.22685784579227e-12,2.0943951023931957
13680,7.276596299339864e-12,2.0943951023931957
13720,7.328403649278755e-12,2.0943951023931957
13760,7.378918122925456e-12,2.0943951023931953
13800,7.435485374760625e-12,2.0943951023931957
13840,7.48731540242064e-12,2.0943951023931957
13880,7.538165613471126e-12,2.0943951023931957
13920,7.5834288815576e-12,2.0943951023931953
13960,7.632213856252641e-12,2.0943951023931957
14000,7.684032972145184e-12,2.0943951023931957
14040,7.740774329228202e-12,2.0943951023931953
14080,7.796817038737079e-12,2.0943951023931957
14120,7.853959158496274e-12,2.0943951023931953
14160,7.909226332782375e-12,2.0943951023931957
14200,7.963539716494334e-12,2.0943951023931957
14240,8.014771742137944e-12,2.0943951023931957
14280,8.066176102061018e-12,2.0943951023931957
14320,8.122952994870718e-12,2.0943951023931957
14360,8.17982044296886e-12,2.0943951023931957
14400,8.230893797546312e-12,2.0943951023931957
14440,8.281964961243092e-12,2.0943951023931953
14480,8.33307189012715e-12,2.0943951023931957
14520,8.380028396604265e-12,2.0943951023931957
14560,8.423706099231784e-12,2.0943951023931957
14600,8.466639152588107e-12,2.0943951023931957
14640,8.506986129774696e-12,2.0943951023931953
14680,8.54903486903882e-12,2.0943951023931957
14720,8.593340312707981e-12,2.0943951023931957
14760,8.639836562984769e-12,2.0943951023931953
14800,8.683792460496298e-12,2.0943951023931957
14840,8.729397231685421e-12,2.0943951023931953
14880,8.773077071937904e-12,2.0943951023931957
14920,8.81414212288225e-12,2.0943951023931953
14960,8.853901416675529e-12,2.0943951023931953
15000,8.893593156380756e-12,2.0943951023931953
15040,8.9341710988284e-12,2.0943951023931957
15080,8.970522451065808e-12,2.0943951023931957
15120,9.01109015110369e-12,2.0943951023931957
15160,9.052764255093996e-12,2.0943951023931957
15200,9.089736593118501e-12,2.0943951023931957
15240,9.125595918437779e-12,2.0943951023931957
15280,9.160714886260129e-12,2.0943951023931953
15320,9.196835120735516e-12,2.0943951023931957
15360,9.231100116545099e-12,2.0943951023931953
15400,9.26781439078202e-12,2.0943951023931957
15440,9.300186796934017e-12,2.0943951023931953
15480,9.333658126730233e-12,2.0943951023931957
15520,9.366548536313602e-12,2.0943951023931957
15560,9.397700107693216e-12,2.0943951023931953
15600,9.425294906206693e-12,2.0943951023931953
15640,9.4572901791092e-12,2.0943951023931953
15680,9.486163454121125e-12,2.0943951023931957
15720,9.515912755246373e-12,2.0943951023931953
15760,9.546140165640748e-12,2.0943951023931957
15800,9.575701749003594e-12,2.0943951023931957
15840,9.600293496296292e-12,2.0943951023931957
15880,9.625167094771374e-12,2.0943951023931953
15920,9.653811208606575e-12,2.0943951023931953
15960,9.679932662857442e-12,2.0943951023931957
16000,9.703459932843503e-12,2.0943951023931957
16040,9.732376940314541e-12,2.0943951023931957
16080,9.76322420267815e-12,2.0943951023931957
16120,9.79513487428489e-12,2.0943951023931953
16160,9.826978189081097e-12,2.0943951023931953
16200,9.859969831027962e-12,2.0943951023931957
16240,9.896750687531261e-12,2.0943951023931957
16280,9.926617888487842e-12,2.0943951023931953
16320,9.955183825747878e-12,2.0943951023931953
16360,9.980608343006735e-12,2.0943951023931953
16400,1.0011417437402636e-11,2.0943951023931953
16440,1.0040882743605132e-11,2.0943951023931957
16480,1.0076525391807871e-11,2.0943951023931953
16520,1.011190106260402e-11,2.0943951023931957
16560,1.0147775408459554e-11,2.0943951023931953
16600,1.018049494093089e-11,2.0943951023931957
16640,1.0212096340452251e-11,2.0943951023931953
16680,1.0242929687072322e-11,2.0943951023931957
16720,1.0270733039977683e-11,2.0943951023931957
16760,1.0298297437511048e-11,2.0943951023931957
16800,1.0321616253791226e-11,2.0943951023931957
16840,1.0344489283049719e-11,2.0943951023931953
16880,1.0369895661485393e-11,2.0943951023931957
16920,1.0396030071146372e-11,2.0943951023931953
16960,1.0419355604619481e-11,2.0943951023931957
17000,1.0448235795091503e-11,2.0943951023931953
17040,1.0477466327217961e-11,2.0943951023931953
17080,1.050371991353323e-11,2.0943951023931957
17120,1.0528441878729645e-11,2.0943951023931957
17160,1.0550732678492357e-11,2.0943951023931953
17200,1.0572599013685136e-11,2.0943951023931953
17240,1.0600182961241022e-11,2.0943951023931957
17280,1.0629437715670836e-11,2.0943951023931957
17320,1.0657952239608145e-11,2.0943951023931953
17360,1.0684558023608187e-11,2.0943951023931957
17400,1.0712574486333048e-11,2.0943951023931957
17440,1.0734413129961622e-11,2.0943951023931953
17480,1.0753509388850492e-11,2.0943951023931957
17520,1.0772271540113376e-11,2.0943951023931953
17560,1.0794531950362859e-11,2.0943951023931957
17600,1.0814302562216546e-11,2.0943951023931953
17640,1.0836294022369049e-11,2.0943951023931957
17680,1.0853180236221345e-11,2.0943951023931953
17720,1.0872622737291141e-11,2.0943951023931953
17760,1.089395764912789e-11,2.0943951023931957
17800,1.0914285170861724e-11,2.0943951023931957
17840,1.093845570370594e-11,2.0943951023931953
17880,1.0961122858493336e-11,2.0943951023931957
17920,1.0983330849135246e-11,2.0943951023931953
17960,1.1007525223724515e-11,2.0943951023931957
18000,1.1035516790859499e-11,2.0943951023931953
18040,1.106515483353799e-11,2.0943951023931953
18080,1.109019359908615e-11,2.0943951023931957
18120,1.1118875744181513e-11,2.0943951023931953
18160,1.1149325222269434e-11,2.0943951023931957
18200,1.117775238313517e-11,2.0943951023931953
18240,1.1206781134612737e-11,2.0943951023931957
18280,1.1233294368646425e-11,2.0943951023931957
18320,1.1259940278080528e-11,2.0943951023931953
18360,1.128811965025967e-11,2.0943951023931957
18400,1.1311016208233636e-11,2.0943951023931953
18440,1.1332619155386304e-11,2.0943951023931957
18480,1.1361658789587726e-11,2.0943951023931953
18520,1.1384168383261982e-11,2.0943951023931957
18560,1.1406955060166887e-11,2.0943951023931957
18600,1.1428502226509944e-11,2.0943951023931957
18640,1.1449096702830378e-11,2.0943951023931957
18680,1.1467314823327855e-11,2.0943951023931953
18720,1.149120193680278e-11,2.0943951023931953
18760,1.1513191233983848e-11,2.0943951023931957
18800,1.152751296759158e-11,2.0943951023931957
18840,1.1546757837675218e-11,2.0943951023931953
18880,1.1557313272772029e-11,2.0943951023931957
18920,1.1570045124623451e-11,2.0943951023931953
18960,1.1583806539595133e-11,2.0943951023931953
19000,1.1597614792700816e-11,2.0943951023931953
19040,1.1606113822651717e-11,2.0943951023931957
19080,1.161581155408681e-11,2.0943951023931957
19120,1.1626974381497182e-11,2.0943951023931957
19160,1.1639454749373995e-11,2.0943951023931957
19200,1.1646138765267779e-11,2.0943951023931953
19240,1.1654511713359285e-11,2.0943951023931957
19280,1.1662505402651147e-11,2.0943951023931953
19320,1.167199650473721e-11,2.0943951023931957
19360,1.1681984893424031e-11,2.0943951023931957
19400,1.1687009949400612e-11,2.0943951023931957
19440,1.1693483931906432e-11,2.0943951023931957
19480,1.170276829738034e-11,2.0943951023931953
19520,1.1721371309439652e-11,2.0943951023931953
19560,1.1735480070486354e-11,2.0943951023931957
19600,1.1752087545979693e-11,2.0943951023931957
19640,1.1773563237359967e-11,2.0943951023931953
19680,1.1791412617665935e-11,2.0943951023931957
19720,1.1807992971767691e-11,2.0943951023931953
19760,1.1820899693322299e-11,2.0943951023931957
19800,1.18355426134585e-11,2.0943951023931957
19840,1.1844118032032208e-11,2.0943951023931957
19880,1.1851023172329215e-11,2.0943951023931957
19920,1.18567708502085e-11,2.0943951023931957
19960,1.1863046995854632e-11,2.0943951023931957
20000,1.1869366866362257e-11,2.0943951023931957
20040,1.1875621489276902e-11,2.0943951023931953
20080,1.1879461845058132e-11,2.0943951023931957
20120,1.1878452883503284e-11,2.0943951023931953
20160,1.1881110790276757e-11,2.0943951023931953
20200,1.1887788387189578e-11,2.0943951023931957
20240,1.189195539444279e-11,2.0943951023931957
20280,1.1896358891331834e-11,2.0943951023931957
20320,1.1900654986289884e-11,2.0943951023931957
20360,1.1906374287537181e-11,2.0943951023931957
20400,1.1902133524046421e-11,2.0943951023931953
20440,1.1898381463467509e-11,2.0943951023931957
20480,1.1900458438173859e-11,2.0943951023931957
20520,1.1896642584467026e-11,2.0943951023931957
20560,1.189393086430024e-11,2.0943951023931953
20600,1.1891652459915564e-11,2.0943951023931953
20640,1.189044202550976e-11,2.0943951023931953
20680,1.1888360676752642e-11,2.0943951023931953
20720,1.1882211268049844e-11,2.0943951023931953
20760,1.1878013022916344e-11,2.0943951023931957
20800,1.1871598195602233e-11,2.0943951023931953
20840,1.1861747030089939e-11,2.0943951023931953
20880,1.185156536446645e-11,2.0943951023931957
20920,1.1840789255183314e-11,2.0943951023931953
20960,1.183329041558218e-11,2.0943951023931957
21000,1.1821895690283702e-11,2.0943951023931957
21040,1.1808978851461456e-11,2.0943951023931957
21080,1.1793850304582552e-11,2.0943951023931957
21120,1.1773908493187022e-11,2.0943951023931953
21160,1.1750219226223988e-11,2.0943951023931953
21200,1.1725311204024142e-11,2.0943951023931957
21240,1.1699510741510847e-11,2.0943951023931953
21280,1.167513925499917e-11,2.0943951023931953
21320,1.1648889780517734e-11,2.0943951023931957
21360,1.1615736501399787e-11,2.0943951023931953
21400,1.1585813446040232e-11,2.0943951023931957
21440,1.1553966239471086e-11,2.0943951023931957
21480,1.1518847253337512e-11,2.0943951023931953
21520,1.1485252507995056e-11,2.0943951023931957
21560,1.1448826519123544e-11,2.0943951023931957
21600,1.141575350718532e-11,2.0943951023931957
21640,1.1377530975795275e-11,2.0943951023931957
21680,1.1337715493305546e-11,2.0943951023931957
21720,1.1295274978591529e-11,2.0943951023931953
21760,1.1251837657104227e-11,2.0943951023931957
21800,1.120795519996056e-11,2.0943951023931957
21840,1.1167003139297821e-11,2.0943951023931953
21880,1.1124424513666766e-11,2.0943951023931957
21920,1.1086292976146166e-11,2.0943951023931953
21960,1.1042586145927008e-11,2.0943951023931957
22000,1.1002936042559154e-11,2.0943951023931957
22040,1.0963133407146116e-11,2.0943951023931957
22080,1.0920364910482518e-11,2.0943951023931957
22120,1.0878840467495387e-11,2.0943951023931957
22160,1.0836217965521845e-11,2.0943951023931957
22200,1.0791862556201916e-11,2.0943951023931957
22240,1.0753325547807721e-11,2.0943951023931953
22280,1.0719323439019407e-11,2.0943951023931957
22320,1.0684697348744456e-11,2.0943951023931957
22360,1.0652037293811723e-11,2.0943951023931953
22400,1.0623186933399352e-11,2.0943951023931953
22440,1.0593925043412214e-11,2.0943951023931953
22480,1.0563959946355483e-11,2.0943951023931957
22520,1.0533494867879846e-11,2.0943951023931953
22560,1.0501963624178352e-11,2.0943951023931957
22600,1.0470027100119812e-11,2.0943951023931953
22640,1.0439171582469088e-11,2.0943951023931957
22680,1.0407142631713406e-11,2.0943951023931953
22720,1.0372798259186582e-11,2.0943951023931957
22760,1.0339461308602647e-11,2.0943951023931957
22800,1.0302447256264665e-11,2.0943951023931957
22840,1.0264437395606443e-11,2.0943951023931957
22880,1.0228409909407875e-11,2.0943951023931957
22920,1.0188073183179328e-11,2.0943951023931953
22960,1.0147341915679122e-11,2.0943951023931957
23000,1.0107425366681072e-11,2.0943951023931957
23040,1.0064454306987708e-11,2.0943951023931957
23080,1.0018204065595302e-11,2.0943951023931953
23120,9.967165670395318e-12,2.0943951023931957
23160,9.923119693757799e-12,2.0943951023931953
23200,9.879451895009365e-12,2.0943951023931957
23240,9.836513965373883e-12,2.0943951023931957
23280,9.79308275972101e-12,2.0943951023931957
23320,9.746022009726173e-12,2.0943951023931953
23360,9.699746566385267e-12,2.0943951023931957
23400,9.654876708672321e-12,2.0943951023931957
23440,9.613188830051217e-12,2.0943951023931953
23480,9.569896081469148e-12,2.0943951023931953
23520,9.523798483183048e-12,2.0943951023931957
23560,9.478017382867183e-12,2.0943951023931953
23600,9.432050920629668e-12,2.0943951023931957
23640,9.384347268363981e-12,2.0943951023931957
23680,9.340536331883936e-12,2.0943951023931953
23720,9.294248290982983e-12,2.0943951023931957
23760,9.247657894291844e-12,2.0943951023931957
23800,9.199516498680573e-12,2.0943951023931957
