step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.496991024185316e-31,1.3949801495876738e-31,1.0,6.524132696318225e-13
25,1.4463837614702137e-23,3.1055555232046034e-24,1.0000000000000002,6.893756206641344e-13
50,5.874823049832439e-23,1.2613933906249227e-23,1.0,7.827620822061093e-13
75,1.3443265709558745e-22,2.8864267690473075e-23,0.9999999999999999,9.164936926669615e-13
100,2.4249114446673225e-22,5.206569190609917e-23,1.0000000000000002,1.0573248528170942e-12
125,3.8220102479272934e-22,8.206304129915932e-23,1.0000000000000002,1.1665548076422537e-12
150,5.50425282598038e-22,1.1818276186580164e-22,0.9999999999999999,1.216073649439402e-12
200,9.509244506018031e-22,2.0417462905662593e-22,1.0,1.1268348315995938e-12
300,1.913835985567906e-21,4.1092302567386e-22,1.0000000000000004,9.104217875319714e-13
500,5.543750215188117e-21,1.1903081712246746e-21,0.9999999999999999,1.3672804949022429e-12
750,1.2251721071280216e-20,2.6305881644446663e-21,1.0000000000000002,1.6756659386314921e-12
1000,2.151037644396568e-20,4.618530029947528e-21,1.0000000000000002,1.937860385065164e-12
1500,4.6580177941455444e-20,1.0001310352860215e-20,1.0,2.4222932901703774e-12
2000,7.80365096905578e-20,1.6755353602350773e-20,1.0,2.7679579915583705e-12
3000,1.5572795975281512e-19,3.343661885672737e-20,0.9999999999999999,2.9133043462822555e-12
4000,2.7531768516611045e-19,5.911393508290753e-20,0.9999999999999997,4.020917699755389e-12
5000,4.533133976618477e-19,9.733170154122838e-20,1.0000000000000002,6.10857055302386e-12
7500,1.1469941812579185e-18,2.462730991312014e-19,0.9999999999999999,1.0137510823026396e-11
10000,2.672991891795512e-18,5.739226997855367e-19,1.0,1.4887895632416255e-11
15000,1.1703965320234493e-17,2.512978582321018e-18,1.0,2.2499168442824337e-11
20000,5.083801519940491e-17,1.0915517935041334e-17,0.9999999999999996,5.671326564596875e-11
25000,2.250272599761579e-16,4.831599114392912e-17,1.0000000000000002,9.932003625483943e-11
30000,9.936382597862866e-16,2.1334578470735294e-16,1.0000000000000002,2.3750803151896856e-10
35000,4.352134899129909e-15,9.344543912878446e-16,1.0,5.0928478153426e-10
40000,1.864697634963309e-14,4.003724456629057e-15,0.9999999999999994,7.889693909561991e-10
