edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,60.21537193108119,0.09337527357143502,0.16314389710714855,0.18797572417162864
1,0,2,71.63029382590054,0.018527670109868152,0.055794708001595916,0.058790509443986394
2,0,3,296.9217196083666,0.1274274126117266,-0.2509373448290441,0.28143790880897657
3,0,4,254.97156328959733,-0.0594762565113464,-0.22152856150869732,0.22937377498902564
4,0,5,158.2135971737102,-0.2626627802820815,0.10498531770584894,0.28286684690735864
5,0,6,89.44446191490556,0.00064086104024186,0.06609354637687395,0.06609665328550976
6,0,7,300.84522340027297,0.08066732536966825,-0.13507817528507804,0.15733191291229567
7,0,8,34.085850428198505,0.2886464723501022,0.1953244119710643,0.3485231870507332
8,0,9,335.01943235268067,0.18190783277846978,-0.08474991651824906,0.20068135931373873
9,1,2,141.48004608557918,-0.2573805134215774,0.20487609507327167,0.32896647704838716
10,1,3,197.30879032217115,-0.15161181280858732,-0.04724733918852654,0.158803189021826
11,1,4,68.62461921218991,0.08177303073008933,0.20892438872911567,0.22435736841168996
12,1,5,22.7378604067892,0.2160728274164584,0.09055303027223156,0.23428042606932895
13,1,6,261.19977085593786,-0.0402780391706591,-0.2601734220160498,0.26327272924284184
14,1,7,131.41393416262693,-0.14908736489218075,0.16902353782591686,0.22537967678937557
15,1,8,200.65885831095133,-0.07836088712044775,-0.029545827416733974,0.08374595242782175
16,1,9,188.77797971553625,-0.19857013313991628,-0.03066214067541234,0.2009235293488616
17,2,3,201.65046288077272,-0.11174434737456103,-0.04435660271324971,0.12022606778243908
18,2,4,73.85671453071133,0.05927521309597335,0.20478301292189655,0.21318919594797175
19,2,5,133.45143256374203,-0.01885986151145184,0.019907916743327387,0.02742297440633305
20,2,6,235.08580393804772,-0.13345676627593858,-0.1912048120824005,0.23317373057078403
21,2,7,237.8434019839725,-0.1728437813375574,-0.27493291464201414,0.32475079722861094
22,2,8,341.647792401037,0.2700003633047478,-0.08956709662658406,0.2844687346314383
23,2,9,321.1258244489441,0.13120240708670594,-0.10576939387877034,0.16852666348927747
24,3,4,232.55344284439855,-0.0628911095248419,-0.0821197754396475,0.10343572485134812
25,3,5,168.46788012530982,-0.05225620124600338,0.010662155075861064,0.05333284278495302
26,3,6,313.84099875383833,0.1501575265158477,-0.15635870147442713,0.21678405452460411
27,3,7,1.1765862807322982,0.18279640057398733,0.0037543074969857665,0.18283494985255844
28,3,8,312.9888058033881,0.18821078290900506,-0.20191042947069687,0.2760273905471373
29,3,9,46.979426724969116,0.2663873165247529,0.28545985262474943,0.3904478580627669
30,4,5,292.6624052882347,0.10926627350233595,-0.26169161449605005,0.28358705827776515
31,4,6,182.8453192837646,-0.3523602970901314,-0.017512677795095636,0.3527952279283274
32,4,7,340.56086312844644,0.1277914302676027,-0.045100605486441625,0.13551647230164757
33,4,8,182.64096007648544,-0.07313871642706536,-0.0033736052096053648,0.07321648074517757
34,4,9,156.56657994392936,-0.21277707004178226,0.09222424966748115,0.23190384594114735
35,5,6,340.3806297088965,0.13930317274326529,-0.0496567013629707,0.14788901895202114
36,5,7,34.722472923856174,0.25336293070209864,0.17558387322102886,0.3082571510756154
37,5,8,252.08054138059566,-0.06300143207762414,-0.1948299328739745,0.20476299271965354
38,5,9,101.3568471052301,-0.04971862133444794,0.24753895332408607,0.25248262261031407
39,6,7,323.6876041144319,0.18043564979352206,-0.13260327260223503,0.22392108346744216
40,6,8,80.92711237564903,0.04025613797057087,0.2520912664624849,0.25528525862447526
41,6,9,62.49576211895104,0.03197719602728101,0.061416530454154586,0.06924255395920384
42,7,8,125.21353280632799,-0.09051372524507113,0.12824706618390397,0.15697147652525562
43,7,9,115.95451410841079,-0.08629633633101177,0.17729079363788,0.19717779584148024
44,8,9,116.84167424699609,-0.06189946445574997,0.12231896002173391,0.13708928361001524
