step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.494210812559179e-33,2.488951407320709e-33,0.6496691292533181,0.08741699787712333
25,8.04525475231595e-29,3.6446086291879017e-29,0.6496691292533202,0.08741699787712273
50,2.617756454618067e-28,1.1858788885295227e-28,0.64966912925332,0.08741699787712286
75,4.414088075974223e-28,1.9996412776189287e-28,0.649669129253317,0.08741699787712352
100,7.984330168454639e-28,3.617008973128808e-28,0.6496691292533153,0.0874169978771245
125,1.3779051911112964e-27,6.242095874317892e-28,0.6496691292533175,0.08741699787712494
150,1.9668718624127353e-27,8.910194124297017e-28,0.6496691292533225,0.08741699787712558
200,3.2357292855430905e-27,1.465828894033543e-27,0.6496691292533178,0.08741699787712645
300,7.303274792282752e-27,3.3084817260284715e-27,0.6496691292533255,0.0874169978771272
500,3.582879532613772e-26,1.623092625891482e-26,0.6496691292533231,0.08741699787712862
750,4.0585014535218375e-25,1.8385557542246676e-25,0.6496691292534117,0.0874169978771227
1000,3.598067919312354e-24,1.629973169383041e-24,0.649669129253149,0.08741699787716022
1500,5.675211605445764e-22,2.5709472013562487e-22,0.6496691292560212,0.08741699787676473
2000,8.950530413323421e-20,4.0547106815727e-20,0.6496691292141541,0.08741699788240796
3000,2.2067743816320343e-15,9.99698480852633e-16,0.6496691220054025,0.08741699879325886
4000,5.271032138064418e-11,2.38784846552898e-11,0.649667953176566,0.08741713936746885
5000,1.2068945817033592e-06,5.467394809006222e-07,0.6494990529178499,0.08743643939888324
7500,2.0613459654992683,0.9338174520122263,0.4967771967889495,0.10138688228123463
10000,2.0718813447960263,0.9385901205577745,0.3412191112911809,0.1135468133051043
15000,2.125584171366645,0.9629182234155341,0.1614807273417616,0.16432401485213274
20000,2.1166826259853475,0.9588857036124147,0.12117014598048496,0.19213065720401742
25000,2.1373735743829205,0.9682589815753133,0.11660019031617633,0.19820044180041618
30000,2.137650449006962,0.9683844095042395,0.1136013699653094,0.20024906369291484
35000,2.143081359106797,0.970844684836102,0.11243047425651845,0.20115246772953074
40000,2.1433131683413875,0.9709496975364914,0.111987111351606,0.20158682051987667
