step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,0.8596491228070178,-2.220446049250313e-16,0.8596491228070176,8.711111111111121,0.8711111111111121,5.756295865312227e-16,nan,0.26765168951565527,0.42919753763947566,0.04734269360113355,nan,nan,0.017631103937594046,0.01799340540094927
1.0,0.8596435750224207,5.547784594828187e-06,0.8596491228070156,8.710749640601863,0.8710749640601863,6.30099578381304e-16,0.35510368716456797,0.26764996234199917,0.42921692585606225,0.04734902765698848,0.3551036871645681,5.622241459693444e-17,0.017631103961581004,0.01799351883068764
2.0,0.8596269301710783,2.2192635938611538e-05,0.8596491228070169,8.70966511617713,0.870966511617713,5.693600740578093e-16,0.3551059257246088,0.2676447818985281,0.4292750798514717,0.04736802774502943,0.3551059257246087,4.846020748669906e-17,0.01763110414146412,0.017993859149332915
3.0,0.8595991785003314,4.9944306685367756e-05,0.8596491228070168,8.707857081089156,0.8707857081089155,7.886071608603712e-16,0.3551126419855419,0.26763614977919686,0.4293719736577101,0.04739968984104349,0.3551126419855416,4.0035287811157757e-17,0.017631104621076643,0.017994426371273783
4.0,0.8595603002572072,8.882254981124049e-05,0.8596491228070184,8.705324668098692,0.8705324668098692,5.708480384655487e-16,0.3551238362313311,0.267624067549406,0.4295075696619327,0.047444009209372605,0.3551238362313312,4.069709428089476e-17,0.017631105544175824,0.017995220495354652
5.0,0.8595102657015656,0.0001388571054523613,0.859649122807018,8.702066604186161,0.870206660418616,8.929673464221315e-16,0.3551395084391705,0.26760853674829044,0.42968181862969007,0.04750098038163018,0.3551395084391706,3.462654979911729e-17,0.01763110705443586,0.017996241504735958
6.0,0.8594490351229432,0.00020008768407564492,0.8596491228070189,8.698081217065285,0.8698081217065285,8.673490137801999e-16,0.3551596582767278,0.26758955889201447,0.42989465973249635,0.047570597125894266,0.3551596582767278,2.89970946837003e-17,0.01763110929544588,0.01799748936669212
7.0,0.85937655886105,0.00027256394596930633,0.8596491228070193,8.693366443495421,0.869336644349542,8.907843748232487e-16,0.3551842850981566,0.26756713547806715,0.4301460205796004,0.04765285240665095,0.35518428509815647,2.9854224866163015e-17,0.01763111241070356,0.01799896403234556
8.0,0.8592927773300185,0.0003563454770004748,0.859649122807019,8.687919839387556,0.8687919839387556,8.179672884578917e-16,0.35521338793884755,0.26754126799056344,0.43043581725387375,0.04774773833584597,0.35521338793884766,2.8686842947063855e-17,0.01763111654361152,0.0180006654363384
9.0,0.8591976210464092,0.00045150176060870795,0.8596491228070179,8.681738591698625,0.8681738591698626,7.704564300643165e-16,0.35524696550894896,0.2675119579065439,0.4307639543516779,0.047855246115461665,0.3552469655089489,4.965874467505131e-17,0.017631121837470932,0.01800259349644108
10.0,0.8590910106610475,0.0005581121459702354,0.8596491228070178,8.674819532107406,0.8674819532107406,8.967973233728351e-16,0.35528501618564307,0.2674792067032791,0.43113032502657234,0.04797536597210326,0.35528501618564307,3.8482584981434937e-17,0.017631128435478007,0.018004748113098795
11.0,0.8589728569947451,0.0006762658122730913,0.8596491228070182,8.667159152464183,0.8667159152464183,9.037444505414587e-16,0.3553275380041945,0.26744301586657243,0.4315348110367006,0.04810808708413103,0.3553275380041945,2.4199755388849263e-17,0.017631136480716583,0.018007129168915573
12.0,0.8588430610779939,0.0008060617290249761,0.8596491228070189,8.658753622004454,0.8658753622004454,1.0622518730085198e-15,0.35537452864776864,0.2674033869000669,0.4319772827956828,0.04825339750192646,0.3553745286477687,1.34232038381075e-17,0.01763114611615322,0.018009736528076654
13.0,0.8587015141947079,0.0009476086123098026,0.8596491228070177,8.649598806315376,0.8649598806315376,1.221406323711793e-15,0.3554259854360325,0.2673603213355525,0.4324575994268212,0.04841128406191959,0.3554259854360326,3.536622323270226e-17,0.017631157484631097,0.018012570035709514
