t,H,Q2_re,Q2_im,generator_norm
0,np.float64(1480.2466133013534),np.float64(-78.1269409146183),np.float64(197.06367246012206),np.float64(34.88981572885772)
1,np.float64(1480.246613301353),np.float64(-78.12694091461817),np.float64(197.0636724601229),np.float64(35.47955900241517)
2,np.float64(1480.246613301354),np.float64(-78.12694091461888),np.float64(197.06367246012232),np.float64(35.7254853831596)
3,np.float64(1480.2466133013518),np.float64(-78.12694091461861),np.float64(197.06367246012132),np.float64(35.74923353489555)
4,np.float64(1480.2466133013525),np.float64(-78.1269409146184),np.float64(197.06367246012098),np.float64(35.82869724359242)
5,np.float64(1480.2466133013504),np.float64(-78.12694091461809),np.float64(197.0636724601208),np.float64(36.13574207825942)
6,np.float64(1480.2466133013477),np.float64(-78.12694091461825),np.float64(197.06367246012042),np.float64(36.59559707524033)
7,np.float64(1480.2466133013468),np.float64(-78.12694091461826),np.float64(197.06367246012059),np.float64(37.01053724017041)
8,np.float64(1480.246613301345),np.float64(-78.1269409146182),np.float64(197.0636724601207),np.float64(37.22936463768532)
9,np.float64(1480.246613301339),np.float64(-78.12694091461853),np.float64(197.06367246012053),np.float64(37.28807696177335)
10,np.float64(1480.2466133013418),np.float64(-78.12694091461938),np.float64(197.0636724601202),np.float64(37.24429504129188)
11,np.float64(1480.246613301343),np.float64(-78.12694091461827),np.float64(197.06367246012042),np.float64(37.1696779008789)
12,np.float64(1480.2466133013459),np.float64(-78.12694091461933),np.float64(197.06367246011982),np.float64(37.12306605281551)
13,np.float64(1480.24661330135),np.float64(-78.12694091462023),np.float64(197.06367246012042),np.float64(37.27270758635607)
14,np.float64(1480.246613301346),np.float64(-78.12694091462006),np.float64(197.06367246012013),np.float64(37.483289772312155)
15,np.float64(1480.2466133013454),np.float64(-78.12694091462006),np.float64(197.0636724601202),np.float64(37.697844406032715)
16,np.float64(1480.2466133013427),np.float64(-78.12694091461992),np.float64(197.06367246012053),np.float64(37.85713404277352)
17,np.float64(1480.2466133013381),np.float64(-78.12694091461907),np.float64(197.06367246012144),np.float64(37.964363424291406)
18,np.float64(1480.246613301339),np.float64(-78.12694091461881),np.float64(197.06367246012206),np.float64(38.035527434671316)
19,np.float64(1480.246613301339),np.float64(-78.12694091461827),np.float64(197.0636724601232),np.float64(38.068783227250016)
20,np.float64(1480.2466133013418),np.float64(-78.1269409146194),np.float64(197.06367246012275),np.float64(38.093679432178284)
21,np.float64(1480.2466133013477),np.float64(-78.12694091461813),np.float64(197.06367246012417),np.float64(38.10932097894819)
22,np.float64(1480.2466133013518),np.float64(-78.12694091461867),np.float64(197.0636724601236),np.float64(38.123252679918146)
23,np.float64(1480.2466133013568),np.float64(-78.12694091461921),np.float64(197.06367246012502),np.float64(38.1418010799521)
24,np.float64(1480.246613301359),np.float64(-78.12694091461924),np.float64(197.06367246012448),np.float64(38.15280253028815)
25,np.float64(1480.246613301359),np.float64(-78.12694091461907),np.float64(197.06367246012366),np.float64(38.16452734528286)
26,np.float64(1480.246613301352),np.float64(-78.1269409146179),np.float64(197.06367246012292),np.float64(38.15172880225935)
27,np.float64(1480.2466133013527),np.float64(-78.12694091461819),np.float64(197.06367246012374),np.float64(38.13058573399915)
28,np.float64(1480.246613301354),np.float64(-78.12694091461904),np.float64(197.0636724601236),np.float64(38.11877178724002)
29,np.float64(1480.2466133013506),np.float64(-78.12694091461759),np.float64(197.06367246012258),np.float64(38.13386188423565)
30,np.float64(1480.2466133013527),np.float64(-78.12694091461715),np.float64(197.06367246012337),np.float64(38.191400902944174)
31,np.float64(1480.2466133013509),np.float64(-78.12694091461567),np.float64(197.06367246012314),np.float64(38.260856670369336)
32,np.float64(1480.2466133013531),np.float64(-78.12694091461704),np.float64(197.06367246012283),np.float64(38.341481494309576)
33,np.float64(1480.24661330135),np.float64(-78.12694091461685),np.float64(197.06367246012195),np.float64(38.40833989656683)
34,np.float64(1480.246613301348),np.float64(-78.1269409146163),np.float64(197.0636724601213),np.float64(38.45873007852522)
35,np.float64(1480.246613301344),np.float64(-78.1269409146167),np.float64(197.06367246012047),np.float64(38.48928866383242)
36,np.float64(1480.2466133013422),np.float64(-78.1269409146166),np.float64(197.06367246011982),np.float64(38.49665957168411)
37,np.float64(1480.2466133013418),np.float64(-78.12694091461701),np.float64(197.06367246011942),np.float64(38.49234987657333)
38,np.float64(1480.2466133013459),np.float64(-78.12694091461807),np.float64(197.06367246011996),np.float64(38.47417495489544)
39,np.float64(1480.2466133013431),np.float64(-78.12694091461839),np.float64(197.0636724601194),np.float64(38.46012751613977)
40,np.float64(1480.2466133013424),np.float64(-78.1269409146183),np.float64(197.0636724601194),np.float64(38.44720658148977)
41,np.float64(1480.2466133013463),np.float64(-78.1269409146179),np.float64(197.06367246012053),np.float64(38.44298920114982)
42,np.float64(1480.2466133013468),np.float64(-78.12694091461759),np.float64(197.0636724601202),np.float64(38.44230927547558)
43,np.float64(1480.2466133013518),np.float64(-78.12694091461786),np.float64(197.06367246012076),np.float64(38.441104707628114)
44,np.float64(1480.2466133013509),np.float64(-78.12694091461728),np.float64(197.06367246012098),np.float64(38.44582081769379)
45,np.float64(1480.2466133013477),np.float64(-78.12694091461746),np.float64(197.0636724601199),np.float64(38.45245595125107)
46,np.float64(1480.2466133013495),np.float64(-78.12694091461823),np.float64(197.0636724601198),np.float64(38.470552448637065)
47,np.float64(1480.2466133013436),np.float64(-78.12694091461842),np.float64(197.06367246012064),np.float64(38.50090903743995)
48,np.float64(1480.2466133013409),np.float64(-78.12694091461786),np.float64(197.06367246012087),np.float64(38.5392592278045)
49,np.float64(1480.2466133013431),np.float64(-78.12694091461779),np.float64(197.0636724601211),np.float64(38.58336676328722)
50,np.float64(1480.2466133013395),np.float64(-78.12694091461736),np.float64(197.06367246012098),np.float64(38.61972109331358)
51,np.float64(1480.2466133013386),np.float64(-78.1269409146172),np.float64(197.06367246012104),np.float64(38.6455876177593)
52,np.float64(1480.2466133013374),np.float64(-78.12694091461701),np.float64(197.06367246012076),np.float64(38.656288874080424)
53,np.float64(1480.246613301335),np.float64(-78.12694091461603),np.float64(197.0636724601208),np.float64(38.65511921870423)
54,np.float64(1480.246613301336),np.float64(-78.12694091461601),np.float64(197.06367246012098),np.float64(38.646183965064516)
55,np.float64(1480.2466133013377),np.float64(-78.12694091461684),np.float64(197.06367246012076),np.float64(38.63730295340573)
56,np.float64(1480.2466133013418),np.float64(-78.12694091461715),np.float64(197.06367246012144),np.float64(38.63321255617217)
57,np.float64(1480.2466133013388),np.float64(-78.12694091461648),np.float64(197.06367246012098),np.float64(38.6343881517063)
58,np.float64(1480.2466133013374),np.float64(-78.12694091461651),np.float64(197.0636724601211),np.float64(38.63900407734903)
59,np.float64(1480.2466133013359),np.float64(-78.1269409146158),np.float64(197.0636724601208),np.float64(38.63780251443969)
60,np.float64(1480.2466133013322),np.float64(-78.12694091461452),np.float64(197.0636724601206),np.float64(38.63335795525605)
61,np.float64(1480.246613301335),np.float64(-78.1269409146158),np.float64(197.06367246012132),np.float64(38.624350466357456)
62,np.float64(1480.246613301334),np.float64(-78.12694091461583),np.float64(197.06367246012178),np.float64(38.617847017380576)
63,np.float64(1480.2466133013331),np.float64(-78.12694091461668),np.float64(197.06367246012076),np.float64(38.62138975097721)
64,np.float64(1480.246613301334),np.float64(-78.12694091461715),np.float64(197.06367246012118),np.float64(38.63625264899508)
65,np.float64(1480.2466133013268),np.float64(-78.1269409146171),np.float64(197.0636724601207),np.float64(38.664787018912904)
66,np.float64(1480.2466133013327),np.float64(-78.12694091461677),np.float64(197.06367246012078),np.float64(38.6952367339147)
67,np.float64(1480.2466133013313),np.float64(-78.12694091461715),np.float64(197.06367246012047),np.float64(38.7196420630475)
68,np.float64(1480.2466133013277),np.float64(-78.12694091461657),np.float64(197.0636724601188),np.float64(38.73232858417102)
69,np.float64(1480.2466133013247),np.float64(-78.1269409146152),np.float64(197.06367246011777),np.float64(38.73324015803544)
70,np.float64(1480.2466133013254),np.float64(-78.12694091461599),np.float64(197.06367246011715),np.float64(38.7265941791216)
71,np.float64(1480.2466133013256),np.float64(-78.12694091461643),np.float64(197.06367246011763),np.float64(38.71793176986399)
72,np.float64(1480.2466133013224),np.float64(-78.12694091461529),np.float64(197.0636724601175),np.float64(38.71317724813399)
73,np.float64(1480.2466133013263),np.float64(-78.12694091461658),np.float64(197.0636724601186),np.float64(38.71363195193643)
74,np.float64(1480.2466133013274),np.float64(-78.12694091461626),np.float64(197.0636724601188),np.float64(38.719848203247594)
75,np.float64(1480.24661330133),np.float64(-78.1269409146177),np.float64(197.06367246011908),np.float64(38.724871262650616)
76,np.float64(1480.2466133013281),np.float64(-78.12694091461753),np.float64(197.06367246011877),np.float64(38.72662944516524)
77,np.float64(1480.24661330133),np.float64(-78.12694091461759),np.float64(197.06367246011965),np.float64(38.7235943242242)
78,np.float64(1480.2466133013309),np.float64(-78.12694091461753),np.float64(197.063672460119),np.float64(38.71759648892357)
