step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.0178506516940446e-31,1.2382422287581244e-31,1.0000000000000013,6.798699777552591e-17
5,1.2762472826429838e-29,5.236519172409201e-30,1.0000000000000007,3.734318341235356e-16
10,2.490237813975325e-29,1.0217595158937563e-29,1.0000000000000002,4.782870028586475e-16
25,6.191272009195314e-29,2.540316051495249e-29,1.0,8.022535574904822e-16
50,9.945887500256491e-29,4.080857314255075e-29,0.9999999999999999,9.974048083817196e-16
75,1.862318056633801e-28,7.64120272091088e-29,1.0000000000000004,1.5266988708873616e-15
100,3.02811949285611e-28,1.2424555958974474e-28,1.0000000000000004,1.8578602323504286e-15
125,3.8563824420851097e-28,1.5822968533418381e-28,0.9999999999999998,2.063532911442324e-15
150,4.858667798487251e-28,1.9935405485413697e-28,0.9999999999999999,2.318207692009428e-15
200,6.333397489269104e-28,2.598630988687706e-28,1.0,2.6816905922629543e-15
250,7.4813430417651825e-28,3.069639936270239e-28,0.9999999999999999,2.8734437138072105e-15
300,9.314317623582365e-28,3.8217204045903483e-28,1.0000000000000002,3.166854675370283e-15
350,1.0293278288896311e-27,4.22339383909392e-28,0.9999999999999999,3.378189517713877e-15
400,1.173766940075426e-27,4.816036178283724e-28,1.0,3.5397169342628245e-15
450,1.2151817120278646e-27,4.9859634723898975e-28,1.0000000000000002,3.578645802323423e-15
500,1.2449247369199504e-27,5.108000888031065e-28,1.0,3.641086850530483e-15
