step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.759734239933077e-32,3.506772683360369e-32,0.9999999999999999,1.7428950527868894e-11
25,2.290792845090176e-21,1.3947327146977815e-21,1.0,1.9310863450719545e-11
50,8.916870475573556e-21,5.428972327925897e-21,1.0,2.5498432883340284e-11
75,1.8510660888047565e-20,1.1270082481081042e-20,0.9999999999999997,3.2638437684214185e-11
100,2.844493768503e-20,1.7318495315663942e-20,1.0000000000000002,3.727895839781139e-11
125,3.7090347930848084e-20,2.2582191039032942e-20,1.0000000000000002,3.783967774304564e-11
150,4.5716465870535786e-20,2.78341407808484e-20,1.0,3.563593683934066e-11
200,7.032586798565615e-20,4.28173979062911e-20,1.0000000000000002,3.16298851058251e-11
300,1.3622329853203578e-19,8.293857359205668e-20,1.0000000000000002,1.9509102239099698e-11
500,2.929183778070898e-19,1.7834124335570697e-19,0.9999999999999998,2.829335558427289e-11
750,2.1406823102967188e-19,1.3033389973889335e-19,1.0000000000000002,2.992259902600378e-11
1000,1.0127061925680781e-19,6.165788670848087e-20,0.9999999999999999,3.6723721066931674e-11
1500,1.4599321784472122e-19,8.888691855679789e-20,1.0,2.7085804960719392e-11
2000,4.006916352898608e-19,2.4395821448555877e-19,0.9999999999999999,3.513881062011011e-11
3000,4.1786037201697954e-19,2.544112761120851e-19,0.9999999999999999,3.508939509297973e-11
4000,6.87488001407054e-19,4.185721151432872e-19,0.9999999999999998,4.966558181894002e-11
5000,1.2176924338064652e-18,7.413832627902822e-19,1.0000000000000004,1.8044896234209232e-10
7500,7.525577207175322e-18,4.581893448081432e-18,0.9999999999999989,4.068514655367023e-09
10000,4.2197089983952615e-15,2.569139413535251e-15,0.9999999999991912,1.0891224276456331e-07
15000,2.9056371249851296e-09,1.769076223518933e-09,0.9999992799291182,0.00010275923427226136
20000,0.006832291202797077,0.004159791260612341,0.7875247509979204,0.06857269565013499
25000,1.6093146919741306,0.9798196523745951,0.2657603610767859,0.1889633292893847
30000,1.6063622366910675,0.9780220712521178,0.25088372854493796,0.20504801037575054
35000,1.607346006474598,0.9786210323940424,0.25005163781002043,0.2086332978638837
40000,1.6070910021686897,0.9784657748593597,0.25000308230132595,0.2094776076029949
