step,H_total,H_parallel,H_perp,A_perp,f,abs_ztz,full_simplex_rank,perp_simplex_rank,R_full_takagi,R_parallel_takagi,R_perp_takagi,R_cross_takagi,r1_full,r1_parallel,r1_perp,r1_cross,Bcross_fro
26,3.620192542097902,3.6201925420979024,2.69876644751354e-25,5.194965300667117e-13,7.454759425446483e-26,1.7570490614846297e-14,15,0,0.8731405623368329,0.8731405623368378,3.507925274503138e-13,5.365672394874287e-07,0.31716229835868587,0.3171622983586943,1.968754053809821e-13,2.530869224687181e-07,1.1136919171850466e-13
27,3.6201925420979046,3.6201925420979038,4.315784986978454e-25,6.569463438499719e-13,1.192142389331992e-25,2.038892166437686e-14,15,0,0.8731405623368318,0.8731405623368378,4.4577205348737463e-13,5.984409973650423e-07,0.31716229835868415,0.31716229835869436,2.5184114634206963e-13,2.841052737828218e-07,1.4054640768333799e-13
28,3.6201925420979073,3.6201925420979073,6.929230434573519e-25,8.324199922258906e-13,1.9140502484318193e-25,2.3532603701100764e-14,15,0,0.8731405623368304,0.8731405623368381,5.671098863484838e-13,6.686563395972622e-07,0.31716229835868187,0.31716229835869436,3.221391552442066e-13,3.1931955406844926e-07,1.7778493675401468e-13
29,3.620192542097908,3.620192542097908,1.116137436696047e-24,1.0564740586952654e-12,3.0830886029317197e-25,2.1771980212564947e-14,15,0,0.8731405623368281,0.8731405623368382,7.220841122002436e-13,7.483238233167025e-07,0.3171622983586788,0.31716229835869436,4.1192636237991544e-13,3.5925589529486063e-07,2.2532458239461232e-13
30,3.620192542097917,3.620192542097917,1.8028976065982398e-24,1.3427202264799021e-12,4.980115244239061e-25,1.3501083452839667e-14,15,0,0.8731405623368261,0.8731405623368396,9.202084953447373e-13,8.388234254218429e-07,0.31716229835867554,0.31716229835869486,5.267965832462482e-13,4.045531966639947e-07,2.8603091606365333e-13
31,3.6201925420979157,3.6201925420979157,2.9181904245623536e-24,1.708271180042078e-12,8.060870770346516e-25,1.2803040089517965e-14,15,0,0.8731405623368221,0.8731405623368391,1.1733553243974255e-12,9.415228674603952e-07,0.31716229835867094,0.3171622983586948,6.736622425317237e-13,4.5587360439903316e-07,3.6354885946511583e-13
32,3.620192542097927,3.6201925420979264,4.7322251715271776e-24,2.175367824421235e-12,1.3071749959422933e-24,1.8907150263047843e-14,15,0,0.8731405623368185,0.8731405623368406,1.4969023372091494e-12,1.0581131582741367e-06,0.31716229835866566,0.31716229835869536,8.613864709668388e-13,5.141581874552872e-07,4.625795001974152e-13
33,3.6201925420979255,3.6201925420979246,7.684802761259987e-24,2.7721476802760685e-12,2.122760784653347e-24,2.2473722312241752e-14,15,0,0.8731405623368119,0.8731405623368403,1.9104214063082226e-12,1.1902040595937378e-06,0.31716229835865817,0.3171622983586951,1.101216430234495e-12,5.803422061355698e-07,5.8907970698388e-13
34,3.6201925420979326,3.620192542097932,1.2499037919042103e-23,3.5353978445207694e-12,3.452589268027938e-24,2.184206854636371e-14,15,0,0.8731405623368045,0.8731405623368412,2.4393606265896773e-12,1.3400494694050322e-06,0.3171622983586491,0.31716229835869536,1.4079708635216038e-12,6.554348847793582e-07,7.508391272321218e-13
35,3.6201925420979375,3.6201925420979375,2.035422768871163e-23,4.511565990730007e-12,5.622415783696453e-24,1.414478162032483e-14,15,0,0.8731405623367945,0.8731405623368419,3.1160997402730526e-12,1.5098410304589503e-06,0.3171622983586379,0.3171622983586957,1.8002415425868371e-12,7.404993823570686e-07,9.576855847384636e-13
36,3.620192542097932,3.6201925420979317,3.3182202205603383e-23,5.760399483161162e-12,9.165866682431763e-24,1.425751400557695e-14,15,0,0.8731405623367801,0.8731405623368412,3.982099702108361e-12,1.7021818824476287e-06,0.3171622983586231,0.31716229835869564,2.3018791108497086e-12,8.367502044518045e-07,1.2222602111256414e-12
37,3.6201925420979224,3.6201925420979224,5.41433330940807e-23,7.358215347085237e-12,1.4955926367028073e-23,1.8968900347514455e-14,15,0,0.873140562336761,0.87314056233684,5.0903867288936625e-12,1.9200575991320847e-06,0.31716229835860416,0.31716229835869514,2.9431538756018145e-12,9.456195469219586e-07,1.5607295512276062e-12
38,3.6201925420979233,3.620192542097924,8.841927688362169e-23,9.40315249709488e-12,2.4423915539139303e-23,1.7218146221801847e-14,15,0,0.8731405623367381,0.8731405623368403,6.508997267150656e-12,2.1668042972683874e-06,0.31716229835858073,0.3171622983586951,3.7629952958341106e-12,1.0687572499710774e-06,1.993879242498617e-12
39,3.6201925420979153,3.620192542097916,1.4450784382838213e-22,1.202114153599325e-11,3.991717074380781e-23,1.1946252534709354e-14,15,0,0.8731405623367076,0.8731405623368393,8.325513298898263e-12,2.44639613450488e-06,0.31716229835855086,0.3171622983586947,4.811454038952419e-12,1.207993066556954e-06,2.548358850019883e-12
40,3.620192542097919,3.6201925420979184,2.363286483755211e-22,1.5372984367894253e-11,6.528068483301374e-23,1.2170495507861997e-14,15,0,0.8731405623366697,0.8731405623368396,1.0651603243477005e-11,2.763053724994358e-06,0.3171622983585139,0.31716229835869497,6.1522590226081504e-12,1.3654623646529476e-06,3.2581883374837986e-12
41,3.6201925420979215,3.620192542097921,3.8673109215781197e-22,1.966547970830643e-11,1.0682611150115766e-22,1.563957110745336e-14,15,0,0.8731405623366206,0.8731405623368398,1.3631115365722374e-11,3.121826106287927e-06,0.3171622983584671,0.3171622983586951,7.867125231758721e-12,1.5435536134916515e-06,4.1671412221392026e-12
42,3.6201925420979286,3.6201925420979286,6.331883679157994e-22,2.5163234448611718e-11,1.749046108881441e-22,2.0210023741446296e-14,15,0,0.8731405623365578,0.8731405623368408,1.7447902506350055e-11,3.528305589312318e-06,0.31716229835840803,0.31716229835869547,1.0060175061417488e-11,1.7449508525832648e-06,5.331220759803384e-12
43,3.6201925420979224,3.620192542097922,1.0372095729616812e-21,3.220573819929736e-11,2.865067426387803e-22,2.2588895293526142e-14,15,0,0.8731405623364749,0.87314056233684,2.233805627141288e-11,3.988848594903294e-06,0.31716229835833254,0.317162298358695,1.286485054343507e-11,1.9727057070148246e-06,6.822282512847234e-12
44,3.620192542097918,3.620192542097918,1.6997734841625487e-21,4.1228309256656995e-11,4.695257128996576e-22,2.141500498149577e-14,15,0,0.873140562336368,0.8731405623368395,2.8604448760184827e-11,4.510700372717853e-06,0.31716229835823734,0.31716229835869475,1.645173883353015e-11,2.230258317865313e-06,8.732460060286705e-12
45,3.6201925420979197,3.6201925420979197,2.7867334490716686e-21,5.278952025801777e-11,7.697749267934634e-22,1.7392295698650697e-14,15,0,0.8731405623362313,0.8731405623368397,3.663600350521285e-11,5.102095071782334e-06,0.3171622983581177,0.31716229835869497,2.103928140677399e-11,2.5215195022124716e-06,1.1179957773726505e-11
46,3.6201925420979015,3.6201925420979015,4.570493951774227e-21,6.76054284194267e-11,1.262500239593783e-21,1.952779811859623e-14,15,0,0.8731405623360523,0.8731405623368375,4.693166398294203e-11,5.772299975663604e-06,0.31716229835796544,0.3171622983586943,2.6906926051566876e-11,2.8509078421408357e-06,1.4316304509944035e-11
47,3.6201925420979046,3.6201925420979055,7.498638276941237e-21,8.659467810980786e-11,2.0713368666838282e-21,2.110738075117826e-14,15,0,0.8731405623358245,0.873140562336838,6.013164770851148e-11,6.531856359661022e-06,0.3171622983577737,0.3171622983586944,3.441205689880351e-11,3.2234185168259005e-06,1.8335913333057925e-11
48,3.6201925420978904,3.62019254209789,1.2306665380293986e-20,1.1093541084925943e-10,3.399450509105328e-21,1.9714989969634295e-14,15,0,0.8731405623355281,0.8731405623368361,7.705766632926427e-11,7.3926802564999925e-06,0.31716229835753046,0.3171622983586936,4.401179338486175e-11,3.6447047345362566e-06,2.3488093577764945e-11
49,3.6201925420978855,3.620192542097885,2.0203602384568736e-20,1.4213937661523894e-10,5.580808796667162e-21,1.7107614600665587e-14,15,0,0.8731405623351473,0.8731405623368355,9.876449639287085e-11,8.368270651177936e-06,0.31716229835722365,0.31716229835869336,5.6291268838191397e-11,4.121163563656472e-06,3.009275699627331e-11
50,3.620192542097889,3.6201925420978895,3.3177065338219966e-20,1.8214572555572082e-10,9.164447733764451e-21,2.0394154056345023e-14,15,0,0.8731405623346571,0.873140562336836,1.26605744137996e-10,9.473919364391613e-06,0.3171622983568361,0.31716229835869375,7.199885636185158e-11,4.660014027872039e-06,3.8560229356438824e-11
51,3.6201925420978958,3.620192542097895,5.449556899156251e-20,2.334428602282848e-10,1.5053223926035276e-20,2.559160401663733e-14,15,0,0.8731405623340249,0.8731405623368368,1.623193511566067e-10,1.0726977628649252e-05,0.317162298356346,0.3171622983586941,9.209214209102782e-11,5.269434941369059e-06,4.941707944618476e-11
52,3.620192542097894,3.620192542097893,8.953478291174994e-20,2.992236336116349e-10,2.4732049986453132e-20,2.66203608525758e-14,15,0,0.8731405623332077,0.8731405623368366,2.081366095639201e-10,1.2147098535638222e-05,0.3171622983557252,0.31716229835869386,1.1779645878063168e-10,5.9586750736838e-06,6.333892578331072e-11
53,3.620192542097892,3.620192542097893,1.4713769215391658e-19,3.8358531274530907e-10,4.064360954366551e-20,2.2670746103006372e-14,15,0,0.8731405623321534,0.8731405623368365,2.6692256095582604e-10,1.3756560777523987e-05,0.3171622983549399,0.3171622983586937,1.506796851927235e-10,6.738202104707774e-06,8.119272826264504e-11
54,3.6201925420978807,3.620192542097881,2.418534805147368e-19,4.917860108977652e-10,6.680680038487237e-20,1.473807997535157e-14,15,0,0.8731405623307918,0.8731405623368351,3.423560865820005e-10,1.558065690774072e-05,0.3171622983539464,0.3171622983586932,1.9274787878279013e-10,7.619850906679785e-06,1.040910944688382e-10
55,3.6201925420978793,3.620192542097878,3.9762331272386176e-19,6.305737964139184e-10,1.0983485217983501e-19,1.4800385806279356e-14,15,0,0.8731405623290368,0.8731405623368348,4.391612530573543e-10,1.7648026894415278e-05,0.3171622983526903,0.31716229835869325,2.4656804376925873e-10,8.61700972633191e-06,1.3346188100578141e-10
56,3.6201925420978753,3.6201925420978758,6.538498407638181e-19,8.086098198536907e-10,1.806118965111499e-19,2.0234880653485285e-14,15,0,0.8731405623267722,0.8731405623368345,5.63405390523917e-10,1.9991157632445324e-05,0.3171622983511011,0.3171622983586932,3.154249244674172e-10,9.744823226014333e-06,1.711377165180029e-10
57,3.6201925420978744,3.6201925420978736,1.0753930735403122e-18,1.0370116072350936e-09,2.9705410997756766e-19,2.1907221062967894e-14,15,0,0.873140562323851,0.8731405623368342,7.228815186879743e-10,2.2646880431488057e-05,0.3171622983490907,0.317162298358693,4.035223659568397e-10,1.1020422348338797e-05,2.1947096189834084e-10
58,3.620192542097869,3.6201925420978687,1.7690317781934087e-18,1.3300495397515871e-09,4.886568207690607e-19,2.079020918971074e-14,15,0,0.873140562320082,0.8731405623368335,9.275995327817666e-10,2.5656935723581355e-05,0.31716229834654774,0.31716229835869264,5.162399751877896e-10,1.2463181524705524e-05,2.81481013163856e-10
59,3.620192542097863,3.620192542097862,2.9105835829608684e-18,1.706043253543376e-09,8.039858513365746e-19,1.98845406868415e-14,15,0,0.8731405623152199,0.8731405623368328,1.1904179564267009e-09,2.9068659958263826e-05,0.31716229834333143,0.3171622983586924,6.60462547172052e-10,1.409502122312418e-05,3.6104402844898764e-10
60,3.6201925420978567,3.6201925420978567,4.7895811065324385e-18,2.188511162076273e-09,1.3230183342007924e-18,1.9749803537677485e-14,15,0,0.8731405623089482,0.8731405623368321,1.527855802872644e-09,3.293571303132647e-05,0.3171622983392639,0.31716229835869236,8.450012840325808e-10,1.5940738232296745e-05,4.631360867751853e-10
61,3.620192542097853,3.6201925420978522,7.882888400344206e-18,2.8076481973965695e-09,2.177477664151028e-18,2.2963793166303298e-14,15,0,0.8731405623008587,0.8731405623368317,1.9611364343968506e-09,3.7318940331570494e-05,0.31716229833411974,0.3171622983586922,1.0811336727498697e-09,1.8028381528942395e-05,5.941458401649717e-10
62,3.620192542097862,3.6201925420978616,1.2976009791050917e-17,3.602222895803495e-09,3.584342445921802e-18,2.4677578898164478e-14,15,0,0.8731405622904258,0.8731405623368326,2.517528578168262e-09,4.228731778871218e-05,0.31716229832761506,0.3171622983586923,1.3832940953568673e-09,2.03896828337865e-05,7.622758673531924e-10
63,3.6201925420978665,3.6201925420978656,2.1363019010085206e-17,4.622014605135428e-09,5.9010725981180946e-18,1.92988541033485e-14,15,0,0.8731405622769685,0.8731405623368331,3.2320710018964794e-09,4.791904948172934e-05,0.3171622983193901,0.31716229835869253,1.7699582479158417e-09,2.3060537533791824e-05,9.78058331177984e-10
64,3.6201925420978727,3.620192542097871,3.5176099897155894e-17,5.930944266906906e-09,9.716637855060501e-18,1.452356741593167e-14,15,0,0.8731405622596113,0.8731405623368338,4.149789429809519e-09,5.430279889881679e-05,0.31716229830899123,0.31716229835869275,2.2647762051861765e-09,2.608155165717644e-05,1.2550172492240337e-09
65,3.6201925420978585,3.6201925420978576,5.792878985281104e-17,7.611096494777283e-09,1.6001577037458342e-17,1.3699562811296109e-14,15,0,0.8731405622372228,0.8731405623368322,5.3285465800511725e-09,6.153908974230713e-05,0.31716229829584447,0.31716229835869236,2.898022781038695e-09,2.9498664063317736e-05,1.6105194941978255e-09
66,3.620192542097859,3.6201925420978585,9.541160164884086e-17,9.76788624262388e-09,2.6355394233686522e-17,1.3622757722034222e-14,15,0,0.8731405622083507,0.8731405623368322,6.842706790306859e-09,6.974189537944877e-05,0.31716229827922693,0.31716229835869236,3.7084555764763797e-09,3.3363846202431686e-05,2.0668677987249565e-09
67,3.620192542097856,3.620192542097855,1.5716876788795018e-16,1.2536696849168452e-08,4.3414477561702525e-17,1.0980303564953464e-14,15,0,0.8731405621711157,0.8731405623368319,8.787847375935041e-09,7.90404328239849e-05,0.3171622982582244,0.3171622983586921,4.74569453262142e-09,3.773589557831594e-05,2.6527051073452593e-09
68,3.6201925420978567,3.6201925420978567,2.589334531913151e-16,1.609140929786186e-08,7.152477393958345e-17,3.222636286041869e-15,15,0,0.873140562123098,0.8731405623368321,1.1286817791133815e-08,8.958121118202989e-05,0.31716229823168385,0.31716229835869225,6.073271021065277e-09,4.268133865636637e-05,3.404818959265905e-09
69,3.6201925420978576,3.620192542097857,4.2664389988919705e-16,2.0655360076483708e-08,1.1785116259091626e-16,2.0114655421281033e-15,15,0,0.8731405620611762,0.8731405623368321,1.4497529958970967e-08,0.00010153034083317627,0.3171622981981493,0.31716229835869225,7.772533773915655e-09,4.827545025847354e-05,4.370459673144334e-09
70,3.6201925420978482,3.620192542097848,7.030676220196755e-16,2.651542234284937e-08,1.9420724556607646e-16,9.21198993398429e-15,15,0,0.8731405619813262,0.873140562336831,1.8622977097939597e-08,0.00011507616053419016,0.3171622981557838,0.3171622983586919,9.947654407555438e-09,5.46034130850121e-05,5.61031928868347e-09
71,3.6201925420978514,3.62019254209785,1.1587283759367641e-15,3.40400995288904e-08,3.200736873694837e-16,8.770234874104551e-15,15,0,0.873140561878363,0.8731405623368313,2.3924118313955628e-08,0.00013043221237530824,0.3171622981022712,0.3171622983586919,1.2732043115874175e-08,6.176163768498299e-05,7.202359224633571e-09
72,3.620192542097862,3.6201925420978602,1.9099326782558413e-15,4.3702776550876505e-08,5.27577651201131e-16,6.955582691262115e-15,15,0,0.8731405617455991,0.8731405623368326,3.073644894789367e-08,0.0001478406152793009,0.3171622980346896,0.3171622983586923,1.6296572664439126e-08,6.985926686873883e-05,9.246729064947344e-09
73,3.6201925420978753,3.6201925420978704,3.1485116774103204e-15,5.611160020361494e-08,8.697083486023041e-16,5.0907841933883235e-15,15,0,0.8731405615744131,0.8731405623368338,3.9491312723443825e-08,0.0001675758928382908,0.3171622979493551,0.31716229835869286,2.0860123592300235e-08,7.901990702471815e-05,1.1872087702366501e-08
74,3.6201925420978895,3.6201925420978838,5.19089711972976e-15,7.20478807441951e-08,1.4338732151306107e-15,8.429108301853667e-15,15,0,0.8731405613536912,0.8731405623368353,5.074331429382175e-08,0.00018994931372307412,0.3171622978416235,0.3171622983586934,2.6703110120799646e-08,8.938364147420242e-05,1.524372699506241e-08
75,3.6201925420979038,3.620192542097895,8.559107672884713e-15,9.251544559091045e-08,2.364268633050303e-15,6.089566332195096e-15,15,0,0.8731405610691068,0.8731405623368366,6.520557833625323e-08,0.0002153138104790844,0.31716229770564225,0.31716229835869375,3.41848326836717e-08,0.00010110942615161536,1.9574012257732748e-08
76,3.6201925420978984,3.6201925420978838,1.4114407710947093e-14,1.188040727877083e-07,3.898800283911918e-15,9.447339088588439e-15,15,0,0.8731405607021896,0.8731405623368355,8.379510426479545e-08,0.00024406956050823807,0.31716229753403863,0.3171622983586934,4.376575011113027e-08,0.00011437808605457215,2.5135801142529136e-08
77,3.6201925420979046,3.6201925420978807,2.3277917643043036e-14,1.5257102491313032e-07,6.430021987049745e-15,8.73786121223761e-15,15,0,0.8731405602291364,0.873140562336835,1.0769111039323021e-07,0.0002766703170024148,0.3171622973175275,0.3171622983586933,5.603608120354544e-08,0.00012939644159699293,3.2279691371392626e-08
78,3.6201925420978958,3.620192542097856,3.839477632195075e-14,1.959458504841344e-07,1.0605727699693298e-14,1.3832082377837928e-14,15,0,0.8731405596192566,0.873140562336832,1.3841008948839696e-07,0.00031363058226488926,0.3171622970444156,0.3171622983586923,7.175343176328419e-08,0.00014640405457020024,4.145619027865097e-08
79,3.620192542097886,3.620192542097822,6.333532280054507e-14,2.5166510048186073e-07,1.7495014992722603e-14,1.6864521627469128e-14,15,0,0.8731405588329946,0.8731405623368279,1.7790236624380137e-07,0.00035553374952360784,0.31716229669998686,0.3171622983586907,9.24872265631796e-08,0.0001656867769114912,5.324421244345313e-08
80,3.620192542097881,3.6201925420977767,1.0448765826083356e-13,3.232455077194942e-07,2.886245884598269e-14,1.6488307097749673e-14,15,0,0.8731405578193621,0.8731405623368225,2.2867632436618903e-07,0.00040304133348658696,0.3171622962657225,0.31716229835868864,1.192478221213677e-07,0.000187603318710087,6.838771322502968e-08
81,3.6201925420978815,3.6201925420977084,1.7239653247116763e-13,4.1520661419487e-07,4.7620818635040003e-14,1.8823519528732825e-14,15,0,0.8731405565126346,0.8731405623368141,2.939582337104691e-07,0.00045690343602513666,0.31716229571832827,0.31716229835868553,1.537590208727292e-07,0.00021259593392725546,8.784278204574968e-08
82,3.6201925420978807,3.620192542097595,2.8446967416320186e-13,5.333569856702e-07,7.857860344586903e-14,1.8110103663243772e-14,15,0,0.8731405548280955,0.8731405623368005,3.7789789427548386e-07,0.0005179706200581632,0.3171622950285124,0.3171622983586808,1.9826721839175418e-07,0.0002411156760527479,1.1283818592400221e-07
83,3.620192542097871,3.620192542097401,4.694472167406232e-13,6.851621828009943e-07,1.2967465439520036e-13,1.8052649707714115e-14,15,0,0.8731405526565493,0.8731405623367773,4.858332353138562e-07,0.0005872073732317819,0.3171622941594549,0.3171622983586723,2.556702640934455e-07,0.0002736009167165043,1.44953206578932e-07
84,3.6201925420978727,3.6201925420970977,7.747834923460415e-13,8.802178664092439e-07,2.140172058078051e-13,1.802961258888923e-14,15,0,0.8731405498572545,0.8731405623367406,6.246307886167713e-07,0.0006657073777444683,0.317162293064893,0.317162298358659,3.297064500582927e-07,0.00031054843905061494,1.862177156936948e-07
