step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5,full_r6,parallel_r6,perp_r6,cross_r6,full_r7,parallel_r7,perp_r7,cross_r7,full_r8,parallel_r8,perp_r8,cross_r8,full_r9,parallel_r9,perp_r9,cross_r9,full_r10,parallel_r10,perp_r10,cross_r10,full_r11,parallel_r11,perp_r11,cross_r11,full_r12,parallel_r12,perp_r12,cross_r12,full_r13,parallel_r13,perp_r13,cross_r13,full_r14,parallel_r14,perp_r14,cross_r14,full_r15,parallel_r15,perp_r15,cross_r15,full_r16,parallel_r16,perp_r16,cross_r16
489,0.32235495724421653,0.29626402142306746,0.2067493570058263,0.2569361384931574,0.31106267383045283,0.29040311347828424,0.19042845484892165,0.24690428637061146,0.29773342458777713,0.28919617453938923,0.18630989221779753,0.240724578563882,0.28767807156902797,0.2761941444460708,0.1798191505090164,0.21101203193885792,0.27656953549965985,0.27257405546151037,0.17184874528825642,0.20396360317108778,0.25433137700229885,0.2356696712952752,0.15486223723441597,0.1836101664117272,0.24661402629997844,0.21410450819124535,0.11408974152068711,0.17771432411783866,0.22226304007416783,0.2019548992287509,0.09763300350909329,0.1562613197328624,0.20064165974421663,0.1691161553698049,0.0497088793913888,0.13294890208353513,0.17793336638874516,0.15532972974745102,0.04163343923661616,0.11999299486394806,0.14692607369237168,0.13350509618648468,0.03739951725275939,0.1171429982204257,0.12651958704353394,0.13246756844622748,0.0296037973614951,0.1029165260678374,0.10464042885701527,0.11635219196189368,0.02790177490053186,0.08780352691472963,0.09464115636185857,0.09638597522482666,0.015676607964399722,0.06138510764379802,0.06733143869327451,0.07864538677508576,0.01134999703154349,0.028803416057093217,1.8269920554170393e-09,8.76546935252161e-10,1.6646832590397655e-09,9.787568891631799e-10
490,0.3223549572442319,0.2962640214230672,0.20674935700584907,0.25693613849313846,0.3110626738304623,0.29040311347828385,0.19042845484896184,0.24690428637061757,0.2977334245877724,0.28919617453938823,0.18630989221781744,0.24072457856387502,0.28767807156903874,0.2761941444460696,0.1798191505090404,0.21101203193886597,0.27656953549965624,0.27257405546151,0.17184874528826224,0.20396360317111673,0.25433137700227976,0.23566967129527375,0.15486223723442358,0.18361016641171646,0.24661402629998774,0.21410450819124408,0.11408974152067941,0.17771432411789354,0.2222630400741501,0.20195489922874982,0.0976330035090931,0.15626131973286683,0.2006416597441976,0.1691161553698051,0.04970887939142046,0.13294890208351626,0.1779333663887052,0.15532972974745132,0.04163343923664715,0.1199929948640117,0.14692607369236388,0.13350509618648518,0.03739951725281208,0.11714299822050124,0.126519587043549,0.1324675684462263,0.029603797361536285,0.1029165260678513,0.10464042885700794,0.11635219196189238,0.027901774900535213,0.08780352691478535,0.09464115636183394,0.09638597522482766,0.015676607964433573,0.06138510764384475,0.06733143869331999,0.07864538677508705,0.011349997031571647,0.0288034160571178,3.0882642263414205e-09,1.381334774853178e-09,1.0882268177363751e-09,3.3278063026146447e-09
491,0.3223549572442423,0.2962640214230672,0.20674935700587535,0.2569361384931143,0.31106267383047015,0.2904031134782838,0.19042845484900248,0.24690428637061798,0.2977334245877651,0.2891961745393873,0.18630989221783603,0.24072457856386623,0.28767807156905045,0.27619414444606843,0.1798191505090633,0.21101203193887003,0.2765695354996536,0.27257405546151,0.17184874528827004,0.20396360317114284,0.25433137700226593,0.2356696712952725,0.15486223723443157,0.18361016641170444,0.24661402629999918,0.2141045081912428,0.11408974152067185,0.177714324117943,0.22226304007412948,0.20195489922874862,0.09763300350909211,0.1562613197328717,0.2006416597441799,0.16911615536980557,0.049708879391449,0.13294890208349888,0.1779333663886708,0.15532972974745188,0.04163343923667642,0.11999299486407022,0.1469260736923554,0.1335050961864861,0.03739951725285892,0.11714299822057155,0.12651958704356184,0.1324675684462249,0.02960379736157456,0.10291652606786324,0.104640428857001,0.11635219196189082,0.027901774900537038,0.08780352691483348,0.09464115636181367,0.09638597522482927,0.015676607964465523,0.06138510764389132,0.06733143869335542,0.07864538677508875,0.011349997031599272,0.02880341605714723,1.620218398845579e-09,2.8121101847718334e-09,8.850293714435444e-10,1.6198009994212478e-09
492,0.322354957244249,0.2962640214230676,0.2067493570059029,0.25693613849308733,0.3110626738304763,0.2904031134782842,0.19042845484904086,0.24690428637061437,0.2977334245877554,0.28919617453938656,0.1863098922178545,0.2407245785638569,0.2876780715690626,0.2761941444460674,0.17981915050908573,0.2110120319388718,0.2765695354996521,0.2725740554615105,0.17184874528828092,0.20396360317116805,0.25433137700225844,0.23566967129527105,0.15486223723444092,0.18361016641169203,0.24661402630001275,0.2141045081912413,0.11408974152066552,0.17771432411798851,0.22226304007410783,0.20195489922874743,0.09763300350909072,0.15626131973287752,0.20064165974416492,0.16911615536980648,0.04970887939147541,0.1329489020834835,0.17793336638864432,0.15532972974745293,0.04163343923670471,0.11999299486412471,0.14692607369234617,0.1335050961864875,0.03739951725290036,0.11714299822063674,0.12651958704357327,0.1324675684462233,0.029603797361609518,0.10291652606787238,0.10464042885699396,0.11635219196188905,0.02790177490053767,0.08780352691487328,0.09464115636179828,0.09638597522483154,0.01567660796449626,0.061385107643939084,0.06733143869337888,0.07864538677509128,0.011349997031626233,0.028803416057179607,3.106623334799168e-09,2.861779128606069e-09,1.2552081003396082e-09,3.552992363412989e-09
493,0.3223549572442532,0.29626402142306885,0.20674935700593033,0.25693613849305985,0.3110626738304813,0.29040311347828535,0.1904284548490753,0.2469042863706087,0.2977334245877444,0.28919617453938673,0.18630989221787378,0.24072457856384855,0.2876780715690751,0.27619414444606716,0.17981915050910824,0.21101203193887325,0.27656953549965224,0.27257405546151164,0.1718487452882953,0.2039636031711934,0.25433137700225783,0.23566967129527042,0.1548622372344522,0.18361016641168,0.24661402630002827,0.21410450819124063,0.11408974152066076,0.17771432411803134,0.2222630400740866,0.20195489922874693,0.0976330035090892,0.15626131973288415,0.20064165974415357,0.1691161553698077,0.04970887939150074,0.13294890208347035,0.1779333663886269,0.15532972974745432,0.041633439236732156,0.11999299486417571,0.1469260736923369,0.13350509618648912,0.037399517252937005,0.11714299822069753,0.12651958704358354,0.13246756844622223,0.029603797361641235,0.10291652606787834,0.10464042885698649,0.1163521919618877,0.027901774900537444,0.08780352691490512,0.0946411563617874,0.0963859752248337,0.015676607964526062,0.061385107643988954,0.06733143869339131,0.07864538677509357,0.011349997031653304,0.028803416057214794,2.4651106791800346e-09,2.195825912865572e-09,8.524125409120875e-10,1.3941133357157647e-09
494,0.3223549572442538,0.29626402142306835,0.20674935700595665,0.2569361384930322,0.3110626738304833,0.29040311347828485,0.19042845484910506,0.24690428637060063,0.29773342458773094,0.2891961745393861,0.18630989221789152,0.24072457856384147,0.2876780715690857,0.27619414444606655,0.17981915050912864,0.21101203193887424,0.27656953549965213,0.27257405546151114,0.17184874528830993,0.20396360317121762,0.25433137700226244,0.2356696712952699,0.15486223723446269,0.18361016641166697,0.2466140263000441,0.21410450819124008,0.11408974152065576,0.17771432411807114,0.22226304007406597,0.2019548992287464,0.09763300350908652,0.15626131973288981,0.20064165974414497,0.16911615536980748,0.04970887939152577,0.13294890208345864,0.1779333663886179,0.15532972974745415,0.041633439236759065,0.1199929948642236,0.14692607369232785,0.13350509618648904,0.037399517252969666,0.11714299822075436,0.12651958704359256,0.13246756844622176,0.02960379736166968,0.10291652606788101,0.10464042885697822,0.11635219196188724,0.027901774900536854,0.08780352691492939,0.09464115636177911,0.0963859752248338,0.015676607964555018,0.061385107644040704,0.06733143869339471,0.07864538677509368,0.011349997031680907,0.028803416057251275,2.2887116979923973e-09,1.9605265870702747e-09,1.7322932872298087e-09,2.30665491280608e-09
495,0.32235495724425334,0.29626402142306746,0.20674935700598202,0.25693613849300695,0.31106267383048375,0.29040311347828396,0.19042845484913018,0.24690428637059175,0.29773342458771607,0.2891961745393856,0.18630989221790717,0.24072457856383708,0.2876780715690947,0.2761941444460662,0.1798191505091462,0.21101203193887663,0.27656953549965296,0.2725740554615103,0.17184874528832345,0.20396360317124132,0.25433137700227176,0.23566967129526972,0.1548622372344715,0.183610166411654,0.24661402630006043,0.21410450819124002,0.1140897415206508,0.17771432411810945,0.22226304007404724,0.20195489922874627,0.09763300350908259,0.15626131973289561,0.20064165974413967,0.1691161553698068,0.049708879391551226,0.13294890208344864,0.17793336638861795,0.15532972974745343,0.041633439236786224,0.11999299486426873,0.14692607369231955,0.13350509618648823,0.03739951725299936,0.11714299822080781,0.12651958704360086,0.13246756844622198,0.02960379736169474,0.102916526067881,0.10464042885697042,0.11635219196188758,0.02790177490053617,0.08780352691494636,0.09464115636177295,0.09638597522483278,0.015676607964582687,0.061385107644094085,0.06733143869339062,0.07864538677509261,0.011349997031709039,0.028803416057287236,2.3466692619867217e-09,3.1052813016672845e-09,8.563102011289484e-10,1.5290365699570037e-09
496,0.32235495724425245,0.29626402142306607,0.20674935700600508,0.2569361384929849,0.3110626738304827,0.29040311347828274,0.1904284548491495,0.24690428637058334,0.29773342458770036,0.2891961745393846,0.1863098922179205,0.24072457856383522,0.2876780715691021,0.2761941444460654,0.17981915050916075,0.2110120319388809,0.2765695354996541,0.27257405546150915,0.17184874528833544,0.20396360317126508,0.25433137700228464,0.23566967129526917,0.15486223723447864,0.18361016641164132,0.24661402630007617,0.21410450819123947,0.11408974152064642,0.17771432411814653,0.22226304007403072,0.20195489922874577,0.09763300350907764,0.15626131973290197,0.20064165974413725,0.16911615536980584,0.04970887939157768,0.13294890208344076,0.17793336638862653,0.15532972974745252,0.04163343923681358,0.11999299486431211,0.14692607369231236,0.13350509618648737,0.0373995172530268,0.11714299822085819,0.1265195870436093,0.13246756844622182,0.029603797361717286,0.10291652606787802,0.10464042885696265,0.11635219196188754,0.02790177490053569,0.08780352691495744,0.09464115636176866,0.09638597522483187,0.01567660796461012,0.06138510764415063,0.06733143869337953,0.07864538677509171,0.01134999703173716,0.02880341605732049,2.5947361273856336e-09,2.504334546713029e-09,4.876451002457566e-10,1.0327561023835996e-09
497,0.32235495724425156,0.29626402142306435,0.20674935700602376,0.2569361384929667,0.3110626738304804,0.290403113478281,0.19042845484916188,0.24690428637057654,0.2977334245876835,0.2891961745393829,0.18630989221793268,0.24072457856383547,0.28767807156910713,0.2761941444460637,0.17981915050917346,0.21101203193888715,0.276569535499655,0.27257405546150754,0.17184874528834687,0.2039636031712895,0.2543313770023001,0.2356696712952677,0.15486223723448525,0.1836101664116295,0.24661402630009055,0.21410450819123816,0.11408974152064337,0.17771432411818305,0.2222630400740169,0.20195489922874454,0.0976330035090721,0.15626131973290913,0.20064165974413756,0.16911615536980487,0.04970887939160495,0.1329489020834344,0.1779333663886422,0.1553297297474516,0.04163343923684106,0.11999299486435303,0.14692607369230576,0.13350509618648657,0.037399517253052336,0.11714299822090538,0.12651958704361752,0.13246756844622104,0.029603797361737082,0.1029165260678728,0.1046404288569547,0.1163521919618868,0.02790177490053531,0.08780352691496289,0.09464115636176576,0.09638597522483125,0.015676607964636713,0.0613851076442092,0.06733143869336168,0.07864538677509124,0.011349997031764677,0.028803416057350407,2.513053191620772e-09,2.189741301082957e-09,1.580788666230373e-09,2.1743384954638835e-09
498,0.3223549572442517,0.2962640214230624,0.2067493570060382,0.2569361384929534,0.3110626738304777,0.2904031134782791,0.19042845484916832,0.24690428637057218,0.2977334245876672,0.28919617453938123,0.1863098922179448,0.24072457856383836,0.2876780715691106,0.27619414444606216,0.17981915050918534,0.2110120319388961,0.27656953549965624,0.2725740554615057,0.17184874528835817,0.20396360317131448,0.2543313770023178,0.23566967129526645,0.15486223723449186,0.18361016641161892,0.2466140263001038,0.2141045081912371,0.11408974152064084,0.17771432411821944,0.22226304007400652,0.20195489922874346,0.09763300350906617,0.15626131973291632,0.20064165974414058,0.16911615536980357,0.04970887939163279,0.13294890208342983,0.1779333663886634,0.1553297297474504,0.04163343923686821,0.11999299486439247,0.1469260736923001,0.13350509618648543,0.03739951725307663,0.11714299822095,0.12651958704362595,0.13246756844622046,0.029603797361754874,0.10291652606786589,0.10464042885694626,0.11635219196188638,0.02790177490053535,0.08780352691496468,0.09464115636176368,0.0963859752248302,0.015676607964662664,0.06138510764426869,0.06733143869334073,0.0786453867750902,0.011349997031791126,0.028803416057376643,3.2442650868119238e-09,3.36894979516182e-09,1.4367019924169988e-09,2.7007708764485957e-09
499,0.3223549572442524,0.29626402142305924,0.20674935700604893,0.2569361384929445,0.31106267383047387,0.29040311347827613,0.19042845484917012,0.24690428637056983,0.2977334245876515,0.2891961745393791,0.18630989221795516,0.24072457856384366,0.287678071569112,0.27619414444606044,0.17981915050919478,0.21101203193890694,0.2765695354996571,0.2725740554615028,0.17184874528836702,0.2039636031713386,0.2543313770023356,0.23566967129526542,0.15486223723449644,0.18361016641160854,0.2466140263001151,0.21410450819123628,0.11408974152063726,0.17771432411825488,0.22226304007399916,0.2019548992287426,0.09763300350905928,0.15626131973292243,0.2006416597441451,0.1691161553698013,0.04970887939166109,0.1329489020834262,0.17793336638868787,0.1553297297474481,0.04163343923689462,0.11999299486443055,0.1469260736922955,0.13350509618648307,0.0373995172531001,0.11714299822099261,0.126519587043634,0.1324675684462205,0.029603797361770674,0.10291652606785798,0.1046404288569379,0.11635219196188679,0.027901774900536174,0.08780352691496443,0.09464115636176067,0.09638597522482742,0.015676607964687547,0.061385107644327815,0.06733143869331967,0.07864538677508748,0.011349997031817601,0.028803416057399427,2.2669213010086556e-09,1.084033882776448e-09,1.1191859514058535e-09,1.19415773134235e-09
500,0.3223549572442542,0.29626402142305536,0.20674935700605696,0.2569361384929401,0.3110626738304694,0.2904031134782723,0.19042845484916865,0.24690428637056946,0.29773342458763646,0.2891961745393765,0.18630989221796296,0.2407245785638509,0.2876780715691113,0.27619414444605833,0.17981915050920114,0.21101203193891996,0.27656953549965757,0.27257405546149915,0.17184874528837216,0.20396360317136153,0.2543313770023521,0.23566967129526406,0.1548622372344979,0.18361016641159855,0.2466140263001243,0.21410450819123525,0.11408974152063256,0.17771432411828944,0.2222630400739945,0.20195489922874144,0.09763300350905132,0.15626131973292784,0.20064165974415044,0.1691161553697985,0.0497088793916896,0.13294890208342314,0.17793336638871415,0.1553297297474453,0.041633439236920415,0.1199929948644673,0.14692607369229146,0.13350509618648007,0.03739951725312332,0.11714299822103295,0.12651958704364202,0.13246756844622062,0.02960379736178507,0.10291652606784987,0.10464042885693053,0.1163521919618873,0.02790177490053775,0.08780352691496295,0.0946411563617567,0.09638597522482407,0.01567660796471145,0.06138510764438621,0.06733143869330045,0.07864538677508406,0.011349997031842656,0.02880341605741707,2.2574352562036773e-09,2.2160887198883914e-09,1.7669522449134814e-09,7.03828657839113e-10
501,0.3223549572442571,0.2962640214230509,0.20674935700606178,0.2569361384929391,0.31106267383046465,0.29040311347826797,0.19042845484916396,0.24690428637057105,0.2977334245876221,0.2891961745393729,0.18630989221796854,0.24072457856385895,0.2876780715691088,0.2761941444460552,0.17981915050920483,0.21101203193893417,0.2765695354996572,0.272574055461495,0.17184874528837416,0.20396360317138315,0.25433137700236613,0.23566967129526173,0.15486223723449702,0.18361016641158898,0.2466140263001307,0.21410450819123314,0.11408974152062736,0.17771432411832275,0.22226304007399172,0.2019548992287394,0.09763300350904262,0.15626131973293292,0.20064165974415563,0.1691161553697955,0.04970887939171786,0.13294890208342058,0.17793336638874066,0.15532972974744239,0.041633439236945555,0.11999299486450234,0.1469260736922881,0.13350509618647724,0.03739951725314614,0.11714299822107091,0.12651958704365,0.1324675684462198,0.029603797361797992,0.10291652606784171,0.10464042885692389,0.1163521919618869,0.02790177490053989,0.08780352691496078,0.09464115636175188,0.0963859752248212,0.015676607964734062,0.06138510764444315,0.06733143869328283,0.07864538677508133,0.01134999703186639,0.02880341605742941,3.3415757415102205e-09,2.5471326482339223e-09,8.564050710514729e-10,3.119699279252773e-09
502,0.32235495724426094,0.2962640214230462,0.20674935700606276,0.2569361384929413,0.3110626738304598,0.29040311347826336,0.1904284548491562,0.2469042863705748,0.2977334245876088,0.2891961745393687,0.1863098922179734,0.24072457856386736,0.28767807156910497,0.27619414444605134,0.17981915050920758,0.21101203193894938,0.2765695354996561,0.27257405546149066,0.1718487452883748,0.20396360317140388,0.25433137700237773,0.23566967129525845,0.15486223723449544,0.18361016641158032,0.24661402630013474,0.2141045081912302,0.11408974152062237,0.17771432411835497,0.22226304007399075,0.20195489922873666,0.09763300350903399,0.15626131973293786,0.20064165974416068,0.16911615536979258,0.049708879391745155,0.13294890208341859,0.177933366388766,0.15532972974743967,0.041633439236969334,0.11999299486453582,0.146926073692285,0.13350509618647471,0.03739951725316867,0.11714299822110705,0.12651958704365734,0.13246756844621824,0.029603797361810038,0.1029165260678339,0.1046404288569178,0.11635219196188569,0.027901774900542322,0.08780352691495905,0.0946411563617464,0.09638597522481904,0.01567660796475558,0.061385107644497776,0.06733143869326763,0.07864538677507936,0.011349997031888211,0.028803416057437754,3.3254559431685285e-09,2.982912007537776e-09,1.3949147153596028e-09,3.385377929784905e-09
503,0.3223549572442667,0.2962640214230421,0.2067493570060609,0.25693613849294666,0.3110626738304562,0.29040311347825937,0.19042845484914692,0.24690428637058107,0.2977334245875977,0.289196174539365,0.18630989221797883,0.24072457856387616,0.2876780715691011,0.27619414444604784,0.17981915050921057,0.2110120319389654,0.27656953549965524,0.2725740554614869,0.17184874528837524,0.20396360317142417,0.2543313770023874,0.23566967129525576,0.15486223723449422,0.18361016641157307,0.24661402630013748,0.21410450819122778,0.11408974152061765,0.17771432411838642,0.22226304007399192,0.20195489922873433,0.09763300350902597,0.15626131973294233,0.2006416597441659,0.16911615536979002,0.04970887939177099,0.13294890208341686,0.17793336638878912,0.15532972974743725,0.041633439236991567,0.11999299486456798,0.14692607369228286,0.13350509618647255,0.03739951725319095,0.11714299822114119,0.1265195870436646,0.13246756844621696,0.02960379736182143,0.10291652606782743,0.10464042885691213,0.1163521919618846,0.02790177490054517,0.08780352691495925,0.09464115636174017,0.09638597522481704,0.015676607964775807,0.06138510764454857,0.06733143869325642,0.0786453867750776,0.01134999703190828,0.028803416057442622,1.675786387747051e-09,1.3480579058967799e-09,1.2716723265614808e-09,1.7354351830503941e-09
504,0.3223549572442734,0.29626402142303787,0.20674935700605815,0.256936138492954,0.31106267383045316,0.29040311347825526,0.19042845484913837,0.24690428637058878,0.297733424587589,0.2891961745393618,0.18630989221798333,0.24072457856388532,0.28767807156909697,0.2761941444460451,0.17981915050921274,0.21101203193898174,0.2765695354996542,0.272574055461483,0.17184874528837363,0.20396360317144255,0.25433137700239444,0.2356696712952537,0.15486223723449166,0.1836101664115662,0.24661402630013893,0.21410450819122614,0.11408974152061181,0.17771432411841612,0.22226304007399436,0.20195489922873264,0.09763300350901807,0.15626131973294533,0.2006416597441705,0.1691161553697872,0.04970887939179526,0.13294890208341503,0.1779333663888086,0.15532972974743445,0.0416334392370118,0.11999299486459873,0.1469260736922813,0.13350509618646966,0.037399517253213214,0.11714299822117351,0.12651958704367156,0.1324675684462164,0.029603797361832756,0.10291652606782263,0.10464042885690703,0.11635219196188448,0.02790177490054834,0.08780352691496189,0.09464115636173234,0.09638597522481405,0.015676607964794902,0.06138510764459529,0.0673314386932511,0.07864538677507459,0.011349997031926335,0.02880341605744468,1.5848079419664269e-09,1.103243217498241e-09,9.429349166720298e-10,1.427076570642003e-09
505,0.32235495724428065,0.2962640214230336,0.20674935700605548,0.2569361384929622,0.3110626738304506,0.2904031134782511,0.1904284548491316,0.24690428637059694,0.29773342458758173,0.2891961745393585,0.18630989221798588,0.24072457856389398,0.2876780715690926,0.27619414444604223,0.1798191505092133,0.21101203193899745,0.2765695354996528,0.27257405546147906,0.17184874528836933,0.20396360317145862,0.25433137700239805,0.2356696712952516,0.15486223723448714,0.18361016641155967,0.24661402630013887,0.21410450819122426,0.11408974152060496,0.17771432411844396,0.22226304007399691,0.20195489922873078,0.09763300350901025,0.15626131973294774,0.20064165974417358,0.16911615536978425,0.04970887939181774,0.13294890208341284,0.17793336638882395,0.1553297297474316,0.041633439237030376,0.11999299486462817,0.14692607369228028,0.13350509618646686,0.03739951725323513,0.11714299822120373,0.12651958704367808,0.13246756844621588,0.02960379736184382,0.10291652606781958,0.10464042885690301,0.11635219196188426,0.027901774900551908,0.08780352691496672,0.09464115636172317,0.09638597522481113,0.015676607964812454,0.06138510764463764,0.06733143869325119,0.07864538677507175,0.011349997031942772,0.02880341605744396,2.870956355313333e-09,2.223555329749065e-09,1.6269196864370844e-09,2.747101280149948e-09
506,0.3223549572442886,0.2962640214230299,0.20674935700605276,0.2569361384929707,0.31106267383044894,0.2904031134782475,0.19042845484912635,0.24690428637060594,0.2977334245875759,0.2891961745393551,0.1863098922179879,0.2407245785639015,0.2876780715690887,0.2761941444460391,0.1798191505092135,0.21101203193901216,0.27656953549965124,0.2725740554614756,0.17184874528836405,0.20396360317147316,0.2543313770023987,0.23566967129524902,0.1548622372344822,0.18361016641155384,0.2466140263001376,0.21410450819122195,0.1140897415205985,0.17771432411847005,0.2222630400739995,0.20195489922872853,0.09763300350900321,0.1562613197329503,0.20064165974417553,0.169116155369782,0.04970887939183847,0.1329489020834108,0.1779333663888353,0.15532972974742948,0.041633439237047355,0.11999299486465562,0.14692607369227956,0.13350509618646494,0.03739951725325636,0.11714299822123235,0.12651958704368382,0.13246756844621452,0.029603797361854808,0.1029165260678182,0.10464042885690011,0.11635219196188322,0.027901774900555565,0.08780352691497316,0.09464115636171329,0.0963859752248095,0.015676607964828396,0.061385107644675904,0.06733143869325536,0.07864538677507035,0.011349997031957711,0.02880341605744165,2.2292237546274124e-09,2.502685750044797e-09,1.5486751613400959e-09,2.6049589143509005e-09
507,0.3223549572442968,0.29626402142302677,0.20674935700604918,0.2569361384929786,0.3110626738304482,0.2904031134782445,0.19042845484912194,0.24690428637061515,0.2977334245875712,0.2891961745393518,0.18630989221799055,0.2407245785639072,0.2876780715690851,0.2761941444460359,0.17981915050921454,0.21101203193902554,0.2765695354996493,0.27257405546147284,0.17184874528835958,0.20396360317148676,0.25433137700239716,0.23566967129524613,0.1548622372344782,0.18361016641154887,0.2466140263001354,0.21410450819121937,0.114089741520593,0.17771432411849408,0.2222630400740016,0.2019548992287261,0.09763300350899742,0.15626131973295274,0.20064165974417622,0.16911615536978034,0.0497088793918566,0.13294890208340834,0.17793336638884236,0.15532972974742806,0.04163343923706256,0.11999299486468137,0.1469260736922783,0.13350509618646386,0.03739951725327655,0.11714299822125855,0.1265195870436889,0.13246756844621274,0.02960379736186563,0.10291652606781823,0.10464042885689757,0.11635219196188154,0.027901774900558923,0.08780352691498144,0.09464115636170366,0.09638597522480899,0.015676607964843017,0.06138510764471032,0.0673314386932619,0.07864538677507006,0.011349997031970357,0.028803416057438313,1.941006438341574e-09,2.7532909367657753e-09,1.5602930133543298e-09,1.8843102900156188e-09
508,0.3223549572443048,0.29626402142302405,0.20674935700604583,0.2569361384929858,0.3110626738304482,0.2904031134782418,0.1904284548491193,0.24690428637062437,0.29773342458756785,0.28919617453934904,0.18630989221799427,0.2407245785639117,0.28767807156908237,0.2761941444460332,0.17981915050921682,0.21101203193903734,0.2765695354996475,0.27257405546147034,0.17184874528835634,0.20396360317149906,0.25433137700239405,0.23566967129524372,0.15486223723447548,0.1836101664115447,0.24661402630013304,0.2141045081912172,0.1140897415205881,0.17771432411851631,0.22226304007400338,0.20195489922872406,0.09763300350899304,0.15626131973295468,0.20064165974417608,0.16911615536977895,0.049708879391872296,0.1329489020834057,0.1779333663888455,0.1553297297474268,0.041633439237075576,0.11999299486470534,0.14692607369227714,0.13350509618646286,0.03739951725329581,0.11714299822128299,0.12651958704369323,0.13246756844621127,0.0296037973618762,0.10291652606781963,0.1046404288568953,0.11635219196188022,0.027901774900561994,0.08780352691499158,0.09464115636169411,0.09638597522480838,0.015676607964856315,0.061385107644739624,0.06733143869327149,0.0786453867750697,0.011349997031982032,0.028803416057435874,2.406874589381388e-09,3.025073829055607e-09,1.5829518482466873e-09,2.613070831497759e-09
509,0.32235495724431223,0.2962640214230215,0.20674935700604433,0.2569361384929917,0.3110626738304488,0.29040311347823927,0.1904284548491198,0.24690428637063275,0.29773342458756596,0.2891961745393468,0.18630989221799765,0.2407245785639153,0.2876780715690804,0.2761941444460312,0.17981915050921912,0.21101203193904752,0.2765695354996458,0.27257405546146796,0.17184874528835273,0.20396360317150944,0.2543313770023898,0.2356696712952422,0.15486223723447237,0.1836101664115406,0.24661402630013102,0.21410450819121576,0.11408974152058285,0.17771432411853633,0.22226304007400433,0.20195489922872276,0.09763300350898957,0.1562613197329554,0.2006416597441749,0.16911615536977725,0.04970887939188581,0.13294890208340257,0.17793336638884477,0.15532972974742515,0.041633439237086886,0.1199929948647278,0.14692607369227575,0.13350509618646128,0.03739951725331411,0.11714299822130578,0.12651958704369665,0.13246756844621072,0.029603797361886803,0.10291652606782255,0.10464042885689358,0.11635219196187978,0.027901774900564974,0.08780352691500351,0.09464115636168419,0.09638597522480695,0.0156766079648682,0.06138510764476448,0.06733143869328498,0.07864538677506834,0.011349997031991963,0.0288034160574337,3.4800793994897334e-09,9.883814974142277e-10,1.1925708922621322e-09,2.766398837968873e-09
510,0.3223549572443193,0.2962640214230195,0.20674935700604527,0.25693613849299624,0.3110626738304499,0.29040311347823733,0.19042845484912366,0.24690428637064005,0.2977334245875648,0.2891961745393451,0.18630989221800007,0.24072457856391788,0.28767807156907915,0.27619414444602963,0.17981915050922076,0.21101203193905638,0.2765695354996443,0.27257405546146607,0.1718487452883484,0.20396360317151815,0.2543313770023843,0.23566967129524097,0.15486223723446865,0.18361016641153668,0.2466140263001292,0.21410450819121468,0.11408974152057792,0.17771432411855428,0.2222630400740043,0.20195489922872165,0.0976330035089868,0.156261319732956,0.20064165974417267,0.169116155369776,0.04970887939189757,0.1329489020833995,0.1779333663888413,0.15532972974742393,0.041633439237096816,0.11999299486474824,0.14692607369227476,0.1335050961864601,0.03739951725333132,0.11714299822132695,0.1265195870436994,0.13246756844621016,0.02960379736189717,0.10291652606782672,0.10464042885689302,0.11635219196187942,0.02790177490056778,0.08780352691501593,0.09464115636167443,0.09638597522480587,0.01567660796487875,0.06138510764478583,0.06733143869330033,0.07864538677506729,0.011349997032001196,0.028803416057431728,2.6484124217701003e-09,2.719739751324216e-09,1.7738283020725382e-09,3.5628678269002715e-09
511,0.3223549572443263,0.2962640214230186,0.20674935700604744,0.2569361384929992,0.31106267383045205,0.29040311347823644,0.19042845484912913,0.24690428637064676,0.29773342458756424,0.2891961745393439,0.1863098922180027,0.2407245785639193,0.2876780715690792,0.2761941444460283,0.17981915050922298,0.21101203193906362,0.27656953549964325,0.27257405546146535,0.17184874528834515,0.2039636031715264,0.2543313770023789,0.2356696712952397,0.15486223723446588,0.18361016641153372,0.24661402630012802,0.21410450819121346,0.11408974152057466,0.17771432411857077,0.2222630400740033,0.20195489922872056,0.09763300350898535,0.15626131973295734,0.20064165974417011,0.16911615536977573,0.04970887939190768,0.13294890208339663,0.17793336638883636,0.15532972974742373,0.04163343923710574,0.11999299486476742,0.1469260736922736,0.13350509618646014,0.03739951725334723,0.11714299822134627,0.1265195870437021,0.13246756844620913,0.02960379736190743,0.10291652606783158,0.10464042885689298,0.11635219196187835,0.027901774900570046,0.08780352691502848,0.09464115636166591,0.09638597522480631,0.015676607964888664,0.06138510764480487,0.06733143869331552,0.0786453867750679,0.011349997032008872,0.02880341605743056,2.6343649022724826e-09,1.9102352527045087e-09,1.3684768724039332e-09,2.602377302122606e-09
