case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_wavelength_scales,harmonic_packet_B_wavelength_scales,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,pair_kind,sweep_region,R,T,Delta_F,L_gap_min,L_gap_min_collision,N_eff_gap_at_L_gap_min,N_eff_gap_min,N_eff_gap_min_collision,max_B_to_A_transfer,B_to_A_transfer_collision,A_to_B_transfer_at_B_to_A_max,joint_score_min,joint_score_min_collision,tail_from_collision,tail_L_gap_min,tail_L_gap_max,tail_N_eff_gap_min,tail_N_eff_gap_max,joint_R_score
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,control,0.0,1.0,0.0,9.337818459151956e-05,0,23.840579344516502,23.840579344516502,0,1.0,1,0.9999999999999998,2.0,1,232,9.337818459151988e-05,9.337818459151988e-05,23.840579344516502,23.840579344516502,2.0
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,control,0.5,0.4999999999999999,1.5707963267948968,0.0,1,5.329070518200751e-15,5.329070518200751e-15,1,1.0,2,0.9999999999999998,0.06500611477351881,1,232,4.553649124439119e-18,9.33781845915195e-05,1.248778858098376e-12,23.840579344516502,2.2352940510342397e-16
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.6,0.4,1.7721542475852274,3.167779303935882e-06,242,0.808771790303604,0.808771790303604,242,0.9999999999999712,39,0.9999999999999964,0.12958258955382418,242,232,3.167779303935882e-06,9.337642653536407e-05,0.808771790303604,23.840130490904762,0.06784835710035053
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.61,0.39,1.792610797291691,4.3645464636605374e-07,85,0.1114320700979956,0.1114320700979956,85,0.9999999997969308,170,0.9999999999758743,0.07480646851919351,85,232,1.3093257985863078e-06,9.228014069382929e-05,0.3342864726078112,23.560235081537428,0.009348104301212058
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.62,0.37999999999999984,1.81316217783386,6.200547480783624e-07,162,0.1583073630418923,0.1583073630418923,162,0.9999999983413583,149,0.9999999998029303,0.07764469383671571,162,232,4.512158398723852e-06,9.322384215968872e-05,1.1520077881474649,23.80117380135483,0.013280502576416796
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.63,0.36999999999999994,1.8338185297033656,1.032632439542454e-07,215,0.026364336213557493,0.026364336213557493,215,0.9999999999599141,209,0.9999999999952378,0.06711088283000977,215,232,2.8432458611866475e-06,9.335323626165625e-05,0.7259145364740363,23.83420972547897,0.0022117202314726487
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.64,0.36,1.8545904360032246,1.1616809024385562e-07,238,0.029659097188707406,0.029659097188707406,238,0.9999999968084463,227,0.9999999996207818,0.06761457462082743,238,232,1.1616809024385562e-07,9.335739593120757e-05,0.029659097188707406,23.83527174087206,0.0024881228839812516
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.65,0.34999999999999987,1.8754889808102944,2.6715703098703896e-07,232,0.06820837228264587,0.06820837228264587,232,0.999999999966796,67,0.9999999999960552,0.0704514942624388,232,232,2.6715703098703896e-07,9.272640292965899e-05,0.06820837228264587,23.674171378671645,0.0057220418467094315
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.66,0.3400000000000001,1.8965258140895267,5.864487423479789e-07,82,0.14972734947645883,0.14972734947645883,82,0.9999999993380865,164,0.9999999999213589,0.07817457989170642,82,232,1.7592537019970678e-06,9.201599637885982e-05,0.4491584257809311,23.492795754905586,0.012560719026067611
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,coarse,0.67,0.32999999999999996,1.9177132243220585,1.1331138204107288e-07,163,0.028929745556380837,0.028929745556380837,163,0.9999999995364575,249,0.9999999999449277,0.06755042928470732,163,232,7.330192872890455e-07,9.337202023555459e-05,0.1871485554954866,23.839005507736967,0.0024269344041799425
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.68,0.32,1.9390642202315367,6.723430806747734e-07,64,0.17165719719352346,0.17165719719352346,64,0.9999999988564892,128,0.9999999998641376,0.08010335077059544,64,232,4.80053123852784e-06,9.333945847709202e-05,1.2256328095162488,23.830692085650472,0.014400427763350319
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.681,0.31899999999999995,1.9412088415790294,1.3672789734106182e-07,229,0.03490826084110843,0.03490826084110843,229,0.9999999999091239,123,0.9999999999892035,0.06779298174545903,229,232,6.890139359742886e-06,9.33672672340956e-05,1.7591346578628428,23.837792007324335,0.0029284753129820485
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.682,0.3179999999999999,1.943355250540569,2.5397660036857988e-08,156,0.0064843251345809705,0.0064843251345809705,156,0.9999999997445551,97,0.9999999999696516,0.06557639654369056,156,232,8.990406050778457e-07,9.330089971276934e-05,0.22953577551559512,23.820847553365848,0.0005439742326951802
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.683,0.3169999999999999,1.9455034615072684,2.2160368398876744e-07,109,0.056578060180035195,0.056578060180035195,109,0.9999999999865041,218,0.9999999999983967,0.06952298554231684,109,232,4.886415670378333e-06,9.336022241154002e-05,1.247560128112644,23.835993376469826,0.00474636787484472
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.684,0.31599999999999995,1.9476534889640587,3.127142285778441e-07,25,0.07983966748752458,0.07983966748752458,25,0.999999999946484,50,0.9999999999936422,0.07202791104338604,25,232,2.789595510241708e-06,9.332582685099518e-05,0.7122169627895882,23.827211761899694,0.006697798292219524
"custom_packet|A=1|B=1,63;lambda=1,1.3",custom_packet,explicit_packet,1,"1,63",1,"1,1",0,"0,0",1,"1,1.3",0.0,0.0,1,63,one_side_high_harmonic,fine,0.685,0.315,1.9498053474908474,1.8915954296291177e-06,228,0.482946845275789,0.482946845275789,228,0.999999999990801,29,0.9999999999989071,0.10748314417687693,228,232,8.324035391397641e-06,9.332261358279461e-05,2.12522539982961,23.82639137454796,0.040514704428917976
