step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.4264690352474453e-33,4.5492884516997514e-34,1.0,4.6825176640950726e-17
5,3.1139806011431475e-29,9.931092535170368e-30,0.9999999999999997,4.647129464037403e-16
10,5.73709175270447e-29,1.8296706491349068e-29,1.0000000000000002,6.254706345476337e-16
25,1.3481283370056308e-28,4.299444659087918e-29,0.9999999999999999,9.625197458090709e-16
50,2.1016432059507924e-28,6.702550795129388e-29,1.0,1.1804701545872234e-15
75,3.2855609993828618e-28,1.0478295947906616e-28,1.0000000000000002,1.5039856959375724e-15
100,5.268636484216336e-28,1.680271111506581e-28,1.0,1.8692495988843813e-15
125,5.915177964407113e-28,1.886465821430062e-28,0.9999999999999999,1.899393139915172e-15
150,7.050508071608907e-28,2.2485447742805375e-28,0.9999999999999997,2.1020747404371727e-15
200,1.036160861606986e-27,3.304519428978873e-28,0.9999999999999999,2.5429351766269703e-15
250,1.3703985923700067e-27,4.370468854525812e-28,1.0000000000000002,2.943529372740005e-15
300,1.8223785600206867e-27,5.811921277554513e-28,1.0000000000000002,3.461649548295086e-15
350,2.104262504422044e-27,6.710904249703092e-28,1.0000000000000002,3.7317053505164744e-15
400,2.2885962390815314e-27,7.298780543982172e-28,1.0000000000000002,3.898438429232068e-15
450,2.4228722367492645e-27,7.727012934897178e-28,0.9999999999999999,4.050929785024936e-15
500,2.5594972930222437e-27,8.162736932654802e-28,0.9999999999999999,4.126787645941554e-15
