step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
1280,1280,-731,80,3.89046634976073520e+01,1.41421356079574445e+00,1.41421354771256502e+00,2.03632615395337992e-04,6.67938782167447646e-05,4,5.41220603180571792e-03,1.65000389542714170e-02,4.96819730424050014e-16,1.11092335826643221e-16
1285,1285,-726,80,3.89046635955419333e+01,1.41421356048093672e+00,1.41421354484420481e+00,2.22663849316266979e-04,7.31562230196387966e-05,4,5.92773634860327327e-03,1.80421108183115783e-02,4.96819730424050014e-16,2.22920645710777642e-16
1290,1290,-721,80,3.89046637127062169e+01,1.41421356010326060e+00,1.41421354141370537e+00,2.43479169929565215e-04,8.01252977067152194e-05,4,6.49242973080873479e-03,1.97287442876403069e-02,4.96819730424050014e-16,8.89758492181007094e-16
1295,1295,-716,80,3.89046638528857116e+01,1.41421355965014817e+00,1.41421353731061150e+00,2.66246891247981054e-04,8.77590827713750383e-05,4,7.11098455278332334e-03,2.15735780844274923e-02,4.96819730424050014e-16,2.22571804177250820e-16
1300,1300,-711,80,3.89046640206132821e+01,1.41421355910651769e+00,1.41421353240267611e+00,2.91151411950231053e-04,9.61211592098867396e-05,4,7.78855017581802072e-03,2.35915530294094379e-02,4.96819730424050014e-16,4.97293662522210844e-16
1305,1305,-706,80,3.89046642213183205e+01,1.41421355845426389e+00,1.41421352653153409e+00,3.18394791578961234e-04,1.05281190242120435e-04,4,8.53077354026499611e-03,2.57990423605277581e-02,4.96819730424050014e-16,2.48373563644681429e-16
1310,1310,-701,80,3.89046644615051633e+01,1.41421355767165657e+00,1.41421351950750696e+00,3.48198493423958894e-04,1.15315551060025807e-04,4,9.34384253267329067e-03,2.82139907725337744e-02,4.96819730424050014e-16,3.14022820808881217e-16
1315,1315,-696,80,3.89046647489672992e+01,1.41421355673260840e+00,1.41421351110336935e+00,3.80805306215614237e-04,1.26307981707591665e-04,4,1.02345420762430927e-02,3.08560711453225202e-02,4.96819730424050014e-16,2.48738733009681361e-16
1320,1320,-691,80,3.89046650930445068e+01,1.41421355560580020e+00,1.41421350104685217e+00,4.16481460463429985e-04,1.38350284330564493e-04,4,1.12103115024591062e-02,3.37468553694823467e-02,4.96819730424050014e-16,2.23187277810667408e-16
1325,1325,-686,80,3.89046655049325523e+01,1.41421355425362827e+00,1.41421348901163491e+00,4.55518976876891416e-04,1.51543130097618573e-04,4,1.22793078577384650e-02,3.69100056637363602e-02,4.96819730424050014e-16,2.22351587727515634e-16
1330,1330,-681,80,3.89046659980549308e+01,1.41421355263093895e+00,1.41421347460651514e+00,4.98238264659656735e-04,1.65996924349772412e-04,4,1.34504765694342839e-02,4.03714843350535466e-02,4.96819730424050014e-16,4.97076908844430642e-16
1335,1335,-676,80,3.89046665885100680e+01,1.41421355068350652e+00,1.41421345736236814e+00,5.44990987926422389e-04,1.81832753119843171e-04,4,1.47336295653227329e-02,4.41597861725192067e-02,4.96819730424050014e-16,2.49669477593360177e-16
1340,1340,-671,80,3.89046672956104729e+01,1.41421354834620194e+00,1.41421343671645339e+00,5.96163264098711790e-04,1.99183447636815954e-04,4,1.61395298047779627e-02,4.83061976627303935e-02,4.96819730424050014e-16,6.66409209060995751e-16
1345,1345,-666,80,3.89046681425306886e+01,1.41421354554079182e+00,1.41421341199349815e+00,6.52179199002678720e-04,2.18194736436297908e-04,4,1.76799853886363822e-02,5.28450834913375481e-02,4.96819730424050014e-16,2.48305268090325126e-16
1350,1350,-661,80,3.89046691570894296e+01,1.41421354217328776e+00,1.41421338238289529e+00,7.13504822262795726e-04,2.39026532776192533e-04,4,1.93679538071600682e-02,5.78142054487207624e-02,4.96819730424050014e-16,7.04583508568236155e-16
1355,1355,-656,80,3.89046703726922019e+01,1.41421353813075457e+00,1.41421334691118195e+00,7.80652467039449709e-04,2.61854337051693525e-04,4,2.12176559111536198e-02,6.32550769593879653e-02,4.96819730424050014e-16,4.97115626544317179e-16
1360,1360,-651,80,3.89046718294679792e+01,1.41421353327746990e+00,1.41421330440880610e+00,8.54185650794730099e-04,2.86870799882253528e-04,4,2.32447017485526222e-02,6.92133592574724205e-02,4.96819730424050014e-16,7.02249067847271749e-16
1365,1365,-646,80,3.89046735756440043e+01,1.41421352745029494e+00,1.41421325346995053e+00,9.34724525315374266e-04,3.14287439269942152e-04,4,2.54662301651890112e-02,7.57393021866833716e-02,4.96819730424050014e-16,8.01471758031507523e-16
1370,1370,-641,80,3.89046756692043161e+01,1.41421352045309767e+00,1.41421319240391807e+00,1.02295196361669905e-03,3.44336544856442453e-04,4,2.79010630875889676e-02,8.28882381327332163e-02,4.96819730424050014e-16,1.11449672530799867e-16
1375,1375,-636,80,3.89046781798997756e+01,1.41421351205002743e+00,1.41421311917624548e+00,1.11962037973876928e-03,3.77273278543116812e-04,4,3.05698764050919350e-02,9.07211340576988823e-02,4.96819730424050014e-16,4.96515265270019490e-16
1380,1380,-631,80,3.89046811916779802e+01,1.41421350195740558e+00,1.41421303133729470e+00,1.22555937450408571e-03,4.13378000931870790e-04,4,3.34953866609155118e-02,9.93052115741348412e-02,4.96819730424050014e-16,5.56977062025163092e-16
1385,1385,-626,80,3.89046848056306587e+01,1.41421348983393580e+00,1.41421292593554271e+00,1.34168432638497818e-03,4.52958851518125700e-04,4,3.67025625593063801e-02,1.08714642408606330e-01,4.96819730424050014e-16,2.23413166462640501e-16
1390,1390,-621,80,3.89046891435678148e+01,1.41421347526888819e+00,1.41421279941216937e+00,1.46900605707393794e-03,4.96354604896451462e-04,4,4.02188542756707901e-02,1.19031332318647667e-01,4.96819730424050014e-16,2.23542071209016853e-16
1395,1395,-616,80,3.89046943523586179e+01,1.41421345776782204e+00,1.41421264747271302e+00,1.60864173162603478e-03,5.43937846626562564e-04,4,4.40744517100970234e-02,1.30345803895981743e-01,4.96819730424050014e-16,6.28052911373061698e-16
1400,1400,-611,80,3.89047006092078860e+01,1.41421343673532807e+00,1.41421246493057873e+00,1.76182717012110654e-03,5.96118489175923591e-04,4,4.83025696283327644e-02,1.42758194175144598e-01,4.96819730424050014e-16,2.22445662223744695e-16
1405,1405,-606,80,3.89047081280782763e+01,1.41421341145415314e+00,1.41421224551591984e+00,1.92993078116771477e-03,6.53347691540128307e-04,4,5.29397646806926206e-02,1.56379383950660145e-01,4.96819730424050014e-16,3.15275601307043834e-16
1410,1410,-601,80,3.89047171675138372e+01,1.41421338105993488e+00,1.41421198164183126e+00,2.11446936282452596e-03,7.16122216059164726e-04,4,5.80262888717247641e-02,1.71332277875181599e-01,4.96819730424050014e-16,4.46532743475726848e-16
1415,1415,-596,80,3.89047280401832296e+01,1.41421334451059266e+00,1.41421166411781285e+00,2.31712604921310589e-03,7.84989276368207984e-04,4,6.36064820794711300e-02,1.87753258984874438e-01,4.96819730424050014e-16,4.45629118733119034e-16
1420,1420,-591,80,3.89047411245316255e+01,1.41421330054923056e+00,1.41421128179794620e+00,2.53977073987775260e-03,8.60551946329904502e-04,4,6.97292105155373348e-02,2.05793843889892358e-01,4.96819730424050014e-16,4.57924352957721019e-16
1425,1425,-586,80,3.89047568790216118e+01,1.41421324765912537e+00,1.41421082114805685e+00,2.78448338833892604e-03,9.43475188103492894e-04,4,7.64483551548711393e-02,2.25622570159640184e-01,4.96819730424050014e-16,4.98762248374697484e-16
1430,1430,-581,80,3.89047758595572475e+01,1.41421318400907992e+00,1.41421026571211939e+00,3.05358059611575200e-03,1.03449258138513700e-03,4,8.38233569888135743e-02,2.47427151250030203e-01,4.96819730424050014e-16,8.00753819965438572e-16
1435,1435,-576,80,3.89047987408160623e+01,1.41421310738701900e+00,1.41420959545306757e+00,3.34964602182844439e-03,1.13441383657240480e-03,4,9.19198256178900691e-02,2.71416940787651495e-01,4.96819730424050014e-16,7.03975046519984546e-16
1440,1440,-571,80,3.89048263423815044e+01,1.41421301511923159e+00,1.41420878593669541e+00,3.67556518904291717e-03,1.24413318129374599e-03,4,1.00810219252208913e-01,2.97825753261537318e-01,4.96819730424050014e-16,3.15447802853240208e-16
1445,1445,-566,80,3.89048596607650623e+01,1.41421290397208210e+00,1.41420780731912887e+00,4.03456535737426944e-03,1.36463872571040566e-03,4,1.10574603089775916e-01,3.26915095233031694e-01,4.96819730424050014e-16,8.03528149664906975e-16
1450,1450,-561,80,3.89048999086375176e+01,1.41421277003229418e+00,1.41420662308792400e+00,4.43026119441735072e-03,1.49702290754671354e-03,4,1.21301496102401873e-01,3.58977866577550320e-01,4.96819730424050014e-16,2.23716823290882455e-16
1455,1455,-556,80,3.89049485628560916e+01,1.41421260856104891e+00,1.41420518849367216e+00,4.86670705685680795e-03,1.64249412602621679e-03,4,1.33088813367713776e-01,3.94342597558824948e-01,4.96819730424050014e-16,4.96874036323337232e-16
1460,1460,-551,80,3.89050074231661682e+01,1.41421241381607454e+00,1.41420344859238822e+00,5.34845673035419002e-03,1.80238966704227227e-03,4,1.46044913824954520e-01,4.33378290555029577e-01,4.96819730424050014e-16,3.14360606414962090e-16
1465,1465,-546,80,3.89050786837558391e+01,1.41421217883466621e+00,1.41420133579823193e+00,5.88063147087522151e-03,1.97819000775500964e-03,4,1.60289758908960578e-01,4.76499934819487048e-01,4.96819730424050014e-16,1.13750351185009532e-16
1470,1470,-541,80,3.89051650201048531e+01,1.41421189516907342e+00,1.41419876682052914e+00,6.46899708572018853e-03,2.17153454925118070e-03,4,1.75956187853970214e-01,5.24174754269299381e-01,4.96819730424050014e-16,4.44798405893141553e-16
1475,1475,-536,80,3.89052696937133291e+01,1.41421155256399733e+00,1.41419563882812316e+00,7.12005052766730498e-03,2.38423877336233154e-03,4,1.93191307745383095e-01,5.76929226879704271e-01,4.96819730424050014e-16,5.09820061047221916e-18
1480,1480,-531,80,3.89053966771751334e+01,1.41421113856404501e+00,1.41419182464789284e+00,7.84111593228724486e-03,2.61831269853370551e-03,4,2.12157989086825455e-01,6.35356870299452314e-01,4.96819730424050014e-16,7.79229644346296909e-16
1485,1485,-526,80,3.89055508014024625e+01,1.41421063803702207e+00,1.41418716676419476e+00,8.64044903119011963e-03,2.87598034079939368e-03,4,2.33036442946764344e-01,7.00126707596549047e-01,4.96819730424050014e-16,8.01313255503953736e-16
1490,1490,-521,80,3.89057379251823363e+01,1.41421003259716316e+00,1.41418146984622117e+00,9.52734714294944073e-03,3.15969959508532235e-03,4,2.56025831972037821e-01,7.71992187002761177e-01,4.96819730424050014e-16,3.14019783789286961e-16
1495,1495,-516,80,3.89059651238958111e+01,1.41420929991129718e+00,1.41417449150014174e+00,1.05122590491048967e-02,3.47218150421696459e-03,4,2.81345832139424823e-01,8.51800095061705842e-01,4.96819730424050014e-16,2.22352185797205037e-16
1500,1500,-511,80,3.89062408879911601e+01,1.41420841287135257e+00,1.41416593094150844e+00,1.16068843510183303e-02,3.81640719669034583e-03,4,3.09238005476881017e-01,9.40498621332063300e-01,4.96819730424050014e-16,1.69812245897683664e-17
1505,1505,-506,80,3.89065753108225465e+01,1.41420733862018455e+00,1.41415541534693068e+00,1.28242444202622229e-02,4.19563973839723412e-03,4,3.39966760908360532e-01,1.03914312635084682e+00,4.96819730424050014e-16,4.58457386960228568e-16
1510,1510,-501,80,3.89069802270777600e+01,1.41420603742690743e+00,1.41414248383788932e+00,1.41786954550395927e-02,4.61342663164753756e-03,4,3.73819557303723904e-01,1.14889722536182837e+00,4.96819730424050014e-16,2.22655547220694790e-16
1515,1515,-496,80,3.89074692336106267e+01,1.41420446142685452e+00,1.41412656948613846e+00,1.56858367123440048e-02,5.07358654010457537e-03,4,4.11105828787560301e-01,1.27102538696472678e+00,4.96819730424050014e-16,1.11672850081590555e-16
1520,1520,-491,80,3.89080574800543886e+01,1.41420255327592881e+00,1.41410698059201789e+00,1.73622418174541326e-02,5.58017095124958840e-03,4,4.52153879158330274e-01,1.40687120638309260e+00,4.96819730424050014e-16,6.28406352337149976e-16
1525,1525,-486,80,3.89087610545778446e+01,1.41420024482707229e+00,1.41408288404572757e+00,1.92249069937197696e-02,6.13738796631946391e-03,4,4.97304708241809224e-01,1.55781275263413321e+00,4.96819730424050014e-16,1.53329341668337414e-17
1530,1530,-481,80,3.89095957146893809e+01,1.41419745602534963e+00,1.41405329618497611e+00,2.12902688664311814e-02,6.74947193718649849e-03,4,5.46901450147665114e-01,1.72518304868184758e+00,4.96819730424050014e-16,9.43296718114044363e-16
1535,1535,-476,80,3.89105746459973432e+01,1.41419409433790699e+00,1.41401709051395463e+00,2.35726055931527213e-02,7.42048110215876716e-03,4,6.01272977933677288e-01,1.91014058594032110e+00,4.96819730424050014e-16,5.55120850772272818e-16
1540,1540,-471,80,3.89117049325759297e+01,1.41419005516248641e+00,1.41397303683284536e+00,2.60816239851315336e-02,8.15401002722002805e-03,4,6.60710605068796641e-01,2.11347386560342310e+00,4.96819730424050014e-16,4.45266111426764841e-16
1545,1545,-466,80,3.89129826115813486e+01,1.41418522371342248e+00,1.41391989136308949e+00,2.88191049095859429e-02,8.95282249445373407e-03,4,7.25438340620908062e-01,2.33532958427417014e+00,4.96819730424050014e-16,3.15564906906999549e-16
1550,1550,-461,80,3.89143867456902584e+01,1.41417947868588101e+00,1.41385655830784684e+00,3.17747152605902042e-02,9.81845526197147947e-03,4,7.95580783845731720e-01,2.57487318376837360e+00,4.96819730424050014e-16,2.22261339583681509e-16
1555,1555,-456,80,3.89158740348244550e+01,1.41417269724467931e+00,1.41378233212229110e+00,3.49215890081751232e-02,1.07509240397525851e-02,4,8.71139300240802661e-01,2.82993051880658797e+00,4.96819730424050014e-16,2.22083194510409176e-16
1560,1560,-451,80,3.89173769425068983e+01,1.41416475927028773e+00,1.41369719689445983e+00,3.82130277882665945e-02,1.17487717659997670e-02,4,9.51995933247646864e-01,3.09672002303427041e+00,4.96819730424050014e-16,4.97139321577725905e-16
1565,1565,-446,80,3.89188092095451310e+01,1.41415554644471286e+00,1.41360210298804501e+00,4.15823812182100072e-02,1.28097798441765033e-02,4,1.03797103576520278e+00,3.36984234841699593e+00,4.96819730424050014e-16,4.02600465922412630e-16
1570,1570,-441,80,3.89200812320222553e+01,1.41414492988317941e+00,1.41349908566322213e+00,4.49481348805057038e-02,1.39325979522517997e-02,4,1.12895533663567349e+00,3.64269199298494462e+00,4.96819730424050014e-16,2.22219567410841135e-16
1575,1575,-436,80,3.89211229192954917e+01,1.41413274096145258e+00,1.41339109227834259e+00,4.82246852580107133e-02,1.51192242145251482e-02,4,1.22511092051274351e+00,3.90833007880858574e+00,4.96819730424050014e-16,4.59092580546105094e-16
1580,1580,-431,80,3.89219053362134844e+01,1.41411872539348127e+00,1.41328149258164393e+00,5.13363684555197541e-02,1.63777437858919350e-02,4,1.32709316074086625e+00,4.16062140301380623e+00,4.96819730424050014e-16,1.59272675702014700e-16
1585,1585,-426,80,3.89224501776390497e+01,1.41410248845296316e+00,1.41317342401123303e+00,5.42298226842751543e-02,1.77243378194342424e-02,4,1.43621354868334983e+00,4.39523707883822379e+00,4.96819730424050014e-16,7.46141853969040437e-16
1590,1590,-421,80,3.89228215851984913e+01,1.41408344418480492e+00,1.41306923849219412e+00,5.68799369469677671e-02,1.91836618621152970e-02,4,1.55447041461245528e+00,4.61013768874231467e+00,4.96819730424050014e-16,6.66144843758626124e-16
1595,1595,-416,80,3.89231042026940628e+01,1.41406078077368780e+00,1.41297026656625402e+00,5.92876530121560497e-02,2.07872142844833206e-02,4,1.68441679482157980e+00,4.80539601429176155e+00,4.96819730424050014e-16,6.28139469188020327e-16
1600,1600,-411,80,3.89233768816056767e+01,1.41403345218466248e+00,1.41287694667176744e+00,6.14714044370565579e-02,2.25698051105002254e-02,4,1.82887438214455833e+00,4.98250355876177675e+00,4.96819730424050014e-16,2.48418188015885433e-16
1605,1605,-406,80,3.89236902181077937e+01,1.41400020955947747e+00,1.41278921854530926e+00,6.34556850261234207e-02,2.45643515231783981e-02,4,1.99051188184842709e+00,5.14344385076716026e+00,4.96819730424050014e-16,4.00930662984956056e-16
1610,1610,-401,80,3.89240520476570282e+01,1.41395969508480412e+00,1.41270702277791016e+00,6.52600014861521721e-02,2.67951614230653896e-02,4,2.17130081798025465e+00,5.28979648433502891e+00,4.96819730424050014e-16,7.03477960497144301e-16
1615,1615,-396,80,3.89244228080223778e+01,1.41391062587503602e+00,1.41263075242637282e+00,6.68906368582359301e-02,2.92701560922500256e-02,4,2.37188528128086284e+00,5.42206883094213232e+00,4.96819730424050014e-16,5.97984432506515868e-18
1620,1620,-391,80,3.89247228789931086e+01,1.41385207755236486e+00,1.41256151346267678e+00,6.83371837584258734e-02,3.19734702661667730e-02,4,2.59098208949726283e+00,5.53941450827052151e+00,4.96819730424050014e-16,2.22059903930585812e-16
1625,1625,-386,80,3.89248533904550911e+01,1.41378382261469193e+00,1.41250107033455463e+00,6.95753282689893504e-02,3.48611949449388059e-02,4,2.82503539028970563e+00,5.63985893841899433e+00,4.96819730424050014e-16,1.57979232115561157e-16
1630,1630,-381,80,3.89247271813555713e+01,1.41370660274645887e+00,1.41245143638038906e+00,7.05757739382063265e-02,3.78634566708583795e-02,4,3.06838455914823305e+00,5.72102322269607733e+00,4.96819730424050014e-16,3.14040960644161969e-16
1635,1635,-376,80,3.89242989227637466e+01,1.41362217909234689e+00,1.41241423957285317e+00,7.13163084563395999e-02,4.08941900299461744e-02,4,3.31405554712806394e+00,5.78110324966807987e+00,4.96819730424050014e-16,4.44917708745776003e-16
1640,1640,-371,80,3.89235802816720664e+01,1.41353307801369188e+00,1.41239015261971734e+00,7.17917598534293377e-02,4.38661299995653439e-02,4,3.55497553774266351e+00,5.81967775519396557e+00,4.96819730424050014e-16,4.46025371248435804e-16
1645,1645,-366,80,3.89226333140566254e+01,1.41344211146970045e+00,1.41237866074295892e+00,7.20174886949442317e-02,4.67054335605135776e-02,4,3.78515804051630633e+00,5.83799190514401634e+00,4.96819730424050014e-16,2.49726213760802867e-16
1650,1650,-361,80,3.89215481718931855e+01,1.41335187394970219e+00,1.41237823082442993e+00,7.20259195932510671e-02,4.93607172037199421e-02,4,4.00043584598193558e+00,5.83867593553542097e+00,4.96819730424050014e-16,6.66630203993810883e-16
1655,1655,-356,80,3.89204183202506329e+01,1.41326439994467301e+00,1.41238672311253999e+00,7.18591982659326917e-02,5.18047859663966839e-02,4,4.19860181755092210e+00,5.82514924775082221e+00,4.96819730424050014e-16,8.90941241100141682e-16
1660,1660,-351,80,3.89193234480375523e+01,1.41318104448075554e+00,1.41240182173023077e+00,7.15618192413150778e-02,5.40308756201589788e-02,4,4.37910488136524112e+00,5.80102204290959467e+00,4.96819730424050014e-16,3.16386764921857697e-16
1665,1665,-346,80,3.89183227268243712e+01,1.41310253758839455e+00,1.41242134164516919e+00,7.11755131014950720e-02,5.60465722523601217e-02,4,4.54255753835274501e+00,5.76968031283536575e+00,4.96819730424050014e-16,7.11218262891909022e-16
1670,1670,-341,80,3.89174557114620896e+01,1.41302912466586705e+00,1.41244338149677007e+00,7.07367942867804939e-02,5.78678913216520777e-02,4,4.69025608016326867e+00,5.73408676944440554e+00,4.96819730424050014e-16,4.45592326657443881e-16
1675,1675,-336,80,3.89167467882539313e+01,1.41296072403179140e+00,1.41246635606114324e+00,7.02765465525728578e-02,5.95146397414563835e-02,4,4.82380464720965474e+00,5.69674716582172280e+00,4.96819730424050014e-16,5.98086014396124166e-16
1680,1680,-331,80,3.89162100646693645e+01,1.41289707133068720e+00,1.41248895298123167e+00,6.98208973444487818e-02,6.10070965148183098e-02,4,4.94484607598780990e+00,5.65978123400152011e+00,4.96819730424050014e-16,3.34739971720250879e-16
1685,1685,-326,80,3.89158531188670409e+01,1.41283785628898317e+00,1.41251003768132977e+00,6.93930360302010968e-02,6.23633853855948550e-02,4,5.05484878200100951e+00,5.62507021652193462e+00,4.96819730424050014e-16,4.44252293304739248e-16
1690,1690,-321,80,3.89156792042756194e+01,1.41278289667288037e+00,1.41252848789790986e+00,6.90164536675480500e-02,6.35962803046348085e-02,4,5.15484758175125357e+00,5.59451972357002081e+00,4.96819730424050014e-16,3.15066996716938956e-16
1695,1695,-316,80,3.89156881750647230e+01,1.41273247914963362e+00,1.41254284587268231e+00,6.87219657307921727e-02,6.47065866487353675e-02,4,5.24490671185300172e+00,5.57062947254374841e+00,4.96819730424050014e-16,4.58803307942685051e-16
1700,1700,-311,80,3.89158766728188894e+01,1.41268822221695212e+00,1.41255044306012967e+00,6.85656314098533476e-02,6.56657202009374857e-02,4,5.32270652749583473e+00,5.55794699326612918e+00,4.96819730424050014e-16,2.49312993857326405e-16
1705,1705,-306,80,3.89162381322892585e+01,1.41265470784312530e+00,1.41254575551581896e+00,6.86621334815996770e-02,6.63828020548594133e-02,4,5.38087399803645283e+00,5.56577562781066426e+00,4.96819730424050014e-16,5.98828568341960682e-16
1710,1710,-301,80,3.89167630297917384e+01,1.41263697232037133e+00,1.41252290133186698e+00,6.91306966043678806e-02,6.67591524327188907e-02,4,5.41140293533984718e+00,5.60378771514000551e+00,4.96819730424050014e-16,8.02525613170285100e-16
1715,1715,-296,80,3.89174395875690138e+01,1.41263071293372700e+00,1.41248542395385579e+00,6.98922536329790595e-02,6.68914708789546675e-02,4,5.42213648608301924e+00,5.66557019153142871e+00,4.96819730424050014e-16,5.99772037911395606e-16
1720,1720,-291,80,3.89182549223001502e+01,1.41262803715159002e+00,1.41244053451955631e+00,7.07936186821282454e-02,6.69479548100325034e-02,4,5.42671842514997582e+00,5.73869693838901185e+00,4.96819730424050014e-16,2.22066851660332017e-16
1725,1725,-286,80,3.89191964375223165e+01,1.41262492581471544e+00,1.41239164141502394e+00,7.17624641506612315e-02,6.70135730055563955e-02,4,5.43204134060046417e+00,5.81730090593702975e+00,4.96819730424050014e-16,2.12361138210647300e-17
1730,1730,-281,80,3.89202531473990518e+01,1.41261978960245593e+00,1.41233978746176270e+00,7.27758528116594777e-02,6.71217552177613835e-02,4,5.44081705357323830e+00,5.89952166532912692e+00,4.96819730424050014e-16,3.16597170751203963e-16
1735,1735,-276,80,3.89214166040011662e+01,1.41261195404302198e+00,1.41228515927652998e+00,7.38283745403272296e-02,6.72864569936303253e-02,4,5.45417768021349048e+00,5.98492068465976512e+00,4.96819730424050014e-16,1.83995210002004873e-18
1740,1740,-271,80,3.89226811800296488e+01,1.41260109608024509e+00,1.41222764576664273e+00,7.49204680471658446e-02,6.75140233795199912e-02,4,5.47263801323663657e+00,6.07353397831643615e+00,4.96819730424050014e-16,2.22793020730796518e-16
1745,1745,-266,80,3.89240436089307309e+01,1.41258704071751340e+00,1.41216703739962890e+00,7.60543127110945294e-02,6.78074656430887185e-02,4,5.49644245012174970e+00,6.16553883976633355e+00,4.96819730424050014e-16,4.44749510539057813e-16
1750,1750,-261,80,3.89255018632179812e+01,1.41256967865160976e+00,1.41210310565496533e+00,7.72322406744905265e-02,6.81681960601011466e-02,4,5.52570571921060782e+00,6.26112501749251926e+00,4.96819730424050014e-16,3.14036609232016831e-16
1755,1755,-256,80,3.89270536122865920e+01,1.41254892866529969e+00,1.41203563930108023e+00,7.84560599545415516e-02,6.85968230059805784e-02,4,5.56047737762210836e+00,6.36043979141350224e+00,4.96819730424050014e-16,5.98582746660446848e-16
1760,1760,-251,80,3.89286946023700793e+01,1.41252471908038779e+00,1.41196446358880379e+00,7.97267430814933425e-02,6.90935451896295960e-02,4,5.60077379176085266e+00,6.46356269893043223e+00,4.96819730424050014e-16,9.19976050010024367e-19
1765,1765,-246,80,3.89304173197261960e+01,1.41249697877928382e+00,1.41188945209306094e+00,8.10442784430660257e-02,6.96583443630124644e-02,4,5.64659377041876187e+00,6.57049345718247579e+00,4.96819730424050014e-16,4.96793219070535628e-16
1770,1770,-241,80,3.89322102319844774e+01,1.41246563393177715e+00,1.41181053502389298e+00,8.24076039910735109e-02,7.02910589029964589e-02,4,5.69792453424262924e+00,6.68114656380117911e+00,4.96819730424050014e-16,3.14793764502728804e-16
1775,1775,-236,80,3.89340577715578817e+01,1.41243060862036285e+00,1.41172770539687131e+00,8.38145918971483217e-02,7.09913785773481909e-02,4,5.75474129122486477e+00,6.79535002811758382e+00,4.96819730424050014e-16,8.01303540503639644e-16
1780,1780,-231,80,3.89359410637000849e+01,1.41239182829723142e+00,1.41164102330946495e+00,8.52620742757711075e-02,7.17587859373608611e-02,4,5.81700248150679755e+00,6.91284743198855978e+00,4.96819730424050014e-16,2.49004018414692719e-16
1785,1785,-226,80,3.89378392499823462e+01,1.41234922524806983e+00,1.41155061797159087e+00,8.67459100132175892e-02,7.25924647685822488e-02,4,5.88464234824978760e+00,7.03330332477951803e+00,4.96819730424050014e-16,9.42055924417213537e-16
1790,1790,-221,80,3.89397311500719425e+01,1.41230274532163991e+00,1.41145668682002912e+00,8.82610969285232971e-02,7.34911937374789215e-02,4,5.95756230531709718e+00,7.15631229742671060e+00,4.96819730424050014e-16,7.11168991518744855e-16
1795,1795,-216,80,3.89415969614834268e+01,1.41225235525941883e+00,1.41135949091393198e+00,8.98019343175074508e-02,7.44532407906116356e-02,4,6.03562236326392565e+00,7.28141214804113890e+00,4.96819730424050014e-16,3.14751341439792481e-16
1800,1800,-211,80,3.89434197211752320e+01,1.41219805007703303e+00,1.41125934583908852e+00,9.13622393652113590e-02,7.54762701690144672e-02,4,6.11863357567715305e+00,7.40810142498693747e+00,4.96819730424050014e-16,6.66174471115866942e-16
1805,1805,-206,80,3.89451863300486920e+01,1.41213986009470882e+00,1.41115660755132444e+00,9.29356173070325087e-02,7.65572696201765601e-02,4,6.20635212091257049e+00,7.53586134102427518e+00,4.96819730424050014e-16,4.96508345865741966e-16
1810,1810,-201,80,3.89468880456006872e+01,1.41207785733407865e+00,1.41105165298283519e+00,9.45157797111706027e-02,7.76925017411456281e-02,4,6.29847533845985996e+00,7.66418160499292345e+00,4.96819730424050014e-16,5.55323230175113641e-16
1815,1815,-196,80,3.89485204500332216e+01,1.41201216102976912e+00,1.41094485582440954e+00,9.60968980906037606e-02,7.88774816030645698e-02,4,6.39463989478731598e+00,7.79258913532160591e+00,4.96819730424050014e-16,3.14951605762067863e-16
1820,1820,-191,80,3.89500829776228272e+01,1.41194294190151370e+00,1.41083655865113688e+00,9.76739718318932054e-02,8.01069835563586186e-02,4,6.49442231456162933e+00,7.92067795111062889e+00,4.96819730424050014e-16,2.23715653981884586e-16
1825,1825,-186,80,3.89515781244220847e+01,1.41187042459322765e+00,1.41072704340082611e+00,9.92431812144525111e-02,8.13750831578054640e-02,4,6.59734236040207556e+00,8.04813786795682162e+00,4.96819730424050014e-16,2.48541329305609871e-16
1830,1830,-181,80,3.89530104673602651e+01,1.41179488735923386e+00,1.41061650301521446e+00,1.00802189565147443e-01,8.26752443378789698e-02,4,6.70287008385474614e+00,8.17477907723843700e+00,4.96819730424050014e-16,2.48283007674260374e-16
1835,1835,-176,80,3.89543856010554066e+01,1.41171665776579847e+00,1.41050501764987590e+00,1.02350355077661492e-01,8.40004653949271429e-02,4,6.81043765239765619e+00,8.30054939985781992e+00,4.96819730424050014e-16,2.22395964719120367e-16
1840,1840,-171,80,3.89557090761259559e+01,1.41163610301985742e+00,1.41039253907033246e+00,1.03888814290769821e-01,8.53434980002014398e-02,4,6.91945710656816448e+00,8.42554112231931462e+00,4.96819730424050014e-16,8.00682533620335785e-16
1845,1845,-166,80,3.89569854067822661e+01,1.41155361369734100e+00,1.41027888651248068e+00,1.05420407213770245e-01,8.66971490764184144e-02,4,7.02934485119648755e+00,8.54998497068874563e+00,4.96819730424050014e-16,4.00402306394802408e-16
1850,1850,-161,80,3.89582172143392214e+01,1.41146958026398561e+00,1.41016375627855517e+00,1.06949429537313997e-01,8.80546647793798570e-02,4,7.13955282196276553e+00,8.67423003209731114e+00,4.96819730424050014e-16,2.22235105619189775e-16
