candidate_step,candidate_label,step,time,relative_time,eps_fro,eps_op,eta4
2210,post_crossing,1200,1200,-811,7.15841992633250898e-05,6.81679500856915841e-05,2.56214879208571573e-09
2210,post_crossing,1225,1225,-786,1.11891920515942445e-04,1.06465071304144045e-04,6.25990093837298817e-09
2210,post_crossing,1250,1250,-761,1.74931475205564727e-04,1.66311048210817243e-04,1.53005105087975459e-08
2210,post_crossing,1275,1275,-736,2.73570853258509256e-04,2.59878392589814561e-04,3.74205058762943943e-08
2210,post_crossing,1300,1300,-711,4.28030222722464041e-04,4.06283732398826278e-04,9.16049357819210427e-08
2210,post_crossing,1325,1325,-686,6.70179376283438241e-04,6.35647006085657078e-04,2.24570198197829106e-07
2210,post_crossing,1350,1350,-661,1.05048507327958236e-03,9.95663137655024462e-04,5.51759444591604557e-07
2210,post_crossing,1375,1375,-636,1.64943659932901285e-03,1.56243774235092212e-03,1.36032054760302946e-06
2210,post_crossing,1400,1400,-611,2.59680189929133729e-03,2.45882334766892204e-03,3.37169005208154742e-06
2210,post_crossing,1425,1425,-586,4.10517740997724031e-03,3.88655063737204914e-03,8.42624078369371927e-06
2210,post_crossing,1450,1450,-561,6.53090347577773254e-03,6.18499878235176381e-03,2.13263501049628316e-05
2210,post_crossing,1475,1475,-536,1.04893682590615871e-02,9.94337148063676075e-03,5.50134232371043429e-05
2210,post_crossing,1500,1500,-511,1.70755514683159915e-02,1.62169973232519672e-02,1.45787228973554234e-04
2210,post_crossing,1525,1525,-486,2.82187253507283804e-02,2.68770513406048767e-02,3.98148230209920161e-04
2210,post_crossing,1550,1550,-461,4.65243239296535827e-02,4.44465809296740247e-02,1.08225635855566820e-03
2210,post_crossing,1575,1575,-436,7.06834654947490343e-02,6.74608976677790462e-02,2.49807614717368915e-03
2210,post_crossing,1600,1600,-411,9.14637120740028342e-02,8.59493727532647106e-02,4.18280531317804464e-03
2210,post_crossing,1625,1625,-386,1.08499582127873764e-01,9.72066551343880592e-02,5.88607966096160989e-03
2210,post_crossing,1650,1650,-361,1.21377444435040976e-01,1.00411298566548526e-01,7.36624200879073144e-03
2210,post_crossing,1675,1675,-336,1.27255666331660744e-01,9.74147219546297460e-02,8.09700230675748991e-03
2210,post_crossing,1700,1700,-311,1.29879279507635448e-01,9.36916080177931931e-02,8.43431362271124772e-03
2210,post_crossing,1725,1725,-286,1.32277389465334044e-01,9.58052189788582698e-02,8.74865388188183525e-03
2210,post_crossing,1750,1750,-261,1.35852193799763821e-01,1.00999973551283637e-01,9.22790928010429161e-03
2210,post_crossing,1775,1775,-236,1.41024594552685734e-01,1.06733910111630526e-01,9.94396813437469461e-03
2210,post_crossing,1800,1800,-211,1.47483004787491961e-01,1.12966694887520799e-01,1.08756183505736900e-02
2210,post_crossing,1825,1825,-186,1.54219061675522018e-01,1.18769128229223378e-01,1.18917594920392288e-02
2210,post_crossing,1850,1850,-161,1.59927329759199821e-01,1.23049755715181910e-01,1.27883754019539175e-02
2210,post_crossing,1875,1875,-136,1.63862798275391075e-01,1.25658625324311657e-01,1.34255083293207504e-02
2210,post_crossing,1900,1900,-111,1.66194711413428564e-01,1.27325724892894787e-01,1.38103410508964054e-02
2210,post_crossing,1925,1925,-86,1.67405838794931955e-01,1.28391147577761100e-01,1.40123574313173686e-02
2210,post_crossing,1950,1950,-61,1.67527616019538417e-01,1.28435975659922458e-01,1.40327510645949453e-02
2210,post_crossing,1975,1975,-36,1.66022209345012856e-01,1.26913561575114409e-01,1.37816869978996340e-02
2210,post_crossing,2000,2000,-11,1.62148225399167456e-01,1.23477011628764316e-01,1.31460235000496108e-02
2210,post_crossing,2025,2025,14,1.55262963296224743e-01,1.17823185921405629e-01,1.20532938857624127e-02
2210,post_crossing,2050,2050,39,1.44918213339921442e-01,1.09656016232411696e-01,1.05006442788174916e-02
2210,post_crossing,2075,2075,64,1.30866702074551422e-01,9.88767337771125077e-02,8.56304685593469936e-03
2210,post_crossing,2100,2100,89,1.13023164346479243e-01,8.54767027066948015e-02,6.38711783944562617e-03
2210,post_crossing,2125,2125,114,9.14812004494557907e-02,6.93607471155911065e-02,4.18440501783675593e-03
2210,post_crossing,2150,2150,139,6.67049997419146418e-02,5.06810141744899051e-02,2.22477849528441652e-03
2210,post_crossing,2175,2175,164,3.96505267754804283e-02,3.01283015597616499e-02,7.86082136786544995e-04
2210,post_crossing,2200,2200,189,1.14266018829283535e-02,8.66469619403002767e-03,6.52836152954708830e-05
2210,post_crossing,2210,2210,199,4.48299308116061805e-15,3.36821626284520673e-15,1.00486134828669837e-29
2210,post_crossing,2225,2225,214,1.71812866276145615e-02,1.29890294474810288e-02,1.47598305090123445e-04
2210,post_crossing,2250,2250,239,4.57150332298667111e-02,3.44294271514341485e-02,1.04493213160390870e-03
2210,post_crossing,2275,2275,264,7.36920674218119603e-02,5.52199902774847054e-02,2.71526040045043946e-03
2210,post_crossing,2300,2300,289,1.00497774014356347e-01,7.47979597887151043e-02,5.04990129092031809e-03
2210,post_crossing,2325,2325,314,1.25624121980595804e-01,9.26225043455258246e-02,7.89071001169780809e-03
2210,post_crossing,2350,2350,339,1.48765644276954379e-01,1.08486495291762949e-01,1.10656084585686633e-02
2210,post_crossing,2375,2375,364,1.69702060418281120e-01,1.23081225506639191e-01,1.43993946551049645e-02
2210,post_crossing,2400,2400,389,1.88259004293191173e-01,1.37264336657037078e-01,1.77207263487318828e-02
2210,post_crossing,2425,2425,414,2.04465159814228581e-01,1.50452438338868177e-01,2.09030007889290138e-02
2210,post_crossing,2450,2450,439,2.18743118366145073e-01,1.62346261976664796e-01,2.39242759162726706e-02
2210,post_crossing,2475,2475,464,2.31777116502472041e-01,1.73322067913404571e-01,2.68603158671002415e-02
2210,post_crossing,2500,2500,489,2.44166146761083669e-01,1.83851972423890869e-01,2.98085536120775325e-02
2210,post_crossing,2525,2525,514,2.56270155861159366e-01,1.94082489292512844e-01,3.28371963925514487e-02
2210,post_crossing,2550,2550,539,2.68264158423763666e-01,2.03853882224392380e-01,3.59828293474050778e-02
2210,post_crossing,2575,2575,564,2.80155428182038757e-01,2.12983059914379574e-01,3.92435319699307311e-02
2210,post_crossing,2600,2600,589,2.91788096421130183e-01,2.21389842089376288e-01,4.25701466065333892e-02
2210,post_crossing,2625,2625,614,3.02999371267400119e-01,2.29113904667413881e-01,4.59043094942198984e-02
2210,post_crossing,2650,2650,639,3.13792045352731641e-01,2.36239722620309206e-01,4.92327238633253825e-02
2210,post_crossing,2675,2675,664,3.24281496837810379e-01,2.42751012404732236e-01,5.25792445956854010e-02
2210,post_crossing,2700,2700,689,3.34517464918455631e-01,2.48551116162667257e-01,5.59509671677350801e-02
2210,post_crossing,2725,2725,714,3.44475289484041713e-01,2.53644787923021531e-01,5.93316125325571847e-02
2210,post_crossing,2750,2750,739,3.54180718396096328e-01,2.58191328040144441e-01,6.27219906417874340e-02
2210,post_crossing,2775,2775,764,3.63716269880922649e-01,2.62401380643694282e-01,6.61447624880460716e-02
2210,post_crossing,2800,2800,789,3.73151801562126961e-01,2.66541920250742193e-01,6.96211335045304747e-02
2210,post_crossing,2825,2825,814,3.82506030505292249e-01,2.71782934413479449e-01,7.31554316864577725e-02
2210,post_crossing,2850,2850,839,3.91697497888819468e-01,2.79721350635113497e-01,7.67134649261808493e-02
2210,post_crossing,2875,2875,864,4.00512143495811934e-01,2.87373110012744570e-01,8.02049885438049365e-02
2210,post_crossing,2900,2900,889,4.08697429573373794e-01,2.93989914412315034e-01,8.35167944699413967e-02
2210,post_crossing,2925,2925,914,4.16090304558312030e-01,2.99531201764600352e-01,8.65655707737144481e-02
2210,post_crossing,2950,2950,939,4.22579283535520100e-01,3.04075742277061412e-01,8.92866254366967288e-02
2210,post_crossing,2975,2975,964,4.28085172051372476e-01,3.07734478264451439e-01,9.16284572651265422e-02
2210,post_crossing,3000,3000,989,4.32726398911133348e-01,3.10786897871544232e-01,9.36260681572986392e-02
2210,post_crossing,3025,3025,1014,4.36887813339323583e-01,3.13642600672084937e-01,9.54354807222077967e-02
2210,post_crossing,3050,3050,1039,4.40991860820844350e-01,3.16496586908942279e-01,9.72369106551154438e-02
2210,post_crossing,3075,3075,1064,4.45258778092592900e-01,3.19320621076494171e-01,9.91276897342544122e-02
2210,post_crossing,3100,3100,1089,4.49763216029327895e-01,3.22128416308865795e-01,1.01143475246521966e-01
2210,post_crossing,3125,3125,1114,4.54564925354875748e-01,3.24949955272575308e-01,1.03314635681441849e-01
2210,post_crossing,3150,3150,1139,4.59663793226808837e-01,3.27695595829549990e-01,1.05645401401829209e-01
2210,post_crossing,3175,3175,1164,4.64937094099458215e-01,3.30239148713375730e-01,1.08083250734824263e-01
2210,post_crossing,3200,3200,1189,4.70218337686479138e-01,3.32858641246520703e-01,1.10552642548317842e-01
2210,post_crossing,3225,3225,1214,4.75382901268472435e-01,3.37520256382024264e-01,1.12994451409215074e-01
2210,post_crossing,3250,3250,1239,4.80305507828613920e-01,3.42006518604804022e-01,1.15346690425251322e-01
2210,post_crossing,3275,3275,1264,4.84842361939560873e-01,3.45835225273687319e-01,1.17536057965566043e-01
2210,post_crossing,3300,3300,1289,4.88908058581005611e-01,3.48982723626984237e-01,1.19515544872724033e-01
2210,post_crossing,3325,3325,1314,4.92514896674042912e-01,3.51529016831133745e-01,1.21285461722921553e-01
2210,post_crossing,3350,3350,1339,4.95755685192176054e-01,3.53633504501305262e-01,1.22886849700181960e-01
2210,post_crossing,3375,3375,1364,4.98784990496288883e-01,3.55743075741621506e-01,1.24393233372191520e-01
2210,post_crossing,3400,3400,1389,5.01792207782664423e-01,3.58493364378000390e-01,1.25897709895700399e-01
2210,post_crossing,3425,3425,1414,5.04909992090946780e-01,3.61914939010673453e-01,1.27467050056639997e-01
2210,post_crossing,3450,3450,1439,5.08135518205065750e-01,3.65586477027353363e-01,1.29100852430765384e-01
2210,post_crossing,3475,3475,1464,5.11385653493106385e-01,3.69212051289509402e-01,1.30757643299285714e-01
2210,post_crossing,3500,3500,1489,5.14582106722660804e-01,3.72664377276441527e-01,1.32397372279565967e-01
2210,post_crossing,3525,3525,1514,5.17648571256307477e-01,3.75826545673026979e-01,1.33980021661848192e-01
2210,post_crossing,3550,3550,1539,5.20464947419355672e-01,3.78526342439767460e-01,1.35441880746116350e-01
2210,post_crossing,3575,3575,1564,5.22894728249662988e-01,3.80648015020172426e-01,1.36709448415644419e-01
2210,post_crossing,3600,3600,1589,5.24880496908691208e-01,3.82244600795401457e-01,1.37749768017557256e-01
2210,post_crossing,3625,3625,1614,5.26470528386993486e-01,3.83477955734606968e-01,1.38585608630040019e-01
2210,post_crossing,3650,3650,1639,5.27762897091354266e-01,3.84492356526088375e-01,1.39266837773129676e-01
2210,post_crossing,3675,3675,1664,5.28862858335992891e-01,3.85398077574941489e-01,1.39847961463658216e-01
2210,post_crossing,3700,3700,1689,5.29892988099699758e-01,3.86338228730250643e-01,1.40393289418614259e-01
2210,post_crossing,3725,3725,1714,5.30993525995663185e-01,3.87484018063672053e-01,1.40977062324653540e-01
2210,post_crossing,3750,3750,1739,5.32262867636378423e-01,3.88928999977712575e-01,1.41651880132250413e-01
2210,post_crossing,3775,3775,1764,5.33713979465084476e-01,3.90618000647362462e-01,1.42425305938228275e-01
2210,post_crossing,3800,3800,1789,5.35297906586776118e-01,3.92410530953604841e-01,1.43271924398092415e-01
2210,post_crossing,3825,3825,1814,5.36961990814718848e-01,3.94219452148633853e-01,1.44164089789853039e-01
2210,post_crossing,3850,3850,1839,5.38679351492626246e-01,3.96049966683625632e-01,1.45087721862258157e-01
2210,post_crossing,3875,3875,1864,5.40434093993498510e-01,3.97900217456320537e-01,1.46034504975286750e-01
2210,post_crossing,3900,3900,1889,5.42197547242903810e-01,3.99680407727465048e-01,1.46989090118110510e-01
2210,post_crossing,3925,3925,1914,5.43917495445220167e-01,4.01268173226681013e-01,1.47923120925700535e-01
2210,post_crossing,3950,3950,1939,5.45553763922970503e-01,4.02640846144726228e-01,1.48814454665260082e-01
2210,post_crossing,3975,3975,1964,5.47120760147831842e-01,4.03913648288081295e-01,1.49670563092370701e-01
2210,post_crossing,4000,4000,1989,5.48659793330276480e-01,4.05220998873744964e-01,1.50513784408610823e-01
2210,post_crossing,4111,4111,2100,5.55266619849313803e-01,4.11338978037978698e-01,1.54160509559441217e-01
2210,post_crossing,4361,4361,2350,5.62862536429157068e-01,4.19656494467949059e-01,1.58407117457732061e-01
2210,post_crossing,4611,4611,2600,5.69002616010840123e-01,4.24948806524725775e-01,1.61881988513589758e-01
2210,post_crossing,4861,4861,2850,5.74610231652459280e-01,4.29346069396692454e-01,1.65088459159846379e-01
2210,post_crossing,5111,5111,3100,5.76852801013328809e-01,4.30532269507380438e-01,1.66379577018461539e-01
2210,post_crossing,5361,5361,3350,5.80116311829780629e-01,4.31140406230120454e-01,1.68267467625493605e-01
2210,post_crossing,5611,5611,3600,5.83889286402458407e-01,4.33273254728523016e-01,1.70463349387785956e-01
2210,post_crossing,5861,5861,3850,5.85460131755435098e-01,4.33216271066790670e-01,1.71381782937545690e-01
2210,post_crossing,6111,6111,4100,5.86142751901753689e-01,4.31358360109276473e-01,1.71781662803480367e-01
2210,post_crossing,6361,6361,4350,5.89483666437198739e-01,4.33118400759967048e-01,1.73745496498121321e-01
2210,post_crossing,6611,6611,4600,5.90832093761898824e-01,4.33013454680062027e-01,1.74541281509534518e-01
2210,post_crossing,6861,6861,4850,5.90731910092931689e-01,4.31689544222201960e-01,1.74482094801021725e-01
2210,post_crossing,7011,7011,5000,5.91426594697316066e-01,4.31743068056648083e-01,1.74892708457631663e-01
2210,post_crossing,7111,7111,5100,5.92269264818213403e-01,4.31822181139179251e-01,1.75391441024153411e-01
2210,post_crossing,7361,7361,5350,5.93696067647633385e-01,4.32090145298020811e-01,1.76237510370131606e-01
2210,post_crossing,7611,7611,5600,5.93976688624920923e-01,4.32116191211808887e-01,1.76404153314913159e-01
2210,post_crossing,7861,7861,5850,5.93904846180416501e-01,4.30977557517257748e-01,1.76361483158292004e-01
2210,post_crossing,8111,8111,6100,5.95379943839665304e-01,4.31741068385311177e-01,1.77238638763261486e-01
2210,post_crossing,8361,8361,6350,5.95470709495427575e-01,4.31428849212098675e-01,1.77292682933493984e-01
2210,post_crossing,8611,8611,6600,5.95677102131952241e-01,4.31414087053178130e-01,1.77415605002160165e-01
2210,post_crossing,8861,8861,6850,5.96372939082158937e-01,4.31542327304901885e-01,1.77830341234746198e-01
2210,post_crossing,9111,9111,7100,5.96829250724806859e-01,4.31688627696741989e-01,1.78102577260367156e-01
2210,post_crossing,9361,9361,7350,5.96987892045538815e-01,4.31503018144080985e-01,1.78197271624487924e-01
2210,post_crossing,9611,9611,7600,5.97390752135810832e-01,4.31841221693103572e-01,1.78437855368694859e-01
2210,post_crossing,9861,9861,7850,5.97876508326405154e-01,4.32025038946851403e-01,1.78728159604286979e-01
2210,post_crossing,10111,10111,8100,5.98151282144435137e-01,4.32143910787956553e-01,1.78892478165515789e-01
2210,post_crossing,10361,10361,8350,5.98448169036908340e-01,4.32133614227544982e-01,1.79070105511813987e-01
2210,post_crossing,10611,10611,8600,5.98729054370738645e-01,4.32372334352132570e-01,1.79238240273839472e-01
2210,post_crossing,10861,10861,8850,5.99095686170965647e-01,4.32668086947464503e-01,1.79457820594330048e-01
2210,post_crossing,11111,11111,9100,5.99430452760038146e-01,4.32811118072910506e-01,1.79658433848052190e-01
2210,post_crossing,11361,11361,9350,5.99607109112611059e-01,4.32758277086749299e-01,1.79764342649191361e-01
2210,post_crossing,11611,11611,9600,5.99847991059178631e-01,4.33009378435743053e-01,1.79908806188866149e-01
2210,post_crossing,11861,11861,9850,6.00215451966565117e-01,4.33310243448821797e-01,1.80129294389714034e-01
2210,post_crossing,12411,12411,10400,6.00630989542049853e-01,4.33401575543584494e-01,1.80378792799131021e-01
2210,post_crossing,13411,13411,11400,6.01420696242110697e-01,4.33945209172475976e-01,1.80853426934172501e-01
2210,post_crossing,14411,14411,12400,6.02056200740877956e-01,4.34391349040005981e-01,1.81235834425270137e-01
2210,post_crossing,15411,15411,13400,6.02557582056495233e-01,4.34712862762385244e-01,1.81537819846885023e-01
2210,post_crossing,16411,16411,14400,6.02938719342601126e-01,4.34954036089870155e-01,1.81767549641248000e-01
2210,post_crossing,17411,17411,15400,6.03243817408000149e-01,4.35163530753186867e-01,1.81951551620488344e-01
2210,post_crossing,18411,18411,16400,6.03462536065726085e-01,4.35305576418127449e-01,1.82083516217438901e-01
2210,post_crossing,19411,19411,17400,6.03633572467562995e-01,4.35421881122097731e-01,1.82186744904976272e-01
2210,post_crossing,20411,20411,18400,6.03760930847993760e-01,4.35504491246833103e-01,1.82263630809217925e-01
2210,post_crossing,21411,21411,19400,6.03860473807963261e-01,4.35574100781115858e-01,1.82323735913788920e-01
2210,post_crossing,22411,22411,20400,6.03936335759125642e-01,4.35626829778888502e-01,1.82369548825079691e-01
2210,post_crossing,23411,23411,21400,6.03993584142819895e-01,4.35667460208555624e-01,1.82404124842844850e-01
2210,post_crossing,24411,24411,22400,6.04036184004032473e-01,4.35696651387009970e-01,1.82429855793076662e-01
2210,post_crossing,25411,25411,23400,6.04069090782961671e-01,4.35719909722306398e-01,1.82449733219676974e-01
2210,post_crossing,26411,26411,24400,6.04093774990290155e-01,4.35736755930501263e-01,1.82464644491009631e-01
2210,post_crossing,27011,27011,25000,6.04105677295873056e-01,4.35744840551147594e-01,1.82471834670552724e-01
2210,post_crossing,27411,27411,25400,6.04112555982136090e-01,4.35749872479827716e-01,1.82475990147634826e-01
2210,post_crossing,28411,28411,26400,6.04127064005198000e-01,4.35759938928430401e-01,1.82484754731770338e-01
2210,post_crossing,29411,29411,27400,6.04137843961957577e-01,4.35767344192181660e-01,1.82491267253501316e-01
2210,post_crossing,30411,30411,28400,6.04146102326111212e-01,4.35773212134910715e-01,1.82496256477915980e-01
2210,post_crossing,31411,31411,29400,6.04152387982997863e-01,4.35777729282743609e-01,1.82500053952779351e-01
2210,post_crossing,32411,32411,30400,6.04157212511505226e-01,4.35781223610727964e-01,1.82502968714836067e-01
2210,post_crossing,33411,33411,31400,6.04160841098018486e-01,4.35783813480253857e-01,1.82505160958132490e-01
2210,post_crossing,34411,34411,32400,6.04163648850490675e-01,4.35785878628731416e-01,1.82506857296169472e-01
2210,post_crossing,35411,35411,33400,6.04165747011607523e-01,4.35787377879862325e-01,1.82508124931046789e-01
2210,post_crossing,36411,36411,34400,6.04167385446510385e-01,4.35788576447911413e-01,1.82509114818636048e-01
2210,post_crossing,37411,37411,35400,6.04168637819324506e-01,4.35789470468449347e-01,1.82509871462229023e-01
2210,post_crossing,38411,38411,36400,6.04169587864964330e-01,4.35790150559366929e-01,1.82510445450460412e-01
2210,post_crossing,39411,39411,37400,6.04170310304193325e-01,4.35790666504416890e-01,1.82510881926532587e-01
2210,post_crossing,40411,40411,38400,6.04170864512058481e-01,4.35791074515449184e-01,1.82511216762624079e-01
2210,post_crossing,41411,41411,39400,6.04171290074944189e-01,4.35791386125709224e-01,1.82511473875411195e-01
2210,post_crossing,42411,42411,40400,6.04171617292069252e-01,4.35791628340580550e-01,1.82511671570657313e-01
2210,post_crossing,43411,43411,41400,6.04171867210188562e-01,4.35791813526172966e-01,1.82511822564122822e-01
2210,post_crossing,44411,44411,42400,6.04172057218896552e-01,4.35791954387938829e-01,1.82511937362056786e-01
2210,post_crossing,45411,45411,43400,6.04172205106285443e-01,4.35792064916139421e-01,1.82512026711495634e-01
2210,post_crossing,46411,46411,44400,6.04172318366777872e-01,4.35792148625248676e-01,1.82512095140343583e-01
2210,post_crossing,47411,47411,45400,6.04172405486822828e-01,4.35792212643593191e-01,1.82512147775866967e-01
2210,post_crossing,48411,48411,46400,6.04172471989656845e-01,4.35792261324512931e-01,1.82512187955046368e-01
2210,post_crossing,49411,49411,47400,6.04172523008585483e-01,4.35792299192194865e-01,1.82512218779279839e-01
2210,post_crossing,50411,50411,48400,6.04172562289172377e-01,4.35792328325314615e-01,1.82512242511531919e-01
2210,post_crossing,51411,51411,49400,6.04172592667914010e-01,4.35792351133658051e-01,1.82512260865534542e-01
2210,post_crossing,52011,52011,50000,6.04172607227744685e-01,4.35792362176921688e-01,1.82512269662185284e-01
7011,meta_early,0,0,-2011,2.51129878530408796e-15,1.79807448760682915e-15,3.15331079453489254e-30
7011,meta_early,25,25,-1986,2.88450185106893261e-14,2.36753604592150539e-14,4.16017546441004875e-28
7011,meta_early,50,50,-1961,6.47261006899869103e-14,5.69370107194159811e-14,2.09473405526516171e-27
7011,meta_early,75,75,-1936,1.16217672173003254e-13,1.06672085543430764e-13,6.75327366265582479e-27
7011,meta_early,100,100,-1911,1.94370050935271154e-13,1.82884707537914675e-13,1.88898583502899496e-26
7011,meta_early,125,125,-1886,3.15322415089318153e-13,3.00977707520258802e-13,4.97141127288801179e-26
7011,meta_early,150,150,-1861,5.03520673727438512e-13,4.84623295123496241e-13,1.26766534435466761e-25
7011,meta_early,175,175,-1836,7.96984232093296015e-13,7.70769594227714903e-13,3.17591933102670261e-25
7011,meta_early,200,200,-1811,1.25495291474092526e-12,1.21708358042887940e-12,7.87453409108371814e-25
7011,meta_early,225,225,-1786,1.96990532583387981e-12,1.91350863903947563e-12,1.94026349637434185e-24
7011,meta_early,250,250,-1761,3.08612822973811285e-12,3.00030163628374459e-12,4.76209372519324869e-24
7011,meta_early,275,275,-1736,4.82878920624563369e-12,4.69628840802925264e-12,1.16586025991771652e-23
7011,meta_early,300,300,-1711,7.54983586713269217e-12,7.34330852491662611e-12,2.85000108103216193e-23
7011,meta_early,325,325,-1686,1.17987595984060168e-11,1.14748173413561571e-11,6.96053640304890645e-23
7011,meta_early,350,350,-1661,1.84339183572109887e-11,1.79236734124291275e-11,1.69904673000160189e-22
7011,meta_early,375,375,-1636,2.87958906015469016e-11,2.79900370170826275e-11,4.14601657768128515e-22
7011,meta_early,400,400,-1611,4.49783779680608861e-11,4.37033415250694677e-11,1.01152724231887225e-21
7011,meta_early,425,425,-1586,7.02518449685260767e-11,6.82320407547971727e-11,2.46766086074091098e-21
7011,meta_early,450,450,-1561,1.09724941497717766e-10,1.06522714626649531e-10,6.01978139333879139e-21
7011,meta_early,475,475,-1536,1.71377109819248764e-10,1.66297475189939700e-10,1.46850568849994239e-20
7011,meta_early,500,500,-1511,2.67673168445333606e-10,2.59612262946881527e-10,3.58244625527819723e-20
7011,meta_early,525,525,-1486,4.18084120615840741e-10,4.05288632256043253e-10,8.73971659555604117e-20
7011,meta_early,550,550,-1461,6.53026259565513100e-10,6.32711214777922286e-10,2.13221647841062499e-19
