t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(221.1859903612903),np.float64(-28.571119334193646),np.float64(-9.082020925409524e-15),np.float64(27.421389480304903),np.float64(7.888609052210118e-31)
1,np.float64(221.1859903612903),np.float64(-28.57111933419348),np.float64(-6.261657858885883e-14),np.float64(28.33277620353163),np.float64(4.440892098500626e-16)
2,np.float64(221.18599036129007),np.float64(-28.571119334193508),np.float64(2.1938006966593093e-13),np.float64(38.31547629970213),np.float64(8.881784197001252e-16)
3,np.float64(221.18599036128995),np.float64(-28.57111933419365),np.float64(2.7355895326763857e-13),np.float64(47.3959061820151),np.float64(1.7763568394002505e-15)
4,np.float64(221.1859903612899),np.float64(-28.571119334193778),np.float64(3.4638958368304884e-13),np.float64(67.68469731123449),np.float64(3.552713678800501e-15)
5,np.float64(221.1859903612895),np.float64(-28.571119334193988),np.float64(3.6060043839825084e-13),np.float64(79.03887704186945),np.float64(3.552713678800501e-15)
6,np.float64(221.1859903612894),np.float64(-28.571119334193956),np.float64(4.956035581926699e-13),np.float64(82.33238500839263),np.float64(3.552713678800501e-15)
7,np.float64(221.18599036128973),np.float64(-28.57111933419407),np.float64(3.135269821541442e-13),np.float64(87.4451506169872),np.float64(3.552713678800501e-15)
8,np.float64(221.18599036129004),np.float64(-28.57111933419384),np.float64(1.0658141036401503e-14),np.float64(92.9939242982095),np.float64(3.552713678800501e-15)
9,np.float64(221.1859903612906),np.float64(-28.571119334193845),np.float64(8.526512829121202e-14),np.float64(99.31697910056832),np.float64(1.7763568394002505e-15)
10,np.float64(221.18599036129103),np.float64(-28.57111933419393),np.float64(-1.3233858453531866e-13),np.float64(100.07870116592385),np.float64(7.105427357601002e-15)
11,np.float64(221.18599036129092),np.float64(-28.571119334193572),np.float64(1.0818013151947525e-12),np.float64(100.94168860231547),np.float64(3.552713678800501e-15)
12,np.float64(221.1859903612911),np.float64(-28.5711193341938),np.float64(1.0871303857129533e-12),np.float64(101.96880605260066),np.float64(1.7763568394002505e-15)
13,np.float64(221.1859903612911),np.float64(-28.57111933419379),np.float64(3.979039320256561e-13),np.float64(103.17240619983356),np.float64(7.105427357601002e-15)
14,np.float64(221.1859903612908),np.float64(-28.571119334193956),np.float64(4.476419235288631e-13),np.float64(107.49844799922472),np.float64(1.7763568394002505e-15)
15,np.float64(221.18599036129052),np.float64(-28.57111933419391),np.float64(4.156675004196586e-13),np.float64(108.03060314903496),np.float64(7.105427357601002e-15)
16,np.float64(221.18599036129),np.float64(-28.571119334193597),np.float64(5.186961971048731e-13),np.float64(108.28239910747472),np.float64(7.105427357601002e-15)
17,np.float64(221.18599036129),np.float64(-28.571119334193483),np.float64(6.288303211476887e-13),np.float64(108.34990930457592),np.float64(7.105427357601002e-15)
18,np.float64(221.18599036129012),np.float64(-28.571119334193707),np.float64(7.052136652418994e-13),np.float64(108.37235151844554),np.float64(7.105427357601002e-15)
19,np.float64(221.18599036129038),np.float64(-28.571119334193696),np.float64(4.405364961712621e-13),np.float64(108.38126531370816),np.float64(1.7763568394002505e-15)
20,np.float64(221.18599036129024),np.float64(-28.571119334193625),np.float64(2.5579538487363607e-13),np.float64(108.3849317563085),np.float64(7.105427357601002e-15)
21,np.float64(221.18599036128984),np.float64(-28.571119334193583),np.float64(1.8118839761882555e-13),np.float64(108.38859406445849),np.float64(7.105427357601002e-15)
22,np.float64(221.18599036128964),np.float64(-28.571119334193703),np.float64(8.615330671091215e-14),np.float64(108.39010751971696),np.float64(7.105427357601002e-15)
23,np.float64(221.18599036128975),np.float64(-28.571119334193618),np.float64(9.947598300641403e-14),np.float64(108.39053841253498),np.float64(7.105427357601002e-15)
24,np.float64(221.18599036128956),np.float64(-28.571119334193614),np.float64(9.592326932761353e-14),np.float64(108.39072715648193),np.float64(1.7763568394002505e-15)
25,np.float64(221.18599036128947),np.float64(-28.57111933419342),np.float64(-2.7000623958883807e-13),np.float64(108.390906333085),np.float64(7.105427357601002e-15)
26,np.float64(221.18599036128947),np.float64(-28.571119334193483),np.float64(9.947598300641403e-14),np.float64(108.39101461264086),np.float64(1.7763568394002505e-15)
27,np.float64(221.18599036128927),np.float64(-28.571119334193575),np.float64(1.5365486660812167e-13),np.float64(108.39107045422286),np.float64(7.105427357601002e-15)
28,np.float64(221.18599036128967),np.float64(-28.5711193341937),np.float64(1.0125233984581428e-13),np.float64(108.39109342310975),np.float64(1.7763568394002505e-15)
29,np.float64(221.1859903612899),np.float64(-28.571119334193664),np.float64(-2.5934809855243657e-13),np.float64(108.39109826719852),np.float64(7.105427357601002e-15)
30,np.float64(221.18599036129012),np.float64(-28.571119334193646),np.float64(-6.039613253960852e-14),np.float64(108.3911023061699),np.float64(7.105427357601002e-15)
31,np.float64(221.18599036129),np.float64(-28.571119334193707),np.float64(-4.707345624410664e-13),np.float64(108.39110527359864),np.float64(7.105427357601002e-15)
32,np.float64(221.18599036128953),np.float64(-28.571119334193597),np.float64(-7.416289804496046e-13),np.float64(108.39110623795926),np.float64(7.105427357601002e-15)
33,np.float64(221.18599036128938),np.float64(-28.571119334193426),np.float64(-7.815970093361102e-13),np.float64(108.39110644445803),np.float64(7.105427357601002e-15)
34,np.float64(221.1859903612897),np.float64(-28.57111933419351),np.float64(-7.425171588693047e-13),np.float64(108.39110658592556),np.float64(7.105427357601002e-15)
35,np.float64(221.18599036128984),np.float64(-28.571119334193455),np.float64(-6.465938895416912e-13),np.float64(108.39110672962681),np.float64(1.7763568394002505e-15)
36,np.float64(221.1859903612895),np.float64(-28.57111933419339),np.float64(-5.790923296444817e-13),np.float64(108.39110682269839),np.float64(7.105427357601002e-15)
37,np.float64(221.18599036128907),np.float64(-28.571119334193433),np.float64(-6.166178678768119e-13),np.float64(108.3911069029215),np.float64(7.105427357601002e-15)
38,np.float64(221.18599036128967),np.float64(-28.571119334193458),np.float64(-4.725109192804666e-13),np.float64(108.39110694528175),np.float64(7.105427357601002e-15)
39,np.float64(221.18599036128927),np.float64(-28.571119334193334),np.float64(-5.364597654988756e-13),np.float64(108.39110695297826),np.float64(1.7763568394002505e-15)
40,np.float64(221.18599036128907),np.float64(-28.57111933419345),np.float64(-4.334310688136611e-13),np.float64(108.39110696344453),np.float64(7.105427357601002e-15)
41,np.float64(221.1859903612891),np.float64(-28.57111933419347),np.float64(-2.007283228522283e-13),np.float64(108.3911069668595),np.float64(7.105427357601002e-15)
42,np.float64(221.1859903612896),np.float64(-28.57111933419347),np.float64(-5.346834086594754e-13),np.float64(108.39110696585958),np.float64(7.105427357601002e-15)
43,np.float64(221.18599036128998),np.float64(-28.571119334193533),np.float64(-3.197442310920451e-13),np.float64(108.39110696442334),np.float64(1.7763568394002505e-15)
44,np.float64(221.18599036128995),np.float64(-28.571119334193476),np.float64(4.156675004196586e-13),np.float64(108.3911069630307),np.float64(7.105427357601002e-15)
45,np.float64(221.1859903612899),np.float64(-28.57111933419339),np.float64(1.8829382497642655e-13),np.float64(108.3911069618913),np.float64(7.105427357601002e-15)
46,np.float64(221.18599036129035),np.float64(-28.571119334193305),np.float64(1.652011860642233e-13),np.float64(108.3911069610951),np.float64(7.105427357601002e-15)
47,np.float64(221.18599036129046),np.float64(-28.571119334193433),np.float64(1.7053025658242404e-13),np.float64(108.39110696077661),np.float64(7.105427357601002e-15)
48,np.float64(221.18599036129012),np.float64(-28.57111933419341),np.float64(-2.6290081223123707e-13),np.float64(108.39110696080976),np.float64(1.7763568394002505e-15)
49,np.float64(221.18599036129058),np.float64(-28.571119334193398),np.float64(-2.0250467969162855e-13),np.float64(108.39110696112985),np.float64(1.7763568394002505e-15)
50,np.float64(221.18599036129118),np.float64(-28.571119334193433),np.float64(-4.654054919228656e-13),np.float64(108.39110696179632),np.float64(7.105427357601002e-15)
51,np.float64(221.18599036129058),np.float64(-28.57111933419341),np.float64(-7.380762667708041e-13),np.float64(108.39110696273147),np.float64(7.105427357601002e-15)
52,np.float64(221.18599036129024),np.float64(-28.571119334193355),np.float64(-1.06403774680075e-12),np.float64(108.39110696389596),np.float64(7.105427357601002e-15)
53,np.float64(221.18599036129),np.float64(-28.571119334193376),np.float64(-1.2327916465437738e-12),np.float64(108.3911069652525),np.float64(7.105427357601002e-15)
54,np.float64(221.18599036128973),np.float64(-28.571119334193416),np.float64(-1.3642420526593924e-12),np.float64(108.39110696674828),np.float64(1.7763568394002505e-15)
55,np.float64(221.1859903612896),np.float64(-28.571119334193384),np.float64(-1.9895196601282805e-12),np.float64(108.39110696833242),np.float64(7.105427357601002e-15)
56,np.float64(221.18599036128936),np.float64(-28.571119334193387),np.float64(-2.429723089392155e-12),np.float64(108.39110696995766),np.float64(7.105427357601002e-15)
57,np.float64(221.18599036128944),np.float64(-28.571119334193444),np.float64(-2.589928271845565e-12),np.float64(108.39110697158367),np.float64(7.105427357601002e-15)
58,np.float64(221.18599036128938),np.float64(-28.57111933419342),np.float64(-2.568611989772762e-12),np.float64(108.39110697317716),np.float64(7.105427357601002e-15)
59,np.float64(221.185990361289),np.float64(-28.571119334193448),np.float64(-2.6645352591003757e-12),np.float64(108.3911069747151),np.float64(7.105427357601002e-15)
60,np.float64(221.18599036128916),np.float64(-28.5711193341934),np.float64(-2.547295707699959e-12),np.float64(108.39110697618759),np.float64(1.7763568394002505e-15)
61,np.float64(221.18599036128884),np.float64(-28.57111933419337),np.float64(-2.6121327323380683e-12),np.float64(108.39110697759621),np.float64(7.105427357601002e-15)
62,np.float64(221.18599036128904),np.float64(-28.57111933419344),np.float64(-2.41229258790554e-12),np.float64(108.39110697895654),np.float64(7.105427357601002e-15)
63,np.float64(221.18599036128876),np.float64(-28.571119334193348),np.float64(-2.369660023759934e-12),np.float64(108.39110698029523),np.float64(7.105427357601002e-15)
64,np.float64(221.18599036128876),np.float64(-28.57111933419337),np.float64(-2.3732127374387346e-12),np.float64(108.39110698164959),np.float64(7.105427357601002e-15)
65,np.float64(221.18599036128853),np.float64(-28.571119334193394),np.float64(-2.376765451117535e-12),np.float64(108.3911069830628),np.float64(7.105427357601002e-15)
66,np.float64(221.18599036128825),np.float64(-28.571119334193344),np.float64(-2.4309443347192428e-12),np.float64(108.39110698458066),np.float64(7.105427357601002e-15)
67,np.float64(221.1859903612885),np.float64(-28.571119334193238),np.float64(-1.929123527588672e-12),np.float64(108.39110698624629),np.float64(7.105427357601002e-15)
68,np.float64(221.18599036128848),np.float64(-28.571119334193227),np.float64(-1.9184653865522705e-12),np.float64(108.39110698809348),np.float64(7.105427357601002e-15)
69,np.float64(221.185990361289),np.float64(-28.571119334193263),np.float64(-1.7053025658242404e-12),np.float64(108.39110699014344),np.float64(1.7763568394002505e-15)
70,np.float64(221.18599036128825),np.float64(-28.57111933419318),np.float64(-1.5578649481540197e-12),np.float64(108.39110699239819),np.float64(1.7763568394002505e-15)
