wave_id,resolution,base_wave,harmonics,phase_composition,reflection_fraction,reflection_value,theta_over_pi,finite_order_lock,real_rotation_period,closure_address,conjugate_address,charge_magnitude,particle_antiparticle,conjugate_direction_count,winding_cover_spin
N2-W0001,2,1lambda0(0deg),なし,base:0deg,0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,内部倍音なし（スピン型未分類）
N2-W0002,2,1lambda0(180deg),なし,base:180deg,0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,内部倍音なし（スピン型未分類）
N2-W0003,2,2lambda0(0deg),なし,base:0deg,0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,内部倍音なし（スピン型未分類）
N2-W0004,2,2lambda0(0deg),1lambda0(0deg);order=2,"base:0deg, order2:0deg",0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,偶数巻数のみ: 1:1被覆（整数スピン型）
N2-W0005,2,2lambda0(0deg),1lambda0(180deg);order=2,"base:0deg, order2:180deg",0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,偶数巻数のみ: 1:1被覆（整数スピン型）
N2-W0006,2,2lambda0(180deg),なし,base:180deg,0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,内部倍音なし（スピン型未分類）
N2-W0007,2,2lambda0(180deg),1lambda0(0deg);order=2,"base:180deg, order2:0deg",0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,偶数巻数のみ: 1:1被覆（整数スピン型）
N2-W0008,2,2lambda0(180deg),1lambda0(180deg);order=2,"base:180deg, order2:180deg",0,0.0,0,False,,なし,なし,0.0,閉鎖共役対なし（自由基底）,1,偶数巻数のみ: 1:1被覆（整数スピン型）
