step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,9.000291700995652e-35,4.5001458504975976e-34,0.9999999999999999,5.7916664183510994e-11
5,5.842538513933731e-32,2.921269256966715e-31,1.0000000000000002,5.7916768820738905e-11
10,1.9561930734904675e-31,9.78096536745183e-31,0.9999999999999999,5.7916570852824565e-11
25,1.968408141548083e-30,9.842040707739923e-30,1.0000000000000002,5.791645912390781e-11
50,5.037800614955747e-30,2.518900307477747e-29,1.0,5.791657624988862e-11
75,1.6326698984924283e-29,8.163349492461752e-29,0.9999999999999999,5.7916396170144653e-11
100,2.5311349902171875e-29,1.2655674951085337e-28,1.0000000000000002,5.791640747755441e-11
125,4.5681929889777135e-29,2.284096494488766e-28,0.9999999999999997,5.791625356008205e-11
150,6.193273870376235e-29,3.096636935187998e-28,1.0000000000000004,5.791637186761226e-11
200,1.1051788549207658e-28,5.525894274603614e-28,1.0000000000000002,5.7916456929250915e-11
250,1.7539177550073513e-28,8.769588775036446e-28,1.0,5.7916272633011213e-11
300,2.4484122523593248e-28,1.2242061261796337e-27,0.9999999999999997,5.7916258962877566e-11
350,3.293866988913806e-28,1.6469334944568743e-27,0.9999999999999997,5.791619061232054e-11
400,4.264720117540643e-28,2.132360058770295e-27,1.0000000000000002,5.791580716931375e-11
450,5.370080483103825e-28,2.6850402415518836e-27,1.0000000000000002,5.791589459460958e-11
500,6.655619847869777e-28,3.327809923934854e-27,1.0000000000000002,5.7915919573336307e-11
