t,H,Q2_re,Q2_im,generator_norm,antisym_residual
18,np.float64(115.02943725152164),np.float64(-21.797958971132694),np.float64(4.233280392895722e-13),np.float64(40.69017815532664),np.float64(5.412337245047638e-16)
19,np.float64(115.02943725152171),np.float64(-21.797958971132733),np.float64(4.959366251000574e-13),np.float64(40.74823695015637),np.float64(1.7763568394002505e-15)
20,np.float64(115.02943725152188),np.float64(-21.797958971132807),np.float64(4.559408406379362e-13),np.float64(40.81900788961008),np.float64(1.7763568394002505e-15)
21,np.float64(115.02943725152204),np.float64(-21.7979589711327),np.float64(5.390132784555135e-13),np.float64(40.90401023665598),np.float64(7.494005416219807e-16)
22,np.float64(115.02943725152195),np.float64(-21.797958971132747),np.float64(5.228040222959862e-13),np.float64(40.995907396704794),np.float64(1.7763568394002505e-15)
23,np.float64(115.02943725152198),np.float64(-21.79795897113265),np.float64(4.454214774796128e-13),np.float64(41.11327434105352),np.float64(1.7763568394002505e-15)
24,np.float64(115.02943725152257),np.float64(-21.797958971132694),np.float64(4.823363930483993e-13),np.float64(41.28264161738475),np.float64(1.7763568394002505e-15)
25,np.float64(115.02943725152264),np.float64(-21.79795897113275),np.float64(4.911626660941693e-13),np.float64(41.49707595338645),np.float64(1.7763568394002505e-15)
26,np.float64(115.02943725152267),np.float64(-21.797958971132733),np.float64(4.867217739956686e-13),np.float64(41.77743515397518),np.float64(3.552713678800501e-15)
27,np.float64(115.02943725152242),np.float64(-21.79795897113269),np.float64(4.3809400551708677e-13),np.float64(42.109741827157535),np.float64(4.440892098500626e-16)
28,np.float64(115.02943725152247),np.float64(-21.797958971132733),np.float64(4.756195437494171e-13),np.float64(42.43542642864191),np.float64(3.552713678800501e-15)
29,np.float64(115.02943725152272),np.float64(-21.797958971132786),np.float64(5.226929999935237e-13),np.float64(42.84243640943191),np.float64(3.552713678800501e-15)
30,np.float64(115.02943725152309),np.float64(-21.797958971132907),np.float64(5.065947661364589e-13),np.float64(43.256462911416804),np.float64(3.552713678800501e-15)
31,np.float64(115.02943725152292),np.float64(-21.797958971132964),np.float64(4.0928371802806396e-13),np.float64(43.7479289161966),np.float64(1.7763568394002505e-15)
32,np.float64(115.02943725152306),np.float64(-21.797958971132978),np.float64(4.1466829969749597e-13),np.float64(44.27574517369044),np.float64(1.7763568394002505e-15)
33,np.float64(115.02943725152309),np.float64(-21.797958971132893),np.float64(3.7969627442180354e-13),np.float64(44.5932231762515),np.float64(3.552713678800501e-15)
34,np.float64(115.02943725152328),np.float64(-21.79795897113281),np.float64(3.028688411177427e-13),np.float64(44.91695686473189),np.float64(8.881784197001252e-16)
35,np.float64(115.02943725152356),np.float64(-21.797958971132793),np.float64(4.178879464689089e-13),np.float64(45.18284286437092),np.float64(3.552713678800501e-15)
36,np.float64(115.02943725152369),np.float64(-21.797958971132953),np.float64(3.818889648954382e-13),np.float64(45.50899471442135),np.float64(3.552713678800501e-15)
37,np.float64(115.02943725152358),np.float64(-21.797958971133056),np.float64(4.549693954913892e-13),np.float64(45.84240081152713),np.float64(3.552713678800501e-15)
38,np.float64(115.02943725152369),np.float64(-21.79795897113302),np.float64(4.360956040727615e-13),np.float64(46.02753448119412),np.float64(8.881784197001252e-16)
39,np.float64(115.0294372515237),np.float64(-21.797958971133056),np.float64(4.698463840213662e-13),np.float64(46.18073554628274),np.float64(1.7763568394002505e-15)
40,np.float64(115.02943725152363),np.float64(-21.797958971133014),np.float64(4.338751580235112e-13),np.float64(46.255235212826214),np.float64(3.552713678800501e-15)
41,np.float64(115.02943725152355),np.float64(-21.79795897113297),np.float64(4.704014955336788e-13),np.float64(46.32205162000449),np.float64(1.7763568394002505e-15)
42,np.float64(115.02943725152348),np.float64(-21.79795897113293),np.float64(4.2388315080188477e-13),np.float64(46.38846618736711),np.float64(8.881784197001252e-16)
43,np.float64(115.0294372515236),np.float64(-21.797958971132946),np.float64(4.198863479132342e-13),np.float64(46.4303943123839),np.float64(3.552713678800501e-15)
44,np.float64(115.02943725152397),np.float64(-21.79795897113296),np.float64(4.618527782440651e-13),np.float64(46.49199959365129),np.float64(3.552713678800501e-15)
45,np.float64(115.02943725152383),np.float64(-21.79795897113288),np.float64(4.1744385725905886e-13),np.float64(46.54345497906806),np.float64(8.881784197001252e-16)
46,np.float64(115.02943725152386),np.float64(-21.797958971132914),np.float64(3.6548541970660153e-13),np.float64(46.618265871510296),np.float64(1.7763568394002505e-15)
47,np.float64(115.02943725152392),np.float64(-21.797958971133014),np.float64(2.8554936193359026e-13),np.float64(46.720188039804874),np.float64(8.881784197001252e-16)
48,np.float64(115.02943725152413),np.float64(-21.79795897113308),np.float64(1.9273471707492718e-13),np.float64(46.84439937343075),np.float64(3.552713678800501e-15)
49,np.float64(115.02943725152397),np.float64(-21.797958971132992),np.float64(2.2115642650533118e-13),np.float64(47.0083292481664),np.float64(3.552713678800501e-15)
50,np.float64(115.02943725152412),np.float64(-21.79795897113295),np.float64(2.433608869978343e-13),np.float64(47.22347580209758),np.float64(1.7763568394002505e-15)
51,np.float64(115.029437251524),np.float64(-21.797958971132957),np.float64(2.013944566670034e-13),np.float64(47.46372348033227),np.float64(1.7763568394002505e-15)
52,np.float64(115.02943725152389),np.float64(-21.797958971133),np.float64(1.7319479184152442e-13),np.float64(47.770013688581756),np.float64(1.7763568394002505e-15)
53,np.float64(115.02943725152397),np.float64(-21.797958971133035),np.float64(1.1901590823981678e-13),np.float64(48.27571920693532),np.float64(1.7763568394002505e-15)
54,np.float64(115.02943725152409),np.float64(-21.79795897113309),np.float64(1.2079226507921703e-13),np.float64(49.10903820804061),np.float64(8.881784197001252e-16)
55,np.float64(115.02943725152417),np.float64(-21.797958971133177),np.float64(1.865174681370263e-13),np.float64(51.063305843062295),np.float64(1.7763568394002505e-15)
56,np.float64(115.02943725152385),np.float64(-21.7979589711331),np.float64(1.724176357242868e-13),np.float64(53.60907075361631),np.float64(3.552713678800501e-15)
57,np.float64(115.0294372515238),np.float64(-21.79795897113309),np.float64(2.646771690706373e-13),np.float64(54.81471712417844),np.float64(1.7763568394002505e-15)
58,np.float64(115.0294372515239),np.float64(-21.797958971133127),np.float64(1.7008616737257398e-13),np.float64(55.527059347878364),np.float64(3.552713678800501e-15)
59,np.float64(115.029437251524),np.float64(-21.79795897113315),np.float64(2.948752353404416e-13),np.float64(55.69354271556132),np.float64(3.552713678800501e-15)
60,np.float64(115.02943725152409),np.float64(-21.797958971133106),np.float64(3.312905505481467e-13),np.float64(55.76435323874395),np.float64(3.552713678800501e-15)
61,np.float64(115.0294372515242),np.float64(-21.797958971133156),np.float64(2.984279490192421e-13),np.float64(55.78405867110762),np.float64(7.105427357601002e-15)
62,np.float64(115.02943725152417),np.float64(-21.797958971133248),np.float64(1.7053025658242404e-13),np.float64(55.79006477784416),np.float64(1.7763568394002505e-15)
63,np.float64(115.029437251524),np.float64(-21.797958971133184),np.float64(1.5010215292932116e-13),np.float64(55.791982997966265),np.float64(1.7763568394002505e-15)
64,np.float64(115.02943725152394),np.float64(-21.797958971133212),np.float64(1.5276668818842154e-13),np.float64(55.79259825303802),np.float64(1.7763568394002505e-15)
65,np.float64(115.02943725152394),np.float64(-21.797958971133262),np.float64(1.6964207816272392e-13),np.float64(55.79281118947508),np.float64(1.7763568394002505e-15)
66,np.float64(115.02943725152385),np.float64(-21.797958971133248),np.float64(2.113864638886298e-13),np.float64(55.792881731699424),np.float64(1.7763568394002505e-15)
67,np.float64(115.02943725152365),np.float64(-21.797958971133205),np.float64(2.007283228522283e-13),np.float64(55.79290406868587),np.float64(1.7763568394002505e-15)
68,np.float64(115.02943725152379),np.float64(-21.797958971133266),np.float64(1.2523315717771766e-13),np.float64(55.79291125142952),np.float64(7.105427357601002e-15)
69,np.float64(115.02943725152345),np.float64(-21.797958971133276),np.float64(1.7408297026122455e-13),np.float64(55.792913574687105),np.float64(7.105427357601002e-15)
70,np.float64(115.02943725152356),np.float64(-21.797958971133287),np.float64(2.433608869978343e-13),np.float64(55.79291438082222),np.float64(6.938893903907228e-18)
71,np.float64(115.02943725152362),np.float64(-21.797958971133184),np.float64(1.0658141036401503e-13),np.float64(55.792914648946336),np.float64(1.7763568394002505e-15)
72,np.float64(115.02943725152376),np.float64(-21.79795897113329),np.float64(1.2256862191861728e-13),np.float64(55.792914733944706),np.float64(1.7763568394002505e-15)
73,np.float64(115.02943725152356),np.float64(-21.79795897113333),np.float64(1.1945999744966684e-13),np.float64(55.792914761363285),np.float64(7.105427357601002e-15)
74,np.float64(115.02943725152338),np.float64(-21.79795897113333),np.float64(6.750155989720952e-14),np.float64(55.792914770290984),np.float64(1.7763568394002505e-15)
75,np.float64(115.02943725152333),np.float64(-21.797958971133333),np.float64(4.263256414560601e-14),np.float64(55.792914773455095),np.float64(1.7763568394002505e-15)
76,np.float64(115.02943725152316),np.float64(-21.797958971133326),np.float64(7.993605777301127e-14),np.float64(55.79291477458168),np.float64(1.7763568394002505e-15)
77,np.float64(115.02943725152335),np.float64(-21.797958971133404),np.float64(2.0961010704922955e-13),np.float64(55.79291477501246),np.float64(7.105427357601002e-15)
78,np.float64(115.0294372515232),np.float64(-21.79795897113338),np.float64(2.3669954885008337e-13),np.float64(55.79291477522493),np.float64(6.938893903907228e-18)
79,np.float64(115.02943725152329),np.float64(-21.79795897113337),np.float64(1.4921397450962104e-13),np.float64(55.79291477536799),np.float64(7.105427357601002e-15)
80,np.float64(115.02943725152336),np.float64(-21.797958971133408),np.float64(1.2168044349891716e-13),np.float64(55.79291477549006),np.float64(1.7763568394002505e-15)
81,np.float64(115.02943725152349),np.float64(-21.79795897113341),np.float64(2.4868995751603507e-14),np.float64(55.79291477560543),np.float64(1.7763568394002505e-15)
82,np.float64(115.0294372515236),np.float64(-21.797958971133454),np.float64(-3.907985046680551e-14),np.float64(55.792914775719304),np.float64(6.938893903907228e-18)
83,np.float64(115.02943725152394),np.float64(-21.79795897113353),np.float64(-8.570921750106208e-14),np.float64(55.79291477583364),np.float64(1.7763568394002505e-15)
84,np.float64(115.02943725152397),np.float64(-21.797958971133745),np.float64(2.4868995751603507e-14),np.float64(55.79291477594883),np.float64(1.7763568394002505e-15)
85,np.float64(115.029437251524),np.float64(-21.79795897113376),np.float64(1.1368683772161603e-13),np.float64(55.792914776065324),np.float64(7.105427357601002e-15)
86,np.float64(115.02943725152393),np.float64(-21.79795897113374),np.float64(4.618527782440651e-14),np.float64(55.79291477618318),np.float64(7.105427357601002e-15)
87,np.float64(115.02943725152382),np.float64(-21.797958971133692),np.float64(1.3322676295501878e-13),np.float64(55.79291477630249),np.float64(1.7763568394002505e-15)
88,np.float64(115.02943725152386),np.float64(-21.797958971133728),np.float64(-2.4424906541753444e-15),np.float64(55.79291477642346),np.float64(1.7763568394002505e-15)
89,np.float64(115.02943725152377),np.float64(-21.797958971133667),np.float64(-1.0658141036401503e-14),np.float64(55.792914776545985),np.float64(1.7763568394002505e-15)
90,np.float64(115.0294372515238),np.float64(-21.797958971133788),np.float64(-3.730349362740526e-14),np.float64(55.7929147766702),np.float64(1.7763568394002505e-15)
91,np.float64(115.02943725152397),np.float64(-21.7979589711339),np.float64(2.6645352591003757e-14),np.float64(55.792914776796216),np.float64(1.7763568394002505e-15)
92,np.float64(115.02943725152393),np.float64(-21.797958971133916),np.float64(-6.039613253960852e-14),np.float64(55.79291477692388),np.float64(7.105427357601002e-15)
93,np.float64(115.02943725152394),np.float64(-21.797958971133944),np.float64(-3.241851231905457e-14),np.float64(55.792914777053326),np.float64(7.105427357601002e-15)
94,np.float64(115.02943725152397),np.float64(-21.797958971133937),np.float64(-3.197442310920451e-14),np.float64(55.79291477718462),np.float64(1.7763568394002505e-15)
95,np.float64(115.02943725152389),np.float64(-21.79795897113386),np.float64(-6.750155989720952e-14),np.float64(55.79291477731764),np.float64(1.7763568394002505e-15)
96,np.float64(115.02943725152396),np.float64(-21.797958971133845),np.float64(-1.1901590823981678e-13),np.float64(55.792914777452545),np.float64(8.881784197001252e-16)
97,np.float64(115.02943725152399),np.float64(-21.79795897113381),np.float64(-5.3290705182007514e-14),np.float64(55.79291477758926),np.float64(1.7763568394002505e-15)
98,np.float64(115.02943725152387),np.float64(-21.797958971133745),np.float64(-3.36952687973735e-14),np.float64(55.79291477772768),np.float64(1.7763568394002505e-15)
99,np.float64(115.02943725152403),np.float64(-21.797958971133866),np.float64(4.263256414560601e-14),np.float64(55.79291477786806),np.float64(1.7763568394002505e-15)
100,np.float64(115.0294372515242),np.float64(-21.79795897113386),np.float64(-9.592326932761353e-14),np.float64(55.79291477801021),np.float64(1.7763568394002505e-15)
101,np.float64(115.02943725152417),np.float64(-21.797958971133866),np.float64(-1.794120407794253e-13),np.float64(55.792914778154014),np.float64(6.938893903907228e-18)
102,np.float64(115.02943725152409),np.float64(-21.797958971133852),np.float64(-1.8474111129762605e-13),np.float64(55.79291477829952),np.float64(7.105427357601002e-15)
103,np.float64(115.02943725152429),np.float64(-21.797958971133912),np.float64(-1.8895995879120164e-13),np.float64(55.79291477844682),np.float64(7.105427357601002e-15)
104,np.float64(115.02943725152426),np.float64(-21.797958971133802),np.float64(-9.592326932761353e-14),np.float64(55.79291477859569),np.float64(1.7763568394002505e-15)
105,np.float64(115.02943725152456),np.float64(-21.79795897113395),np.float64(-1.2612133559741778e-13),np.float64(55.79291477874628),np.float64(3.469446951953614e-18)
106,np.float64(115.0294372515243),np.float64(-21.797958971133816),np.float64(-8.881784197001252e-15),np.float64(55.79291477889816),np.float64(1.7763568394002505e-15)
107,np.float64(115.02943725152436),np.float64(-21.79795897113381),np.float64(-5.3290705182007514e-14),np.float64(55.792914779051685),np.float64(1.7763568394002505e-15)
108,np.float64(115.0294372515244),np.float64(-21.797958971133706),np.float64(-7.993605777301127e-15),np.float64(55.79291477920663),np.float64(7.105427357601002e-15)
109,np.float64(115.02943725152446),np.float64(-21.79795897113368),np.float64(-1.2434497875801753e-14),np.float64(55.79291477936299),np.float64(7.105427357601002e-15)
110,np.float64(115.02943725152443),np.float64(-21.797958971133657),np.float64(1.7763568394002505e-15),np.float64(55.79291477952057),np.float64(7.105427357601002e-15)
111,np.float64(115.02943725152458),np.float64(-21.797958971133728),np.float64(-5.5067062021407764e-14),np.float64(55.79291477967948),np.float64(1.7763568394002505e-15)
112,np.float64(115.02943725152474),np.float64(-21.797958971133774),np.float64(-4.618527782440651e-14),np.float64(55.79291477983957),np.float64(7.105427357601002e-15)
113,np.float64(115.02943725152497),np.float64(-21.797958971133927),np.float64(-7.482903185973555e-14),np.float64(55.792914780000785),np.float64(1.7763568394002505e-15)
114,np.float64(115.02943725152497),np.float64(-21.797958971134022),np.float64(6.750155989720952e-14),np.float64(55.79291478016291),np.float64(3.469446951953614e-18)
115,np.float64(115.02943725152504),np.float64(-21.79795897113401),np.float64(7.283063041541027e-14),np.float64(55.79291478032607),np.float64(1.7763568394002505e-15)
116,np.float64(115.029437251525),np.float64(-21.79795897113387),np.float64(-7.460698725481052e-14),np.float64(55.792914780490015),np.float64(1.7763568394002505e-15)
117,np.float64(115.0294372515248),np.float64(-21.79795897113385),np.float64(-1.8118839761882555e-13),np.float64(55.79291478065471),np.float64(7.105427357601002e-15)
118,np.float64(115.02943725152464),np.float64(-21.79795897113383),np.float64(-1.4876988529977098e-13),np.float64(55.792914780820155),np.float64(7.105427357601002e-15)
119,np.float64(115.0294372515248),np.float64(-21.797958971133845),np.float64(-2.042810365310288e-13),np.float64(55.7929147809864),np.float64(6.938893903907228e-18)
120,np.float64(115.0294372515247),np.float64(-21.797958971133728),np.float64(-2.433608869978343e-13),np.float64(55.792914781153094),np.float64(1.7763568394002505e-15)
121,np.float64(115.02943725152464),np.float64(-21.797958971133607),np.float64(-3.410605131648481e-13),np.float64(55.792914781320306),np.float64(7.105427357601002e-15)
122,np.float64(115.02943725152485),np.float64(-21.797958971133617),np.float64(-3.055333763768431e-13),np.float64(55.79291478148802),np.float64(6.938893903907228e-18)
123,np.float64(115.02943725152477),np.float64(-21.797958971133603),np.float64(-1.6209256159527285e-13),np.float64(55.79291478165598),np.float64(7.105427357601002e-15)
124,np.float64(115.0294372515249),np.float64(-21.797958971133625),np.float64(-8.171241461241152e-14),np.float64(55.79291478182424),np.float64(7.105427357601002e-15)
125,np.float64(115.02943725152485),np.float64(-21.79795897113367),np.float64(-1.4210854715202004e-13),np.float64(55.792914781992614),np.float64(1.7763568394002505e-15)
126,np.float64(115.02943725152474),np.float64(-21.79795897113367),np.float64(-1.509903313490213e-13),np.float64(55.79291478216103),np.float64(1.7763568394002505e-15)
127,np.float64(115.02943725152488),np.float64(-21.797958971133696),np.float64(-1.0302869668521453e-13),np.float64(55.79291478232959),np.float64(8.881784197001252e-16)
128,np.float64(115.0294372515248),np.float64(-21.797958971133657),np.float64(-1.7852386235972517e-13),np.float64(55.79291478249796),np.float64(1.7763568394002505e-15)
129,np.float64(115.0294372515249),np.float64(-21.79795897113361),np.float64(3.019806626980426e-14),np.float64(55.79291478266624),np.float64(7.105427357601002e-15)
130,np.float64(115.02943725152477),np.float64(-21.797958971133575),np.float64(6.217248937900877e-14),np.float64(55.79291478283418),np.float64(1.7763568394002505e-15)
131,np.float64(115.02943725152468),np.float64(-21.79795897113352),np.float64(4.440892098500626e-14),np.float64(55.792914783001784),np.float64(8.881784197001252e-16)
132,np.float64(115.02943725152441),np.float64(-21.797958971133607),np.float64(4.973799150320701e-14),np.float64(55.79291478316886),np.float64(7.105427357601002e-15)
133,np.float64(115.02943725152443),np.float64(-21.79795897113362),np.float64(1.865174681370263e-14),np.float64(55.7929147833356),np.float64(8.881784197001252e-16)
134,np.float64(115.02943725152446),np.float64(-21.797958971133507),np.float64(-7.460698725481052e-14),np.float64(55.792914783501715),np.float64(1.7763568394002505e-15)
135,np.float64(115.02943725152446),np.float64(-21.797958971133532),np.float64(-5.3290705182007514e-14),np.float64(55.79291478366711),np.float64(8.881784197001252e-16)
136,np.float64(115.02943725152447),np.float64(-21.79795897113348),np.float64(-1.9184653865522705e-13),np.float64(55.792914783831705),np.float64(1.7763568394002505e-15)
137,np.float64(115.02943725152446),np.float64(-21.797958971133497),np.float64(-1.1013412404281553e-13),np.float64(55.7929147839954),np.float64(7.105427357601002e-15)
138,np.float64(115.02943725152441),np.float64(-21.797958971133472),np.float64(-8.260059303211165e-14),np.float64(55.79291478415805),np.float64(1.7763568394002505e-15)
139,np.float64(115.02943725152437),np.float64(-21.797958971133404),np.float64(-2.469136006766348e-13),np.float64(55.79291478431963),np.float64(1.7763568394002505e-15)
140,np.float64(115.02943725152446),np.float64(-21.797958971133355),np.float64(-3.2862601528904634e-13),np.float64(55.79291478448008),np.float64(1.7763568394002505e-15)
141,np.float64(115.02943725152434),np.float64(-21.797958971133298),np.float64(-3.632649736573512e-13),np.float64(55.79291478463909),np.float64(1.7763568394002505e-15)
142,np.float64(115.02943725152429),np.float64(-21.797958971133273),np.float64(-3.907985046680551e-13),np.float64(55.7929147847967),np.float64(7.105427357601002e-15)
143,np.float64(115.0294372515242),np.float64(-21.797958971133532),np.float64(-4.334310688136611e-13),np.float64(55.792914784952735),np.float64(1.7763568394002505e-15)
144,np.float64(115.02943725152403),np.float64(-21.797958971133596),np.float64(-3.907985046680551e-13),np.float64(55.79291478510712),np.float64(7.105427357601002e-15)
145,np.float64(115.02943725152377),np.float64(-21.797958971133543),np.float64(-4.2099657093785936e-13),np.float64(55.79291478525971),np.float64(1.7763568394002505e-15)
146,np.float64(115.02943725152355),np.float64(-21.797958971133575),np.float64(-3.934630399271555e-13),np.float64(55.79291478541041),np.float64(1.7763568394002505e-15)
147,np.float64(115.0294372515238),np.float64(-21.797958971133625),np.float64(-3.872457909892546e-13),np.float64(55.792914785559326),np.float64(7.105427357601002e-15)
148,np.float64(115.02943725152386),np.float64(-21.797958971133763),np.float64(-4.085620730620576e-13),np.float64(55.79291478570608),np.float64(1.7763568394002505e-15)
149,np.float64(115.029437251524),np.float64(-21.797958971133678),np.float64(-4.369837824924616e-13),np.float64(55.792914785850634),np.float64(1.7763568394002505e-15)
150,np.float64(115.02943725152409),np.float64(-21.797958971133834),np.float64(-2.3447910280083306e-13),np.float64(55.79291478599279),np.float64(7.105427357601002e-15)
151,np.float64(115.02943725152394),np.float64(-21.79795897113378),np.float64(-1.7852386235972517e-13),np.float64(55.79291478613238),np.float64(1.7763568394002505e-15)
152,np.float64(115.02943725152383),np.float64(-21.797958971133795),np.float64(-2.1316282072803006e-13),np.float64(55.79291478626939),np.float64(7.105427357601002e-15)
153,np.float64(115.02943725152387),np.float64(-21.79795897113368),np.float64(-1.5631940186722204e-13),np.float64(55.79291478640377),np.float64(1.7763568394002505e-15)
154,np.float64(115.02943725152404),np.float64(-21.797958971133585),np.float64(-1.2967404927621828e-13),np.float64(55.792914786535405),np.float64(7.105427357601002e-15)
155,np.float64(115.02943725152389),np.float64(-21.79795897113354),np.float64(-1.7408297026122455e-13),np.float64(55.79291478666393),np.float64(1.7763568394002505e-15)
156,np.float64(115.02943725152377),np.float64(-21.79795897113356),np.float64(-1.8562928971732617e-13),np.float64(55.7929147867894),np.float64(7.105427357601002e-15)
157,np.float64(115.02943725152372),np.float64(-21.797958971133568),np.float64(-1.3145040611561853e-13),np.float64(55.79291478691174),np.float64(7.105427357601002e-15)
158,np.float64(115.02943725152367),np.float64(-21.7979589711335),np.float64(-6.750155989720952e-14),np.float64(55.79291478703084),np.float64(1.7763568394002505e-15)
159,np.float64(115.02943725152356),np.float64(-21.797958971133497),np.float64(-4.973799150320701e-14),np.float64(55.7929147871465),np.float64(1.7763568394002505e-15)
160,np.float64(115.02943725152375),np.float64(-21.79795897113353),np.float64(-7.105427357601002e-14),np.float64(55.79291478725888),np.float64(1.7763568394002505e-15)
161,np.float64(115.02943725152377),np.float64(-21.797958971133607),np.float64(-1.5143442055887135e-13),np.float64(55.79291478736758),np.float64(1.7763568394002505e-15)
162,np.float64(115.02943725152394),np.float64(-21.797958971133642),np.float64(-1.2789769243681803e-13),np.float64(55.79291478747271),np.float64(1.7763568394002505e-15)
163,np.float64(115.02943725152413),np.float64(-21.797958971133664),np.float64(-7.194245199571014e-14),np.float64(55.79291478757413),np.float64(1.7763568394002505e-15)
164,np.float64(115.02943725152423),np.float64(-21.7979589711337),np.float64(-7.283063041541027e-14),np.float64(55.79291478767169),np.float64(1.7763568394002505e-15)
165,np.float64(115.02943725152426),np.float64(-21.797958971133752),np.float64(-1.2434497875801753e-13),np.float64(55.79291478776534),np.float64(1.7763568394002505e-15)
166,np.float64(115.0294372515242),np.float64(-21.797958971133745),np.float64(-1.8118839761882555e-13),np.float64(55.79291478785502),np.float64(1.7763568394002505e-15)
167,np.float64(115.0294372515244),np.float64(-21.79795897113377),np.float64(-9.237055564881302e-14),np.float64(55.79291478794081),np.float64(1.7763568394002505e-15)
168,np.float64(115.02943725152458),np.float64(-21.797958971133788),np.float64(-5.684341886080802e-14),np.float64(55.79291478802257),np.float64(1.7763568394002505e-15)
169,np.float64(115.02943725152456),np.float64(-21.797958971133834),np.float64(-1.2079226507921703e-13),np.float64(55.79291478810016),np.float64(7.105427357601002e-15)
170,np.float64(115.02943725152458),np.float64(-21.79795897113393),np.float64(-1.2612133559741778e-13),np.float64(55.792914788173675),np.float64(1.7763568394002505e-15)
171,np.float64(115.02943725152451),np.float64(-21.79795897113387),np.float64(-1.1901590823981678e-13),np.float64(55.79291478824306),np.float64(7.105427357601002e-15)
172,np.float64(115.02943725152446),np.float64(-21.79795897113378),np.float64(-2.5934809855243657e-13),np.float64(55.79291478830827),np.float64(6.938893903907228e-18)
173,np.float64(115.02943725152448),np.float64(-21.79795897113378),np.float64(-8.881784197001252e-14),np.float64(55.79291478836943),np.float64(7.105427357601002e-15)
174,np.float64(115.02943725152439),np.float64(-21.797958971133795),np.float64(-8.704148513061227e-14),np.float64(55.792914788426394),np.float64(1.7763568394002505e-15)
175,np.float64(115.02943725152437),np.float64(-21.79795897113382),np.float64(-5.1514348342607263e-14),np.float64(55.7929147884793),np.float64(1.7763568394002505e-15)
176,np.float64(115.02943725152441),np.float64(-21.797958971133944),np.float64(4.440892098500626e-16),np.float64(55.79291478852816),np.float64(7.105427357601002e-15)
177,np.float64(115.02943725152443),np.float64(-21.79795897113385),np.float64(-1.2079226507921703e-13),np.float64(55.79291478857297),np.float64(7.105427357601002e-15)
178,np.float64(115.02943725152437),np.float64(-21.797958971133955),np.float64(-1.794120407794253e-13),np.float64(55.79291478861373),np.float64(8.881784197001252e-16)
179,np.float64(115.0294372515245),np.float64(-21.797958971133895),np.float64(-1.474376176702208e-13),np.float64(55.792914788650684),np.float64(1.7763568394002505e-15)
180,np.float64(115.02943725152454),np.float64(-21.79795897113403),np.float64(-1.1546319456101628e-13),np.float64(55.79291478868368),np.float64(1.7763568394002505e-15)
181,np.float64(115.02943725152451),np.float64(-21.797958971134054),np.float64(-1.7008616737257398e-13),np.float64(55.792914788712864),np.float64(3.469446951953614e-18)
