edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,360.0,0.29419219150118714,-3.825177406478632e-18,0.29419219150118714
1,0,2,74.77116678493819,0.06809161698419162,0.2501212421491734,0.2592240422448645
2,0,3,75.99841936311803,0.07436194948976134,0.29821444130694524,0.30734598181191713
3,0,4,332.46841225877944,0.27425282347810137,-0.1429592102075362,0.30927648951847786
4,1,2,321.0334186738462,0.2334971933195641,-0.18885690719009282,0.3003129545682657
5,1,3,90.79057702620611,-0.0036616410759113807,0.26535461853750547,0.2653798809151776
6,1,4,55.611328509291795,0.17563152370137772,0.25661219688243403,0.31096020920126854
7,2,3,3.1463495949310647,0.3265657308459335,0.017951130640738493,0.3270587403727647
8,2,4,73.88261599082347,0.07827669133814359,0.2708874568939798,0.28197030820519875
9,3,4,335.62670446967553,0.24442082736787424,-0.11073687230070244,0.2683359754824877
