sample_index,theta_rad,base,harmonic,composite
0,0.0,1.0,1.0,2.0
1,0.005240354718248195,0.9999862693726352,0.9999450778676013,1.9999313472402367
2,0.01048070943649639,0.9999450778676013,0.9997803175032866,1.9997253953708878
3,0.015721064154744585,0.9998764266160686,0.9995057370050369,1.9993821636211053
4,0.02096141887299278,0.9997803175032866,0.9991213665339451,1.9989016840372318
5,0.026201773591240977,0.9996567531685321,0.9986272483109031,1.9982840014794352
6,0.03144212830948917,0.9995057370050369,0.9980234366119639,1.9975291736170009
7,0.03668248302773737,0.9993272731598941,0.9973099977623794,1.9966372709222735
8,0.04192283774598556,0.9991213665339451,0.9964870101293157,1.9956083766632609
9,0.047163192464233755,0.998888022781644,0.9955545641132444,1.9944425868948885
10,0.052403547182481955,0.9986272483109031,0.9945127621380123,1.9931400104489154
11,0.05764390190073015,0.9983390502829166,0.9933617186395917,1.9917007689225081
12,0.06288425661897834,0.9980234366119639,0.9921015600535092,1.990124996665473
13,0.06812461133722654,0.9976804159651923,0.9907324248009585,1.9884128407661508
14,0.07336496605547474,0.9973099977623794,0.9892544632735946,1.9865644610359738
15,0.07860532077372293,0.9969121921756737,0.9876678378170148,1.9845800299926886
16,0.08384567549197113,0.9964870101293157,0.9859727227129262,1.982459732842242
17,0.08908603021021932,0.9960344632993381,0.9841693041600009,1.9802037674593391
18,0.09432638492846751,0.9955545641132444,0.982257780253424,1.9778123443666684
19,0.09956673964671571,0.9950473257496685,0.9802383609631339,1.9752856867128024
20,0.10480709436496391,0.9945127621380123,0.9781112681107574,1.9726240302487699
21,0.1100474490832121,0.9939508879580634,0.9758767353452454,1.969827623303309
22,0.1152878038014603,0.9933617186395917,0.9735350081172067,1.9668967267567985
23,0.1205281585197085,0.992745270361926,0.9710863436519468,1.9638316140138727
24,0.12576851323795668,0.9921015600535092,0.9685310109212137,1.960632570974723
25,0.1310088679562049,0.9914306053914345,0.9658692906136526,1.957299896005087
26,0.13624922267445308,0.9907324248009585,0.9631014751039737,1.9538338999049323
27,0.14148957739270127,0.9900070374549963,0.9602278684208367,1.950234905875833
28,0.14672993211094948,0.9892544632735946,0.9572487862134552,1.9465032494870498
29,0.15197028682919766,0.9884747229233847,0.954164555716924,1.9426392786403088
30,0.15721064154744585,0.9876678378170148,0.9509755157162744,1.9386433535332892
31,0.16245099626569406,0.9868338301125628,0.9476820165092605,1.9345158466218233
32,0.16769135098394225,0.9859727227129262,0.9442844198678817,1.930257142580808
33,0.17293170570219044,0.985084539265195,0.9407830989986429,1.925867638263838
34,0.17817206042043865,0.9841693041600009,0.9371784385015608,1.9213477426615617
35,0.18341241513868684,0.9832270425308484,0.9334708343279176,1.916697876858766
36,0.18865276985693502,0.982257780253424,0.9296606937367679,1.911918473990192
37,0.19389312457518323,0.9812615439448862,0.9257484352502037,1.9070099791950899
38,0.19913347929343142,0.9802383609631339,0.921734488607382,1.901972849570516
39,0.2043738340116796,0.9791882594060555,0.9176192947173212,1.8968075541233766
40,0.20961418872992782,0.9781112681107574,0.9134033056104681,1.8915145737212256
41,0.214854543448176,0.9770074166527721,0.9090869843890469,1.886094401041819
42,0.2200948981664242,0.9758767353452454,0.9046708051761886,1.880547540521434
43,0.2253352528846724,0.974719255238105,0.900155253063852,1.8748745083019571
44,0.2305756076029206,0.9735350081172067,0.8955408240595394,1.8690758321767462
45,0.23581596232116878,0.9723240265034624,0.8908280250318118,1.8631520515352742
46,0.241056317039417,0.9710863436519468,0.8860173736546137,1.8571037173065605
47,0.24629667175766518,0.9698219935509839,0.881109398350409,1.8509313919013928
48,0.25153702647591336,0.9685310109212137,0.8761046382321365,1.8446356491533502
49,0.25677738119416155,0.9672134312146393,0.8710036430439917,1.838217074258631
50,0.2620177359124098,0.9658692906136526,0.8658069731010409,1.8316762637146935
51,0.267258090630658,0.964498626030041,0.8605151992276736,1.8250138252577146
52,0.27249844534890616,0.9631014751039737,0.8551289026949002,1.8182303777988738
53,0.27773880006715435,0.9616778762029683,0.8496486751565032,1.8113265513594716
54,0.28297915478540253,0.9602278684208367,0.8440751185840477,1.8043029870048843
55,0.2882195095036507,0.9587514915766122,0.8384088452007575,1.7971603367773699
56,0.29345986422189896,0.9572487862134552,0.8326504774142668,1.789899263627722
57,0.29870021894014714,0.9557197935975407,0.8268006477482513,1.782520441345792
58,0.30394057365839533,0.954164555716924,0.82085999877295,1.7750245544898742
59,0.3091809283766435,0.9525831152803891,0.8148291830345818,1.767412298314971
60,0.3144212830948917,0.9509755157162744,0.808708862983668,1.7596843786999423
61,0.3196616378131399,0.9493418011712811,0.8024997109022645,1.7518415120735455
62,0.32490199253138813,0.9476820165092605,0.7962024088301168,1.7438844253393775
63,0.3301423472496363,0.9459962073099821,0.7898176484897415,1.7358138557997236
64,0.3353827019678845,0.9442844198678817,0.7833461312104438,1.7276305510783256
65,0.3406230566861327,0.9425467011907902,0.7767885678512815,1.7193352690420718
66,0.34586341140438087,0.9407830989986429,0.7701456787229806,1.7109287777216236
67,0.3511037661226291,0.9389936617221688,0.7634181935088133,1.7024118552309822
68,0.3563441208408773,0.9371784385015608,0.7566068511844474,1.6937852896860082
69,0.3615844755591255,0.9353374791851261,0.7497123999367724,1.6850498791218986
70,0.36682483027737367,0.9334708343279176,0.742735597081717,1.6762064314096345
71,0.37206518499562186,0.9315785551903449,0.7356772089810613,1.667255764171406
72,0.37730553971387004,0.9296606937367679,0.7285380109582569,1.6581987046950246
73,0.3825458944321183,0.927717302634068,0.7213187872132618,1.6490360898473297
74,0.38778624915036647,0.9257484352502037,0.7140203307364009,1.6397687659866045
75,0.39302660386861465,0.9237541456527435,0.7066434432212599,1.6303975888740034
76,0.39826695858686284,0.921734488607382,0.6991889349766244,1.6209234235840064
77,0.403507313305111,0.9196895195764362,0.691657624837472,1.6113471444139083
78,0.4087476680233592,0.9176192947173212,0.6840503400750277,1.601669634792349
79,0.41398802274160745,0.9155238708810092,0.6763679163058935,1.5918917871869027
80,0.41922837745985564,0.9134033056104681,0.6686111974002604,1.5820145030107287
81,0.4244687321781038,0.9112576571390809,0.6607810353892135,1.5720386925282943
82,0.429709086896352,0.9090869843890469,0.6528782903711422,1.561965274760189
83,0.4349494416146002,0.9068913469697633,0.6449038304172631,1.5517951773870262
84,0.4401897963328484,0.9046708051761886,0.6368585314762667,1.5415293366524554
85,0.4454301510510966,0.9024254199871866,0.6287432772781003,1.531168697265287
86,0.4506705057693448,0.900155253063852,0.6205589592368951,1.520714212300747
87,0.455910860487593,0.8978603667478171,0.6123064763530491,1.5101668431008664
88,0.4611512152058412,0.8955408240595394,0.6039867351144776,1.499527559174017
89,0.46639156992408937,0.8931966886965714,0.59560064939704,1.4887973380936115
90,0.47163192464233755,0.8908280250318118,0.5871491403641567,1.4779771653959686
91,0.4768722793605858,0.8884348981117366,0.5786331363656235,1.4670680344773601
92,0.482112634078834,0.8860173736546137,0.570053572835639,1.4560709464902528
93,0.48735298879708217,0.8835755180486983,0.5614113921900512,1.4449869102387494
94,0.49259334351533035,0.881109398350409,0.5527075437228395,1.4338169420732485
95,0.49783369823357854,0.8786190822824871,0.5439429835018396,1.4225620657843265
96,0.5030740529518267,0.8761046382321365,0.5351186742637253,1.4112233124958617
97,0.508314407670075,0.8735661352491456,0.526235585308257,1.3998017205574027
