sample_index,theta_rad,base,harmonic,composite
201,1.0533112983678872,0.4946960281741591,-0.9998318041450507,-0.5051357759708917
202,1.0585516530861354,0.49013504203390135,-0.9994199357540334,-0.5092848937201321
203,1.0637920078043837,0.4855605961704025,-0.9987610639561567,-0.5132004677857542
204,1.069032362522632,0.48097281620368554,-0.9978553515894562,-0.5168825353857707
205,1.0742727172408801,0.47637182811994494,-0.9967030224978157,-0.5203311943778708
206,1.0795130719591282,0.4717577582680865,-0.9953043614756458,-0.5235466032075593
207,1.0847534266773764,0.4671307333562576,-0.9936597141974975,-0.5265289808412399
208,1.0899937813956246,0.46249088044836795,-0.9917694871326298,-0.5292786066842619
209,1.0952341361138729,0.4578383269606003,-0.9896341474445524,-0.5317958204839521
210,1.1004744908321211,0.45317320065791106,-0.9872542228755674,-0.5340810222176564
211,1.1057148455503691,0.44849562965052214,-0.9846303016163399,-0.5361346719658178
212,1.1109552002686174,0.4438057423904022,-0.9817630321605281,-0.5379572897701259
213,1.1161955549868656,0.43910366766774006,-0.9786531231445106,-0.5395494554767706
214,1.1214359097051139,0.4343895346074075,-0.9753013431722491,-0.5409118085648417
215,1.1266762644233619,0.4296634726654134,-0.9717085206253306,-0.5420450479599173
216,1.1319166191416101,0.4249256116253483,-0.9678755434582347,-0.5429499318328863
217,1.1371569738598584,0.42017608159482134,-0.9638033589788795,-0.5436272773840581
218,1.1423973285781066,0.41541501300188644,-0.9594929736144975,-0.544077960612611
219,1.1476376832963548,0.41064253659146105,-0.9549454526628995,-0.5443029160714385
220,1.1528780380146029,0.4058587834217358,-0.9501619200291909,-0.5443031366074551
221,1.158118392732851,0.4010638848605746,-0.9451435579480005,-0.544079673087426
222,1.1633587474510994,0.3962579725819084,-0.939891606691297,-0.5436336341093886
223,1.1685991021693476,0.39144117856211863,-0.9344073642618583,-0.5429661856997396
224,1.1738394568875958,0.3866136350764128,-0.9286921860724753,-0.5420785509960625
225,1.1790798116058439,0.38177547469519235,-0.922747484610965,-0.5409720099157727
226,1.184320166324092,0.3769268302804117,-0.9165747290910795,-0.5396478988106679
227,1.1895605210423403,0.3720678349819303,-0.9101754450893945,-0.5381076101074642
228,1.1948008757605886,0.36719862223385585,-0.9035512141682676,-0.5363525919344116
229,1.2000412304788368,0.36231932575087994,-0.8967036734849604,-0.5343843477340804
230,1.2052815851970848,0.35743007952460637,-0.8896345153870211,-0.5322044358624147
231,1.210521939915333,0.3525310178198708,-0.8823454869940244,-0.5298144691741535
232,1.2157622946335813,0.3476222751710549,-0.8748383897657788,-0.5272161145947238
233,1.2210026493518296,0.3427039863783908,-0.8671150790571003,-0.5244110926787096
234,1.2262430040700778,0.33777628650426,-0.8591774636592677,-0.5214011771550078
235,1.2314833587883258,0.33283931086948415,-0.8510275053282718,-0.5181881944587876
236,1.236723713506574,0.3278931950496083,-0.842667218299971,-0.5147740232503628
237,1.2419640682248223,0.32293807487117915,-0.8340986687922837,-0.5111605939211046
238,1.2472044229430705,0.3179740864080141,-0.8253239744945255,-0.5073498880865115
239,1.2524447776613188,0.3130013659774649,-0.8163453040440314,-0.5033439380665665
240,1.2576851323795668,0.3080200501366741,-0.8071648764901831,-0.499144826353509
241,1.262925487097815,0.3030302756788245,-0.7977849607459777,-0.4947546850671532
242,1.2681658418160633,0.2980321796293837,-0.7882078750272743,-0.4901756953978906
243,1.2734061965343115,0.29302589924234057,-0.778435986279854,-0.4854100870375134
244,1.2786465512525595,0.28801157199643623,-0.7684717095944368,-0.48046013759800055
245,1.2838869059708078,0.28298933559138806,-0.758317507609799,-0.47532817201841093
246,1.289127260689056,0.2779593279441095,-0.7479758899041418,-0.4700165619600323
247,1.2943676154073043,0.2729216871849218,-0.7374494123748554,-0.46452772518993357
248,1.2996079701255525,0.2678765516537611,-0.7267406766068383,-0.45886412495307716
249,1.3048483248438005,0.2628240598963797,-0.7158523292295239,-0.4530282693331442
250,1.3100886795620488,0.25776435066054015,-0.7047870612627729,-0.44702271060223275
251,1.315329034280297,0.25269756289220696,-0.6935476074517992,-0.44085004455959226
252,1.3205693889985453,0.2476238357317297,-0.6821367455912849,-0.4345129098595552
253,1.3258097437167935,0.2425433085100223,-0.6705572958388573,-0.428013987328835
254,1.3310500984350415,0.23745612074473718,-0.658812120018097,-0.42135599927335976
255,1.3362904531532898,0.23236241213643305,-0.6469041209112446,-0.41454170877481156
256,1.341530807871538,0.22726232256473966,-0.634836241541792,-0.4075739189770523
257,1.3467711625897862,0.2221559920845159,-0.6226114644471201,-0.40045547236260426
258,1.3520115173080345,0.21704356092200386,-0.6102328109413758,-0.393189250019372
259,1.3572518720262825,0.21192516947097814,-0.5977033403687635,-0.3857781708977853
260,1.3624922267445307,0.20680095828888978,-0.5850261493474384,-0.37822519105854857
261,1.367732581462779,0.20167106809300758,-0.5722043710041866,-0.37053330291117903
262,1.3729729361810272,0.1965356397565529,-0.5592411742000843,-0.3627055344435315
263,1.3782132908992755,0.19139481430483143,-0.5461397627473228,-0.3547449484424914
264,1.3834536456175235,0.18624873291136068,-0.5329033746173976,-0.3466546417060369
265,1.3886940003357717,0.1810975368939922,-0.5195352811408518,-0.3384377442468596
266,1.39393435505402,0.17594136771103216,-0.5060387861987813,-0.3300974184877491
267,1.3991747097722682,0.170780366957356,-0.4924172254062886,-0.3216368584489326
268,1.4044150644905165,0.16561467636052,-0.47867396528809675,-0.31305928892757673
269,1.4096554192087645,0.16044443777686976,-0.46481240244652466,-0.3043679646696549
270,1.4148957739270127,0.15526979318764358,-0.45083596272202464,-0.2955661695343811
271,1.420136128645261,0.1500908846950749,-0.4367481003465016,-0.28665721565142666
272,1.4253764833635092,0.144907854518489,-0.4225522970896076,-0.27764444257111864
