sample_index,theta_rad,base,harmonic,composite
0,-6.283185307179586,1.0,1.0,2.0
1,-6.276898978708171,0.999980241102244,0.9998221746051343,1.9998024157073784
2,-6.270612650236756,0.9999209651898044,0.9992887616642797,1.999209726854084
3,-6.26432632176534,0.9998221746051345,0.9983999508861697,1.9982221254913042
4,-6.2580399932939255,0.9996838732522202,0.9971560583770592,1.9968399316292795
5,-6.25175366482251,0.9995060665964263,0.9955575265283021,1.9950635931247285
6,-6.245467336351094,0.9992887616642797,0.9936049238590119,1.9928936855232915
7,-6.239181007879679,0.9990319670431925,0.9912989448138708,1.9903309118570633
8,-6.232894679408264,0.998735692881122,0.9886404095161466,1.9873761023972687
9,-6.226608350936848,0.9983999508861696,0.9856302634760177,1.9840302143621873
10,-6.220322022465433,0.9980247543261193,0.9822695772543019,1.9802943315804211
11,-6.214035693994018,0.9976101180279117,0.9785595460817054,1.9761696641096171
12,-6.207749365522603,0.9971560583770593,0.9745014894337466,1.971657547810806
13,-6.201463037051187,0.9966625933169987,0.9700968505614758,1.9667594438784746
14,-6.195176708579772,0.996129742348381,0.9653471959781869,1.9614769383265678
15,-6.188890380108357,0.995557526528302,0.9602542149022845,1.9558117414305864
16,-6.182604051636941,0.9949459684694694,0.9548197186565084,1.9497656871259776
17,-6.176317723165527,0.9942950923393095,0.9490456400237434,1.943340732363053
18,-6.170031394694111,0.993604923859012,0.9429340325596108,1.9365389564186228
19,-6.163745066222695,0.992875490302514,0.9364870698621339,1.9293625601646478
20,-6.157458737751281,0.9921068204954215,0.9297070447986888,1.9218138652941104
21,-6.151172409279865,0.9912989448138708,0.9225963686905411,1.9138953135044119
22,-6.144886080808449,0.9904518951833278,0.9151575704552668,1.9056094656385945
23,-6.138599752337035,0.9895657050773268,0.9073932957073301,1.8969590007846568
24,-6.132313423865619,0.9886404095161468,0.8993063058171799,1.8879467153333267
25,-6.126027095394204,0.987676045065429,0.8908994769291556,1.8785755219945846
26,-6.119740766922789,0.9866726498347302,0.8821757989385887,1.8688484487733188
27,-6.113454438451373,0.9856302634760182,0.8731383744284476,1.8587686379044657
28,-6.107168109979958,0.9845489271821041,0.8637904175658979,1.8483393447480019
29,-6.1008817815085425,0.9834286836850139,0.8541352529591789,1.8375639366441927
30,-6.094595453037128,0.9822695772543016,0.8441763144752059,1.8264458917295077
31,-6.088309124565712,0.9810716536952978,0.8339171440183192,1.814988797713617
32,-6.0820227960942965,0.9798349603473007,0.8233613902705902,1.803196350617891
33,-6.075736467622882,0.9785595460817055,0.8125128073941792,1.7910723534758848
34,-6.069450139151466,0.9772454613000718,0.8013752536961497,1.7786207149962214
35,-6.0631638106800505,0.9758927579321337,0.789952690256272,1.7658454481884056
36,-6.056877482208636,0.9745014894337464,0.7782491795182589,1.7527506689520052
37,-6.05059115373722,0.9730717107847733,0.7662688838449381,1.7393405946297114
38,-6.044304825265805,0.9716034784869154,0.7540160640379335,1.725619542524849
39,-6.03801849679439,0.9700968505614759,0.7414950778222816,1.7115919283837575
40,-6.031732168322974,0.9685518865470691,0.7287103782966204,1.6972622648436895
41,-6.025445839851559,0.9669686474972675,0.7156665123494351,1.6826351598467026
42,-6.019159511380144,0.9653471959781874,0.7023681190419461,1.6677153150201334
43,-6.012873182908729,0.9636875960660191,0.6888199279582429,1.652507524024262
44,-6.006586854437313,0.9619899133444918,0.6750267575231735,1.6370166708676654
45,-6.000300525965898,0.9602542149022846,0.6609935132887015,1.621247728190986
46,-5.994014197494483,0.9584805693303737,0.6467251861892237,1.6052057555195973
47,-5.987727869023067,0.9566690467193217,0.6322268507665361,1.5888958974858578
48,-5.981441540551652,0.954819718656509,0.6175036633650867,1.5723233820215956
49,-5.975155212080237,0.9529326582233041,0.6025608602980969,1.555493518521401
50,-5.968868883608821,0.9510079399921746,0.5874037559852837,1.5384116959774583
51,-5.9625825551374065,0.9490456400237427,0.5720377410627634,1.521083381086506
52,-5.956296226665991,0.9470458358637767,0.5564682804658752,1.5035141163296517
53,-5.950009898194575,0.9450086065401286,0.5407009114855788,1.4857095180257074
54,-5.9437235697231605,0.9429340325596107,0.5247412417991072,1.4676752743587178
55,-5.937437241251745,0.9408221959048126,0.5085949474755853,1.449417143380398
56,-5.93115091278033,0.9386731800308642,0.49226777095733737,1.4309409509882016
57,-5.9248645843089145,0.9364870698621345,0.4757655190175923,1.4122525888797268
58,-5.918578255837499,0.9342639517888784,0.45909406069527864,1.3933580124841571
59,-5.912291927366084,0.932003913663822,0.442259325207721,1.374263238871543
60,-5.9060055988946685,0.9297070447986887,0.425267299841884,1.3549743446405726
61,-5.899719270423253,0.9273734359606731,0.4081240278250114,1.3354974637856845
62,-5.893432941951838,0.9250031793688526,0.390835606175341,1.3158387855441935
63,-5.8871466134804225,0.9225963686905416,0.37340818353367283,1.2960045522242145
64,-5.880860285009008,0.920153099037593,0.3558479579766421,1.276001057014235
65,-5.874573956537592,0.9176734669626369,0.33816117481232943,1.2558346417749662
66,-5.868287628066176,0.9151575704552666,0.3203541243591383,1.235511694814405
67,-5.862001299594762,0.9126055089381663,0.30243313970862856,1.2150386486467948
68,-5.855714971123346,0.9100173832631805,0.28440459447313715,1.1944219777363176
69,-5.849428642651931,0.9073932957073311,0.266274900519025,1.1736681962263562
70,-5.843142314180516,0.9047333499687726,0.24805050568625092,1.1527838556550236
71,-5.8368559857091,0.9020376511626975,0.22973789149523627,1.131775542657934
72,-5.830569657237685,0.8993063058171801,0.2113435708416836,1.1106498766588637
73,-5.82428332876627,0.8965394218689665,0.19287408568025297,1.0894135075492195
74,-5.817997000294855,0.8937371086592116,0.174336004697935,1.0680731133571466
75,-5.811710671823439,0.8908994769291549,0.15573592097786412,1.046635397907019
76,-5.805424343352024,0.8880266388157475,0.13708044965451144,1.0251070884702589
77,-5.799138014880609,0.8851187078472186,0.11837622556098246,1.003494933408201
78,-5.792851686409193,0.8821757989385889,0.09962990086934378,0.9818056998079326
79,-5.7865653579377785,0.8791980283871317,0.08084814272478362,0.9600461711119153
80,-5.780279029466363,0.8761855138677739,0.062037630874411546,0.9382231447421854
81,-5.773992700994947,0.8731383744284487,0.043205055291629484,0.9163434297200781
82,-5.7677063725235325,0.8700567304853896,0.024357113796809018,0.8944138442821986
83,-5.761420044052117,0.8669407038183711,0.0055005096752346995,0.8724412134936058
84,-5.755133715580701,0.8637904175658982,-0.013358050706953093,0.8504323668589452
85,-5.7488473871092864,0.8606059962203393,-0.03221186028785414,0.8283941359324851
86,-5.742561058637871,0.8573875656230051,-0.05105421369520864,0.8063333519277964
87,-5.736274730166455,0.8541352529591782,-0.06987840963114335,0.7842568433280349
88,-5.72998840169504,0.850849186753086,-0.08867775325550048,0.7621714334975855
89,-5.723702073223625,0.8475294968628196,-0.1074455585668878,0.7400839382959319
90,-5.71741574475221,0.8441763144752066,-0.12617515078051417,0.7180011636946924
91,-5.711129416280794,0.8407897721006217,-0.1448598687021245,0.6959299033984971
92,-5.70484308780938,0.8373700035677549,-0.16349306709702707,0.6738769364707279
93,-5.698556759337964,0.833917144018319,-0.1820681190535045,0.6518490249648144
94,-5.692270430866548,0.830431329901712,-0.20057841833965567,0.6298529115620564
95,-5.685984102395134,0.8269126989696237,-0.21901738175291435,0.6078953172167094
96,-5.679697773923718,0.823361390270591,-0.23737845146139472,0.5859829388091963
97,-5.673411445452302,0.8197775441445051,-0.25565509733614766,0.5641224468083574
98,-5.667125116980888,0.8161613022170651,-0.27384081927363074,0.5423204829434343
99,-5.660838788509472,0.812512807394179,-0.29192914950748194,0.520583657886697
100,-5.654552460038057,0.8088322038563199,-0.3099136549087618,0.4989185489475581
101,-5.648266131566642,0.805119637052825,-0.32778793927392835,0.4773316977788966
102,-5.641979803095226,0.8013752536961505,-0.34554564559962436,0.4558296080965261
103,-5.635693474623811,0.7975992017560727,-0.3631804583435747,0.434418743412498
104,-5.629407146152396,0.7937916304538389,-0.3806861056707036,0.41310552478313534
105,-5.623120817680981,0.7899526902562745,-0.39805636168370767,0.3918963285725668
106,-5.616834489209565,0.786082532869832,-0.4152850486373247,0.3707974842325073
107,-5.6105481607381495,0.7821813112346,-0.43236603913542704,0.34981527209917296
108,-5.604261832266735,0.7782491795182581,-0.4492932583102611,0.328955921207997
109,-5.597975503795319,0.7742862931099822,-0.4660606859829531,0.3082256071270291
110,-5.5916891753239035,0.7702928086143075,-0.4826623588046157,0.28763044980969177
111,-5.585402846852489,0.7662688838449383,-0.49909237237719284,0.26717651146774546
112,-5.579116518381073,0.7622146778185098,-0.5153448833533882,0.24686979446512158
113,-5.572830189909658,0.7581303507483076,-0.5314141115148321,0.2267162392334755
114,-5.566543861438243,0.7540160640379328,-0.5472943418278414,0.20672172221009133
115,-5.560257532966827,0.7498719802749265,-0.5629799264759673,0.18689205379895923
116,-5.553971204495412,0.7456982632243444,-0.5784652868686361,0.16723297635570833
117,-5.547684876023997,0.741495077822282,-0.593744915625201,0.14775016219708093
118,-5.541398547552582,0.7372625901693618,-0.608813378533622,0.12844921163573975
119,-5.535112219081166,0.7330009675241642,-0.6236653164831715,0.10933565104099274
120,-5.528825890609751,0.728710378296622,-0.6382954473703857,0.09041493092623631
121,-5.522539562138336,0.7243909920413635,-0.6526985679776554,0.07169242406370813
122,-5.51625323366692,0.7200429794510103,-0.6668695558237728,0.053173423627237426
123,-5.509966905195505,0.7156665123494355,-0.6808033709857139,0.034863141363721595
124,-5.50368057672409,0.7112617636849715,-0.6944950578911095,0.01676670579386197
125,-5.497394248252674,0.7068289075235743,-0.7079397470807043,-0.0011108395571299834
126,-5.49110791978126,0.7023681190419483,-0.7211326569401653,-0.01876453789821697
127,-5.484821591309844,0.6978795745206193,-0.734069095400687,-0.03618952088006766
128,-5.478535262838428,0.6933634513369726,-0.7467444616077098,-0.05338101027073716
129,-5.4722489343670135,0.6888199279582413,-0.7591542475572345,-0.07033431959899317
130,-5.465962605895598,0.6842491839344517,-0.7712940396990899,-0.08704485576463827
131,-5.459676277424183,0.6796513998913329,-0.7831595205066092,-0.10350812061527626
132,-5.4533899489527675,0.6750267575231733,-0.7947464700121769,-0.1197197124890036
133,-5.447103620481352,0.6703754395856448,-0.8060507673080466,-0.13567532772240176
