sample_index,theta_rad,base,harmonic,composite
0,-6.283185307179586,1.0,1.0,2.0
1,-6.276898978708171,0.999980241102244,0.9999209651898044,1.9999012062920485
2,-6.270612650236756,0.9999209651898044,0.9996838732522202,1.9996048384420246
3,-6.26432632176534,0.9998221746051345,0.9992887616642797,1.9991109362694142
4,-6.2580399932939255,0.9996838732522202,0.998735692881122,1.9984195661333422
5,-6.25175366482251,0.9995060665964263,0.9980247543261193,1.9975308209225455
6,-6.245467336351094,0.9992887616642797,0.9971560583770593,1.9964448200413392
7,-6.239181007879679,0.9990319670431925,0.996129742348381,1.9951617093915734
8,-6.232894679408264,0.998735692881122,0.9949459684694694,1.9936816613505912
9,-6.226608350936848,0.9983999508861696,0.9936049238590119,1.9920048747451815
10,-6.220322022465433,0.9980247543261193,0.9921068204954215,1.990131574821541
11,-6.214035693994018,0.9976101180279117,0.9904518951833278,1.9880620132112394
12,-6.207749365522603,0.9971560583770593,0.988640409516147,1.9857964678932063
13,-6.201463037051187,0.9966625933169987,0.9866726498347302,1.9833352431517288
14,-6.195176708579772,0.996129742348381,0.9845489271821039,1.980678669530485
15,-6.188890380108357,0.995557526528302,0.9822695772543016,1.9778271037826036
16,-6.182604051636941,0.9949459684694694,0.9798349603473007,1.9747809288167701
17,-6.176317723165527,0.9942950923393095,0.977245461300072,1.9715405536393815
18,-6.170031394694111,0.993604923859012,0.9745014894337463,1.9681064132927584
19,-6.163745066222695,0.992875490302514,0.9716034784869151,1.964478968789429
20,-6.157458737751281,0.9921068204954215,0.9685518865470693,1.9606587070424908
21,-6.151172409279865,0.9912989448138708,0.9653471959781874,1.9566461407920581
22,-6.144886080808449,0.9904518951833278,0.9619899133444916,1.9524418085278192
23,-6.138599752337035,0.9895657050773268,0.9584805693303737,1.9480462744077005
24,-6.132313423865619,0.9886404095161468,0.954819718656509,1.943460128172656
25,-6.126027095394204,0.987676045065429,0.9510079399921748,1.9386839850576039
26,-6.119740766922789,0.9866726498347302,0.9470458358637766,1.9337184856985068
27,-6.113454438451373,0.9856302634760182,0.9429340325596103,1.9285642960356286
28,-6.107168109979958,0.9845489271821041,0.9386731800308641,1.9232221072129683
29,-6.1008817815085425,0.9834286836850139,0.9342639517888783,1.9176926354738923
30,-6.094595453037128,0.9822695772543016,0.9297070447986889,1.9119766220529906
31,-6.088309124565712,0.9810716536952978,0.9250031793688525,1.9060748330641504
32,-6.0820227960942965,0.9798349603473007,0.9201530990375926,1.8999880593848932
33,-6.075736467622882,0.9785595460817055,0.9151575704552668,1.8937171165369722
34,-6.069450139151466,0.9772454613000718,0.9100173832631804,1.8872628445632522
35,-6.0631638106800505,0.9758927579321337,0.9047333499687722,1.880626107900906
36,-6.056877482208636,0.9745014894337464,0.89930630581718,1.8738077952509262
37,-6.05059115373722,0.9730717107847733,0.8937371086592111,1.8668088194439845
38,-6.044304825265805,0.9716034784869154,0.8880266388157477,1.8596301173026633
39,-6.03801849679439,0.9700968505614759,0.8821757989385888,1.8522726495000645
40,-6.031732168322974,0.9685518865470691,0.8761855138677733,1.8447374004148425
41,-6.025445839851559,0.9669686474972675,0.8700567304853895,1.8370253779826569
42,-6.019159511380144,0.9653471959781874,0.863790417565898,1.8291376135440855
43,-6.012873182908729,0.9636875960660191,0.8573875656230054,1.8210751616890244
44,-6.006586854437313,0.9619899133444918,0.8508491867530859,1.8128391000975776
45,-6.000300525965898,0.9602542149022846,0.844176314475206,1.8044305293774907
46,-5.994014197494483,0.9584805693303737,0.8373700035677548,1.7958505728981287
47,-5.987727869023067,0.9566690467193217,0.8304313299017118,1.7871003766210336
48,-5.981441540551652,0.954819718656509,0.8233613902705903,1.7781811089270994
49,-5.975155212080237,0.9529326582233041,0.816161302217065,1.769093960440369
50,-5.968868883608821,0.9510079399921746,0.8088322038563193,1.7598401438484939
51,-5.9625825551374065,0.9490456400237427,0.8013752536961508,1.7504208937198935
52,-5.956296226665991,0.9470458358637767,0.7937916304538388,1.7408374663176156
53,-5.950009898194575,0.9450086065401286,0.7860825328698312,1.7310911394099597
54,-5.9437235697231605,0.9429340325596107,0.7782491795182579,1.7211832120778685
55,-5.937437241251745,0.9408221959048126,0.7702928086143074,1.7111150045191201
56,-5.93115091278033,0.9386731800308642,0.7622146778185102,1.7008878578493745
57,-5.9248645843089145,0.9364870698621345,0.7540160640379325,1.6905031339000671
58,-5.918578255837499,0.9342639517888784,0.7456982632243436,1.679962215013222
59,-5.912291927366084,0.932003913663822,0.7372625901693617,1.6692665038331835
60,-5.9060055988946685,0.9297070447986887,0.7287103782966218,1.6584174230953104
61,-5.899719270423253,0.9273734359606731,0.7200429794510095,1.6474164154116826
62,-5.893432941951838,0.9250031793688526,0.7112617636849713,1.6362649430538239
63,-5.8871466134804225,0.9225963686905416,0.7023681190419475,1.6249644877324891
64,-5.880860285009008,0.920153099037593,0.6933634513369731,1.613516550374566
