sample_index,theta_rad,base,harmonic,composite
0,0.0,1.0,1.0,2.0
1,0.00786381139822226,0.999969080394485,0.9998763234899837,1.9998454038844686
2,0.01572762279644452,0.9998763234899837,0.9995053245516928,1.9993816480416764
3,0.023591434194666784,0.99972173502251,0.9988870949528355,1.9986088299753455
4,0.03145524559288904,0.9995053245516928,0.9980217876143698,1.9975271121660625
5,0.0393190569911113,0.999227105460185,0.9969096165726792,1.996136722032864
6,0.04718286838933357,0.9988870949528355,0.9955508569266297,1.994437951879465
7,0.05504667978755583,0.9984853140556258,0.9939458447695233,1.992431158825149
8,0.06291049118577809,0.9980217876143698,0.9920949771059643,1.9901167647203342
9,0.07077430258400035,0.9974965442931767,0.9899987117536587,1.9874952560468353
10,0.0786381139822226,0.9969096165726792,0.9876575672301724,1.9845671838028516
11,0.08650192538044486,0.9962610407480245,0.9850721226246736,1.981333163372698
12,0.09436573677866714,0.9955508569266297,0.9822430174546936,1.9777938743813233
13,0.1022295481768894,0.9947791090257022,0.97917095150794,1.9739500605336422
14,0.11009335957511165,0.9939458447695233,0.9758566846692027,1.969802529438726
15,0.11795717097333391,0.9930511156864972,0.9723010367323934,1.9653521524188906
16,0.12582098237155617,0.9920949771059643,0.9685048871977674,1.9605998643037317
17,0.13368479376977843,0.9910774881547801,0.9644691750543766,1.9555466632091567
18,0.1415486051680007,0.9899987117536587,0.9601948985478076,1.9501936103014663
19,0.14941241656622295,0.9888587146132816,0.9556831149332629,1.9445418295465444
20,0.1572762279644452,0.9876575672301724,0.9509349402140451,1.9385925074442176
21,0.16514003936266747,0.9863953438823377,0.9459515488655108,1.9323468927478484
22,0.17300385076088973,0.9850721226246736,0.9407341735445599,1.9258062961692335
23,0.18086766215911199,0.9836879852841385,0.9352841047847349,1.9189720900688734
24,0.18873147355733427,0.9822430174546936,0.9296026906770027,1.9118457081316964
25,0.19659528495555653,0.9807373084920092,0.9236913365363012,1.9044286450283106
26,0.2044590963537788,0.97917095150794,0.9175515045539293,1.8967224560618692
27,0.21232290775200105,0.9775440433647659,0.9111847134358704,1.8887287568006363
28,0.2201867191502233,0.9758566846692027,0.9045925380271356,1.8804492226963383
29,0.22805053054844557,0.9741089797661812,0.8977766089222206,1.8718855886884018
30,0.23591434194666783,0.9723010367323934,0.8907386120617741,1.8630396487941674
31,0.2437781533448901,0.9704329673696103,0.8834802883155742,1.8539132556851845
32,0.25164196474311235,0.9685048871977674,0.8760034330519203,1.8445083202496877
33,0.25950577614133463,0.9665169154478213,0.8683098956935419,1.834826811141363
34,0.26736958753955686,0.9644691750543766,0.8604015792601394,1.824870754314516
35,0.27523339893777915,0.9623617926480835,0.852280439897666,1.8146422325457494
36,0.2830972103360014,0.9601948985478076,0.8439484863944691,1.8041433849422766
37,0.29096102173422367,0.9579686267525702,0.8354077796844105,1.7933764064369808
38,0.2988248331324459,0.9556831149332629,0.8266604323370882,1.782343547270351
39,0.3066886445306682,0.9533385044241331,0.8177086080352858,1.771047112459419
40,0.3145524559288904,0.9509349402140451,0.8085545210397791,1.7594894612538243
41,0.3224162673271127,0.9484725709375132,0.799200435641632,1.7476730065791453
42,0.33028007872533494,0.9459515488655108,0.7896486656021177,1.7356002144676284
43,0.3381438901235572,0.9433720298960537,0.7799015735804017,1.7232736034764553
44,0.34600770152177945,0.9407341735445599,0.7699615705491325,1.7106957440936923
45,0.35387151292000174,0.938038142933985,0.7598311151980788,1.6978692581320638
46,0.36173532431822397,0.9352841047847349,0.749512713325966,1.684796818110701
47,0.36959913571644626,0.9324722294043558,0.7390089172206591,1.6714811466250148
48,0.37746294711466855,0.9296026906770027,0.7283223250278466,1.6579250157048493
49,0.3853267585128908,0.9266756660526868,0.7174555801083813,1.6441312461610682
50,0.39319056991111306,0.9236913365363012,0.7064113703844368,1.6301027069207379
51,0.4010543813093353,0.9206498866764288,0.6951924276746423,1.6158423143510712
52,0.4089181927075576,0.9175515045539293,0.6838015270183585,1.601353031572288
53,0.4167820041057798,0.9143963817703086,0.6722414859892639,1.5866378677595725
