t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(78.24429495415067),np.float64(-22.139220723547258),np.float64(-25.776835371752494),np.float64(12.727151958548982),np.float64(4.440892098500626e-16)
1,np.float64(78.24429495415077),np.float64(-22.139220723547165),np.float64(-25.77683537175262),np.float64(18.318630475107337),np.float64(4.440892098500626e-16)
2,np.float64(78.24429495415086),np.float64(-22.13922072354711),np.float64(-25.776835371752696),np.float64(29.386990445854185),np.float64(1.7763568394002505e-15)
3,np.float64(78.24429495415077),np.float64(-22.13922072354701),np.float64(-25.77683537175271),np.float64(31.237850455828763),np.float64(1.7763568394002505e-15)
4,np.float64(78.24429495415083),np.float64(-22.13922072354695),np.float64(-25.776835371752778),np.float64(31.667845854605144),np.float64(8.881784197001252e-16)
5,np.float64(78.2442949541509),np.float64(-22.13922072354697),np.float64(-25.776835371752778),np.float64(32.097786023990054),np.float64(1.7763568394002505e-15)
6,np.float64(78.24429495415099),np.float64(-22.139220723546863),np.float64(-25.776835371752874),np.float64(32.64972978154159),np.float64(1.7763568394002505e-15)
7,np.float64(78.244294954151),np.float64(-22.139220723546867),np.float64(-25.776835371752856),np.float64(33.45221519687217),np.float64(8.881784197001252e-16)
8,np.float64(78.24429495415093),np.float64(-22.139220723547094),np.float64(-25.776835371752554),np.float64(34.28435417432647),np.float64(1.7763568394002505e-15)
9,np.float64(78.24429495415106),np.float64(-22.139220723547165),np.float64(-25.776835371752615),np.float64(34.67842597029128),np.float64(1.7763568394002505e-15)
10,np.float64(78.24429495415092),np.float64(-22.139220723546867),np.float64(-25.776835371752753),np.float64(34.716444773140665),np.float64(8.881784197001252e-16)
11,np.float64(78.24429495415082),np.float64(-22.13922072354684),np.float64(-25.776835371752895),np.float64(34.71760043380992),np.float64(6.938893903907228e-18)
12,np.float64(78.24429495415075),np.float64(-22.139220723546824),np.float64(-25.77683537175286),np.float64(34.71764103869742),np.float64(1.7763568394002505e-15)
13,np.float64(78.24429495415075),np.float64(-22.139220723546853),np.float64(-25.776835371752888),np.float64(34.71764452833956),np.float64(1.3877787807814457e-17)
14,np.float64(78.244294954151),np.float64(-22.139220723546945),np.float64(-25.77683537175307),np.float64(34.717645009146565),np.float64(1.7763568394002505e-15)
15,np.float64(78.24429495415114),np.float64(-22.139220723546977),np.float64(-25.776835371753123),np.float64(34.71764509579303),np.float64(1.7763568394002505e-15)
16,np.float64(78.24429495415123),np.float64(-22.13922072354697),np.float64(-25.77683537175311),np.float64(34.717645126629456),np.float64(1.7763568394002505e-15)
17,np.float64(78.24429495415131),np.float64(-22.139220723546778),np.float64(-25.776835371753293),np.float64(34.717645148083044),np.float64(1.7763568394002505e-15)
18,np.float64(78.24429495415154),np.float64(-22.139220723547233),np.float64(-25.776835371753066),np.float64(34.717645165999784),np.float64(1.7763568394002505e-15)
19,np.float64(78.24429495415148),np.float64(-22.139220723547332),np.float64(-25.776835371753016),np.float64(34.7176451807939),np.float64(1.7763568394002505e-15)
20,np.float64(78.2442949541514),np.float64(-22.139220723547375),np.float64(-25.776835371753),np.float64(34.71764519240673),np.float64(1.7763568394002505e-15)
21,np.float64(78.24429495415137),np.float64(-22.13922072354737),np.float64(-25.776835371752934),np.float64(34.71764520097113),np.float64(1.7763568394002505e-15)
22,np.float64(78.24429495415133),np.float64(-22.139220723547375),np.float64(-25.776835371752917),np.float64(34.717645206845354),np.float64(1.7763568394002505e-15)
23,np.float64(78.24429495415148),np.float64(-22.139220723547425),np.float64(-25.776835371752984),np.float64(34.71764521054678),np.float64(1.7763568394002505e-15)
24,np.float64(78.24429495415123),np.float64(-22.13922072354731),np.float64(-25.776835371752846),np.float64(34.717645212671385),np.float64(1.7763568394002505e-15)
25,np.float64(78.24429495415136),np.float64(-22.139220723547407),np.float64(-25.776835371752977),np.float64(34.71764521382247),np.float64(1.7763568394002505e-15)
26,np.float64(78.24429495415131),np.float64(-22.139220723547428),np.float64(-25.77683537175301),np.float64(34.71764521455317),np.float64(1.7763568394002505e-15)
27,np.float64(78.2442949541512),np.float64(-22.13922072354756),np.float64(-25.77683537175283),np.float64(34.71764521532865),np.float64(1.7763568394002505e-15)
28,np.float64(78.2442949541511),np.float64(-22.139220723547613),np.float64(-25.77683537175281),np.float64(34.71764521650498),np.float64(1.7763568394002505e-15)
29,np.float64(78.24429495415097),np.float64(-22.139220723547687),np.float64(-25.776835371752682),np.float64(34.71764521832249),np.float64(1.7763568394002505e-15)
30,np.float64(78.24429495415082),np.float64(-22.13922072354761),np.float64(-25.776835371752664),np.float64(34.7176452209107),np.float64(1.7763568394002505e-15)
31,np.float64(78.24429495415072),np.float64(-22.139220723547766),np.float64(-25.776835371752465),np.float64(34.7176452243016),np.float64(1.7763568394002505e-15)
32,np.float64(78.24429495415059),np.float64(-22.13922072354767),np.float64(-25.776835371752426),np.float64(34.71764522844879),np.float64(1.7763568394002505e-15)
33,np.float64(78.24429495415026),np.float64(-22.13922072354762),np.float64(-25.7768353717523),np.float64(34.717645233250444),np.float64(1.7763568394002505e-15)
34,np.float64(78.24429495415018),np.float64(-22.13922072354737),np.float64(-25.776835371752384),np.float64(34.71764523857485),np.float64(1.7763568394002505e-15)
35,np.float64(78.2442949541502),np.float64(-22.13922072354736),np.float64(-25.77683537175241),np.float64(34.717645244284896),np.float64(1.7763568394002505e-15)
36,np.float64(78.24429495415013),np.float64(-22.139220723547268),np.float64(-25.776835371752302),np.float64(34.71764525026114),np.float64(1.7763568394002505e-15)
37,np.float64(78.24429495415012),np.float64(-22.139220723547233),np.float64(-25.77683537175229),np.float64(34.71764525642023),np.float64(1.7763568394002505e-15)
38,np.float64(78.24429495415023),np.float64(-22.139220723547268),np.float64(-25.776835371752334),np.float64(34.71764526272633),np.float64(8.881784197001252e-16)
39,np.float64(78.24429495415019),np.float64(-22.13922072354728),np.float64(-25.776835371752306),np.float64(34.71764526919455),np.float64(1.3877787807814457e-17)
