edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
1,0,2,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
2,0,3,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
3,0,4,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
4,0,5,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
5,0,6,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
6,0,7,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
7,0,8,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
8,0,9,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
9,0,10,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
10,0,11,0.0,0.20027877671133,0.0,0.20027877671133
11,1,2,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
12,1,3,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
13,1,4,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
14,1,5,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
15,1,6,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
16,1,7,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
17,1,8,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
18,1,9,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
19,1,10,0.0,0.20027877671133,0.0,0.20027877671133
20,1,11,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
21,2,3,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
22,2,4,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
23,2,5,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
24,2,6,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
25,2,7,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
26,2,8,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
27,2,9,0.0,0.20027877671133,0.0,0.20027877671133
28,2,10,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
29,2,11,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
30,3,4,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
31,3,5,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
32,3,6,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
33,3,7,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
34,3,8,0.0,0.20027877671133,0.0,0.20027877671133
35,3,9,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
36,3,10,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
37,3,11,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
38,4,5,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
39,4,6,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
40,4,7,0.0,0.20027877671133,0.0,0.20027877671133
41,4,8,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
42,4,9,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
43,4,10,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
44,4,11,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
45,5,6,0.0,0.20027877671133,0.0,0.20027877671133
46,5,7,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
47,5,8,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
48,5,9,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
49,5,10,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
50,5,11,81.81818181818181,0.028502641717244353,0.198240227542558,0.20027877671132996
51,6,7,16.363636363636363,0.19216607901862795,0.056425051843956776,0.20027877671133
52,6,8,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
53,6,9,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
54,6,10,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
55,6,11,98.18181818181819,-0.028502641717244332,0.198240227542558,0.20027877671132996
56,7,8,32.72727272727273,0.16848522845951364,0.10827888156022053,0.20027877671132996
57,7,9,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
58,7,10,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
59,7,11,114.54545454545455,-0.08319881063153903,0.18217998328708918,0.20027877671133001
60,8,9,49.09090909090909,0.1311547067108454,0.15136060025177916,0.20027877671132996
61,8,10,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
62,8,11,130.9090909090909,-0.13115470671084542,0.15136060025177916,0.20027877671133
63,9,10,65.45454545454545,0.08319881063153906,0.18217998328708915,0.20027877671133001
64,9,11,147.27272727272728,-0.16848522845951366,0.10827888156022052,0.20027877671133
65,10,11,163.63636363636363,-0.19216607901862792,0.05642505184395685,0.20027877671132996
