step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.977714852825779e-32,1.8802526905331036e-32,0.9999999999999998,2.7755575615628914e-17
25,1.1841096589965876e-28,4.4727860836598123e-29,1.0000000000000002,9.803557536745e-16
50,3.492839267437746e-28,1.3193645325970053e-28,1.0,2.028557854709105e-15
75,5.596218768883155e-28,2.113882716891917e-28,0.9999999999999996,2.559313919952179e-15
100,7.7525345320872235e-28,2.928396732917144e-28,1.0000000000000007,2.798464417624507e-15
125,1.0836731751508399e-27,4.093403225135073e-28,1.0,3.1536286778068943e-15
150,1.550885491893158e-27,5.858223512312154e-28,1.0,3.5294222617696363e-15
200,3.1981965623932777e-27,1.2080679325936573e-27,1.0000000000000002,5.166994888378855e-15
300,1.0739542157963826e-26,4.056691400501505e-27,1.0,8.33941857893313e-15
500,1.2552995521546087e-25,4.7416945931005113e-26,0.9999999999999998,2.7993683704318107e-14
750,1.5294757046722497e-23,5.777351443068303e-24,0.9999999999999998,3.416827798123871e-13
1000,2.3927390835853868e-21,9.038191685693435e-22,0.9999999999999998,4.284166808291641e-12
1500,5.918254566336643e-17,2.2355266222812618e-17,1.0,6.738030343768255e-10
2000,1.4638682772902326e-12,5.529529811052011e-13,0.9999999999988801,1.059710205173375e-07
3000,0.0008953402411633604,0.00033820054928107606,0.9993155459882356,0.0026204945487213202
4000,2.5191746971610685,0.951578212555061,0.453288166487851,0.09697306497193278
5000,2.6222619028071836,0.9905177664480457,0.4081803895263774,0.10802216357194647
7500,2.5755975471663772,0.9728910475939933,0.1536503920292672,0.12874677521617706
10000,2.5706652268787678,0.9710279419790558,0.07153877868710481,0.15706966751395404
15000,2.5562701917319637,0.9655904461871905,0.06715747883214575,0.17793942299608617
20000,2.586765036596736,0.9771093892759879,0.06789583171091515,0.18275966407904146
25000,2.5687335700983596,0.970298289323025,0.07028019507768009,0.18495204217355854
30000,2.557284178607291,0.9659734636156927,0.07154660853445205,0.1860651446701724
35000,2.5544018648775504,0.9648847154028866,0.07206536504804859,0.18663170017147007
40000,2.557000297158121,0.9658662319077861,0.07224295148476059,0.18694700199395844
