class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.9936976266643903,0.0063023733356095705,-0.07913692833278385,0.9747035586891414,1-2
1,1,0.8380291516037811,0.16197084839621886,0.3684240663502154,0.13184336793999807,1-3
2,1,0.13215163761785315,0.8678483623821468,-0.3386555511028466,0.6184274409309651,1-4
3,1,0.7919494181631841,0.20805058183681588,0.4059132139191557,0.1507632336572983,1-5
4,1,0.31401996541960225,0.6859800345803977,-0.46412436559339787,0.6893429146883683,1-6
5,1,0.4033478438637187,0.5966521561362812,-0.4905694249687886,0.7190397688001099,1-7
6,1,0.10030126955694385,0.8996987304430561,0.3004012731035092,0.397423896019869,1-8
7,1,0.0012141292514386331,0.9987858707485614,0.03482319832524627,0.48890645091512036,1-9
8,1,0.925288957859103,0.07471104214089686,0.2629245182996785,0.0881261599502178,1-10
9,1,0.2117787726744194,0.7882212273255806,-0.4085688731645327,0.6522202475461398,2-3
10,1,0.09170386894755728,0.9082961310524427,-0.28860746589027547,0.5979302590170879,2-4
11,1,0.7914255437903361,0.20857445620966378,0.4062894933744987,0.1509685449267306,2-5
12,1,0.13709357429092514,0.8629064257090749,0.34394610941114556,0.3792680820842482,2-6
13,1,0.9793940937985768,0.020605906201423132,0.1420609123969056,0.04585100830477111,2-7
14,1,0.367490163638852,0.6325098363611479,-0.4821215025981954,0.7073107728970913,2-8
15,1,0.00870012777601488,0.9912998722239851,0.09286783917318144,0.47026659149501215,2-9
16,1,0.9187162284189404,0.08128377158105968,0.27327041563004545,0.09202783795361741,2-10
17,1,0.042729317084002946,0.9572706829159972,0.20224619290740106,0.43372410739573525,3-4
18,1,0.12642146586094252,0.8735785341390574,-0.3323237560429785,0.6157091365653177,3-5
19,1,0.8850182614210454,0.11498173857895448,0.3189999034048685,0.11011897587388601,3-6
20,1,0.1155901424067472,0.8844098575932527,-0.319732796855648,0.6104221713960984,3-7
21,1,0.5473006335306879,0.45269936646931197,-0.49775762180763794,0.7650788076152599,3-8
22,1,0.8248329246934218,0.17516707530657813,0.3801099459828928,0.13745440809536605,3-9
23,1,0.9082993307249688,0.09170066927503116,0.2886029392254045,0.09792849451771538,3-10
24,1,0.811108214748478,0.18889178525152195,0.3914226343940969,0.1431161912016252,4-5
25,1,0.10106935313343497,0.898930646866565,-0.3014205351176724,0.6029823512442344,4-6
26,1,0.7806154413171729,0.21938455868282708,0.41382964380813547,0.15516398809141385,4-7
27,1,0.9014553286155583,0.09854467138444163,0.29804969237725115,0.10164179024211577,4-8
28,1,0.9898337081776303,0.010166291822369737,0.10031419806264791,0.03214918979079274,4-9
29,1,0.6493331303583266,0.35066686964167326,-0.47717880943875013,0.7982708701569888,4-10
30,1,0.3186629578460708,0.6813370421539292,-0.4659580207946463,0.6909319116804434,5-6
31,1,0.9212843756647973,0.07871562433520282,-0.2692944017626843,0.909478821760417,5-7
32,1,0.5064833850688337,0.49351661493116616,0.4999579639510197,0.24793621660079632,5-8
33,1,0.09023188940257877,0.9097681105974211,-0.286513691710221,0.5971155704733871,5-9
34,1,0.14243274945479756,0.8575672505452026,-0.34949343532825394,0.623182713617669,5-10
35,1,0.7666766807021499,0.2333233192978502,0.42294627078351654,0.16046580775287994,6-7
36,1,0.999999829474853,1.7052514695070716e-07,-0.00041294687051953956,0.9998685549137019,6-8
37,1,0.97745347752365,0.022546522476349994,0.14845260792782808,0.04797727133472127,6-9
38,1,5.900188280963092e-06,0.999994099811719,-0.002429023151133258,0.5007731851240692,6-10
39,1,0.4424338351960805,0.5575661648039195,0.496675081587317,0.26836460464991835,7-8
40,1,0.07084855425098661,0.9291514457490134,-0.25657169877352337,0.5857595490185202,7-9
41,1,0.019809032799787237,0.9801909672002128,-0.1393435862152406,0.5449496296664625,7-10
42,1,0.617653036823346,0.382346963176654,-0.485960659854524,0.7878046262456421,8-9
43,1,0.01688251809486136,0.9831174819051387,-0.12883127988822451,0.5414761438745466,8-10
44,1,0.9192321521009448,0.08076784789905522,0.27247826086645943,0.09172692369280573,9-10
