step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,0.9999999999999998,1.0,0.0,0.0,1.1745661278896405e-15,0.49999999999999994,0.49999999999999983,-5.603156827405087e-16,0.013108565115175398,0.02334305280246958,10
1,0.9999999999999998,1.0000000000000004,0.0,0.0,1.1511023274232108e-15,0.5,0.49999999999999983,-5.637851296924623e-16,0.013108565115178508,0.023343052802469656,10
2,0.9999999999999998,1.0,0.0,0.0,1.1227775595691517e-15,0.5,0.4999999999999998,-5.611830444784971e-16,0.013108565115180909,0.023343052802469875,10
3,0.9999999999999998,1.0,0.0,0.0,1.1527412436374432e-15,0.49999999999999994,0.4999999999999998,-5.672545766444159e-16,0.013108565115182765,0.023343052802470118,10
4,0.9999999999999998,0.9999999999999998,0.0,0.0,1.1248787235410078e-15,0.49999999999999983,0.4999999999999997,-5.559788740505667e-16,0.01310856511518418,0.023343052802470267,10
5,1.0,1.0,0.0,0.0,1.143077171536994e-15,0.5,0.49999999999999983,-5.559788740505667e-16,0.01310856511518526,0.023343052802470263,10
6,0.9999999999999998,1.0,0.0,0.0,1.1433994438393812e-15,0.5000000000000001,0.49999999999999983,-5.559788740505667e-16,0.013108565115186058,0.023343052802470073,10
7,1.0,1.0000000000000002,0.0,0.0,1.1894483386313949e-15,0.5,0.4999999999999999,-5.672545766444159e-16,0.013108565115186646,0.023343052802469746,10
8,1.0,1.0000000000000004,0.0,0.0,1.1695578935288858e-15,0.5000000000000001,0.49999999999999983,-5.828670879282072e-16,0.013108565115187088,0.023343052802469327,10
9,0.9999999999999998,1.0000000000000002,0.0,0.0,1.169417732277002e-15,0.49999999999999994,0.4999999999999998,-5.73976630113826e-16,0.013108565115187449,0.0233430528024689,10
10,0.9999999999999998,1.0,0.0,0.0,1.1506807007791676e-15,0.5000000000000001,0.4999999999999999,-5.724587470723463e-16,0.013108565115187792,0.02334305280246854,10
11,0.9999999999999999,1.0,0.0,0.0,1.2054691013254406e-15,0.5000000000000001,0.49999999999999983,-5.898059818321144e-16,0.013108565115188167,0.023343052802468282,10
12,0.9999999999999998,1.0,0.0,0.0,1.1890749445644917e-15,0.5000000000000001,0.4999999999999998,-5.850354922731782e-16,0.013108565115188608,0.02334305280246815,10
13,0.9999999999999998,1.0,0.0,0.0,1.1860865246500774e-15,0.5,0.49999999999999983,-5.833007687972014e-16,0.013108565115189125,0.02334305280246816,10
14,1.0,1.0000000000000004,0.0,0.0,1.1976112148101986e-15,0.5000000000000001,0.4999999999999998,-5.707240235963695e-16,0.013108565115189716,0.023343052802468282,10
15,0.9999999999999998,1.0000000000000004,0.0,0.0,1.1772780553203361e-15,0.5,0.49999999999999983,-5.672545766444159e-16,0.013108565115190374,0.023343052802468463,10
16,0.9999999999999998,1.0000000000000002,0.0,0.0,1.2164490593384343e-15,0.5,0.4999999999999998,-5.958775139980332e-16,0.013108565115191081,0.02334305280246864,10
17,0.9999999999999998,1.0000000000000004,0.0,0.0,1.2088843116158885e-15,0.5,0.49999999999999983,-5.880712583561376e-16,0.01310856511519186,0.02334305280246874,10
18,0.9999999999999999,1.0000000000000002,0.0,0.0,1.196378633809043e-15,0.49999999999999994,0.49999999999999983,-5.93275428784068e-16,0.01310856511519273,0.023343052802468692,10
19,1.0,1.0,0.0,0.0,1.2125496713201288e-15,0.5,0.49999999999999983,-5.915407053080912e-16,0.013108565115193722,0.023343052802468504,10
20,0.9999999999999998,0.9999999999999999,0.0,0.0,1.1898415953014943e-15,0.5,0.4999999999999997,-5.887217796596289e-16,0.013108565115194874,0.023343052802468168,10
21,0.9999999999999998,1.0,0.0,0.0,1.1701057191547406e-15,0.5000000000000001,0.4999999999999999,-5.84601811404184e-16,0.013108565115196216,0.02334305280246776,10
22,0.9999999999999999,1.0000000000000002,0.0,0.0,1.2242373146936633e-15,0.5000000000000001,0.4999999999999998,-5.828670879282072e-16,0.013108565115197812,0.023343052802467328,10
23,0.9999999999999998,1.0000000000000002,0.0,0.0,1.1585981173971965e-15,0.5,0.4999999999999998,-5.733261088103347e-16,0.013108565115199717,0.023343052802466926,10
24,0.9999999999999998,1.0,0.0,0.0,1.224881067667889e-15,0.5,0.4999999999999998,-5.789639601072594e-16,0.013108565115201998,0.023343052802466586,10
