step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11
11,0.21868730182263518,0.21025368576547676,0.20291103573819552,0.18557819303503942,0.17163471639065347,0.15510679073260625,0.1245669646805315,0.11250972596623221,0.11178034166510717,0.10358443603354514,1.6941038608669548e-09
12,0.2186873018226352,0.21025368576547657,0.20291103573819552,0.18557819303503933,0.1716347163906536,0.15510679073260614,0.12456696468053177,0.1125097259662321,0.1117803416651071,0.10358443603354506,1.3656284214880245e-09
13,0.2186873018226353,0.21025368576547646,0.20291103573819552,0.18557819303503928,0.1716347163906538,0.1551067907326061,0.12456696468053222,0.11250972596623207,0.11178034166510709,0.1035844360335449,9.101517898908225e-10
14,0.21868730182263535,0.21025368576547626,0.2029110357381955,0.18557819303503917,0.17163471639065403,0.15510679073260608,0.12456696468053258,0.11250972596623213,0.11178034166510717,0.10358443603354485,1.4046526709632225e-09
15,0.2186873018226354,0.21025368576547612,0.20291103573819555,0.1855781930350391,0.17163471639065425,0.15510679073260608,0.12456696468053305,0.1125097259662321,0.1117803416651073,0.10358443603354475,1.8492176058849924e-09
16,0.21868730182263552,0.21025368576547598,0.20291103573819558,0.18557819303503895,0.17163471639065442,0.1551067907326061,0.12456696468053349,0.11250972596623203,0.11178034166510746,0.10358443603354474,1.2389290235312725e-09
17,0.21868730182263568,0.21025368576547576,0.20291103573819558,0.18557819303503884,0.17163471639065456,0.15510679073260605,0.12456696468053398,0.1125097259662318,0.11178034166510763,0.10358443603354471,2.1842154541171917e-09
18,0.21868730182263585,0.21025368576547554,0.2029110357381956,0.18557819303503878,0.1716347163906547,0.15510679073260597,0.12456696468053444,0.11250972596623146,0.1117803416651077,0.10358443603354454,2.452876126068216e-09
19,0.21868730182263604,0.21025368576547526,0.20291103573819566,0.18557819303503875,0.17163471639065486,0.15510679073260575,0.12456696468053506,0.11250972596623106,0.11178034166510764,0.10358443603354436,1.1822200847097052e-09
20,0.2186873018226363,0.21025368576547496,0.20291103573819552,0.18557819303503875,0.17163471639065506,0.15510679073260544,0.12456696468053574,0.11250972596623054,0.11178034166510757,0.10358443603354407,1.217220234658007e-09
21,0.2186873018226366,0.21025368576547449,0.20291103573819544,0.18557819303503875,0.17163471639065528,0.15510679073260505,0.1245669646805365,0.11250972596622992,0.11178034166510742,0.10358443603354373,1.896862032830944e-09
22,0.21868730182263693,0.21025368576547399,0.20291103573819544,0.18557819303503875,0.17163471639065564,0.15510679073260467,0.12456696468053743,0.11250972596622917,0.11178034166510735,0.1035844360335434,1.5273612293226655e-09
23,0.21868730182263732,0.21025368576547335,0.20291103573819536,0.1855781930350387,0.171634716390656,0.15510679073260436,0.12456696468053848,0.11250972596622841,0.11178034166510731,0.10358443603354306,1.230662386937018e-09
24,0.21868730182263774,0.2102536857654726,0.20291103573819533,0.18557819303503864,0.17163471639065653,0.15510679073260408,0.12456696468053974,0.11250972596622753,0.11178034166510738,0.10358443603354271,2.0871974218235925e-09
25,0.21868730182263818,0.2102536857654717,0.2029110357381953,0.18557819303503859,0.17163471639065708,0.1551067907326038,0.12456696468054124,0.11250972596622658,0.11178034166510747,0.10358443603354235,1.0709251952969352e-09
26,0.21868730182263862,0.21025368576547068,0.20291103573819524,0.18557819303503859,0.1716347163906579,0.15510679073260358,0.1245669646805431,0.11250972596622558,0.11178034166510764,0.10358443603354198,2.0215066067675804e-09
27,0.21868730182263918,0.21025368576546946,0.20291103573819508,0.18557819303503856,0.17163471639065875,0.1551067907326034,0.12456696468054529,0.11250972596622442,0.11178034166510777,0.1035844360335415,1.2967155319953108e-09
28,0.21868730182263973,0.21025368576546807,0.20291103573819497,0.1855781930350386,0.17163471639065983,0.15510679073260317,0.1245669646805479,0.11250972596622305,0.11178034166510795,0.103584436033541,2.115038673086549e-09
29,0.21868730182264046,0.2102536857654664,0.20291103573819477,0.18557819303503872,0.1716347163906611,0.1551067907326029,0.12456696468055095,0.11250972596622137,0.11178034166510809,0.10358443603354046,1.1807136145441205e-09
30,0.21868730182264123,0.21025368576546435,0.20291103573819458,0.18557819303503892,0.17163471639066255,0.15510679073260267,0.12456696468055448,0.11250972596621932,0.11178034166510824,0.10358443603353995,1.5453790929924526e-09
31,0.2186873018226422,0.21025368576546186,0.20291103573819427,0.1855781930350391,0.17163471639066422,0.15510679073260245,0.12456696468055861,0.11250972596621675,0.1117803416651084,0.10358443603353935,2.1593283787429895e-09
32,0.2186873018226433,0.21025368576545891,0.20291103573819402,0.1855781930350395,0.17163471639066621,0.1551067907326022,0.12456696468056348,0.11250972596621368,0.11178034166510843,0.10358443603353876,1.4809612088506098e-09
33,0.21868730182264456,0.2102536857654553,0.20291103573819366,0.18557819303503995,0.17163471639066868,0.155106790732602,0.12456696468056923,0.11250972596621016,0.11178034166510847,0.10358443603353806,1.7377870893317424e-09
34,0.21868730182264598,0.21025368576545106,0.20291103573819316,0.1855781930350406,0.17163471639067163,0.15510679073260178,0.12456696468057607,0.11250972596620601,0.11178034166510843,0.10358443603353729,1.1776159543145752e-09
35,0.2186873018226476,0.21025368576544598,0.2029110357381925,0.1855781930350414,0.17163471639067518,0.15510679073260172,0.12456696468058412,0.11250972596620114,0.11178034166510835,0.10358443603353643,2.3505671429349424e-09
36,0.21868730182264945,0.2102536857654398,0.20291103573819178,0.18557819303504242,0.17163471639067954,0.15510679073260178,0.12456696468059367,0.1125097259661955,0.11178034166510832,0.10358443603353551,2.0813843321567413e-09
37,0.21868730182265148,0.21025368576543252,0.2029110357381909,0.1855781930350437,0.17163471639068473,0.15510679073260214,0.12456696468060495,0.11250972596618887,0.11178034166510832,0.10358443603353469,1.042550833243266e-09
38,0.21868730182265392,0.21025368576542366,0.2029110357381898,0.18557819303504525,0.17163471639069092,0.15510679073260275,0.12456696468061831,0.11250972596618114,0.11178034166510832,0.10358443603353387,2.1510476042609773e-09
39,0.21868730182265664,0.2102536857654132,0.20291103573818847,0.1855781930350472,0.1716347163906984,0.1551067907326038,0.12456696468063405,0.11250972596617204,0.11178034166510839,0.10358443603353311,2.2124990081649076e-09
40,0.21868730182265977,0.2102536857654008,0.20291103573818695,0.18557819303504966,0.17163471639070738,0.15510679073260525,0.12456696468065276,0.11250972596616135,0.11178034166510839,0.10358443603353243,1.0700520522033497e-09
41,0.21868730182266338,0.21025368576538586,0.20291103573818486,0.18557819303505269,0.17163471639071806,0.1551067907326072,0.12456696468067494,0.1125097259661488,0.11178034166510833,0.10358443603353176,1.9842809333346458e-09
42,0.21868730182266755,0.21025368576536807,0.2029110357381825,0.1855781930350565,0.17163471639073086,0.1551067907326098,0.12456696468070111,0.11250972596613402,0.1117803416651081,0.1035844360335312,1.837604190469143e-09
43,0.2186873018226723,0.21025368576534678,0.2029110357381796,0.18557819303506118,0.17163471639074618,0.15510679073261327,0.12456696468073208,0.11250972596611657,0.11178034166510771,0.10358443603353074,2.0565402686956513e-09
44,0.2186873018226778,0.2102536857653214,0.20291103573817598,0.18557819303506695,0.17163471639076447,0.1551067907326177,0.1245669646807687,0.11250972596609596,0.11178034166510716,0.1035844360335306,8.455033843462075e-10
45,0.21868730182268414,0.21025368576529108,0.20291103573817168,0.18557819303507397,0.17163471639078637,0.15510679073262346,0.12456696468081198,0.11250972596607167,0.11178034166510642,0.10358443603353071,1.2851300319219083e-09
46,0.21868730182269147,0.21025368576525494,0.20291103573816655,0.18557819303508252,0.17163471639081257,0.15510679073263087,0.12456696468086313,0.11250972596604304,0.11178034166510548,0.10358443603353137,1.8349542298076867e-09
47,0.2186873018226999,0.21025368576521164,0.2029110357381603,0.18557819303509293,0.17163471639084393,0.15510679073264025,0.12456696468092364,0.11250972596600932,0.1117803416651042,0.10358443603353257,2.119612749369264e-09
48,0.21868730182270962,0.21025368576516013,0.20291103573815267,0.18557819303510562,0.1716347163908815,0.15510679073265213,0.12456696468099529,0.11250972596596967,0.11178034166510252,0.1035844360335345,1.8747669061049684e-09
49,0.21868730182272075,0.21025368576509862,0.20291103573814356,0.18557819303512096,0.17163471639092645,0.155106790732667,0.1245669646810801,0.11250972596592296,0.11178034166510034,0.10358443603353736,1.673572276119802e-09
50,0.21868730182273358,0.21025368576502532,0.20291103573813243,0.18557819303513956,0.17163471639098019,0.1551067907326856,0.1245669646811805,0.11250972596586804,0.1117803416650975,0.10358443603354137,2.2832767461161465e-09
51,0.21868730182274831,0.21025368576493786,0.20291103573811914,0.18557819303516204,0.17163471639104444,0.1551067907327088,0.12456696468129937,0.11250972596580336,0.11178034166509397,0.10358443603354696,2.3524964370438304e-09
52,0.21868730182276536,0.21025368576483364,0.2029110357381031,0.1855781930351892,0.1716347163911213,0.15510679073273764,0.12456696468144003,0.11250972596572702,0.11178034166508949,0.10358443603355447,9.317017705535323e-10
53,0.21868730182278504,0.21025368576470943,0.20291103573808392,0.18557819303522188,0.17163471639121314,0.15510679073277334,0.12456696468160651,0.112509725965637,0.11178034166508387,0.10358443603356443,2.491157465235397e-09
54,0.21868730182280782,0.21025368576456144,0.20291103573806085,0.1855781930352613,0.17163471639132286,0.15510679073281736,0.12456696468180353,0.11250972596553079,0.11178034166507676,0.10358443603357739,2.4964770486499063e-09
55,0.21868730182283405,0.21025368576438502,0.20291103573803312,0.18557819303530873,0.17163471639145395,0.15510679073287145,0.1245669646820368,0.11250972596540547,0.11178034166506776,0.10358443603359398,8.682765379014232e-10
56,0.21868730182286433,0.21025368576417489,0.20291103573799982,0.1855781930353658,0.17163471639161063,0.15510679073293782,0.12456696468231299,0.11250972596525766,0.11178034166505632,0.10358443603361513,1.0914932445677866e-09
57,0.2186873018228993,0.21025368576392459,0.2029110357379598,0.18557819303543438,0.17163471639179773,0.15510679073301897,0.1245669646826399,0.11250972596508321,0.1117803416650419,0.10358443603364174,1.0114387236401878e-09
58,0.2186873018229398,0.21025368576362652,0.20291103573791186,0.18557819303551668,0.17163471639202127,0.15510679073311834,0.12456696468302694,0.11250972596487732,0.11178034166502383,0.10358443603367513,1.2651841749724473e-09
59,0.2186873018229865,0.2102536857632715,0.20291103573785452,0.18557819303561537,0.17163471639228828,0.15510679073323955,0.12456696468348513,0.11250972596463425,0.11178034166500132,0.10358443603371696,5.852684603543849e-10
60,0.21868730182304047,0.21025368576284875,0.2029110357377858,0.18557819303573347,0.17163471639260708,0.15510679073338735,0.1245669646840275,0.11250972596434719,0.11178034166497332,0.10358443603376902,1.6364141909408664e-09
61,0.21868730182310298,0.2102536857623454,0.20291103573770358,0.185578193035875,0.17163471639298786,0.1551067907335674,0.12456696468466968,0.11250972596400824,0.11178034166493844,0.10358443603383347,2.735076390607709e-09
62,0.2186873018231751,0.21025368576174613,0.20291103573760527,0.18557819303604425,0.17163471639344252,0.1551067907337863,0.12456696468542999,0.11250972596360799,0.11178034166489509,0.103584436033913,1.998015391599511e-09
63,0.2186873018232585,0.21025368576103293,0.20291103573748753,0.18557819303624665,0.1716347163939853,0.15510679073405217,0.12456696468633024,0.11250972596313531,0.11178034166484133,0.10358443603401085,1.2268240801870564e-09
64,0.21868730182335494,0.21025368576018405,0.20291103573734695,0.18557819303648868,0.17163471639463335,0.15510679073437483,0.12456696468739614,0.11250972596257687,0.11178034166477463,0.10358443603413091,1.1396765261569799e-09
65,0.21868730182346643,0.21025368575917372,0.20291103573717884,0.18557819303677775,0.17163471639540695,0.155106790734766,0.12456696468865823,0.11250972596191709,0.11178034166469208,0.10358443603427793,1.3293192298354405e-09
66,0.2186873018235954,0.21025368575797154,0.20291103573697805,0.18557819303712278,0.17163471639633027,0.15510679073523975,0.12456696469015258,0.11250972596113742,0.11178034166458999,0.10358443603445752,2.178366686029508e-09
67,0.21868730182374457,0.210253685756541,0.20291103573673833,0.18557819303753453,0.17163471639743222,0.15510679073581315,0.12456696469192198,0.11250972596021602,0.11178034166446389,0.10358443603467643,1.9235862523888654e-09
68,0.21868730182391716,0.21025368575483902,0.20291103573645225,0.1855781930380257,0.17163471639874725,0.15510679073650668,0.12456696469401701,0.11250972595912692,0.11178034166430835,0.1035844360349429,2.4917250626232238e-09
69,0.21868730182411686,0.2102536857528141,0.20291103573611086,0.18557819303861123,0.17163471640031655,0.15510679073734487,0.12456696469649782,0.11250972595783951,0.11178034166411645,0.10358443603526665,2.1247220591578637e-09
70,0.2186873018243478,0.21025368575040534,0.20291103573570352,0.18557819303930914,0.17163471640218916,0.15510679073835723,0.1245669646994352,0.11250972595631749,0.11178034166388003,0.10358443603565937,1.0988005198592658e-09
71,0.218687301824615,0.21025368574754005,0.20291103573521774,0.1855781930401405,0.17163471640442343,0.15510679073957925,0.12456696470291344,0.11250972595451801,0.1117803416635889,0.10358443603613504,1.384699780369742e-09
72,0.218687301824924,0.21025368574413195,0.20291103573463848,0.18557819304113057,0.1716347164070892,0.15510679074105363,0.12456696470703203,0.11250972595239024,0.11178034166323078,0.10358443603671062,1.027158226822677e-09
73,0.21868730182528137,0.21025368574007844,0.20291103573394814,0.1855781930423092,0.1716347164102696,0.15510679074283149,0.12456696471190888,0.11250972594987403,0.11178034166279056,0.10358443603740619,1.352870320522864e-09
74,0.21868730182569482,0.21025368573525763,0.20291103573312538,0.1855781930437118,0.17163471641406358,0.15510679074497452,0.12456696471768365,0.11250972594689822,0.11178034166224987,0.10358443603824606,2.643155608628499e-09
75,0.21868730182617294,0.21025368572952463,0.2029110357321451,0.18557819304538045,0.1716347164185894,0.15510679074755643,0.12456696472452167,0.11250972594337848,0.11178034166158615,0.10358443603925906,1.350210086455861e-09
76,0.21868730182672586,0.2102536857227072,0.2029110357309775,0.18557819304736506,0.17163471642398798,0.1551067907506659,0.1245669647326187,0.11250972593921518,0.11178034166077197,0.1035844360404798,7.677635699852175e-10
77,0.21868730182736518,0.21025368571460074,0.202911035729587,0.18557819304972473,0.17163471643042727,0.1551067907544093,0.12456696474220662,0.11250972593429023,0.11178034165977364,0.1035844360419495,2.3648607303899646e-09
78,0.21868730182810422,0.21025368570496178,0.2029110357279314,0.1855781930525296,0.1716347164381076,0.1551067907589142,0.12456696475355993,0.11250972592846388,0.11178034165855026,0.10358443604371782,1.925275402806167e-09
79,0.21868730182895843,0.2102536856935014,0.2029110357259605,0.18557819305586282,0.1716347164472677,0.15510679076433373,0.12456696476700373,0.11250972592157062,0.11178034165705178,0.10358443604584366,1.6916071984273399e-09
80,0.21868730182994559,0.21025368567987585,0.2029110357236148,0.1855781930598229,0.17163471645819212,0.1551067907708516,0.12456696478292283,0.11250972591341453,0.11178034165521747,0.10358443604839772,1.7539616290317874e-09
81,0.21868730183108606,0.21025368566367686,0.20291103572082347,0.18557819306452664,0.17163471647122028,0.1551067907786881,0.12456696480177289,0.1125097259037636,0.11178034165297306,0.10358443605146438,1.1947842517936084e-09
82,0.2186873018324034,0.21025368564441912,0.20291103571750252,0.18557819307011242,0.1716347164867566,0.15510679078810757,0.12456696482409356,0.11250972589234327,0.11178034165022822,0.10358443605514434,1.3906492466813166e-09
83,0.21868730183392457,0.210253685621526,0.20291103571355196,0.1855781930767441,0.17163471650528334,0.15510679079942682,0.1245669648505236,0.1125097258788283,0.1117803416468729,0.10358443605955785,1.1879059860657638e-09
84,0.21868730183568044,0.21025368559431223,0.20291103570885338,0.18557819308461607,0.1716347165273753,0.1551067908130258,0.1245669648818196,0.11250972586283366,0.11178034164277294,0.10358443606484839,2.679411871241691e-09
85,0.2186873018377065,0.2102536855619635,0.20291103570326582,0.18557819309395834,0.17163471655371773,0.15510679082935994,0.12456696491887716,0.11250972584390358,0.11178034163776533,0.10358443607118722,1.3869155861182097e-09
86,0.2186873018400434,0.21025368552351217,0.20291103569662225,0.18557819310504328,0.1716347165851274,0.1551067908489753,0.12456696496275668,0.11250972582149818,0.1117803416316515,0.1035844360787786,2.0722730351651085e-09
87,0.21868730184273774,0.2102536854778085,0.20291103568872404,0.1855781931181937,0.1716347166225779,0.15510679087252646,0.12456696501471369,0.11250972579497814,0.11178034162419005,0.1035844360878663,1.3584677556278218e-09
88,0.2186873018458426,0.21025368542348616,0.20291103567933563,0.18557819313379167,0.1716347166672297,0.15510679090079782,0.12456696507623469,0.11250972576358677,0.11178034161508728,0.103584436098741,1.4658243924292044e-09
89,0.21868730184941873,0.21025368535892178,0.20291103566817756,0.18557819315228946,0.17163471672046612,0.1551067909347297,0.12456696514907938,0.11250972572642763,0.11178034160398631,0.10358443611174936,1.5924245980120546e-09
90,0.21868730185353527,0.21025368528218633,0.20291103565491767,0.18557819317422267,0.1716347167839359,0.1551067909754488,0.12456696523533141,0.11250972568243951,0.11178034159045307,0.10358443612730443,8.492162377072318e-10
91,0.21868730185827107,0.21025368519098772,0.20291103563916218,0.18557819320022498,0.17163471685960432,0.15510679102430516,0.12456696533745738,0.11250972563036561,0.11178034157396022,0.10358443614589877,1.3954793929782106e-09
92,0.21868730186371552,0.21025368508260286,0.20291103562044355,0.18557819323104688,0.17163471694981386,0.15510679108291653,0.12456696545837767,0.11250972556871781,0.11178034155386693,0.10358443616811933,1.2400485067380346e-09
93,0.21868730186997015,0.21025368495379568,0.20291103559820706,0.1855781932675761,0.17163471705735633,0.15510679115322112,0.12456696560154924,0.11250972549573406,0.11178034152939488,0.10358443619466548,1.6083139830072012e-09
94,0.2186873018771499,0.21025368480072168,0.20291103557179452,0.18557819331086325,0.17163471718555948,0.15510679123754112,0.12456696577106491,0.11250972540932767,0.11178034149959885,0.10358443622637067,1.3950307349488961e-09
95,0.21868730188538438,0.21025368461881275,0.20291103554042525,0.18557819336215128,0.1716347173383895,0.15510679133865846,0.12456696597176946,0.11250972530702794,0.11178034146333109,0.10358443626422775,1.236068344261947e-09
96,0.21868730189481986,0.2102536844026415,0.20291103550317272,0.185578193422911,0.17163471752057352,0.1551067914599056,0.12456696620939833,0.11250972518590946,0.11178034141919825,0.10358443630941942,5.184072195736211e-10
97,0.21868730190562047,0.21025368414575935,0.20291103545893815,0.18557819349488203,0.17163471773774566,0.15510679160527452,0.12456696649074074,0.11250972504250832,0.11178034136550907,0.10358443636335422,1.4558353382328795e-09
98,0.21868730191797014,0.21025368384050494,0.20291103540641806,0.18557819358012212,0.17163471799662092,0.15510679177954678,0.12456696682383352,0.1125097248727235,0.11178034130021093,0.1035844364277098,2.7533729967132327e-09
99,0.21868730193207409,0.21025368347777548,0.2029110353440663,0.1855781936810652,0.17163471830520244,0.15510679198844943,0.12456696721818994,0.11250972467169945,0.11178034122081298,0.1035844365044836,1.608253134919535e-09
100,0.21868730194816027,0.210253683046756,0.2029110352700492,0.1855781938005897,0.17163471867302874,0.15510679223884188,0.12456696768507079,0.1125097244336882,0.11178034112429308,0.1035844365960542,2.097250942950111e-09
101,0.2186873019664811,0.2102536825345976,0.20291103518219214,0.1855781939420992,0.17163471911146788,0.15510679253893933,0.12456696823780496,0.11250972415188543,0.11178034100698457,0.10358443670525334,1.8100114698409495e-09
102,0.21868730198731431,0.21025368192603447,0.20291103507791625,0.18557819410961832,0.17163471963406865,0.1551067928985803,0.12456696889216905,0.11250972381823714,0.11178034086443936,0.10358443683545214,1.362269616477749e-09
103,0.21868730201096362,0.21025368120292978,0.20291103495416357,0.18557819430790537,0.17163472025697835,0.15510679332954716,0.1245669696668365,0.1125097234232111,0.11178034069126154,0.10358443699066358,1.9185364381242593e-09
104,0.21868730203775893,0.21025368034373584,0.2029110348073081,0.18557819454258545,0.17163472099944177,0.15510679384594953,0.12456697058390874,0.11250972295552734,0.11178034048090527,0.10358443717566407,1.768756947393242e-09
105,0.21868730206805503,0.21025367932285255,0.20291103463305055,0.1855781948203081,0.17163472188439452,0.1551067944646834,0.12456697166954407,0.1125097224018396,0.11178034022542963,0.1035844373961384,1.7096443927498096e-09
106,0.21868730210223003,0.2102536781098658,0.20291103442629352,0.18557819514893306,0.1716347229391713,0.15510679520598103,0.1245669729547016,0.11250972174635993,0.11178033991520081,0.10358443765885214,1.2865517653843283e-09
107,0.2186873021406809,0.21025367666864186,0.20291103418099402,0.18557819553774943,0.17163472419634912,0.1551067960940688,0.12456697447602126,0.1125097209704162,0.11178033953852973,0.10358443797185624,1.8353101142481306e-09
108,0.21868730218381785,0.21025367495625247,0.20291103388998788,0.18557819599773498,0.17163472569475305,0.1551067971579549,0.1245669762768653,0.11250972005193136,0.11178033908123138,0.10358443834473097,1.6191046542052997e-09
109,0.2186873022320549,0.21025367292169705,0.20291103354478265,0.18557819654186178,0.17163472748065395,0.15510679843237254,0.12456697840855013,0.11250971896481127,0.11178033852608789,0.10358443878887556,1.7360670873719182e-09
110,0.21868730228579716,0.21025367050438487,0.20291103313531123,0.18557819718545712,0.17163472960919657,0.1551067999589087,0.12456698093180396,0.11250971767822583,0.11178033785219404,0.10358443931785281,1.7195345725809624e-09
111,0.21868730234542283,0.21025366763233266,0.20291103264964086,0.18557819794662983,0.1716347321461014,0.15510680178735547,0.12456698391849098,0.11250971615576727,0.11178033703415803,0.10358443994779878,2.208093951572436e-09
112,0.2186873024112583,0.2102536642200218,0.2029110320736276,0.18557819884677268,0.17163473516969247,0.1551068039773277,0.12456698745365141,0.11250971435446525,0.11178033604112426,0.1035844406979099,1.9174657910160794e-09
113,0.21868730248354654,0.21025366016585414,0.2029110313905074,0.1855781999111561,0.17163473877331475,0.1551068066001994,0.12456699163791472,0.11250971222363938,0.1117803348355761,0.1035844415910222,2.371432632492176e-09
114,0.21868730256240296,0.21025365534912852,0.2029110305804109,0.18557820116962787,0.17163474306821425,0.15510680974142194,0.12456699659035371,0.11250970970356589,0.11178033337186628,0.1035844426543002,1.7158930824166057e-09
115,0.21868730264776015,0.21025364962644946,0.20291102961978957,0.18557820265743954,0.1716347481869719,0.15510681350329883,0.12456700245186157,0.1125097067239342,0.1117803315944088,0.10358444392005563,2.0470132485467046e-09
116,0.21868730273929482,0.21025364282746045,0.20291102848073403,0.1855782044162203,0.17163475428759428,0.15510681800830745,0.1245670093891459,0.11250970320207157,0.11178032943544781,0.10358444542672096,1.011498189408518e-09
117,0.21868730283633428,0.2102536347497747,0.20291102713016798,0.18557820649512663,0.17163476155839075,0.15510682340307555,0.12456701759945346,0.11250969904091285,0.11178032681229644,0.1035844472200067,1.8356541803072601e-09
118,0.2186873029377374,0.21025362515295315,0.202911025528891,0.18557820895219743,0.17163477022378512,0.1551068298631413,0.12456702731615858,0.11250969412669976,0.11178032362390795,0.10358444935427703,2.6490713142905905e-09
119,0.218687303041743,0.21025361375135018,0.20291102363044505,0.18557821185595258,0.1716347805512422,0.15510683759865151,0.12456703881537377,0.11250968832640246,0.1117803197466011,0.10358445189418532,1.3092459358778504e-09
120,0.2186873031457787,0.21025360020561412,0.20291102137976996,0.18557821528727736,0.1716347928595242,0.15510684686118337,0.12456705242376831,0.11250968148487318,0.11178031502870826,0.10358445491661761,1.982437028224675e-09
121,0.21868730324622035,0.21025358411258915,0.20291101871160888,0.18557821934164406,0.17163480752853016,0.15510685795191081,0.12456706852781725,0.11250967342176899,0.11178030928384428,0.10358445851300312,1.5792247819840841e-09
122,0.2186873033380905,0.21025356499331857,0.20291101554861762,0.18557822413173053,0.17163482501102434,0.15510687123138153,0.12456708758474071,0.11250966392832323,0.11178030228239665,0.10358446279205956,1.1059274320523528e-09
123,0.21868730341468323,0.2102535422787926,0.20291101179911963,0.18557822979050606,0.17163484584661512,0.15510688713122173,0.12456711013544466,0.11250965276411119,0.11178029374070932,0.10358446788305595,1.755264530935547e-09
124,0.2186873034670971,0.21025351529301445,0.2029110073544429,0.18557823647486724,0.17163487067841746,0.15510690616815062,0.12456713681982814,0.11250963965405424,0.1117802833072553,0.10358447393968936,1.1924007112242802e-09
125,0.21868730348365756,0.21025348323288265,0.20291100208575588,0.18557824436992124,0.17163490027291375,0.15510692896075995,0.1245671683948919,0.11250962428605452,0.11178027054485232,0.10358448114469039,1.5785637957226076e-09
126,0.2186873034492048,0.2102534451442888,0.2029109958403087,0.18557825369402986,0.17163493554362946,0.1551069562496061,0.12456720575616213,0.1125096063098682,0.11178025490764598,0.10358448971529473,1.0336480924391408e-09
127,0.21868730334421885,0.21025339989371863,0.20291098843696317,0.18557826470474886,0.17163497757935467,0.155106988921271,0.12456724996303847,0.1125095853381448,0.11178023571112979,0.10358449990974096,1.1533500741457139e-09
128,0.21868730314374923,0.21025334613451024,0.20291097966087407,0.18557827770581872,0.17163502767778907,0.1551070280371769,0.12456730226878883,0.1125095609510197,0.11178021209284165,0.1035845120349875,2.3644336129242394e-09
129,0.21868730281611123,0.21025328226676301,0.2029109692571536,0.18557829305539053,0.1716350873856522,0.1551070748681002,0.12456736415604902,0.11250953270631601,0.11178018296050583,0.10358452645587372,2.2665377599434645e-09
130,0.2186873023213053,0.21025320638970058,0.20291095692331665,0.1855783111757017,0.17163515854650632,0.1551071309355146,0.12456743737884478,0.11250950015837442,0.11178014692317582,0.10358454360599344,2.399229709643856e-09
131,0.21868730160910957,0.21025311624506673,0.20291094230026072,0.18557833256445158,0.1716352433577776,0.15510719806112463,0.12456752401234812,0.112509462889911,0.11178010219924481,0.10358456400059711,1.5786695578002732e-09
132,0.21868730061679267,0.210253009149862,0.20291092496147642,0.18557835780817056,0.17163534443875264,0.1551072784262216,0.12456762651180875,0.11250942056328264,0.11178004649283074,0.1035845882518957,1.873800669984283e-09
