step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10
20,0.2498451136670843,0.221807854018978,0.20201587262480283,0.19041436518047267,0.16863424457458148,0.15727133794977682,0.12441645377519715,0.11285529665862196,0.10644373328324716,2.056159946428573e-09
21,0.24984511366708415,0.2218078540189782,0.20201587262480292,0.19041436518047272,0.16863424457458145,0.1572713379497765,0.1244164537751971,0.11285529665862237,0.10644373328324719,2.369540813107033e-09
22,0.249845113667084,0.2218078540189784,0.20201587262480308,0.1904143651804728,0.16863424457458148,0.1572713379497762,0.12441645377519701,0.11285529665862282,0.10644373328324719,2.374645401011745e-09
23,0.2498451136670839,0.2218078540189785,0.20201587262480328,0.1904143651804728,0.1686342445745814,0.15727133794977585,0.12441645377519683,0.1128552966586233,0.10644373328324704,1.7551018514982597e-09
24,0.24984511366708376,0.22180785401897862,0.2020158726248035,0.19041436518047275,0.16863424457458126,0.15727133794977546,0.12441645377519667,0.11285529665862382,0.10644373328324683,1.9966269829472732e-09
25,0.2498451136670836,0.22180785401897876,0.20201587262480367,0.1904143651804727,0.1686342445745811,0.15727133794977505,0.12441645377519649,0.11285529665862444,0.10644373328324663,1.4354693522382658e-09
26,0.24984511366708337,0.22180785401897893,0.20201587262480394,0.1904143651804727,0.16863424457458095,0.15727133794977458,0.12441645377519632,0.11285529665862506,0.1064437332832464,1.8771189668069476e-09
27,0.24984511366708317,0.2218078540189791,0.20201587262480417,0.19041436518047272,0.16863424457458082,0.157271337949774,0.12441645377519622,0.11285529665862579,0.10644373328324623,7.743606166423557e-10
28,0.24984511366708292,0.22180785401897932,0.20201587262480444,0.1904143651804728,0.16863424457458073,0.1572713379497733,0.12441645377519617,0.11285529665862654,0.10644373328324605,1.7942056026620798e-09
29,0.2498451136670827,0.22180785401897957,0.20201587262480475,0.19041436518047294,0.16863424457458065,0.15727133794977258,0.1244164537751961,0.11285529665862738,0.10644373328324594,2.1009007882015407e-09
30,0.24984511366708234,0.2218078540189798,0.2020158726248051,0.19041436518047308,0.16863424457458054,0.15727133794977186,0.12441645377519599,0.11285529665862841,0.10644373328324584,2.232694984203382e-09
31,0.2498451136670821,0.22180785401898004,0.20201587262480555,0.19041436518047325,0.16863424457458037,0.15727133794977108,0.12441645377519588,0.1128552966586296,0.10644373328324572,2.2057318273629334e-09
32,0.24984511366708184,0.22180785401898026,0.20201587262480605,0.19041436518047342,0.1686342445745802,0.1572713379497702,0.12441645377519571,0.11285529665863099,0.10644373328324551,2.5347574858435115e-09
33,0.24984511366708154,0.22180785401898054,0.2020158726248067,0.19041436518047355,0.16863424457457996,0.1572713379497692,0.1244164537751955,0.11285529665863256,0.10644373328324526,1.8637167323839055e-09
34,0.24984511366708123,0.22180785401898082,0.20201587262480733,0.1904143651804737,0.16863424457457973,0.157271337949768,0.1244164537751953,0.11285529665863421,0.10644373328324502,1.6626203527799194e-09
35,0.24984511366708087,0.22180785401898115,0.20201587262480797,0.19041436518047397,0.16863424457457948,0.15727133794976658,0.12441645377519508,0.11285529665863595,0.10644373328324479,2.467174300784512e-09
36,0.24984511366708045,0.22180785401898154,0.20201587262480877,0.19041436518047428,0.16863424457457923,0.15727133794976494,0.12441645377519495,0.11285529665863783,0.10644373328324462,2.3918437036441436e-09
37,0.24984511366708,0.22180785401898193,0.2020158726248095,0.19041436518047455,0.16863424457457893,0.15727133794976308,0.1244164537751948,0.1128552966586399,0.1064437332832444,1.0037968723249287e-09
38,0.24984511366707957,0.22180785401898231,0.20201587262481033,0.19041436518047486,0.1686342445745786,0.15727133794976092,0.12441645377519463,0.11285529665864215,0.10644373328324408,1.905717853338334e-09
39,0.24984511366707907,0.2218078540189827,0.20201587262481133,0.1904143651804751,0.16863424457457815,0.15727133794975862,0.12441645377519446,0.11285529665864474,0.10644373328324364,2.4449293380601607e-09
40,0.24984511366707854,0.22180785401898312,0.2020158726248125,0.19041436518047544,0.1686342445745776,0.15727133794975598,0.1244164537751942,0.11285529665864766,0.10644373328324308,1.2258135461589118e-09
41,0.24984511366707804,0.22180785401898348,0.20201587262481377,0.19041436518047575,0.16863424457457704,0.15727133794975318,0.12441645377519397,0.11285529665865095,0.10644373328324253,1.7101674758399038e-09
42,0.24984511366707746,0.22180785401898398,0.2020158726248152,0.19041436518047622,0.16863424457457643,0.15727133794974985,0.12441645377519378,0.11285529665865458,0.10644373328324189,1.8836706938563755e-09
43,0.24984511366707687,0.22180785401898448,0.20201587262481677,0.19041436518047672,0.1686342445745758,0.15727133794974615,0.12441645377519364,0.11285529665865858,0.10644373328324128,1.159104017869371e-09
44,0.24984511366707607,0.22180785401898506,0.20201587262481852,0.1904143651804773,0.1686342445745751,0.1572713379497419,0.12441645377519354,0.11285529665866295,0.10644373328324067,1.2273733122092056e-09
45,0.24984511366707524,0.2218078540189857,0.2020158726248205,0.19041436518047802,0.16863424457457435,0.15727133794973713,0.12441645377519352,0.11285529665866788,0.10644373328324,2.3428500303311005e-09
46,0.24984511366707446,0.22180785401898634,0.20201587262482265,0.19041436518047883,0.16863424457457352,0.15727133794973186,0.12441645377519346,0.11285529665867336,0.1064437332832393,1.997336744822711e-09
47,0.24984511366707357,0.22180785401898706,0.20201587262482512,0.19041436518047966,0.16863424457457254,0.15727133794972586,0.1244164537751934,0.11285529665867955,0.10644373328323843,1.7440419386189304e-09
48,0.2498451136670726,0.22180785401898775,0.20201587262482792,0.19041436518048063,0.1686342445745714,0.15727133794971923,0.12441645377519325,0.11285529665868646,0.10644373328323743,1.7363653609788337e-09
49,0.24984511366707166,0.22180785401898845,0.20201587262483106,0.1904143651804816,0.16863424457457013,0.15727133794971174,0.12441645377519317,0.11285529665869416,0.10644373328323634,1.946769860423998e-09
50,0.24984511366707055,0.22180785401898923,0.20201587262483459,0.19041436518048274,0.1686342445745687,0.15727133794970324,0.12441645377519314,0.11285529665870277,0.10644373328323509,2.1449895447644103e-09
51,0.24984511366706938,0.22180785401899009,0.2020158726248385,0.19041436518048402,0.1686342445745671,0.1572713379496936,0.12441645377519316,0.11285529665871223,0.10644373328323374,8.713251193583304e-10
52,0.24984511366706805,0.22180785401899106,0.20201587262484277,0.1904143651804855,0.16863424457456538,0.1572713379496827,0.1244164537751933,0.11285529665872275,0.10644373328323234,2.094305566707398e-09
53,0.24984511366706663,0.22180785401899206,0.20201587262484755,0.19041436518048716,0.16863424457456344,0.1572713379496705,0.12441645377519354,0.11285529665873442,0.10644373328323077,2.129947451687725e-09
54,0.2498451136670651,0.22180785401899308,0.20201587262485296,0.19041436518048901,0.1686342445745613,0.15727133794965664,0.12441645377519388,0.11285529665874741,0.10644373328322897,1.7130786815085472e-09
55,0.24984511366706352,0.22180785401899414,0.20201587262485904,0.19041436518049104,0.16863424457455883,0.15727133794964118,0.12441645377519425,0.11285529665876204,0.10644373328322698,2.6889518662603865e-09
56,0.24984511366706175,0.22180785401899533,0.2020158726248659,0.19041436518049326,0.16863424457455603,0.15727133794962386,0.12441645377519471,0.11285529665877839,0.10644373328322464,8.287997221723132e-10
57,0.2498451136670599,0.2218078540189965,0.20201587262487355,0.19041436518049576,0.1686342445745529,0.15727133794960435,0.12441645377519535,0.11285529665879661,0.10644373328322201,1.3513400840154785e-09
58,0.24984511366705783,0.22180785401899775,0.20201587262488216,0.19041436518049856,0.16863424457454942,0.1572713379495824,0.12441645377519614,0.11285529665881695,0.10644373328321917,1.9647317387957884e-09
59,0.2498451136670556,0.22180785401899905,0.2020158726248918,0.19041436518050175,0.1686342445745456,0.15727133794955775,0.12441645377519711,0.1128552966588396,0.10644373328321609,2.317460631701413e-09
60,0.2498451136670532,0.22180785401900047,0.20201587262490253,0.1904143651805053,0.1686342445745413,0.1572713379495299,0.12441645377519837,0.11285529665886482,0.10644373328321272,2.082883359360291e-09
61,0.24984511366705064,0.22180785401900202,0.20201587262491458,0.19041436518050942,0.16863424457453655,0.15727133794949866,0.12441645377519997,0.11285529665889293,0.10644373328320901,1.4271325715598036e-09
62,0.2498451136670478,0.22180785401900358,0.20201587262492804,0.1904143651805139,0.16863424457453113,0.15727133794946346,0.12441645377520184,0.11285529665892433,0.10644373328320487,1.7162367855365188e-09
63,0.24984511366704482,0.22180785401900527,0.2020158726249432,0.19041436518051894,0.1686342445745251,0.15727133794942397,0.12441645377520397,0.11285529665895944,0.10644373328320024,1.3834165334306975e-09
64,0.24984511366704162,0.2218078540190069,0.2020158726249602,0.19041436518052454,0.16863424457451834,0.15727133794937953,0.12441645377520644,0.11285529665899861,0.10644373328319504,1.5378080883935671e-09
65,0.24984511366703818,0.22180785401900857,0.2020158726249793,0.19041436518053081,0.16863424457451068,0.15727133794932965,0.12441645377520942,0.11285529665904247,0.10644373328318912,2.579314635625384e-09
66,0.24984511366703444,0.22180785401901035,0.2020158726250007,0.1904143651805378,0.16863424457450213,0.15727133794927353,0.12441645377521286,0.11285529665909136,0.10644373328318271,2.534820033050216e-09
67,0.24984511366703044,0.22180785401901215,0.20201587262502463,0.1904143651805457,0.16863424457449255,0.15727133794921033,0.12441645377521696,0.11285529665914593,0.10644373328317547,2.0318770412994295e-09
68,0.24984511366702603,0.22180785401901404,0.20201587262505147,0.19041436518055452,0.1686342445744818,0.1572713379491393,0.12441645377522174,0.11285529665920675,0.10644373328316757,1.5237793119172619e-09
69,0.24984511366702136,0.22180785401901593,0.20201587262508153,0.19041436518056448,0.16863424457446988,0.15727133794905943,0.12441645377522738,0.11285529665927461,0.10644373328315875,2.3765355859962e-09
70,0.24984511366701623,0.22180785401901784,0.20201587262511525,0.1904143651805756,0.16863424457445644,0.1572713379489696,0.12441645377523392,0.11285529665935046,0.10644373328314895,1.0877016579683024e-09
71,0.2498451136670108,0.22180785401901973,0.20201587262515308,0.1904143651805881,0.16863424457444134,0.15727133794886883,0.12441645377524152,0.11285529665943528,0.10644373328313801,2.1088619046564853e-09
72,0.24984511366700493,0.22180785401902156,0.20201587262519557,0.19041436518060206,0.16863424457442439,0.1572713379487555,0.12441645377525024,0.11285529665953,0.10644373328312569,1.805811260357561e-09
73,0.24984511366699869,0.2218078540190233,0.20201587262524331,0.19041436518061763,0.16863424457440532,0.15727133794862821,0.12441645377526024,0.11285529665963596,0.10644373328311207,1.748805979720612e-09
74,0.24984511366699197,0.221807854019025,0.20201587262529686,0.19041436518063518,0.16863424457438406,0.15727133794848525,0.1244164537752718,0.1128552966597543,0.10644373328309682,2.062707537141989e-09
75,0.24984511366698464,0.22180785401902658,0.20201587262535686,0.19041436518065483,0.16863424457436016,0.1572713379483245,0.12441645377528508,0.11285529665988653,0.10644373328307997,2.245514038020048e-09
76,0.24984511366697681,0.22180785401902794,0.2020158726254242,0.19041436518067686,0.16863424457433338,0.15727133794814382,0.12441645377530049,0.11285529666003416,0.10644373328306118,3.14691018257628e-09
77,0.2498451136669684,0.2218078540190291,0.2020158726254997,0.19041436518070162,0.1686342445743034,0.15727133794794074,0.12441645377531804,0.1128552966601991,0.10644373328304033,1.735412352694573e-09
78,0.2498451136669594,0.22180785401903005,0.20201587262558446,0.1904143651807294,0.16863424457426976,0.15727133794771264,0.12441645377533822,0.11285529666038346,0.10644373328301714,1.2675573400293151e-09
79,0.2498451136669497,0.22180785401903058,0.20201587262567952,0.19041436518076055,0.16863424457423196,0.15727133794745632,0.12441645377536129,0.11285529666058952,0.1064437332829912,1.2129158902520019e-09
80,0.24984511366693934,0.22180785401903064,0.20201587262578627,0.19041436518079535,0.16863424457418955,0.15727133794716838,0.1244164537753876,0.11285529666081993,0.10644373328296225,8.337740511010846e-10
81,0.24984511366692827,0.2218078540190302,0.2020158726259061,0.1904143651808344,0.1686342445741419,0.1572713379468449,0.1244164537754176,0.11285529666107759,0.10644373328292994,8.04169350652713e-10
82,0.24984511366691642,0.22180785401902903,0.20201587262604062,0.19041436518087818,0.1686342445740884,0.15727133794648157,0.12441645377545175,0.1128552966613656,0.10644373328289385,1.4396977573990417e-09
83,0.24984511366690365,0.2218078540190271,0.2020158726261916,0.19041436518092728,0.16863424457402845,0.1572713379460734,0.12441645377549083,0.11285529666168746,0.10644373328285373,1.9315917299344004e-09
84,0.24984511366689008,0.22180785401902428,0.20201587262636098,0.19041436518098245,0.16863424457396115,0.15727133794561476,0.12441645377553538,0.11285529666204729,0.10644373328280901,2.004974704016699e-09
85,0.24984511366687542,0.22180785401902034,0.2020158726265511,0.19041436518104432,0.16863424457388565,0.15727133794509957,0.12441645377558617,0.1128552966624496,0.1064437332827593,1.666222514835327e-09
86,0.2498451136668598,0.22180785401901512,0.2020158726267646,0.19041436518111374,0.16863424457380094,0.15727133794452083,0.12441645377564389,0.11285529666289941,0.10644373328270379,2.577705783959395e-09
87,0.2498451136668432,0.22180785401900827,0.20201587262700418,0.19041436518119156,0.16863424457370582,0.15727133794387083,0.12441645377570955,0.11285529666340242,0.10644373328264188,1.2729661996548606e-09
88,0.2498451136668254,0.2218078540189996,0.20201587262727327,0.1904143651812788,0.168634244573599,0.15727133794314088,0.12441645377578403,0.11285529666396509,0.10644373328257276,2.2956644405112384e-09
89,0.24984511366680645,0.2218078540189889,0.20201587262757537,0.19041436518137667,0.1686342445734791,0.15727133794232104,0.12441645377586852,0.11285529666459435,0.10644373328249565,2.866185537404245e-09
90,0.2498451136667863,0.2218078540189756,0.20201587262791462,0.19041436518148638,0.16863424457334444,0.1572713379414002,0.12441645377596446,0.1128552966652981,0.10644373328240958,8.84111342269582e-10
91,0.24984511366676485,0.22180785401895947,0.2020158726282955,0.1904143651816095,0.16863424457319331,0.15727133794036605,0.12441645377607324,0.11285529666608524,0.10644373328231363,1.7532762915735668e-09
92,0.2498451136667419,0.22180785401894007,0.20201587262872311,0.1904143651817477,0.1686342445730237,0.1572713379392045,0.12441645377619658,0.11285529666696556,0.10644373328220659,1.1081727167935568e-09
93,0.24984511366671755,0.22180785401891678,0.20201587262920326,0.1904143651819027,0.1686342445728332,0.15727133793790002,0.1244164537763364,0.11285529666795023,0.10644373328208724,1.4934070139522125e-09
94,0.24984511366669174,0.221807854018889,0.20201587262974238,0.19041436518207663,0.1686342445726194,0.157271337936435,0.12441645377649484,0.11285529666905167,0.10644373328195404,2.7108663345005914e-09
95,0.24984511366666431,0.22180785401885614,0.2020158726303478,0.19041436518227167,0.1686342445723793,0.15727133793478984,0.12441645377667411,0.11285529667028389,0.1064437332818054,8.240601212176846e-10
96,0.24984511366663528,0.22180785401881728,0.20201587263102777,0.19041436518249047,0.16863424457210963,0.15727133793294237,0.12441645377687696,0.11285529667166243,0.10644373328163942,1.1160206862079801e-09
97,0.24984511366660464,0.22180785401877162,0.20201587263179135,0.19041436518273594,0.16863424457180684,0.15727133793086792,0.12441645377710647,0.11285529667320478,0.10644373328145411,2.5545078681604652e-09
98,0.24984511366657228,0.22180785401871808,0.202015872632649,0.1904143651830112,0.16863424457146672,0.15727133792853842,0.12441645377736599,0.11285529667493041,0.10644373328124725,2.322750879507389e-09
99,0.24984511366653808,0.22180785401865563,0.20201587263361212,0.19041436518332008,0.16863424457108483,0.15727133792592266,0.12441645377765938,0.11285529667686116,0.10644373328101632,1.1623539840079303e-09
100,0.2498451136665021,0.22180785401858277,0.20201587263469378,0.19041436518366664,0.16863424457065598,0.15727133792298542,0.12441645377799106,0.11285529667902133,0.10644373328075855,2.4949653730072904e-09
101,0.2498451136664642,0.22180785401849828,0.20201587263590864,0.1904143651840555,0.16863424457017445,0.15727133791968734,0.12441645377836581,0.11285529668143844,0.10644373328047083,1.2774987785065431e-09
102,0.24984511366642445,0.22180785401840022,0.2020158726372731,0.19041436518449173,0.16863424456963366,0.15727133791598405,0.12441645377878924,0.11285529668414312,0.10644373328014957,2.1484041594604446e-09
103,0.24984511366638285,0.22180785401828687,0.20201587263880572,0.1904143651849812,0.16863424456902631,0.15727133791182604,0.12441645377926731,0.11285529668716979,0.10644373327979086,6.63856144927936e-10
104,0.24984511366633938,0.22180785401815578,0.20201587264052714,0.19041436518553023,0.16863424456834408,0.15727133790715747,0.124416453779807,0.11285529669055688,0.1064437332793902,1.6258758337364888e-09
105,0.24984511366629417,0.2218078540180047,0.20201587264246082,0.19041436518614627,0.16863424456757783,0.15727133790191583,0.12441645378041613,0.11285529669434749,0.10644373327894269,9.0999271961628e-10
106,0.24984511366624715,0.22180785401783062,0.20201587264463278,0.1904143651868373,0.16863424456671725,0.1572713378960307,0.12441645378110344,0.11285529669858971,0.10644373327844278,1.2511667558902151e-09
107,0.24984511366619852,0.22180785401763062,0.20201587264707258,0.19041436518761257,0.16863424456575066,0.1572713378894233,0.12441645378187886,0.11285529670333748,0.10644373327788453,1.4596813098586507e-09
108,0.2498451136661483,0.22180785401740094,0.2020158726498132,0.19041436518848243,0.168634244564665,0.157271337882005,0.12441645378275352,0.1128552967086512,0.10644373327726096,1.4405574175786731e-09
109,0.2498451136660967,0.22180785401713754,0.20201587265289167,0.19041436518945845,0.16863424456344564,0.1572713378736764,0.12441645378374007,0.11285529671459851,0.10644373327656446,2.026649075670317e-09
110,0.24984511366604392,0.2218078540168358,0.20201587265634993,0.19041436519055344,0.16863424456207599,0.15727133786432596,0.12441645378485246,0.11285529672125519,0.10644373327578648,2.266402005975175e-09
111,0.24984511366599027,0.22180785401649053,0.20201587266023482,0.19041436519178193,0.1686342445605376,0.15727133785382852,0.12441645378610637,0.11285529672870602,0.10644373327491721,2.296313397111653e-09
112,0.249845113665936,0.2218078540160956,0.20201587266459903,0.19041436519316024,0.1686342445588095,0.15727133784204353,0.12441645378751968,0.11285529673704615,0.10644373327394599,2.4582745392070676e-09
113,0.2498451136658817,0.22180785401564454,0.20201587266950183,0.19041436519470653,0.16863424455686832,0.15727133782881328,0.12441645378911238,0.1128552967463819,0.10644373327286075,3.059249512899144e-10
114,0.2498451136658277,0.22180785401512967,0.20201587267500962,0.19041436519644134,0.1686342445546878,0.15727133781396072,0.12441645379090698,0.11285529675683237,0.10644373327164809,2.559101097940444e-09
115,0.24984511366577472,0.22180785401454245,0.20201587268119736,0.19041436519838773,0.16863424455223852,0.15727133779728703,0.12441645379292876,0.11285529676853093,0.10644373327029305,1.214901058626827e-09
116,0.24984511366572332,0.22180785401387326,0.2020158726881488,0.19041436520057145,0.16863424454948717,0.1572713377785691,0.12441645379520623,0.11285529678162687,0.10644373326877894,1.9815115697320384e-09
117,0.24984511366567438,0.2218078540131111,0.20201587269595847,0.19041436520302146,0.16863424454639656,0.15727133775755664,0.12441645379777146,0.1128552967962875,0.10644373326708699,1.2787847613215754e-09
118,0.24984511366562892,0.22180785401224368,0.2020158727047323,0.19041436520577026,0.1686342445429249,0.1572713377339685,0.12441645380066023,0.11285529681270019,0.10644373326519611,1.7084859203829178e-09
119,0.24984511366558806,0.22180785401125702,0.2020158727145896,0.1904143652088542,0.16863424453902506,0.15727133770748947,0.12441645380391299,0.11285529683107473,0.10644373326308276,1.0841845055999936e-09
120,0.24984511366555326,0.22180785401013528,0.20201587272566413,0.19041436521231409,0.1686342445346441,0.15727133767776538,0.12441645380757509,0.11285529685164619,0.10644373326072076,1.5031739725214926e-09
121,0.249845113665526,0.22180785400886074,0.20201587273810653,0.19041436521619573,0.1686342445297227,0.15727133764439918,0.12441645381169761,0.11285529687467766,0.1064437332580806,4.947854121218068e-10
122,0.24984511366550818,0.2218078540074134,0.20201587275208577,0.19041436522055064,0.16863424452419423,0.1572713376069447,0.12441645381633792,0.11285529690046385,0.10644373325512946,1.2484387937765624e-09
123,0.24984511366550197,0.22180785400577044,0.20201587276779173,0.19041436522543637,0.1686342445179837,0.15727133756490144,0.1244164538215606,0.11285529692933484,0.10644373325183075,1.8524948963715538e-09
124,0.24984511366550963,0.2218078540039064,0.20201587278543792,0.19041436523091776,0.1686342445110071,0.15727133751770767,0.12441645382743821,0.11285529696166023,0.10644373324814332,2.059986279326141e-09
125,0.24984511366553405,0.22180785400179256,0.20201587280526406,0.19041436523706742,0.16863424450316972,0.15727133746473282,0.1244164538340522,0.112855296997854,0.1064437332440213,2.8507544051686758e-09
126,0.2498451136655786,0.2218078539993962,0.2020158728275398,0.19041436524396674,0.16863424449436543,0.1572713374052694,0.12441645384149409,0.1128552970383799,0.10644373323941327,1.0430313508131058e-09
127,0.24984511366564685,0.22180785399668074,0.2020158728525678,0.19041436525170696,0.1686342444844748,0.15727133733852303,0.12441645384986681,0.1128552970837573,0.10644373323426162,8.987837976395541e-10
128,0.2498451136657431,0.22180785399360473,0.20201587288068845,0.19041436526039057,0.16863424447336378,0.15727133726360262,0.12441645385928592,0.11285529713456795,0.1064437332285021,2.1064382165777565e-09
129,0.24984511366587225,0.22180785399012154,0.20201587291228418,0.19041436527013253,0.16863424446088174,0.15727133717950767,0.1244164538698814,0.11285529719146334,0.1064437332220626,2.2154584692939767e-09
130,0.24984511366603984,0.22180785398617867,0.20201587294778448,0.19041436528106168,0.16863424444685945,0.1572713370851155,0.12441645388179916,0.11285529725517325,0.10644373321486282,1.6447272112490257e-09
131,0.24984511366625226,0.2218078539817167,0.20201587298767215,0.19041436529332273,0.1686342444311069,0.15727133697916598,0.1244164538952033,0.11285529732651499,0.10644373320681276,1.0721192228345842e-09
132,0.24984511366651657,0.2218078539766691,0.20201587303248958,0.19041436530707795,0.16863424441341054,0.1572713368602448,0.12441645391027821,0.112855297406404,0.10644373319781165,1.612772108251714e-09
133,0.24984511366684106,0.22180785397096053,0.20201587308284624,0.1904143653225093,0.16863424439353047,0.1572713367267648,0.1244164539272311,0.11285529749586565,0.10644373318774701,1.9379265422820784e-09
134,0.24984511366723502,0.22180785396450614,0.2020158731394271,0.190414365339821,0.16863424437119726,0.1572713365769446,0.12441645394629446,0.11285529759604854,0.1064437331764928,1.6540246289665987e-09
135,0.24984511366770887,0.22180785395721048,0.20201587320300174,0.1904143653592419,0.16863424434610816,0.15727133640878524,0.12441645396772985,0.11285529770823918,0.10644373316390815,1.3664329883746737e-09
136,0.24984511366827483,0.22180785394896596,0.2020158732744349,0.19041436538102888,0.16863424431792293,0.15727133622004297,0.12441645399183075,0.1128552978338787,0.10644373314983518,1.781719844806642e-09
137,0.24984511366894624,0.2218078539396514,0.2020158733546984,0.19041436540547,0.16863424428625953,0.1572713360081998,0.12441645401892722,0.1128552979745813,0.10644373313409758,1.5036779380473749e-09
138,0.24984511366973852,0.22180785392913024,0.20201587344488403,0.19041436543288848,0.1686342442506888,0.15727133577042984,0.12441645404938992,0.11285529813215502,0.10644373311649795,1.3631991854867883e-09
139,0.2498451136706689,0.22180785391724891,0.20201587354621856,0.19041436546364685,0.16863424421072842,0.15727133550356137,0.1244164540836352,0.11285529830862508,0.10644373309681564,2.8833884954576876e-09
140,0.24984511367175685,0.2218078539038345,0.20201587366008064,0.19041436549815172,0.16863424416583697,0.1572713352040351,0.12441645412213095,0.11285529850626012,0.10644373307480368,2.1579463010058777e-09
141,0.24984511367302442,0.22180785388869204,0.20201587378801922,0.19041436553685923,0.1686342441154059,0.15727133486785644,0.12441645416540258,0.11285529872760129,0.10644373305018595,1.8215977965178409e-09
142,0.24984511367449647,0.2218078538716024,0.20201587393177495,0.1904143655802808,0.16863424405875158,0.1572713344905423,0.12441645421404049,0.11285529897549516,0.10644373302265324,1.8044966181993407e-09
143,0.24984511367620102,0.2218078538523186,0.20201587409330357,0.19041436562899045,0.1686342439951062,0.1572713340670616,0.12441645426870754,0.11285529925313056,0.10644373299185972,1.4718081028115213e-09
144,0.24984511367816947,0.22180785383056284,0.20201587427480283,0.1904143656836316,0.168634243923607,0.157271333591768,0.12441645433014861,0.1128552995640794,0.1064437329574185,1.864088896185849e-09
145,0.24984511368043738,0.22180785380602244,0.20201587447874209,0.1904143657449261,0.16863424384328504,0.157271333058325,0.12441645439920014,0.11285529991234299,0.10644373291889676,1.7176076316497348e-09
