t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(520.6424888429674),np.float64(-46.228362366330856),np.float64(21.838463833440006),np.float64(43.12387336321185),np.float64(4.440892098500626e-16)
1,np.float64(520.6424888429688),np.float64(-46.22836236633115),np.float64(21.838463833439683),np.float64(43.939508374994396),np.float64(8.881784197001252e-16)
2,np.float64(520.6424888429701),np.float64(-46.22836236633151),np.float64(21.838463833439107),np.float64(74.87504845517228),np.float64(1.7763568394002505e-15)
3,np.float64(520.6424888429701),np.float64(-46.2283623663314),np.float64(21.838463833439725),np.float64(122.05494954360762),np.float64(3.552713678800501e-15)
4,np.float64(520.6424888429686),np.float64(-46.22836236633144),np.float64(21.838463833439715),np.float64(140.30455015994687),np.float64(7.105427357601002e-15)
5,np.float64(520.6424888429697),np.float64(-46.228362366331595),np.float64(21.83846383343914),np.float64(160.93854343552363),np.float64(7.105427357601002e-15)
6,np.float64(520.6424888429708),np.float64(-46.22836236633143),np.float64(21.838463833438823),np.float64(173.47252696495414),np.float64(7.105427357601002e-15)
7,np.float64(520.6424888429697),np.float64(-46.228362366331424),np.float64(21.838463833439143),np.float64(220.7368864224852),np.float64(1.4210854715202004e-14)
8,np.float64(520.6424888429701),np.float64(-46.228362366331375),np.float64(21.838463833440102),np.float64(229.17459998498217),np.float64(1.4210854715202004e-14)
9,np.float64(520.6424888429686),np.float64(-46.2283623663313),np.float64(21.83846383343991),np.float64(243.49141597692335),np.float64(1.4210854715202004e-14)
10,np.float64(520.6424888429699),np.float64(-46.22836236633123),np.float64(21.83846383344032),np.float64(245.70833743096563),np.float64(1.4210854715202004e-14)
11,np.float64(520.6424888429706),np.float64(-46.22836236633177),np.float64(21.838463833439683),np.float64(246.67537038111087),np.float64(1.4210854715202004e-14)
12,np.float64(520.6424888429701),np.float64(-46.22836236633265),np.float64(21.83846383343867),np.float64(247.16573722115803),np.float64(1.4210854715202004e-14)
13,np.float64(520.6424888429702),np.float64(-46.22836236633254),np.float64(21.838463833438613),np.float64(247.4633618610232),np.float64(7.105427357601002e-15)
14,np.float64(520.642488842971),np.float64(-46.228362366332135),np.float64(21.838463833438396),np.float64(247.8451303566798),np.float64(1.4210854715202004e-14)
15,np.float64(520.6424888429715),np.float64(-46.2283623663319),np.float64(21.83846383343819),np.float64(248.29570779090022),np.float64(1.4210854715202004e-14)
16,np.float64(520.6424888429716),np.float64(-46.22836236633195),np.float64(21.838463833438453),np.float64(248.57984111524806),np.float64(1.4210854715202004e-14)
17,np.float64(520.6424888429723),np.float64(-46.22836236633236),np.float64(21.838463833438958),np.float64(248.6569655208486),np.float64(1.4210854715202004e-14)
18,np.float64(520.6424888429724),np.float64(-46.22836236633269),np.float64(21.83846383343872),np.float64(248.66670135007797),np.float64(1.4210854715202004e-14)
19,np.float64(520.6424888429729),np.float64(-46.228362366332924),np.float64(21.838463833437963),np.float64(248.66813679018233),np.float64(1.4210854715202004e-14)
20,np.float64(520.6424888429727),np.float64(-46.22836236633262),np.float64(21.838463833437178),np.float64(248.66893340233335),np.float64(1.4210854715202004e-14)
21,np.float64(520.6424888429726),np.float64(-46.22836236633257),np.float64(21.83846383343696),np.float64(248.66915010085242),np.float64(1.4210854715202004e-14)
22,np.float64(520.6424888429726),np.float64(-46.22836236633197),np.float64(21.838463833437217),np.float64(248.66923471715947),np.float64(1.4210854715202004e-14)
23,np.float64(520.6424888429726),np.float64(-46.22836236633171),np.float64(21.838463833437324),np.float64(248.6693431354726),np.float64(1.4210854715202004e-14)
24,np.float64(520.6424888429729),np.float64(-46.2283623663312),np.float64(21.838463833436876),np.float64(248.66944789813988),np.float64(8.881784197001252e-16)
25,np.float64(520.6424888429732),np.float64(-46.22836236633097),np.float64(21.838463833437103),np.float64(248.66954947859665),np.float64(1.4210854715202004e-14)
26,np.float64(520.6424888429725),np.float64(-46.22836236633078),np.float64(21.838463833435355),np.float64(248.6696471255748),np.float64(1.4210854715202004e-14)
27,np.float64(520.6424888429716),np.float64(-46.22836236633097),np.float64(21.838463833435235),np.float64(248.66975638493273),np.float64(1.4210854715202004e-14)
28,np.float64(520.642488842971),np.float64(-46.22836236633094),np.float64(21.83846383343539),np.float64(248.66985735158457),np.float64(1.4210854715202004e-14)
29,np.float64(520.642488842971),np.float64(-46.22836236633134),np.float64(21.83846383343551),np.float64(248.66994697649113),np.float64(1.4210854715202004e-14)
30,np.float64(520.6424888429686),np.float64(-46.2283623663306),np.float64(21.83846383343623),np.float64(248.67003744411826),np.float64(1.4210854715202004e-14)
31,np.float64(520.6424888429694),np.float64(-46.22836236633042),np.float64(21.838463833436766),np.float64(248.6701156885779),np.float64(2.220446049250313e-15)
32,np.float64(520.6424888429702),np.float64(-46.22836236633115),np.float64(21.8384638334347),np.float64(248.6702021137564),np.float64(1.4210854715202004e-14)
33,np.float64(520.6424888429707),np.float64(-46.228362366330444),np.float64(21.838463833435164),np.float64(248.67026633776558),np.float64(1.4210854715202004e-14)
34,np.float64(520.6424888429714),np.float64(-46.22836236633104),np.float64(21.838463833435668),np.float64(248.6703545550767),np.float64(8.881784197001252e-16)
35,np.float64(520.6424888429719),np.float64(-46.22836236633086),np.float64(21.838463833436162),np.float64(248.670411027943),np.float64(1.4210854715202004e-14)
36,np.float64(520.6424888429722),np.float64(-46.228362366330714),np.float64(21.838463833436474),np.float64(248.670495023555),np.float64(1.4210854715202004e-14)
37,np.float64(520.6424888429724),np.float64(-46.228362366330806),np.float64(21.838463833436002),np.float64(248.67054734775684),np.float64(1.4210854715202004e-14)
38,np.float64(520.6424888429726),np.float64(-46.22836236633124),np.float64(21.838463833436155),np.float64(248.67062124938894),np.float64(1.4210854715202004e-14)
39,np.float64(520.6424888429722),np.float64(-46.22836236633158),np.float64(21.838463833435352),np.float64(248.67067143856343),np.float64(1.4210854715202004e-14)
40,np.float64(520.6424888429714),np.float64(-46.22836236633119),np.float64(21.83846383343604),np.float64(248.67073154993435),np.float64(1.4210854715202004e-14)
41,np.float64(520.6424888429708),np.float64(-46.22836236633114),np.float64(21.838463833436865),np.float64(248.67078051603764),np.float64(1.4210854715202004e-14)
42,np.float64(520.6424888429692),np.float64(-46.22836236633035),np.float64(21.838463833436613),np.float64(248.67082879103242),np.float64(1.4210854715202004e-14)
43,np.float64(520.6424888429674),np.float64(-46.22836236633044),np.float64(21.8384638334345),np.float64(248.67086971809042),np.float64(1.4210854715202004e-14)
44,np.float64(520.6424888429681),np.float64(-46.22836236633061),np.float64(21.838463833433796),np.float64(248.67091045511106),np.float64(1.4210854715202004e-14)
45,np.float64(520.6424888429676),np.float64(-46.22836236633031),np.float64(21.838463833432687),np.float64(248.6709512013366),np.float64(1.4210854715202004e-14)
46,np.float64(520.642488842967),np.float64(-46.228362366330856),np.float64(21.838463833432986),np.float64(248.67098384450154),np.float64(1.4210854715202004e-14)
47,np.float64(520.6424888429675),np.float64(-46.22836236633093),np.float64(21.83846383343379),np.float64(248.67101159512683),np.float64(1.4210854715202004e-14)
48,np.float64(520.6424888429672),np.float64(-46.22836236632988),np.float64(21.838463833434048),np.float64(248.6710445782724),np.float64(1.7763568394002505e-15)
49,np.float64(520.6424888429674),np.float64(-46.2283623663295),np.float64(21.838463833434023),np.float64(248.67108257402336),np.float64(1.4210854715202004e-14)
50,np.float64(520.6424888429668),np.float64(-46.22836236632942),np.float64(21.83846383343412),np.float64(248.67110863506426),np.float64(1.4210854715202004e-14)
51,np.float64(520.6424888429674),np.float64(-46.228362366329144),np.float64(21.838463833434723),np.float64(248.67112982060152),np.float64(1.4210854715202004e-14)
52,np.float64(520.642488842966),np.float64(-46.22836236632891),np.float64(21.838463833435373),np.float64(248.6711646317644),np.float64(3.9968028886505635e-15)
53,np.float64(520.6424888429655),np.float64(-46.228362366329),np.float64(21.838463833434584),np.float64(248.67121695102475),np.float64(1.4210854715202004e-14)
54,np.float64(520.642488842967),np.float64(-46.22836236632937),np.float64(21.838463833434645),np.float64(248.67124300304638),np.float64(1.4210854715202004e-14)
55,np.float64(520.6424888429667),np.float64(-46.22836236632964),np.float64(21.83846383343391),np.float64(248.67127790800168),np.float64(1.4210854715202004e-14)
56,np.float64(520.6424888429675),np.float64(-46.22836236632968),np.float64(21.838463833434098),np.float64(248.6713477923523),np.float64(1.4210854715202004e-14)
57,np.float64(520.6424888429675),np.float64(-46.22836236632971),np.float64(21.83846383343332),np.float64(248.67143829533353),np.float64(1.4210854715202004e-14)
58,np.float64(520.6424888429674),np.float64(-46.228362366329634),np.float64(21.83846383343414),np.float64(248.67147074616886),np.float64(3.9968028886505635e-15)
59,np.float64(520.6424888429669),np.float64(-46.22836236632863),np.float64(21.83846383343258),np.float64(248.67156451735207),np.float64(1.4210854715202004e-14)
60,np.float64(520.6424888429664),np.float64(-46.22836236632894),np.float64(21.838463833432918),np.float64(248.67182133529107),np.float64(1.4210854715202004e-14)
61,np.float64(520.6424888429667),np.float64(-46.22836236632743),np.float64(21.838463833434407),np.float64(248.6719942805177),np.float64(1.4210854715202004e-14)
62,np.float64(520.6424888429688),np.float64(-46.228362366326756),np.float64(21.83846383343512),np.float64(248.67204694479705),np.float64(7.105427357601002e-15)
63,np.float64(520.6424888429679),np.float64(-46.228362366326955),np.float64(21.838463833434368),np.float64(248.67227380156004),np.float64(1.4210854715202004e-14)
64,np.float64(520.6424888429672),np.float64(-46.22836236632773),np.float64(21.83846383343406),np.float64(248.6732414242692),np.float64(1.4210854715202004e-14)
65,np.float64(520.6424888429675),np.float64(-46.228362366327346),np.float64(21.838463833434602),np.float64(248.67382157764078),np.float64(1.4210854715202004e-14)
66,np.float64(520.6424888429674),np.float64(-46.22836236632627),np.float64(21.838463833434695),np.float64(248.67394687324375),np.float64(1.4210854715202004e-14)
67,np.float64(520.6424888429685),np.float64(-46.228362366326444),np.float64(21.83846383343473),np.float64(248.67450856881064),np.float64(1.4210854715202004e-14)
68,np.float64(520.6424888429676),np.float64(-46.22836236632619),np.float64(21.83846383343473),np.float64(248.67762766692644),np.float64(1.4210854715202004e-14)
69,np.float64(520.6424888429685),np.float64(-46.22836236632709),np.float64(21.838463833435178),np.float64(248.68050272457342),np.float64(1.4210854715202004e-14)
