t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(1500.3084572710143),np.float64(-78.85697712730047),np.float64(81.92883668434865),np.float64(74.74470999620692),np.float64(4.440892098500626e-16)
1,np.float64(1500.3084572710109),np.float64(-78.85697712730047),np.float64(81.92883668434743),np.float64(75.91255436160813),np.float64(8.881784197001252e-16)
2,np.float64(1500.3084572710168),np.float64(-78.85697712730185),np.float64(81.92883668434747),np.float64(131.82363091396698),np.float64(1.7763568394002505e-15)
3,np.float64(1500.3084572710136),np.float64(-78.85697712729949),np.float64(81.92883668434764),np.float64(181.53464886492043),np.float64(3.552713678800501e-15)
4,np.float64(1500.308457271015),np.float64(-78.85697712729973),np.float64(81.92883668434646),np.float64(375.9027054166708),np.float64(1.4210854715202004e-14)
5,np.float64(1500.3084572710136),np.float64(-78.85697712729585),np.float64(81.92883668435437),np.float64(566.6661136563608),np.float64(2.842170943040401e-14)
6,np.float64(1500.3084572710159),np.float64(-78.85697712729751),np.float64(81.92883668435749),np.float64(644.9152181752783),np.float64(2.842170943040401e-14)
7,np.float64(1500.3084572710206),np.float64(-78.85697712729643),np.float64(81.92883668435795),np.float64(686.2684250030227),np.float64(2.842170943040401e-14)
8,np.float64(1500.3084572710216),np.float64(-78.85697712729728),np.float64(81.92883668435678),np.float64(699.4024866156243),np.float64(2.842170943040401e-14)
9,np.float64(1500.308457271029),np.float64(-78.85697712729706),np.float64(81.92883668435553),np.float64(706.126127182568),np.float64(2.842170943040401e-14)
10,np.float64(1500.3084572710272),np.float64(-78.85697712730109),np.float64(81.92883668435712),np.float64(710.6857547449707),np.float64(7.105427357601002e-15)
11,np.float64(1500.3084572710263),np.float64(-78.85697712730223),np.float64(81.92883668435876),np.float64(712.4760229693666),np.float64(1.4210854715202004e-14)
12,np.float64(1500.3084572710254),np.float64(-78.85697712730288),np.float64(81.9288366843605),np.float64(713.3694340026914),np.float64(2.842170943040401e-14)
13,np.float64(1500.30845727103),np.float64(-78.85697712730311),np.float64(81.92883668436195),np.float64(715.3778943970106),np.float64(2.842170943040401e-14)
14,np.float64(1500.3084572710302),np.float64(-78.85697712730496),np.float64(81.92883668436343),np.float64(716.2381859308405),np.float64(2.842170943040401e-14)
15,np.float64(1500.308457271031),np.float64(-78.85697712730595),np.float64(81.92883668436383),np.float64(717.4124256147104),np.float64(7.105427357601002e-15)
16,np.float64(1500.3084572710288),np.float64(-78.85697712730746),np.float64(81.92883668436284),np.float64(719.0292552489783),np.float64(2.842170943040401e-14)
17,np.float64(1500.3084572710213),np.float64(-78.85697712730735),np.float64(81.92883668436144),np.float64(720.7817988392927),np.float64(2.842170943040401e-14)
18,np.float64(1500.3084572710222),np.float64(-78.85697712730979),np.float64(81.92883668435988),np.float64(723.1196818039417),np.float64(2.842170943040401e-14)
19,np.float64(1500.3084572710209),np.float64(-78.85697712730871),np.float64(81.9288366843629),np.float64(725.6413838031493),np.float64(2.842170943040401e-14)
20,np.float64(1500.3084572710222),np.float64(-78.85697712730791),np.float64(81.92883668436238),np.float64(727.5251669166753),np.float64(1.4210854715202004e-14)
21,np.float64(1500.3084572710177),np.float64(-78.85697712731007),np.float64(81.92883668436065),np.float64(729.4549442878088),np.float64(7.105427357601002e-15)
22,np.float64(1500.30845727102),np.float64(-78.85697712731002),np.float64(81.92883668435886),np.float64(731.5195274094381),np.float64(2.842170943040401e-14)
23,np.float64(1500.3084572710252),np.float64(-78.85697712730652),np.float64(81.9288366843586),np.float64(732.985511163086),np.float64(2.842170943040401e-14)
24,np.float64(1500.3084572710245),np.float64(-78.8569771273066),np.float64(81.92883668435957),np.float64(734.0697750568075),np.float64(2.842170943040401e-14)
25,np.float64(1500.308457271026),np.float64(-78.85697712730632),np.float64(81.9288366843569),np.float64(734.858761432238),np.float64(2.842170943040401e-14)
26,np.float64(1500.308457271019),np.float64(-78.85697712730544),np.float64(81.92883668435641),np.float64(735.4573583117653),np.float64(2.842170943040401e-14)
27,np.float64(1500.3084572710204),np.float64(-78.85697712731258),np.float64(81.92883668435024),np.float64(735.9118235573264),np.float64(2.842170943040401e-14)
28,np.float64(1500.3084572710181),np.float64(-78.85697712731223),np.float64(81.92883668434973),np.float64(736.2747276211882),np.float64(2.842170943040401e-14)
29,np.float64(1500.3084572710236),np.float64(-78.85697712730985),np.float64(81.92883668435223),np.float64(736.578964924645),np.float64(2.842170943040401e-14)
30,np.float64(1500.3084572710245),np.float64(-78.85697712731152),np.float64(81.92883668435061),np.float64(736.838902770544),np.float64(2.842170943040401e-14)
31,np.float64(1500.308457271023),np.float64(-78.85697712731366),np.float64(81.9288366843478),np.float64(737.0622793720065),np.float64(2.842170943040401e-14)
32,np.float64(1500.308457271019),np.float64(-78.85697712731476),np.float64(81.92883668434519),np.float64(737.2585197816483),np.float64(2.842170943040401e-14)
33,np.float64(1500.3084572710172),np.float64(-78.856977127314),np.float64(81.92883668434723),np.float64(737.4417210279993),np.float64(2.842170943040401e-14)
34,np.float64(1500.3084572710216),np.float64(-78.856977127315),np.float64(81.92883668434814),np.float64(737.6298536779746),np.float64(2.842170943040401e-14)
35,np.float64(1500.308457271024),np.float64(-78.85697712731654),np.float64(81.92883668435161),np.float64(737.8414097441738),np.float64(2.842170943040401e-14)
36,np.float64(1500.3084572710281),np.float64(-78.85697712731829),np.float64(81.92883668435366),np.float64(738.0904357469947),np.float64(2.842170943040401e-14)
37,np.float64(1500.3084572710231),np.float64(-78.85697712731695),np.float64(81.92883668435297),np.float64(738.3819151544187),np.float64(2.842170943040401e-14)
38,np.float64(1500.3084572710281),np.float64(-78.85697712732161),np.float64(81.92883668435235),np.float64(738.7111997870267),np.float64(2.842170943040401e-14)
39,np.float64(1500.3084572710322),np.float64(-78.85697712732639),np.float64(81.92883668434993),np.float64(739.0703232799037),np.float64(2.842170943040401e-14)
40,np.float64(1500.308457271034),np.float64(-78.85697712732821),np.float64(81.92883668434763),np.float64(739.4554450563558),np.float64(2.842170943040401e-14)
41,np.float64(1500.308457271034),np.float64(-78.85697712732869),np.float64(81.92883668434581),np.float64(739.8605763491548),np.float64(1.4210854715202004e-14)
42,np.float64(1500.308457271036),np.float64(-78.85697712732997),np.float64(81.92883668433902),np.float64(740.2538744971994),np.float64(2.842170943040401e-14)
