step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.952676427123663e-33,1.9763382135617305e-32,0.9999999999999999,3.204937810639273e-17
25,1.7047142887826571e-31,8.523571443912884e-31,0.9999999999999999,2.333229944976403e-16
50,7.034218095888623e-31,3.5171090479441316e-30,1.0,3.597533769998862e-16
75,9.441399756888423e-31,4.720699878443951e-30,1.0000000000000002,2.5031364496846366e-16
100,9.868526658085667e-31,4.934263329042555e-30,0.9999999999999997,1.975656351854947e-16
125,1.3560795431256e-30,6.780397715627638e-30,1.0000000000000002,2.6622212897024595e-16
150,6.36904285698819e-31,3.1845214284939104e-30,0.9999999999999999,4.59995112173319e-16
200,4.916023455408187e-31,2.45801172770396e-30,0.9999999999999999,5.661048867003676e-16
300,4.215853826842889e-31,2.1079269134213178e-30,0.9999999999999999,1.5032490816276445e-16
500,2.150196791916636e-30,1.0750983959582437e-29,0.9999999999999999,7.671793734223694e-16
750,8.245767796396915e-30,4.122883898198059e-29,0.9999999999999999,1.3453105836220492e-15
1000,8.714203451701137e-30,4.3571017258501063e-29,1.0000000000000002,1.6532633719629687e-15
1500,1.6573259943316333e-29,8.286629971657134e-29,0.9999999999999999,2.4665531210557077e-15
2000,2.8461785633758383e-29,1.4230892816876886e-28,1.0000000000000002,2.503957015662975e-15
3000,3.576214185432944e-29,1.7881070927161427e-28,0.9999999999999999,1.5283219021373867e-15
4000,9.730994107093145e-29,4.865497053545546e-28,1.0000000000000002,4.9228929764450465e-15
5000,2.1865504245782906e-28,1.0932752122888716e-27,1.0,9.773956920927927e-15
7500,1.2456294998512906e-28,6.228147499254546e-28,0.9999999999999999,5.670476098957854e-15
10000,1.5641863404076237e-28,7.820931702034434e-28,1.0,6.8514494578764305e-15
15000,1.1565931574917851e-28,5.782965787455067e-28,1.0,3.912387712979281e-15
20000,9.247382319337403e-28,4.623691159664774e-27,1.0000000000000002,2.2194489376117275e-14
25000,8.997377055179882e-28,4.498688527585116e-27,0.9999999999999999,2.504518948204072e-14
30000,2.238468453971142e-28,1.11923422698414e-27,1.0,1.1681327857445485e-14
35000,5.5856232896247685e-28,2.792811644808065e-27,1.0,2.0021731573015852e-14
40000,2.623539983679632e-27,1.311769991837475e-26,1.0000000000000002,4.75481769581627e-14
