step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.7287478660959533e-32,1.9707845504746404e-32,0.743679063485151,0.08903670997781142
25,0.007540482256200286,0.005445965205612417,0.7340008310318544,0.0904152722335867
50,0.030759089424591234,0.02221514819226648,0.7120005108594324,0.09368421280192825
75,0.06949858722330757,0.050193989588150675,0.688747122540591,0.09745793070814893
100,0.12077041169254119,0.0872240577722006,0.6632005743745341,0.10170049631427099
125,0.1784314608731516,0.12886861801216357,0.6380327888724127,0.10637650371557544
150,0.2363932101667361,0.1707303530026215,0.6268156658705787,0.10979755396771936
200,0.35539256797614893,0.25667530189331256,0.6319181585173711,0.11147319718657789
300,0.5820658288554321,0.420385612434298,0.5745895578919171,0.11630672464299602
500,0.9917251174258395,0.716253987414689,0.595715659959985,0.10968632337222319
750,1.3010358685027452,0.9396476021535509,0.39285241015122485,0.12992213392671215
1000,1.3707979591916786,0.9900319019442126,0.5591199902241227,0.110341538683975
1500,1.237150972035317,0.8935079904543174,0.4842150568586301,0.11111634554775318
2000,1.355245580623046,0.9787995019899761,0.4572468213790205,0.12840602595079212
3000,1.2738037517563474,0.9199797407042005,0.5661878019977269,0.10891176079853483
4000,1.2674616299484367,0.9153992677951113,0.5754599316436219,0.10742452403206203
5000,1.1555138070448012,0.8345471514896621,0.4838710659819302,0.12931851171966607
7500,1.1016718187423453,0.7956608329580098,0.32229402408420477,0.1759532880442391
10000,1.2268069846411505,0.886037248726715,0.29536194995901316,0.19966542365438217
15000,1.1996912042280363,0.8664534089086235,0.2865024167375526,0.21271701321400371
20000,1.2044289921696012,0.8698751831930149,0.28575950428318986,0.21596252553524328
25000,1.2019335776907605,0.8680729190979019,0.2857169019965281,0.21675423982434464
30000,1.2024232345653052,0.8684265641579331,0.2857144911839808,0.2169448444172781
35000,1.2024320501173742,0.8684329310171772,0.28571429924488,0.21699672965492184
40000,1.2023974433838953,0.8684079369836412,0.28571428643620334,0.2170100622539929
