case,step,readout_set,particle,gauge,chi_read,delta_chi_read,R_read,distance_AB_signed,distance_AB_abs,C_memory,R2_memory,R3_memory,Q_raw,Q_closed,beat_phase,unwrap_phase,principal_branch_phase,same_snapshot_id,delta_chi_gauge_offset,phase_bias,gain
C_mediated_only_persistent,35,frozen_fanout,B,g_gain_low,0.24999996424763776,-3.5752362250371065e-08,1.25,0.49999990838457176,0.49999990838457176,3.472543790053147e-06,0.0,0.0,3.472543790053147e-09,0.0,-0.4374999999998686,-0.4375,-0.4374999999998686,C_mediated_only_persistent:35,0.0,0.0,0.8
C_mediated_only_persistent,36,frozen_fanout,A,g0,-0.24999994201067008,5.7989329969445507e-08,1.0,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,B,g0,0.24999996288682882,-3.711317118044514e-08,1.5625,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,A,g_chi_plus,-0.24949994201067005,5.7989329969445507e-08,1.0,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0005,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,B,g_chi_plus,0.2504999628868288,-3.711317118044514e-08,1.5625,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0005,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,A,g_chi_minus,-0.25049994201067005,5.7989329969445507e-08,1.0,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,-0.0005,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,B,g_chi_minus,0.24949996288682882,-3.711317118044514e-08,1.5625,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,-0.0005,0.0,1.0
C_mediated_only_persistent,36,frozen_fanout,A,g_phase_plus,-0.24999994201067008,5.798932997054329e-08,1.0,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.33999999999982594,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.11,1.0
C_mediated_only_persistent,36,frozen_fanout,B,g_phase_plus,0.24999996288682882,-3.7113171179347356e-08,1.5625,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.33999999999982594,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.11,1.0
C_mediated_only_persistent,36,frozen_fanout,A,g_phase_minus,-0.24999994201067008,5.798932996814916e-08,1.0,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.579999999999826,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,-0.13,1.0
C_mediated_only_persistent,36,frozen_fanout,B,g_phase_minus,0.24999996288682882,-3.711317118174148e-08,1.5625,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.579999999999826,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,-0.13,1.0
C_mediated_only_persistent,36,frozen_fanout,A,g_gain_high,-0.24999994201067008,5.7989329969445507e-08,1.2,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,1.2
C_mediated_only_persistent,36,frozen_fanout,B,g_gain_high,0.24999996288682882,-3.711317118044514e-08,1.875,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,1.2
C_mediated_only_persistent,36,frozen_fanout,A,g_gain_low,-0.24999994201067008,5.7989329969445507e-08,0.8,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,0.8
C_mediated_only_persistent,36,frozen_fanout,B,g_gain_low,0.24999996288682882,-3.711317118044514e-08,1.25,0.4999999048974989,0.4999999048974989,3.487072883314809e-06,0.0,0.0,3.4870728833148093e-09,0.0,-0.44999999999982593,-0.45,-0.44999999999982593,C_mediated_only_persistent:36,0.0,0.0,0.8
C_mediated_only_persistent,37,frozen_fanout,A,g0,-0.2499999398762556,6.012374438850012e-08,1.0,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,B,g0,0.2499999615208036,-3.84791964086401e-08,1.5625,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,A,g_chi_plus,-0.24949993987625557,6.012374438850012e-08,1.0,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0005,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,B,g_chi_plus,0.25049996152080356,-3.84791964086401e-08,1.5625,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0005,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,A,g_chi_minus,-0.2504999398762556,6.012374438850012e-08,1.0,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,-0.0005,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,B,g_chi_minus,0.2494999615208036,-3.84791964086401e-08,1.5625,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,-0.0005,0.0,1.0
C_mediated_only_persistent,37,frozen_fanout,A,g_phase_plus,-0.2499999398762556,6.01237443895979e-08,1.0,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.35249999999978315,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.11,1.0
C_mediated_only_persistent,37,frozen_fanout,B,g_phase_plus,0.2499999615208036,-3.847919640754232e-08,1.5625,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.35249999999978315,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.11,1.0
C_mediated_only_persistent,37,frozen_fanout,A,g_phase_minus,-0.2499999398762556,6.012374438720377e-08,1.0,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.5924999999997831,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,-0.13,1.0
C_mediated_only_persistent,37,frozen_fanout,B,g_phase_minus,0.2499999615208036,-3.8479196409936444e-08,1.5625,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.5924999999997831,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,-0.13,1.0
C_mediated_only_persistent,37,frozen_fanout,A,g_gain_high,-0.2499999398762556,6.012374438850012e-08,1.2,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,1.2
C_mediated_only_persistent,37,frozen_fanout,B,g_gain_high,0.2499999615208036,-3.84791964086401e-08,1.875,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,1.2
C_mediated_only_persistent,37,frozen_fanout,A,g_gain_low,-0.2499999398762556,6.012374438850012e-08,0.8,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,0.8
C_mediated_only_persistent,37,frozen_fanout,B,g_gain_low,0.2499999615208036,-3.84791964086401e-08,1.25,0.4999999013970592,0.4999999013970592,3.5004396472495663e-06,0.0,0.0,3.5004396472495664e-09,0.0,-0.46249999999978314,-0.4625,-0.46249999999978314,C_mediated_only_persistent:37,0.0,0.0,0.8
C_mediated_only_persistent,38,frozen_fanout,A,g0,-0.2499999377343427,6.226565723496135e-08,1.0,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,B,g0,0.24999996014997938,-3.985002063037528e-08,1.5625,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,A,g_chi_plus,-0.24949993773434273,6.226565723496135e-08,1.0,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0005,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,B,g_chi_plus,0.2504999601499794,-3.985002063037528e-08,1.5625,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0005,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,A,g_chi_minus,-0.2504999377343427,6.226565723496135e-08,1.0,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,-0.0005,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,B,g_chi_minus,0.24949996014997938,-3.985002063037528e-08,1.5625,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,-0.0005,0.0,1.0
C_mediated_only_persistent,38,frozen_fanout,A,g_phase_plus,-0.2499999377343427,6.226565723605913e-08,1.0,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.3650000000001953,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.11,1.0
C_mediated_only_persistent,38,frozen_fanout,B,g_phase_plus,0.24999996014997938,-3.98500206292775e-08,1.5625,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.3650000000001953,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.11,1.0
C_mediated_only_persistent,38,frozen_fanout,A,g_phase_minus,-0.2499999377343427,6.2265657233665e-08,1.0,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.6050000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,-0.13,1.0
C_mediated_only_persistent,38,frozen_fanout,B,g_phase_minus,0.24999996014997938,-3.985002063167163e-08,1.5625,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.6050000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,-0.13,1.0
C_mediated_only_persistent,38,frozen_fanout,A,g_gain_high,-0.2499999377343427,6.226565723496135e-08,1.2,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,1.2
C_mediated_only_persistent,38,frozen_fanout,B,g_gain_high,0.24999996014997938,-3.985002063037528e-08,1.875,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,1.2
C_mediated_only_persistent,38,frozen_fanout,A,g_gain_low,-0.2499999377343427,6.226565723496135e-08,0.8,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,0.8
C_mediated_only_persistent,38,frozen_fanout,B,g_gain_low,0.24999996014997938,-3.985002063037528e-08,1.25,0.4999998978843221,0.4999998978843221,3.5127370681964177e-06,0.0,0.0,3.512737068196418e-09,0.0,-0.4750000000001952,-0.47500000000000003,-0.4750000000001952,C_mediated_only_persistent:38,0.0,0.0,0.8
C_mediated_only_persistent,39,frozen_fanout,A,g0,-0.24999993558553138,6.441446863349052e-08,1.0,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,B,g0,0.24999995877474007,-4.122525992543394e-08,1.5625,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,A,g_chi_plus,-0.24949993558553138,6.441446863349052e-08,1.0,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0005,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,B,g_chi_plus,0.2504999587747401,-4.122525992543394e-08,1.5625,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0005,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,A,g_chi_minus,-0.25049993558553135,6.441446863349052e-08,1.0,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,-0.0005,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,B,g_chi_minus,0.24949995877474007,-4.122525992543394e-08,1.5625,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,-0.0005,0.0,1.0
C_mediated_only_persistent,39,frozen_fanout,A,g_phase_plus,-0.24999993558553138,6.44144686345883e-08,1.0,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.3774999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.11,1.0
C_mediated_only_persistent,39,frozen_fanout,B,g_phase_plus,0.24999995877474007,-4.122525992433616e-08,1.5625,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.3774999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.11,1.0
C_mediated_only_persistent,39,frozen_fanout,A,g_phase_minus,-0.24999993558553138,6.441446863219417e-08,1.0,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.6174999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,-0.13,1.0
C_mediated_only_persistent,39,frozen_fanout,B,g_phase_minus,0.24999995877474007,-4.1225259926730284e-08,1.5625,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.6174999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,-0.13,1.0
C_mediated_only_persistent,39,frozen_fanout,A,g_gain_high,-0.24999993558553138,6.441446863349052e-08,1.2,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,1.2
C_mediated_only_persistent,39,frozen_fanout,B,g_gain_high,0.24999995877474007,-4.122525992543394e-08,1.875,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,1.2
C_mediated_only_persistent,39,frozen_fanout,A,g_gain_low,-0.24999993558553138,6.441446863349052e-08,0.8,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,0.8
C_mediated_only_persistent,39,frozen_fanout,B,g_gain_low,0.24999995877474007,-4.122525992543394e-08,1.25,0.4999998943602715,0.4999998943602715,3.524050693587815e-06,0.0,0.0,3.5240506935878153e-09,0.0,-0.4874999999996977,-0.48750000000000004,-0.4874999999996977,C_mediated_only_persistent:39,0.0,0.0,0.8
C_mediated_only_persistent,40,frozen_fanout,A,g0,-0.24999993343037324,6.656962669877231e-08,1.0,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,B,g0,0.24999995739543893,-4.260456108721429e-08,1.5625,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,A,g_chi_plus,-0.2494999334303733,6.656962669877231e-08,1.0,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0005,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,B,g_chi_plus,0.2504999573954389,-4.260456108721429e-08,1.5625,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0005,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,A,g_chi_minus,-0.25049993343037325,6.656962669877231e-08,1.0,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,-0.0005,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,B,g_chi_minus,0.24949995739543893,-4.260456108721429e-08,1.5625,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,-0.0005,0.0,1.0
C_mediated_only_persistent,40,frozen_fanout,A,g_phase_plus,-0.24999993343037324,6.656962669987009e-08,1.0,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.3900000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.11,1.0
C_mediated_only_persistent,40,frozen_fanout,B,g_phase_plus,0.24999995739543893,-4.260456108611651e-08,1.5625,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.3900000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.11,1.0
C_mediated_only_persistent,40,frozen_fanout,A,g_phase_minus,-0.24999993343037324,6.656962669747597e-08,1.0,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.6300000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,-0.13,1.0
C_mediated_only_persistent,40,frozen_fanout,B,g_phase_minus,0.24999995739543893,-4.2604561088510634e-08,1.5625,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.6300000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,-0.13,1.0
C_mediated_only_persistent,40,frozen_fanout,A,g_gain_high,-0.24999993343037324,6.656962669877231e-08,1.2,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,1.2
C_mediated_only_persistent,40,frozen_fanout,B,g_gain_high,0.24999995739543893,-4.260456108721429e-08,1.875,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,1.2
C_mediated_only_persistent,40,frozen_fanout,A,g_gain_low,-0.24999993343037324,6.656962669877231e-08,0.8,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,0.8
C_mediated_only_persistent,40,frozen_fanout,B,g_gain_low,0.24999995739543893,-4.260456108721429e-08,1.25,0.4999998908258122,0.4999998908258122,3.5344592270621415e-06,0.0,0.0,3.5344592270621414e-09,0.0,-0.5000000000001097,-0.5,-0.5000000000001097,C_mediated_only_persistent:40,0.0,0.0,0.8
C_mediated_only_persistent,41,frozen_fanout,A,g0,-0.24999993126937636,6.873062369631329e-08,1.0,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,B,g0,0.24999995601240083,-4.3987599165640513e-08,1.5625,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,A,g_chi_plus,-0.24949993126937636,6.873062369631329e-08,1.0,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0005,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,B,g_chi_plus,0.2504999560124008,-4.3987599165640513e-08,1.5625,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0005,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,A,g_chi_minus,-0.2504999312693763,6.873062369631329e-08,1.0,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,-0.0005,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,B,g_chi_minus,0.24949995601240083,-4.3987599165640513e-08,1.5625,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,-0.0005,0.0,1.0
C_mediated_only_persistent,41,frozen_fanout,A,g_phase_plus,-0.24999993126937636,6.873062369741107e-08,1.0,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.40249999999961217,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.11,1.0
C_mediated_only_persistent,41,frozen_fanout,B,g_phase_plus,0.24999995601240083,-4.398759916454273e-08,1.5625,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.40249999999961217,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.11,1.0
C_mediated_only_persistent,41,frozen_fanout,A,g_phase_minus,-0.24999993126937636,6.873062369501694e-08,1.0,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.642499999999612,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,-0.13,1.0
C_mediated_only_persistent,41,frozen_fanout,B,g_phase_minus,0.24999995601240083,-4.398759916693686e-08,1.5625,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.642499999999612,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,-0.13,1.0
C_mediated_only_persistent,41,frozen_fanout,A,g_gain_high,-0.24999993126937636,6.873062369631329e-08,1.2,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.0,1.2
C_mediated_only_persistent,41,frozen_fanout,B,g_gain_high,0.24999995601240083,-4.3987599165640513e-08,1.875,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.0,1.2
C_mediated_only_persistent,41,frozen_fanout,A,g_gain_low,-0.24999993126937636,6.873062369631329e-08,0.8,0.4999998872817772,0.4999998872817772,3.5440350759671928e-06,0.0,0.0,3.5440350759671927e-09,0.0,-0.5124999999996122,-0.5125000000000001,-0.5124999999996122,C_mediated_only_persistent:41,0.0,0.0,0.8
