step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.086824397734367e-32,1.231606871140035e-32,0.7413051699983333,0.0879062146574307
25,1.2392875302233335e-28,7.314055936849918e-29,0.7413051699983326,0.08790621465743056
50,2.9639069764503285e-28,1.7492455050742876e-28,0.7413051699983315,0.08790621465742998
75,5.094912125854619e-28,3.006927074875166e-28,0.7413051699983323,0.08790621465742894
100,9.306986219993658e-28,5.492818749194033e-28,0.741305169998333,0.0879062146574269
125,1.877407398816027e-27,1.1080126602035308e-27,0.7413051699983342,0.08790621465742465
150,3.3764273750774325e-27,1.992707752298791e-27,0.741305169998334,0.08790621465742196
200,8.498918967117499e-27,5.015911740600381e-27,0.741305169998338,0.08790621465741862
300,3.908432280936281e-26,2.306687643586517e-26,0.7413051699983544,0.08790621465740865
500,2.736466005301148e-25,1.6150138643345535e-25,0.7413051699984046,0.08790621465738509
750,3.684928052436664e-24,2.1747793987695644e-24,0.7413051699979478,0.08790621465744444
1000,1.0097579163068898e-22,5.959412729041288e-23,0.7413051699963873,0.08790621465767412
1500,5.66762751262507e-20,3.344933572370436e-20,0.741305170031186,0.08790621465239101
2000,2.9572162245005074e-17,1.7452967415479145e-17,0.7413051697211228,0.08790621470131199
3000,9.61636742411633e-12,5.67541006700442e-12,0.7413056490457051,0.0879061474314264
4000,3.910640388159301e-06,2.3079908294410194e-06,0.7417997971647642,0.08783536965806807
5000,0.8897091991726418,0.5250906421304524,0.5854159778801334,0.10266280399363234
7500,1.4151111663498135,0.8351735957270819,0.37003092449568564,0.13044496070140824
10000,1.5652574023877774,0.9237872501300334,0.24758222548331985,0.1585972245005407
15000,1.5886147513450461,0.9375723446012763,0.14016338754354102,0.197318754331642
20000,1.6145314588395536,0.9528679272397997,0.13189087391947593,0.21198230224990164
25000,1.5964702122832513,0.94220849878747,0.13089220307080512,0.21674528322048542
30000,1.5887476695444414,0.9376507905728952,0.13173057528760823,0.218590263312243
35000,1.5972402861868948,0.9426629827924269,0.13234934251679342,0.21950677695220958
40000,1.5946083923363543,0.9411096855646716,0.13272697660848753,0.22007510280521309
