class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.8032729197233393,0.19672708027666078,0.3975242585836505,0.1462773290392272,1-2
1,1,0.006447385008779253,0.9935526149912207,0.08003634321561563,0.47441356881858865,1-3
2,1,0.06038989763682452,0.9396101023631754,-0.23820780402883185,0.5790321116851604,1-4
3,1,0.08430361024595114,0.9156963897540489,-0.27784260210675016,0.5937720081155037,1-5
4,1,0.9999670276120782,3.297238792175544e-05,0.0057420641535418405,0.0018277959652156365,1-6
5,1,0.9949556985129722,0.005044301487027877,-0.070843888300515,0.9773735489184201,1-7
6,1,1.2312738928877457e-07,0.9999998768726107,-0.00035089510416707237,0.5001116933898382,1-8
7,1,0.8945203906764511,0.10547960932354891,0.30717041091306374,0.10528899675418539,1-9
8,1,0.4939531290431825,0.5060468709568174,0.4999634340145602,0.2519248257283611,1-10
9,1,0.9992381385651898,0.0007618614348101766,-0.027591321134812042,0.9912129462448057,1-11
10,1,0.0964126644371833,0.9035873355628167,-0.2951563358176585,0.6004977763001306,1-12
11,1,0.9875769711579809,0.01242302884201906,-0.11076415122416378,0.9644477405074916,1-13
12,1,0.07896204425268112,0.9210379557473188,-0.26967951316353034,0.5906667101257249,1-14
13,1,0.018947323003235667,0.9810526769967644,0.1363389964545974,0.45604531840505125,2-3
14,1,0.00767991169477559,0.9923200883052243,0.0872979418493703,0.47206905027423635,2-4
15,1,0.9965136316562564,0.003486368343743641,-0.05894245990383658,0.981194302886631,2-5
16,1,0.012758139946566424,0.9872418600534336,-0.11222909521006685,0.5360306107383594,2-6
17,1,0.0003982998827730716,0.9996017001172269,0.019953476889415903,0.493646923999803,2-7
18,1,0.8053871313142292,0.1946128686857708,0.39590238699415004,0.14542914368797333,2-8
19,1,0.8989532130379054,0.10104678696209449,-0.3013906664227205,0.8970295646515043,2-9
20,1,0.9292305796036074,0.07076942039639252,-0.2564392901510047,0.9142895514658614,2-10
21,1,0.03726360572762144,0.9627363942723786,-0.18940704690110616,0.5618340117476135,2-11
22,1,0.0007786812722410175,0.999221318727759,0.02789399447403112,0.49111645368068324,2-12
23,1,0.9964533299290843,0.003546670070915632,-0.05944822286934828,0.9810321732848474,2-13
24,1,0.9923632332083661,0.007636766791633986,-0.08705427378712767,0.9721478186964095,2-14
25,1,0.91591294687513,0.08408705312486996,-0.2775183248393613,0.9063521134525168,3-4
26,1,0.006518772426616587,0.9934812275733834,0.08047532561392075,0.4742720007973088,3-5
27,1,0.8808554565474612,0.1191445434525388,0.32395851774266543,0.11217982986926794,3-6
28,1,0.015347261504653409,0.9846527384953466,0.12292974851093284,0.460464908305831,3-7
29,1,0.0014070629713887521,0.9985929370286112,-0.037484438707059475,0.511942872437397,3-8
30,1,0.7101107497854238,0.28988925021457634,-0.4537107810319335,0.8190238124191664,3-9
31,1,0.9609334896236918,0.03906651037630817,-0.19375324034277716,0.9366682387272764,3-10
32,1,0.9554854015777725,0.044514598422227575,0.2062354211805901,0.06766706680091167,3-11
33,1,0.9695523257097949,0.030447674290205038,-0.171815637881197,0.9441714829789154,3-12
34,1,0.061651907785283885,0.9383480922147162,0.24052224440105066,0.42012877370839663,3-13
35,1,0.9968299171807729,0.0031700828192270875,-0.05621417431703795,0.9820685604301617,3-14
36,1,0.9821417866808317,0.017858213319168308,-0.13243601298821778,0.9573351424957791,4-5
37,1,0.016433563648127356,0.9835664363518726,0.12713576064172621,0.45908215649100886,4-6
38,1,0.9995829697751107,0.0004170302248892483,-0.020417059305413626,0.9934992407337049,4-7
39,1,0.5398164376127864,0.46018356238721353,0.4984121299645777,0.2373126008022567,4-8
40,1,0.008954062011038922,0.9910459379889611,0.09420130988760926,0.46983450673807564,4-9
41,1,0.004662213316005172,0.9953377866839948,0.06812104728350288,0.47824874909201576,4-10
42,1,0.9989454444960677,0.001054555503932369,-0.032456793073584685,0.9896614124587544,4-11
43,1,0.946451357102581,0.053548642897419035,-0.2251248225790833,0.925667494301281,4-12
44,1,0.0417647239096543,0.9582352760903458,0.2000510728449229,0.4344873215194399,4-13
45,1,0.9772646852410689,0.022735314758931122,-0.14905844565721008,0.9518207380461393,4-14
46,1,0.9994413881094082,0.0005586118905917992,0.023628369460195274,0.007523945779385561,5-6
47,1,0.10429766032890238,0.8957023396710976,0.30564629619679556,0.3953249316506442,5-7
48,1,0.14161548780849245,0.8583845121915075,-0.34865533327522064,0.6228100962694914,5-8
49,1,0.008515835342822749,0.9914841646571773,0.09188751760297303,0.470584103717669,5-9
50,1,0.9936298556194264,0.006370144380573597,-0.07955856736483032,0.9745676241926843,5-10
51,1,0.09053791882010932,0.9094620811798907,0.2869508739764223,0.40271456344308376,5-11
52,1,0.9909552003201005,0.0090447996798995,-0.0946730757853044,0.9696815866122327,5-12
53,1,0.11507361356151301,0.884926386438487,0.31911075980513187,0.3898351939641605,5-13
54,1,0.986455239079572,0.013544760920428108,-0.11559109123127333,0.962870328456113,5-14
55,1,0.00474166310837166,0.9952583368916282,0.06869628621212624,0.47806390663911374,6-7
56,1,0.9999946411910479,5.358808952074232e-06,0.0023149039365038125,0.000736859441016186,6-8
57,1,0.9968635452440119,0.0031364547559881075,0.055916164099048746,0.017835977941768142,6-9
58,1,0.0031200476572138696,0.9968799523427861,0.05577017984398637,0.4822107828485084,6-10
