step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
5000,0,1,2,0.09395304647543469,0.046495548679377774,0.008827174942015192,0.0021618360469963884,0.004368398445974416,0.01098901098901158,0.459543782296373,0.006665338895018803,0.008736796891948832,0.2925546580784543
5000,1,1,3,-0.008417267057178567,-0.10449000241314804,7.085038471186352e-05,0.010918160604299683,0.0008795202551167,0.010989010989011547,-1.6511784710259996,-0.010847310219587819,0.0017590405102334,0.9488271376371773
5000,2,1,4,0.025760924842799175,-0.10161390525048827,0.0006636252487563477,0.010325385740255209,-0.0026176681761411447,0.010989010989011557,-1.3225096253271085,-0.00966176049149886,-0.005235336352282289,-0.8419357766296791
5000,3,1,5,-0.03043703828242991,0.10031250016625769,0.0009264132994061038,0.010062597689605449,-0.003053215407766642,0.010989010989011552,1.8653897786029257,-0.009136184390199345,-0.006106430815533284,-0.8124559837689926
5000,4,1,6,0.10482675543523408,0.0006019418021753625,0.010988648655078377,3.6233393320612326e-07,6.309960608288078e-05,0.010989010989011583,0.0057421903765825085,0.010988286321145171,0.00012619921216576157,0.003655591930431273
5000,5,1,7,0.10456375617076288,-0.007445259194469783,0.010933579104538753,5.543188447283685e-05,-0.0007785042670386689,0.01098901098901159,-0.07108309249470009,0.010878147220065916,-0.0015570085340773378,-0.0452529021631597
5000,6,1,8,3.6783803962377876e-05,-0.10482847721856553,1.3530482339426463e-09,0.010989009635963312,-3.85599015568231e-06,0.010989010989011547,-1.5704454316619263,-0.010989008282915078,-7.71198031136462e-06,-0.9997766132203236
5000,7,1,9,0.09914582393141153,0.03404580129726906,0.009829894403038454,0.0011591165859731274,0.0033754990210228602,0.010989010989011581,0.3307751387067884,0.008670777817065326,0.0067509980420457204,0.2105779935083708
5000,8,1,10,0.07367534433657015,0.07457180851970391,0.00542805636311218,0.005560954625899384,0.005494103670489961,0.010989010989011564,0.7914451817651083,-0.00013289826278720495,0.010988207340979921,0.5038496514567222
5000,9,1,11,-0.10478854367406941,0.002893458774413965,0.010980638885332352,8.372103679233165e-06,-0.00030320133115179713,0.010989010989011585,3.113987310065776,0.010972266781653119,-0.0006064026623035943,-0.01757410751038861
5000,10,1,12,0.03254965174898329,-0.09964703287118722,0.001059479828980091,0.009929531160031466,-0.0032434762177766343,0.010989010989011557,-1.2550732510682958,-0.008870051331051374,-0.006486952435553269,-0.7990044473997387
5000,11,1,13,0.10417530508018598,-0.01168404041681452,0.010852494188549822,0.00013651680046175522,-0.001217188474990876,0.010989010989011578,-0.11169071724018241,0.010715977388088067,-0.002434376949981752,-0.07110451898501682
5000,12,1,14,-0.029456998693137917,0.10060465305841484,0.000867714772007529,0.010121296217004019,-0.0029635111336653195,0.010989010989011548,1.8556341972510295,-0.00925358144499649,-0.005927022267330639,-0.8186665797485501
5000,13,2,3,0.014429564813081094,0.1038306248094301,0.00020821234069490804,0.010780798648316641,0.0014982307302703775,0.010989010989011548,1.4327086220053271,-0.010572586307621734,0.002996461460540755,0.9120906368101025
5000,14,2,4,-0.009186655213325866,-0.10442517107959665,8.439463400852731e-05,0.010904616355003028,0.0009593180423008219,0.010989010989011555,-1.6585439932611417,-0.0108202217209945,0.0019186360846016439,0.9441381005484727
5000,15,2,5,-0.10464558876976342,0.006189647812367111,0.010950699248970436,3.831174004114096e-05,-0.0006477193396026344,0.010989010989011576,3.0825128136927984,0.010912387508929295,-0.0012954386792052687,-0.037611394226738086
5000,16,2,6,0.011840580225316897,-0.10415762885616864,0.00014019934007216553,0.010848811648939374,-0.001233286760550247,0.01098901098901154,-1.457602824794913,-0.010708612308867209,-0.002466573521100494,-0.9279387785232812
5000,17,2,7,0.0020921094112677993,0.104807605006616,4.3769217887152975e-06,0.010984634067222838,0.00021926897680677945,0.010989010989011554,1.55083754990498,-0.010980257145434123,0.0004385379536135589,0.987293847999606
5000,18,2,8,-0.09407660727524444,-0.046245031653043576,0.008850408036420575,0.0021386029525910025,0.004350575681254629,0.010989010989011578,-2.684713524161802,0.006711805083829574,0.008701151362509258,0.29085828737594654
5000,19,2,9,-0.09939118037673572,0.033322728764775086,0.009878606736680815,0.0011104042523307689,-0.0033119853453048007,0.010989010989011585,2.8181014903620163,0.008768202484350047,-0.0066239706906096015,-0.20594087069699152
5000,20,2,10,0.10105110118444847,-0.027887020967144155,0.010211325050589644,0.0007776859384219377,-0.00281801417748372,0.010989010989011581,-0.26926731545073573,0.009433639112167706,-0.00563602835496744,-0.1714208970682771
5000,21,2,11,0.020235863530648397,-0.10285679761775847,0.0004094901728310258,0.010579520816180524,-0.0020813961197924816,0.01098901098901155,-1.376539049746609,-0.010170030643349499,-0.004162792239584963,-0.876331976504773
5000,22,2,12,-0.0029252242747512605,-0.10478766173531098,8.556937057594038e-06,0.010980454051953957,0.0003065274118025555,0.010989010989011552,-1.598704810649487,-0.010971897114896363,0.000613054823605111,0.9822329073613665
5000,23,2,13,-0.10464242252847497,0.006242947731936441,0.010950036592627886,3.8974396383690346e-05,-0.0006532771743884776,0.010989010989011576,3.0820034685269055,0.010911062196244195,-0.0013065543487769552,-0.03793565343030519
5000,24,2,14,0.10442744119635317,-0.009160814057374192,0.010905090474817799,8.39205141937846e-05,-0.0009566403712871689,0.010989010989011583,-0.08750020816981074,0.010821169960624013,-0.0019132807425743378,-0.0557043626071809
5000,25,3,4,0.10032436114019755,-0.030397920172649907,0.01006497743818878,0.0009240335508227961,-0.0030496519213118255,0.010989010989011576,-0.2942035124017839,0.009140943887365983,-0.006099303842623651,-0.18729577309496656
5000,26,3,5,0.008463738053068229,0.10448624850754572,7.163486183095518e-05,0.010917376127180599,0.0008843442375156581,0.010989010989011554,1.489969433508158,-0.010845741265349644,0.0017686884750313162,0.9485440015946176
5000,27,3,6,0.0983856203503889,0.036183983988509555,0.00967973029173086,0.001309280697280716,0.003559983711458052,0.010989010989011574,0.352423329398245,0.008370449594450144,0.007119967422916104,0.2243596597385359
5000,28,3,7,0.012986578661289907,0.10402095829055646,0.00016865122532587034,0.010820359763685687,0.001350876357263068,0.010989010989011557,1.4465931731694963,-0.010651708538359818,0.002701752714526136,0.920929816611662
5000,29,3,8,-0.00393220427429988,0.10475470757229352,1.5462230454822243e-05,0.01097354875855673,-0.00041191690886880657,0.010989010989011552,1.608315967106983,-0.010958086528101907,-0.0008238338177376131,-0.9761142551252061
5000,30,3,9,-0.08833693923159931,0.05644108571071525,0.00780341483280727,0.0031855961562043053,-0.004985832758592942,0.010989010989011574,2.573039192211158,0.004617818676602965,-0.009971665517185884,-0.36195237516166706
5000,31,3,10,0.10276044315389067,-0.020719611768264035,0.010559708677183996,0.00042930231182758546,-0.0021291564872833804,0.010989010989011581,-0.198962595953291,0.01013040636535641,-0.004258312974566761,-0.1266635225454472
5000,32,3,11,0.1024687248763167,0.02211721978986727,0.010499839577778284,0.0004891714112332964,0.002266323309676936,0.01098901098901158,0.21258235995171385,0.010010668166544988,0.004532646619353872,0.1353341336018233
5000,33,3,12,0.10322025557828593,-0.01829179672325571,0.010654421161646667,0.0003345898273649084,-0.0018880839327605075,0.010989010989011576,-0.17539045893425204,0.01031983133428176,-0.003776167865521015,-0.11165703404216916
5000,34,3,13,0.026028705156922644,0.10154564243169444,0.0006774934921460115,0.010311517496865541,0.002643101586824868,0.010989010989011552,1.3198734690439875,-0.00963402400471953,0.005286203173649736,0.8402575474167933
5000,35,3,14,0.10466219429228024,-0.005902209326732091,0.01095417491407502,3.4836074936563285e-05,-0.0006177381793081427,0.010989010989011583,-0.05633327882089361,0.010919338839138456,-0.0012354763586162854,-0.035862879139676784
5000,36,4,5,0.10388824229239384,-0.014008715230471834,0.010792766886603128,0.00019624410240845353,-0.0014553408020684057,0.010989010989011581,-0.1340356029017154,0.010596522784194673,-0.0029106816041368114,-0.08532971500844158
5000,37,4,6,-0.013438326217125863,-0.10396356273951783,0.0001805886115178923,0.010808422377493661,0.001397096270788272,0.010989010989011554,-1.69934352336348,-0.010627833765975769,0.002794192541576544,0.9181643129820177
5000,38,4,7,0.10480662306976371,-0.002140735790343573,0.010984428239287526,4.582749724057922e-06,-0.00022436328907049158,0.010989010989011585,-0.020422737553748866,0.010979845489563468,-0.00044872657814098315,-0.013001518532590461
5000,39,4,8,0.07701979463083491,0.07111232118301004,0.005932048764975987,0.005056962224035579,0.005477056373237405,0.010989010989011566,0.7455395232846569,0.0008750865409404077,0.01095411274647481,0.4746252016045134
5000,40,4,9,-0.009919490200388202,-0.10435810798963324,9.839628583559758e-05,0.010890614703175953,0.0010351792295342206,0.01098901098901155,-1.6655640188184708,-0.010792218417340356,0.0020703584590684413,0.9396690134761511
5000,41,4,10,-0.0071577310205606925,-0.10458383180802305,5.1233113362696816e-05,0.010937777875648855,0.0007485829371813886,0.010989010989011552,-1.6391298968538084,-0.010886544762286158,0.0014971658743627772,0.9564974981840314
