step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14
17,0.18949313196755413,0.18383774291365404,0.1595756481423325,0.15253351658430178,0.1514498515127555,0.13658383907778673,0.1348221781239374,0.13116846480161942,0.11571120649986166,0.10340639709954627,0.10099088648327041,0.07292972224836605,0.03971692788293327,1.260886072128878e-09
18,0.18949313196756842,0.18383774291365293,0.15957564814232017,0.15253351658428893,0.15144985151275986,0.13658383907777968,0.13482217812396965,0.13116846480159647,0.11571120649985636,0.10340639709951828,0.10099088648328604,0.07292972224836569,0.03971692788300887,7.373005307322359e-10
19,0.18949313196758646,0.18383774291365163,0.1595756481423047,0.15253351658427286,0.15144985151276538,0.13658383907777083,0.13482217812401018,0.13116846480156744,0.11571120649984962,0.10340639709948309,0.10099088648330555,0.07292972224836543,0.03971692788310404,1.0973671034008152e-09
20,0.18949313196760917,0.18383774291365002,0.1595756481422853,0.1525335165842527,0.15144985151277232,0.1365838390777596,0.13482217812406122,0.13116846480153085,0.11571120649984114,0.10340639709943886,0.10099088648333009,0.07292972224836518,0.03971692788322392,1.1144248895296463e-09
21,0.18949313196763778,0.18383774291364788,0.1595756481422609,0.1525335165842274,0.151449851512781,0.13658383907774552,0.13482217812412534,0.13116846480148475,0.11571120649983045,0.10340639709938315,0.10099088648336096,0.07292972224836494,0.03971692788337471,2.041485163200903e-09
22,0.18949313196767387,0.1838377429136452,0.15957564814223013,0.1525335165841955,0.15144985151279197,0.13658383907772786,0.13482217812420597,0.1311684648014267,0.11571120649981707,0.10340639709931293,0.10099088648339985,0.07292972224836448,0.03971692788356432,1.3006656268629467e-09
23,0.18949313196771939,0.18383774291364177,0.15957564814219138,0.1525335165841554,0.15144985151280585,0.13658383907770566,0.13482217812430738,0.13116846480135358,0.11571120649980032,0.1034063970992246,0.10099088648344878,0.0729297222483639,0.039716927883802676,6.547814434638925e-10
24,0.18949313196777673,0.18383774291363747,0.15957564814214267,0.15253351658410502,0.15144985151282334,0.13658383907767774,0.1348221781244349,0.1311684648012614,0.11571120649977923,0.10340639709911342,0.1009908864835102,0.07292972224836322,0.03971692788410282,9.580636023475839e-10
25,0.1894931319678488,0.18383774291363209,0.15957564814208136,0.15253351658404163,0.15144985151284523,0.13658383907764257,0.13482217812459532,0.1311684648011451,0.1157112064997526,0.10340639709897352,0.10099088648358734,0.07292972224836243,0.0397169278844806,1.112281205946774e-09
26,0.18949313196793963,0.18383774291362526,0.15957564814200426,0.15253351658396197,0.15144985151287282,0.13658383907759833,0.13482217812479713,0.13116846480099859,0.11571120649971912,0.10340639709879752,0.10099088648368422,0.07292972224836156,0.03971692788495603,1.7271563849566383e-09
27,0.1894931319680541,0.1838377429136166,0.15957564814190714,0.15253351658386177,0.1514498515129076,0.13658383907754273,0.13482217812505093,0.13116846480081398,0.11571120649967707,0.10340639709857591,0.10099088648380608,0.07292972224836047,0.039716927885554275,6.941368466389254e-10
28,0.18949313196819823,0.18383774291360563,0.15957564814178493,0.15253351658373568,0.15144985151295137,0.13658383907747287,0.1348221781253702,0.13116846480058147,0.1157112064996242,0.10340639709829694,0.10099088648395936,0.07292972224835906,0.03971692788630692,2.0348788516946432e-09
29,0.18949313196837983,0.1838377429135918,0.15957564814163103,0.15253351658357708,0.15144985151300652,0.13658383907738497,0.13482217812577185,0.13116846480028857,0.1157112064995577,0.10340639709794576,0.10099088648415215,0.0729297222483574,0.03971692788725406,1.0506958074584128e-09
30,0.18949313196860856,0.1838377429135743,0.15957564814143743,0.15253351658337763,0.1514498515130759,0.1365838390772743,0.13482217812627723,0.1311684647999195,0.115711206499474,0.1034063970975038,0.10099088648439465,0.07292972224835545,0.03971692788844615,1.359348903389135e-09
31,0.18949313196889658,0.18383774291355232,0.15957564814119377,0.15253351658312678,0.15144985151316323,0.1365838390771351,0.1348221781269131,0.13116846479945451,0.11571120649936864,0.10340639709694752,0.10099088648469948,0.07292972224835317,0.03971692788994658,1.5722404124979588e-09
32,0.18949313196925935,0.18383774291352453,0.1595756481408871,0.15253351658281117,0.15144985151327314,0.13658383907695987,0.13482217812771322,0.13116846479886876,0.11571120649923611,0.10340639709624731,0.10099088648508295,0.07292972224835044,0.03971692789183499,1.2841431814723447e-09
33,0.1894931319697163,0.18383774291348945,0.15957564814050096,0.1525335165824141,0.1514498515134115,0.13658383907673938,0.13482217812871997,0.13116846479813096,0.11571120649906935,0.10340639709536584,0.10099088648556534,0.07292972224834703,0.039716927894211745,1.240548622409028e-09
34,0.18949313197029188,0.18383774291344512,0.15957564814001488,0.15253351658191444,0.15144985151358575,0.13658383907646193,0.13482217812998679,0.13116846479720162,0.11571120649885956,0.10340639709425624,0.10099088648617216,0.07292972224834268,0.039716927897202936,1.3438580073117986e-09
35,0.18949313197101675,0.18383774291338922,0.15957564813940306,0.15253351658128572,0.15144985151380508,0.13658383907611285,0.1348221781315809,0.1311684647960311,0.11571120649859563,0.10340639709285954,0.10099088648693551,0.07292972224833735,0.03971692790096779,9.082590341105562e-10
36,0.18949313197192957,0.18383774291331886,0.15957564813863287,0.15253351658049472,0.15144985151408114,0.13658383907567342,0.13482217813358702,0.13116846479455666,0.11571120649826343,0.10340639709110137,0.10099088648789577,0.0729297222483309,0.03971692790570669,6.878116287633031e-10
37,0.18949313197307915,0.18383774291323013,0.15957564813766342,0.1525335165794993,0.15144985151442858,0.13658383907512042,0.13482217813611166,0.13116846479269956,0.11571120649784536,0.10340639708888834,0.1009908864891038,0.07292972224832302,0.039716927911671536,1.4228698166902619e-09
38,0.1894931319745269,0.18383774291311827,0.15957564813644298,0.1525335165782467,0.151449851514866,0.1365838390744243,0.13482217813928885,0.13116846479036054,0.11571120649731928,0.10340639708610251,0.1009908864906237,0.07292972224831332,0.03971692791917945,2.1947915970960982e-09
39,0.1894931319763502,0.18383774291297725,0.15957564813490657,0.1525335165766704,0.15144985151541662,0.1365838390735483,0.13482217814328734,0.13116846478741484,0.1157112064966572,0.10340639708259558,0.10099088649253608,0.07292972224830123,0.039716927928629825,1.5531903031589829e-09
40,0.18949313197864634,0.18383774291279956,0.15957564813297245,0.15253351657468664,0.1514498515161098,0.13658383907244562,0.13482217814831965,0.131168464783705,0.11571120649582406,0.10340639707818096,0.10099088649494244,0.07292972224828624,0.03971692794052516,1.3017091124612679e-09
41,0.18949313198153786,0.18383774291257554,0.15957564813053765,0.15253351657219008,0.1514498515169823,0.1365838390710577,0.13482217815465317,0.1311684647790329,0.11571120649477548,0.10340639707262374,0.10099088649797025,0.07292972224826756,0.03971692795549856,1.4945550820048894e-09
42,0.18949313198517917,0.18383774291229335,0.15957564812747263,0.15253351656904815,0.1514498515180806,0.13658383906931063,0.13482217816262462,0.13116846477314903,0.11571120649345573,0.10340639706562811,0.10099088650178017,0.0729297222482445,0.0397169279743467,1.936462677883242e-09
43,0.18949313198976445,0.18383774291193786,0.159575648123614,0.15253351656509387,0.1514498515194631,0.13658383906711147,0.13482217817265763,0.1311684647657392,0.1157112064917947,0.10340639705682178,0.10099088650657435,0.07292972224821581,0.03971692799807248,1.550799021178672e-09
44,0.1894931319955386,0.1838377429114899,0.1595756481187564,0.15253351656011704,0.15144985152120338,0.13658383906434324,0.13482217818528552,0.13116846475640806,0.11571120648970408,0.10340639704573587,0.10099088651260733,0.07292972224817998,0.03971692802793813,7.484604931544842e-10
45,0.1894931320028098,0.18383774291092558,0.15957564811264105,0.15253351655385314,0.15144985152339413,0.13658383906085858,0.1348221782011798,0.13116846474465754,0.11571120648707288,0.10340639703178021,0.10099088652019952,0.07292972224813504,0.03971692806553304,1.8867967961796684e-09
46,0.18949313201196585,0.18383774291021462,0.1595756481049424,0.1525335165459692,0.15144985152615187,0.13658383905647212,0.1348221782211856,0.13116846472986055,0.11571120648376101,0.10340639701421198,0.10099088652975396,0.07292972224807893,0.03971692811285785,1.4615482359882216e-09
47,0.18949313202349521,0.18383774290931915,0.15957564809525046,0.15253351653604602,0.15144985152962329,0.13658383905095026,0.13482217824636689,0.13116846471122753,0.11571120647959245,0.10340639699209594,0.10099088654177808,0.07292972224800875,0.03971692817243139,9.106953500055387e-10
48,0.18949313203801307,0.18383774290819122,0.15957564808304903,0.15253351652355598,0.151449851533993,0.13658383904399904,0.13482217827806295,0.13116846468776422,0.11571120647434543,0.10340639696425476,0.10099088655691055,0.07292972224792098,0.03971692824742456,1.607296726448901e-09
49,0.18949313205629384,0.1838377429067705,0.15957564806768842,0.15253351650783495,0.15144985153949378,0.1365838390352484,0.13482217831795967,0.13116846465821913,0.11571120646774093,0.10340639692920618,0.10099088657595533,0.07292972224781089,0.039716928341828744,1.6156968661608803e-09
50,0.18949313207931262,0.18383774290498114,0.15957564804835042,0.1525335164880467,0.15144985154641813,0.13658383902423257,0.1348221783681794,0.13116846462101614,0.11571120645942762,0.10340639688508411,0.10099088659992447,0.07292972224767275,0.03971692846066895,6.527491817138418e-10
51,0.18949313210829724,0.18383774290272745,0.1595756480240051,0.15253351646313867,0.1514498515551347,0.13658383901036503,0.1348221784313938,0.13116846457417108,0.11571120644896332,0.1034063968295395,0.10099088663009179,0.07292972224749925,0.039716928610271006,1.3732102688056705e-09
52,0.18949313214479338,0.18383774289988916,0.1595756479933559,0.15253351643178598,0.15144985156610732,0.1365838389929073,0.134822178510966,0.13116846451518546,0.11571120643579126,0.10340639675961502,0.10099088666806061,0.07292972224728123,0.0397169287985989,1.282846087174234e-09
53,0.18949313219074737,0.18383774289631474,0.15957564795477056,0.1525335163923207,0.15144985157991983,0.13658383897092977,0.13482217861112994,0.13116846444091365,0.11571120641921052,0.10340639667158773,0.10099088671584909,0.07292972224700728,0.039716929035678375,1.535101574543509e-09
54,0.18949313224860967,0.18383774289181332,0.15957564790619388,0.15253351634264328,0.15144985159730737,0.13658383894326215,0.1348221787372153,0.13116846434739515,0.11571120639833887,0.10340639656077065,0.10099088677599777,0.07292972224666286,0.03971692933413082,8.256679372405536e-10
55,0.18949313232146572,0.18383774288614452,0.15957564784503872,0.1525335162801104,0.15144985161919533,0.13658383890843115,0.13482217889593168,0.13116846422964357,0.11571120637206564,0.10340639642126327,0.10099088685170463,0.07292972224622954,0.03971692970984513,6.458442322550536e-10
56,0.18949313241320015,0.183837742879006,0.15957564776804775,0.15253351620139474,0.15144985164674865,0.13658383886458186,0.1348221790957253,0.13116846408138072,0.1157112063389927,0.10340639624563731,0.10099088694699535,0.0729297222456842,0.03971693018282414,1.4717676775408038e-09
57,0.18949313252870387,0.18383774287001664,0.15957564767112034,0.1525335161023076,0.15144985168143382,0.1365838388093792,0.1348221793472291,0.1311684638947022,0.11571120629735993,0.10340639602454116,0.10099088706693715,0.07292972224499757,0.03971693077824995,1.549517852359791e-09
58,0.18949313267413473,0.18383774285869692,0.159575647549094,0.15253351597757595,0.1514498517250969,0.1365838387398832,0.13482217966382876,0.13116846365965595,0.11571120624495136,0.10340639574620208,0.10099088721790883,0.072929722244133,0.03971693152782487,1.869557636297319e-09
59,0.18949313285724578,0.183837742844443,0.1595756473954694,0.15253351582056182,0.15144985178006176,0.13658383865239265,0.1348221800623751,0.1311684633637121,0.11571120617897747,0.10340639539579899,0.10099088740793985,0.07292972224304418,0.03971693247145913,1.6863106676298947e-09
60,0.18949313308779822,0.1838377428264944,0.15957564720206407,0.15253351562290862,0.15144985184925408,0.13658383854224812,0.13482218056408166,0.1311684629910954,0.11571120609592658,0.10340639495467335,0.10099088764713797,0.07292972224167257,0.039716933659396485,7.095248965578928e-10
61,0.189493133378082,0.18383774280389384,0.1595756469585768,0.15253351537409654,0.15144985193635666,0.13658383840358343,0.13482218119565367,0.13116846252194433,0.11571120599137782,0.10340639439933555,0.10099088794822701,0.0729297222399444,0.039716935154889714,5.821444060096107e-10
62,0.18949313374357019,0.18383774277543594,0.1595756466520389,0.15253351506088234,0.15144985204600586,0.13658383822901365,0.1348221819907106,0.13116846193125298,0.11571120585976587,0.10340639370021402,0.1009908883272239,0.07292972223776652,0.039716937037569275,1.7062201809372669e-09
63,0.18949313420374378,0.18383774273960313,0.1595756462661234,0.15253351466659437,0.15144985218403795,0.13658383800924143,0.1348221829915757,0.1311684611875384,0.1157112056940842,0.103406392820081,0.10099088880429083,0.07292972223502175,0.039716939407683526,1.2209019776239348e-09
64,0.1894931347831295,0.1838377426944846,0.15957564578027567,0.15253351417024505,0.15144985235780012,0.13658383773256189,0.13482218425152995,0.13116846025116308,0.11571120548551245,0.1034063917120698,0.10099088940480831,0.0729297222315624,0.03971694239143788,1.5164798086827797e-09
65,0.18949313551260683,0.18383774263767472,0.1595756451686184,0.15253351354541334,0.15144985257654123,0.13658383738423957,0.1348221858376489,0.13116845907222285,0.1157112052229466,0.10340639031717971,0.10099089016072564,0.07292972222720198,0.03971694614771488,1.1096065277210286e-09
66,0.18949313643105342,0.18383774256614427,0.15957564439857366,0.15253351275883822,0.15144985285190435,0.13658383694572365,0.13482218783437466,0.131168457587888,0.11571120489240755,0.10340638856113442,0.10099089111226074,0.07292972222170559,0.03971695087653569,1.4406242380298336e-09
67,0.18949313758741604,0.1838377424760796,0.15957564342912764,0.15253351176864807,0.15144985319854593,0.13658383639366026,0.13482219034801213,0.13116845571905497,0.11571120447629714,0.10340638635042791,0.10099089231003999,0.07292972221477705,0.03971695682971095,1.7767296458785271e-09
68,0.18949313904331877,0.1838377423626789,0.15957564220864678,0.15253351052213165,0.15144985363491578,0.13658383569864904,0.13482219351238997,0.13116845336613112,0.1157112039524605,0.10340638356734681,0.10099089381779072,0.07292972220604298,0.039716964324251036,8.883026280756235e-10
69,0.1894931408763459,0.18383774221989643,0.15957564067212754,0.15253350895293233,0.15144985418423856,0.13658383482367817,0.13482219749598728,0.13116845040372738,0.11571120329300674,0.10340638006370503,0.1009908957157307,0.0729297221950332,0.03971697375924703,1.4140171904121993e-09
70,0.18949314318417487,0.1838377420401201,0.15957563873773567,0.1525335069775161,0.15144985487574844,0.1365838337221543,0.13482220251090546,0.13116844667397606,0.11571120246282353,0.10340637565295716,0.10099089810483317,0.07292972218115518,0.03971698563712206,1.380359870124415e-09
71,0.18949314608978018,0.1838377418137653,0.15957563630244795,0.15253350449072578,0.15144985574624387,0.1365838323354234,0.13482220882416343,0.13116844197811697,0.11571120141770752,0.10340637010027265,0.10099090111219405,0.07292972216366256,0.039717000590384216,1.2841629631130465e-09
72,0.18949314974798412,0.18383774152876411,0.1595756332365671,0.1525335013601852,0.15144985684204282,0.13658383058965023,0.13482221677191764,0.13116843606590306,0.11571120010201077,0.1034063631100436,0.10099090489778509,0.07292972214161535,0.039717019415305116,1.2721665164842789e-09
73,0.18949315435370326,0.18383774116992102,0.15957562937681677,0.15253349741925623,0.15144985822144313,0.1365838283918916,0.1348222267773643,0.1311684286222601,0.11571119844567765,0.10340635431016391,0.10099090966294882,0.07292972211383011,0.03971704311431607,1.3625275329576467e-09
74,0.18949316015233075,0.18383774071810233,0.15957562451764998,0.1525334924581746,0.15144985995781698,0.1365838256251551,0.13482223937327767,0.13116841925048758,0.11571119636051468,0.10340634323224801,0.10099091566108427,0.07292972207881766,0.03971707294937733,1.0371898121386606e-09
75,0.18949316745280562,0.1838377401492142,0.15957561840030876,0.15253348621289536,0.1514498621435028,0.13658382214218293,0.13482225523038485,0.1311684074511032,0.11571119373549495,0.10340632928674287,0.10099092321108398,0.07292972203470503,0.039717110509158327,7.87046287966606e-10
76,0.18949317664406554,0.18383773943291598,0.15957561069905432,0.15253347835105607,0.15144986489469756,0.136583817757632,0.13482227519308873,0.13116839259519908,0.11571119043084745,0.10340631173162017,0.10099093271422649,0.07292972197913744,0.03971715779360146,2.047033606521225e-09
77,0.18949318821575747,0.18383773853099794,0.15957560100383672,0.15253346845431678,0.15144986835760596,0.13658381223823982,0.13482230032444245,0.13116837389088246,0.11571118627061681,0.10340628963300155,0.10099094467540486,0.07292972190915696,0.03971721732036204,6.324536400829898e-10
78,0.18949320278430826,0.18383773739533685,0.1595755887984854,0.15253345599614407,0.15144987271616478,0.13658380529046008,0.1348223319627721,0.1311683503410011,0.1157111810332973,0.10340626181565082,0.10099095972979216,0.07292972182105077,0.03971729225877857,8.714708553320032e-10
79,0.18949322112573933,0.18383773596531885,0.1595755734332659,0.1525334403138696,0.15144987820174033,0.13658379654492245,0.13482237179296502,0.13116832068988238,0.11571117444004467,0.10340622680074583,0.10099097867631607,0.07292972171016449,0.03971738659848267,1.2242848753679948e-09
80,0.18949324421697047,0.18383773416458873,0.15957555409035057,0.152533420573557,0.15144988510529553,0.13658378553690936,0.1348224219362241,0.13116828335621694,0.11571116613983834,0.10340618272769492,0.10099100251965104,0.07292972157067151,0.039717505361588745,1.503673304458522e-09
81,0.18949327328780308,0.18383773189694677,0.1595755297403826,0.15253339572583904,0.15144989379263998,0.136583771681843,0.13482248506307218,0.1311682363484645,0.11571115569080814,0.10340612725595806,0.10099103252284512,0.07292972139529078,0.03971765486970109,2.051439571668075e-09
82,0.18949330988634072,0.18383772904117024,0.15957549908784502,0.1525333644504278,0.15144990472352332,0.13658375424452782,0.1348225645356343,0.13116817715819676,0.11571114253673376,0.10340605744184227,0.10099107027319587,0.07292972117494469,0.03971784307985661,1.5542802575660873e-09
83,0.1894933559613114,0.18383772544446814,0.15957546050236768,0.15253332508642742,0.151449918475505,0.13658373230059392,0.134822664586787,0.13116810262557363,0.11571112597747463,0.10340596958402287,0.10099111776458553,0.07292972089834905,0.03971808000713864,1.123001675447385e-09
84,0.18949341396564504,0.18383772091420467,0.1595754119323803,0.15253327554487361,0.15144993577373822,0.13658370468821562,0.13482279054573604,0.13116800876959175,0.11571110513176448,0.10340585903006137,0.10099117750018481,0.07292972055152991,0.03971837825621323,1.5017005192195273e-09
85,0.189493486986774,0.18383771520741926,0.15957535079661858,0.1525332131990572,0.15144995752804435,0.13658366994774226,0.13482294912206683,0.13116789057375478,0.11571107889040853,0.10340571993440424,0.10099125262024562,0.07292972011726762,0.03971875368969816,7.859805153332007e-10
86,0.18949357891051874,0.1838377080175385,0.15957527384787237,0.15253313474713104,0.15144998487891823,0.13658362624635215,0.13482314876344392,0.13116774171525888,0.11571104585741844,0.10340554495622768,0.1009913470605947,0.07292971957448058,0.03971922626832289,1.8692092531632406e-09
87,0.18949369462716253,0.18383769895749755,0.15957517700198426,0.15253303604022395,0.1514500192543841,0.13658357128423723,0.13482340010608376,0.13116755422249474,0.1157110042759961,0.10340532488302358,0.10099146574837749,0.07292971889758067,0.03971982110661748,2.0913146050814856e-09
88,0.18949384029049543,0.1838376875382531,0.1595750551234132,0.1525329118677666,0.15145006243988984,0.13658350217814663,0.13482371654210737,0.13116731804139506,0.11571095193549477,0.10340504816303699,0.10099161484247185,0.07292971805587199,0.03972056979875608,1.3101913484768052e-09
89,0.18949402364331233,0.18383767314135704,0.15957490175660768,0.1525327556899602,0.15145011666362443,0.13658341531739684,0.1348241149341645,0.13116702048559015,0.1157108860545172,0.1034047003266676,0.10099180202660313,0.07292971701312598,0.03972151208263439,1.760353477900785e-09
90,0.18949425442620568,0.18383765498383117,0.15957470878994057,0.15253255930530651,0.15145018469968174,0.13658330618676184,0.13482461651565503,0.1311666455380156,0.11571080313410455,0.10340426327398977,0.10099203686318524,0.07292971572757379,0.03972269792679572,1.408624697341592e-09
91,0.1894945448906442,0.18383763207300263,0.15957446603597872,0.15253231243893933,0.1514502699911902,0.13658316915012017,0.13482524802488902,0.1311661729619255,0.11571069877348336,0.10340371440311753,0.1009923312146678,0.07292971415273268,0.039724190144993794,1.6045694580619227e-09
92,0.18949491044242042,0.18383760314814543,0.1595741607083871,0.15253200223531418,0.15145037679459888,0.13658299718860245,0.13482604313416996,0.13116557716630603,0.11571056743901113,0.10340302555316166,0.10099269973562537,0.07292971223977066,0.039726067667575235,1.3133389186975786e-09
93,0.18949537044777268,0.1838375666046372,0.15957377677180604,0.15253161263697126,0.15145051034425852,0.13658278158767934,0.1348270442507364,0.13116482575318447,0.11571040217473424,0.10340216173761309,0.10099316043119119,0.07292970994258323,0.03972842962797295,1.5945365303337819e-09
94,0.18949594924200155,0.18383752039471196,0.15957329413672677,0.15253112363020827,0.15145067703243925,0.13658251156989792,0.1348283047865905,0.131163877650442,0.11571019424028384,0.10340107965194463,0.10099373526274563,0.07292970722751173,0.039731400456734074,9.829440714153696e-10
95,0.18949667738937015,0.18383746189654507,0.15957268766701035,0.15253051033972417,0.15145088459262313,0.13658217387506144,0.13482989201948303,0.13116268070077094,0.1157099326586334,0.10339972595781816,0.1009944507550749,0.07292970409084966,0.03973513621448844,1.709109872104339e-09
96,0.18949759325359503,0.1838373877399758,0.15957192596384237,0.15252974195958488,0.15145114226105746,0.13658175229966196,0.1348318906988504,0.1311611685314238,0.11570960365250256,0.10339803538353065,0.10099533851237694,0.07292970058923375,0.039739832438074864,1.891836100875232e-09
97,0.18949874495024024,0.18383729357209236,0.1595709698876935,0.15252878052059388,0.15145146086944702,0.13658122722584196,0.1348344075894749,0.1311592564645694,0.11570918994394319,0.10339592874964096,0.10099643547006297,0.0729296968911306,0.039745733818062776,7.855785407229929e-10
98,0.18950019276551877,0.18383717373831218,0.1595697707811852,0.15252757952006168,0.15145185278421333,0.13658057520296038,0.1348375771929523,0.13115683613585036,0.11570866988702944,0.10339331115240748,0.10099778357311175,0.07292969336259922,0.039753146065806697,1.3475113719554958e-09
99,0.1895020121395649,0.1838370208431168,0.15956826836393906,0.15252608248871563,0.1514523315449032,0.1365797687018458,0.13484156894255,0.13115376835657064,0.11570801639892478,0.10339007075283478,0.10099942834318061,0.07292969070841422,0.03976245035408861,1.1700015415246632e-09
100,0.18950429732455842,0.18383682513712785,0.15956638829098677,0.15252422165734233,0.1514529109494849,0.13657877625961784,0.13484659622795314,0.13114987356457686,0.1157071956505956,0.1033860789873216,0.10100141541533474,0.07292969020219053,0.0397741207100158,1.4981963391453738e-09
101,0.18950716583612812,0.18383657365039713,0.15956403940809138,0.15252191703999282,0.15145360315995132,0.13657756339968474,0.13485292766379592,0.1311449189341111,0.11570616547633962,0.10338119363897356,0.10100378349139973,0.0729296940590624,0.03978874467288988,1.1655029194662767e-09
102,0.18951076381499515,0.18383624895038286,0.15956111081483113,0.15251907651689667,0.15145441511236327,0.13657609499533818,0.13486090104743018,0.1311386008189756,0.11570487346332142,0.10337526725419491,0.10100655110683396,0.07292970603598284,0.03980704735508482,1.0272991985699413e-09
103,0.18951527239597757,0.1838358273388409,0.15955746898251094,0.15251559795475872,0.15145534203612007,0.13657434022976242,0.13487094040627695,0.13113052063661493,0.11570325469228492,0.10336816512948138,0.10100969287594332,0.07292973239449335,0.03982991868306333,9.55127337690627e-10
104,0.18952091512880034,0.18383527620177892,0.15955295540506445,0.15251137517031327,0.15145635609512978,0.13657228213718794,0.13488357630334616,0.13112015150015707,0.11570122912497788,0.10335979995883506,0.10101309804673841,0.07292978343925485,0.03985844292629475,2.411114953520232e-09
