t,H,Q2_re,Q2_im,generator_norm,antisym_residual
60,np.float64(108.81778016905974),np.float64(-21.79795897113142),np.float64(25.38426085980477),np.float64(51.600225141079484),np.float64(2.220446049250313e-16)
61,np.float64(108.8177801690595),np.float64(-21.79795897113155),np.float64(25.38426085980453),np.float64(51.6036334199901),np.float64(1.7763568394002505e-15)
62,np.float64(108.81778016905967),np.float64(-21.79795897113165),np.float64(25.38426085980445),np.float64(51.60830226298798),np.float64(1.7763568394002505e-15)
63,np.float64(108.81778016905955),np.float64(-21.797958971131223),np.float64(25.38426085980471),np.float64(51.61197947639367),np.float64(8.881784197001252e-16)
64,np.float64(108.81778016905949),np.float64(-21.797958971131504),np.float64(25.38426085980448),np.float64(51.61536703085851),np.float64(1.7763568394002505e-15)
65,np.float64(108.81778016905933),np.float64(-21.797958971131486),np.float64(25.384260859804428),np.float64(51.619461352629536),np.float64(7.105427357601002e-15)
66,np.float64(108.81778016905926),np.float64(-21.79795897113138),np.float64(25.38426085980443),np.float64(51.62212546785778),np.float64(8.881784197001252e-16)
67,np.float64(108.81778016905929),np.float64(-21.797958971131465),np.float64(25.384260859804378),np.float64(51.625847298925365),np.float64(7.105427357601002e-15)
68,np.float64(108.81778016905952),np.float64(-21.797958971131433),np.float64(25.384260859804538),np.float64(51.62873768613885),np.float64(8.881784197001252e-16)
69,np.float64(108.81778016905903),np.float64(-21.79795897113152),np.float64(25.384260859804268),np.float64(51.63153086373997),np.float64(1.7763568394002505e-15)
70,np.float64(108.81778016905906),np.float64(-21.797958971131592),np.float64(25.3842608598043),np.float64(51.634811576498386),np.float64(1.7763568394002505e-15)
71,np.float64(108.81778016905895),np.float64(-21.79795897113163),np.float64(25.384260859804233),np.float64(51.63704339789979),np.float64(7.105427357601002e-15)
72,np.float64(108.81778016905884),np.float64(-21.79795897113163),np.float64(25.384260859804236),np.float64(51.640119896952314),np.float64(7.105427357601002e-15)
73,np.float64(108.81778016905871),np.float64(-21.79795897113166),np.float64(25.384260859804094),np.float64(51.64252955862236),np.float64(2.220446049250313e-16)
74,np.float64(108.81778016905868),np.float64(-21.797958971131532),np.float64(25.384260859804144),np.float64(51.64492337267168),np.float64(7.105427357601002e-15)
75,np.float64(108.81778016905827),np.float64(-21.797958971131404),np.float64(25.384260859804066),np.float64(51.64766502289433),np.float64(8.881784197001252e-16)
76,np.float64(108.81778016905838),np.float64(-21.797958971131486),np.float64(25.384260859804044),np.float64(51.64962878698611),np.float64(8.881784197001252e-16)
77,np.float64(108.81778016905838),np.float64(-21.797958971131504),np.float64(25.38426085980405),np.float64(51.652257475171254),np.float64(2.7755575615628914e-16)
78,np.float64(108.81778016905844),np.float64(-21.79795897113153),np.float64(25.384260859804165),np.float64(51.65435989196314),np.float64(1.7763568394002505e-15)
79,np.float64(108.81778016905827),np.float64(-21.797958971131806),np.float64(25.384260859803923),np.float64(51.656473505628405),np.float64(7.105427357601002e-15)
80,np.float64(108.81778016905808),np.float64(-21.797958971131848),np.float64(25.38426085980387),np.float64(51.65885310179093),np.float64(8.881784197001252e-16)
81,np.float64(108.81778016905818),np.float64(-21.79795897113176),np.float64(25.384260859804),np.float64(51.66063757637482),np.float64(7.105427357601002e-15)
82,np.float64(108.81778016905832),np.float64(-21.7979589711318),np.float64(25.384260859804115),np.float64(51.66294869187806),np.float64(8.881784197001252e-16)
83,np.float64(108.81778016905815),np.float64(-21.797958971131713),np.float64(25.38426085980409),np.float64(51.66484478916625),np.float64(7.105427357601002e-15)
84,np.float64(108.8177801690584),np.float64(-21.79795897113181),np.float64(25.38426085980413),np.float64(51.666751454525),np.float64(7.105427357601002e-15)
85,np.float64(108.81778016905861),np.float64(-21.797958971131973),np.float64(25.384260859804094),np.float64(51.66888267825195),np.float64(8.881784197001252e-16)
86,np.float64(108.81778016905866),np.float64(-21.797958971131894),np.float64(25.38426085980422),np.float64(51.670533712450776),np.float64(8.881784197001252e-16)
87,np.float64(108.81778016905878),np.float64(-21.797958971131603),np.float64(25.384260859804392),np.float64(51.672609285351975),np.float64(7.105427357601002e-15)
88,np.float64(108.81778016905886),np.float64(-21.797958971131465),np.float64(25.3842608598045),np.float64(51.67435889781273),np.float64(7.105427357601002e-15)
89,np.float64(108.81778016905909),np.float64(-21.797958971131536),np.float64(25.3842608598046),np.float64(51.67610091843481),np.float64(8.881784197001252e-16)
90,np.float64(108.81778016905929),np.float64(-21.797958971131848),np.float64(25.38426085980435),np.float64(51.678053670874746),np.float64(8.881784197001252e-16)
91,np.float64(108.81778016905946),np.float64(-21.797958971132097),np.float64(25.384260859804165),np.float64(51.67959284019663),np.float64(8.881784197001252e-16)
92,np.float64(108.8177801690592),np.float64(-21.797958971132132),np.float64(25.384260859804062),np.float64(51.68148113705641),np.float64(1.7763568394002505e-15)
93,np.float64(108.81778016905947),np.float64(-21.797958971132214),np.float64(25.384260859804137),np.float64(51.68312108780625),np.float64(2.220446049250313e-16)
94,np.float64(108.81778016905983),np.float64(-21.79795897113228),np.float64(25.38426085980423),np.float64(51.68471891805294),np.float64(7.105427357601002e-15)
95,np.float64(108.81778016906001),np.float64(-21.797958971132072),np.float64(25.38426085980441),np.float64(51.68653266189552),np.float64(7.105427357601002e-15)
96,np.float64(108.81778016905983),np.float64(-21.797958971131884),np.float64(25.384260859804446),np.float64(51.68797060296329),np.float64(8.881784197001252e-16)
97,np.float64(108.81778016905986),np.float64(-21.7979589711318),np.float64(25.384260859804478),np.float64(51.689696372958096),np.float64(4.440892098500626e-16)
98,np.float64(108.81778016906),np.float64(-21.79795897113181),np.float64(25.384260859804506),np.float64(51.6912502914388),np.float64(1.7763568394002505e-15)
99,np.float64(108.81778016905993),np.float64(-21.797958971131827),np.float64(25.384260859804467),np.float64(51.69271049099297),np.float64(4.440892098500626e-16)
100,np.float64(108.81778016905992),np.float64(-21.797958971131976),np.float64(25.38426085980436),np.float64(51.69440357116069),np.float64(7.105427357601002e-15)
101,np.float64(108.81778016905993),np.float64(-21.797958971132235),np.float64(25.3842608598042),np.float64(51.695749798330546),np.float64(7.105427357601002e-15)
102,np.float64(108.81778016906024),np.float64(-21.797958971132346),np.float64(25.38426085980432),np.float64(51.69732079132348),np.float64(1.7763568394002505e-15)
103,np.float64(108.81778016906014),np.float64(-21.79795897113228),np.float64(25.3842608598043),np.float64(51.69880303808657),np.float64(7.105427357601002e-15)
104,np.float64(108.81778016905982),np.float64(-21.797958971131937),np.float64(25.38426085980429),np.float64(51.700127796116945),np.float64(7.105427357601002e-15)
105,np.float64(108.81778016905952),np.float64(-21.7979589711319),np.float64(25.384260859804243),np.float64(51.70170302986841),np.float64(1.7763568394002505e-15)
106,np.float64(108.81778016905966),np.float64(-21.797958971131894),np.float64(25.384260859804193),np.float64(51.70297075584507),np.float64(1.7763568394002505e-15)
107,np.float64(108.81778016905947),np.float64(-21.7979589711319),np.float64(25.384260859804147),np.float64(51.704384115558454),np.float64(7.105427357601002e-15)
108,np.float64(108.81778016905939),np.float64(-21.797958971132033),np.float64(25.384260859803945),np.float64(51.705799802109155),np.float64(8.881784197001252e-16)
109,np.float64(108.81778016905938),np.float64(-21.79795897113197),np.float64(25.384260859803906),np.float64(51.70699653974763),np.float64(8.881784197001252e-16)
110,np.float64(108.81778016905953),np.float64(-21.797958971131834),np.float64(25.38426085980407),np.float64(51.70844465847708),np.float64(8.881784197001252e-16)
111,np.float64(108.81778016905966),np.float64(-21.797958971131873),np.float64(25.384260859804048),np.float64(51.70964941952408),np.float64(7.105427357601002e-15)
112,np.float64(108.81778016905969),np.float64(-21.797958971131592),np.float64(25.384260859804314),np.float64(51.71090101017071),np.float64(7.105427357601002e-15)
113,np.float64(108.81778016905963),np.float64(-21.797958971131276),np.float64(25.38426085980454),np.float64(51.71224435575778),np.float64(8.881784197001252e-16)
114,np.float64(108.81778016905943),np.float64(-21.797958971131248),np.float64(25.384260859804527),np.float64(51.71333078775238),np.float64(8.881784197001252e-16)
115,np.float64(108.81778016905956),np.float64(-21.797958971131244),np.float64(25.384260859804588),np.float64(51.71463550701047),np.float64(7.105427357601002e-15)
116,np.float64(108.81778016905955),np.float64(-21.79795897113172),np.float64(25.384260859804144),np.float64(51.71578906997272),np.float64(8.881784197001252e-16)
117,np.float64(108.81778016905943),np.float64(-21.79795897113139),np.float64(25.3842608598044),np.float64(51.71688376629469),np.float64(7.105427357601002e-15)
118,np.float64(108.81778016905963),np.float64(-21.797958971131518),np.float64(25.38426085980432),np.float64(51.71813780954066),np.float64(1.7763568394002505e-15)
119,np.float64(108.8177801690598),np.float64(-21.79795897113188),np.float64(25.38426085980408),np.float64(51.719139280669744),np.float64(8.881784197001252e-16)
120,np.float64(108.81778016905992),np.float64(-21.797958971132083),np.float64(25.384260859804026),np.float64(51.72028639397664),np.float64(7.105427357601002e-15)
121,np.float64(108.8177801690598),np.float64(-21.797958971132022),np.float64(25.384260859803987),np.float64(51.72138986522221),np.float64(4.440892098500626e-16)
122,np.float64(108.81778016905986),np.float64(-21.79795897113211),np.float64(25.384260859803923),np.float64(51.72234696507889),np.float64(8.881784197001252e-16)
123,np.float64(108.81778016905966),np.float64(-21.797958971132157),np.float64(25.38426085980372),np.float64(51.723487947141834),np.float64(8.881784197001252e-16)
124,np.float64(108.81778016905976),np.float64(-21.797958971131912),np.float64(25.384260859804066),np.float64(51.724428565359915),np.float64(1.7763568394002505e-15)
125,np.float64(108.81778016905989),np.float64(-21.797958971132005),np.float64(25.384260859804076),np.float64(51.725416121991344),np.float64(1.7763568394002505e-15)
126,np.float64(108.81778016905993),np.float64(-21.797958971131962),np.float64(25.384260859804037),np.float64(51.72645698992808),np.float64(8.881784197001252e-16)
127,np.float64(108.81778016906009),np.float64(-21.79795897113194),np.float64(25.384260859804066),np.float64(51.727306912701685),np.float64(8.881784197001252e-16)
128,np.float64(108.81778016906023),np.float64(-21.79795897113195),np.float64(25.38426085980411),np.float64(51.72831384632148),np.float64(1.7763568394002505e-15)
129,np.float64(108.81778016906028),np.float64(-21.797958971131962),np.float64(25.384260859804066),np.float64(51.72920674892955),np.float64(1.7763568394002505e-15)
130,np.float64(108.81778016906037),np.float64(-21.797958971131948),np.float64(25.384260859804165),np.float64(51.730049912338565),np.float64(4.440892098500626e-16)
131,np.float64(108.81778016906057),np.float64(-21.797958971132008),np.float64(25.384260859804154),np.float64(51.73100629128472),np.float64(8.881784197001252e-16)
132,np.float64(108.81778016906077),np.float64(-21.797958971132015),np.float64(25.384260859804254),np.float64(51.73178053883648),np.float64(1.7763568394002505e-15)
133,np.float64(108.8177801690606),np.float64(-21.797958971131866),np.float64(25.38426085980418),np.float64(51.73264535114995),np.float64(1.7763568394002505e-15)
134,np.float64(108.8177801690604),np.float64(-21.79795897113163),np.float64(25.38426085980432),np.float64(51.733488119570794),np.float64(7.105427357601002e-15)
135,np.float64(108.81778016906048),np.float64(-21.79795897113152),np.float64(25.384260859804378),np.float64(51.7342152088588),np.float64(8.881784197001252e-16)
136,np.float64(108.81778016906055),np.float64(-21.797958971131518),np.float64(25.384260859804428),np.float64(51.73506604404232),np.float64(8.881784197001252e-16)
137,np.float64(108.81778016906051),np.float64(-21.797958971131592),np.float64(25.384260859804456),np.float64(51.73578648257114),np.float64(8.881784197001252e-16)
138,np.float64(108.81778016906054),np.float64(-21.79795897113184),np.float64(25.384260859804264),np.float64(51.7365181687804),np.float64(8.881784197001252e-16)
139,np.float64(108.81778016906048),np.float64(-21.79795897113171),np.float64(25.384260859804428),np.float64(51.73729670326492),np.float64(8.881784197001252e-16)
140,np.float64(108.81778016906004),np.float64(-21.79795897113165),np.float64(25.384260859804257),np.float64(51.73793916827076),np.float64(1.7763568394002505e-15)
141,np.float64(108.81778016906024),np.float64(-21.797958971132076),np.float64(25.384260859803998),np.float64(51.73867420168871),np.float64(8.881784197001252e-16)
142,np.float64(108.81778016906014),np.float64(-21.79795897113209),np.float64(25.384260859803938),np.float64(51.739347801380966),np.float64(8.881784197001252e-16)
143,np.float64(108.81778016905997),np.float64(-21.797958971132),np.float64(25.384260859803838),np.float64(51.73996823484093),np.float64(8.881784197001252e-16)
144,np.float64(108.81778016906011),np.float64(-21.797958971132008),np.float64(25.384260859803916),np.float64(51.7406667159963),np.float64(1.7763568394002505e-15)
145,np.float64(108.81778016906017),np.float64(-21.797958971131784),np.float64(25.384260859803952),np.float64(51.74124913419229),np.float64(4.440892098500626e-16)
146,np.float64(108.81778016906011),np.float64(-21.797958971132005),np.float64(25.384260859803696),np.float64(51.741872318947614),np.float64(8.881784197001252e-16)
147,np.float64(108.81778016906007),np.float64(-21.79795897113196),np.float64(25.384260859803796),np.float64(51.74249422246533),np.float64(1.7763568394002505e-15)
148,np.float64(108.8177801690602),np.float64(-21.797958971131912),np.float64(25.384260859803803),np.float64(51.743029377283726),np.float64(1.7763568394002505e-15)
149,np.float64(108.81778016906026),np.float64(-21.797958971131823),np.float64(25.384260859803906),np.float64(51.743639226845126),np.float64(7.105427357601002e-15)
150,np.float64(108.81778016906043),np.float64(-21.79795897113177),np.float64(25.384260859803955),np.float64(51.744174413371184),np.float64(7.105427357601002e-15)
151,np.float64(108.81778016906034),np.float64(-21.797958971131546),np.float64(25.384260859804062),np.float64(51.74469999720232),np.float64(4.440892098500626e-16)
152,np.float64(108.81778016906014),np.float64(-21.79795897113133),np.float64(25.384260859804225),np.float64(51.74526200982281),np.float64(8.881784197001252e-16)
153,np.float64(108.81778016905997),np.float64(-21.797958971131607),np.float64(25.384260859803938),np.float64(51.745734175758535),np.float64(7.105427357601002e-15)
154,np.float64(108.81778016905992),np.float64(-21.79795897113159),np.float64(25.38426085980386),np.float64(51.746256420650816),np.float64(8.881784197001252e-16)
155,np.float64(108.81778016905969),np.float64(-21.79795897113154),np.float64(25.384260859803874),np.float64(51.74674749768723),np.float64(8.881784197001252e-16)
156,np.float64(108.81778016905969),np.float64(-21.797958971131585),np.float64(25.3842608598039),np.float64(51.747193485535966),np.float64(1.7763568394002505e-15)
157,np.float64(108.81778016905966),np.float64(-21.79795897113129),np.float64(25.384260859804126),np.float64(51.747690968635986),np.float64(8.881784197001252e-16)
158,np.float64(108.81778016905972),np.float64(-21.797958971130996),np.float64(25.38426085980446),np.float64(51.748115194885),np.float64(1.7763568394002505e-15)
159,np.float64(108.8177801690598),np.float64(-21.797958971130868),np.float64(25.38426085980464),np.float64(51.74855710115756),np.float64(1.7763568394002505e-15)
160,np.float64(108.81778016905946),np.float64(-21.797958971130804),np.float64(25.384260859804623),np.float64(51.74900357348006),np.float64(7.105427357601002e-15)
161,np.float64(108.81778016905953),np.float64(-21.797958971130633),np.float64(25.384260859804833),np.float64(51.74938717775696),np.float64(8.881784197001252e-16)
162,np.float64(108.8177801690596),np.float64(-21.797958971130562),np.float64(25.38426085980482),np.float64(51.74981995049838),np.float64(7.105427357601002e-15)
163,np.float64(108.81778016905965),np.float64(-21.79795897113006),np.float64(25.38426085980519),np.float64(51.75020517901654),np.float64(2.8386445754743916e-16)
164,np.float64(108.8177801690596),np.float64(-21.797958971130285),np.float64(25.384260859805025),np.float64(51.750576492040935),np.float64(7.105427357601002e-15)
165,np.float64(108.81778016905969),np.float64(-21.79795897113005),np.float64(25.384260859805195),np.float64(51.75097827929869),np.float64(7.105427357601002e-15)
166,np.float64(108.81778016905977),np.float64(-21.79795897113025),np.float64(25.38426085980504),np.float64(51.75131431372421),np.float64(1.7763568394002505e-15)
167,np.float64(108.8177801690598),np.float64(-21.79795897112991),np.float64(25.38426085980515),np.float64(51.75168392019465),np.float64(1.7763568394002505e-15)
168,np.float64(108.81778016905966),np.float64(-21.79795897113019),np.float64(25.38426085980497),np.float64(51.75203619534897),np.float64(7.105427357601002e-15)
169,np.float64(108.81778016905969),np.float64(-21.797958971130164),np.float64(25.38426085980495),np.float64(51.75234822620437),np.float64(8.881784197001252e-16)
170,np.float64(108.81778016905966),np.float64(-21.79795897113023),np.float64(25.384260859804805),np.float64(51.75270485215888),np.float64(4.440892098500626e-16)
171,np.float64(108.81778016905994),np.float64(-21.79795897113037),np.float64(25.384260859804844),np.float64(51.75300607728204),np.float64(7.105427357601002e-15)
172,np.float64(108.81778016906017),np.float64(-21.797958971130324),np.float64(25.38426085980484),np.float64(51.75331492235799),np.float64(7.105427357601002e-15)
173,np.float64(108.81778016906046),np.float64(-21.797958971130367),np.float64(25.384260859804904),np.float64(51.75363824354846),np.float64(1.7763568394002505e-15)
174,np.float64(108.81778016906065),np.float64(-21.797958971130328),np.float64(25.384260859804904),np.float64(51.75390437454991),np.float64(7.105427357601002e-15)
175,np.float64(108.81778016906065),np.float64(-21.797958971130374),np.float64(25.38426085980488),np.float64(51.75421289215338),np.float64(1.7763568394002505e-15)
176,np.float64(108.81778016906037),np.float64(-21.79795897113012),np.float64(25.38426085980495),np.float64(51.75449032762437),np.float64(7.105427357601002e-15)
177,np.float64(108.8177801690603),np.float64(-21.79795897113018),np.float64(25.38426085980495),np.float64(51.754744268686565),np.float64(7.105427357601002e-15)
178,np.float64(108.81778016906007),np.float64(-21.797958971129955),np.float64(25.384260859804943),np.float64(51.75503809228741),np.float64(8.881784197001252e-16)
179,np.float64(108.81778016906013),np.float64(-21.79795897112996),np.float64(25.38426085980496),np.float64(51.75527343364965),np.float64(1.7763568394002505e-15)
180,np.float64(108.81778016906048),np.float64(-21.797958971130186),np.float64(25.384260859804915),np.float64(51.75553029851646),np.float64(8.881784197001252e-16)
181,np.float64(108.81778016906028),np.float64(-21.797958971130086),np.float64(25.384260859804986),np.float64(51.75579101571071),np.float64(1.7763568394002505e-15)
182,np.float64(108.81778016906009),np.float64(-21.797958971129987),np.float64(25.38426085980493),np.float64(51.75600175259543),np.float64(4.440892098500626e-16)
183,np.float64(108.81778016905993),np.float64(-21.797958971129923),np.float64(25.384260859804968),np.float64(51.756259625899645),np.float64(8.881784197001252e-16)
184,np.float64(108.81778016906),np.float64(-21.797958971129727),np.float64(25.384260859805064),np.float64(51.75647866255278),np.float64(7.105427357601002e-15)
185,np.float64(108.81778016906006),np.float64(-21.79795897113006),np.float64(25.384260859804744),np.float64(51.75668535195273),np.float64(8.881784197001252e-16)
186,np.float64(108.81778016905994),np.float64(-21.797958971130093),np.float64(25.384260859804698),np.float64(51.75692855877063),np.float64(7.105427357601002e-15)
187,np.float64(108.81778016906006),np.float64(-21.79795897113006),np.float64(25.384260859804712),np.float64(51.757112611285756),np.float64(7.105427357601002e-15)
188,np.float64(108.8177801690602),np.float64(-21.797958971130313),np.float64(25.38426085980469),np.float64(51.75732648311106),np.float64(7.105427357601002e-15)
189,np.float64(108.81778016906043),np.float64(-21.797958971130406),np.float64(25.384260859804805),np.float64(51.75753822139483),np.float64(1.7763568394002505e-15)
190,np.float64(108.8177801690604),np.float64(-21.79795897113033),np.float64(25.384260859804897),np.float64(51.75770504092257),np.float64(7.105427357601002e-15)
191,np.float64(108.81778016906034),np.float64(-21.797958971130374),np.float64(25.384260859804975),np.float64(51.75792151607843),np.float64(8.881784197001252e-16)
192,np.float64(108.8177801690605),np.float64(-21.79795897113037),np.float64(25.38426085980504),np.float64(51.758095564324705),np.float64(7.105427357601002e-15)
