t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(70.97886967409698),np.float64(-18.506508083520405),np.float64(-3.419923540861257e-16),np.float64(13.888263054987728),np.float64(3.944304526105059e-31)
1,np.float64(70.97886967409688),np.float64(-18.506508083520387),np.float64(1.7141843500212417e-13),np.float64(22.617330918079865),np.float64(8.881784197001252e-16)
2,np.float64(70.97886967409693),np.float64(-18.506508083520444),np.float64(2.4802382370125997e-13),np.float64(23.916148092121876),np.float64(8.881784197001252e-16)
3,np.float64(70.97886967409669),np.float64(-18.506508083520313),np.float64(3.2007729799943263e-13),np.float64(25.24786876647239),np.float64(8.881784197001252e-16)
4,np.float64(70.97886967409686),np.float64(-18.50650808352038),np.float64(4.671818487622659e-13),np.float64(26.52694607601793),np.float64(8.881784197001252e-16)
5,np.float64(70.9788696740967),np.float64(-18.50650808352026),np.float64(4.3165471197426086e-13),np.float64(29.822187392871367),np.float64(1.7763568394002505e-15)
6,np.float64(70.97886967409674),np.float64(-18.506508083520316),np.float64(4.289901767151605e-13),np.float64(31.05445540346603),np.float64(1.7763568394002505e-15)
7,np.float64(70.97886967409683),np.float64(-18.506508083520192),np.float64(3.4638958368304884e-13),np.float64(31.185580552098315),np.float64(1.7763568394002505e-15)
8,np.float64(70.97886967409674),np.float64(-18.506508083520202),np.float64(2.0961010704922955e-13),np.float64(31.241227848709215),np.float64(3.552713678800501e-15)
9,np.float64(70.97886967409674),np.float64(-18.50650808352024),np.float64(4.3920422854171193e-13),np.float64(31.253687135280693),np.float64(4.440892098500626e-16)
10,np.float64(70.97886967409667),np.float64(-18.506508083520295),np.float64(4.4941828036826337e-13),np.float64(31.263996930051473),np.float64(1.7763568394002505e-15)
11,np.float64(70.9788696740964),np.float64(-18.50650808352016),np.float64(3.694822225952521e-13),np.float64(31.268778105525193),np.float64(1.7763568394002505e-15)
12,np.float64(70.97886967409633),np.float64(-18.50650808352018),np.float64(3.015365734881925e-13),np.float64(31.269504465086303),np.float64(1.7763568394002505e-15)
13,np.float64(70.9788696740962),np.float64(-18.506508083520167),np.float64(2.731148640577885e-13),np.float64(31.270528616829434),np.float64(4.440892098500626e-16)
14,np.float64(70.97886967409656),np.float64(-18.506508083520316),np.float64(4.289901767151605e-13),np.float64(31.27119666982921),np.float64(3.552713678800501e-15)
15,np.float64(70.97886967409681),np.float64(-18.506508083520412),np.float64(3.743672039036028e-13),np.float64(31.271486330564137),np.float64(2.7755575615628914e-16)
16,np.float64(70.97886967409676),np.float64(-18.506508083520504),np.float64(4.649614027130156e-13),np.float64(31.272347988323247),np.float64(4.440892098500626e-16)
17,np.float64(70.97886967409667),np.float64(-18.506508083520444),np.float64(4.5297099404706387e-13),np.float64(31.27277703347984),np.float64(3.552713678800501e-15)
18,np.float64(70.97886967409661),np.float64(-18.50650808352048),np.float64(7.847056338050606e-13),np.float64(31.272797687851455),np.float64(4.440892098500626e-16)
19,np.float64(70.97886967409629),np.float64(-18.506508083520455),np.float64(9.412470802772077e-13),np.float64(31.273108344709037),np.float64(1.7763568394002505e-15)
20,np.float64(70.97886967409613),np.float64(-18.50650808352039),np.float64(8.490985692333197e-13),np.float64(31.273300109602044),np.float64(7.216449660063518e-16)
21,np.float64(70.97886967409615),np.float64(-18.50650808352039),np.float64(8.535394613318203e-13),np.float64(31.273327760305804),np.float64(1.7763568394002505e-15)
22,np.float64(70.97886967409603),np.float64(-18.506508083520362),np.float64(8.495426584431698e-13),np.float64(31.27341392283207),np.float64(3.552713678800501e-15)
