step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_phase_reader,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error
0.0,1.0000000000000002,-2.220446049250313e-16,1.0,8.711111111111114,0.8711111111111114,8.412077336968303e-16,3.7416573867739435,0.2886751345203497,0.46291004988627543,0.05106135691547296,nan,nan
1.0,0.999991267244845,8.732755156337646e-06,1.0000000000000013,8.710621973471792,0.8710621973471792,1.6074249320068843e-15,3.741624716515416,0.28867261384468595,0.462938345857216,0.05107060115390984,0.4130797993547016,5.29165860089953e-17
2.0,0.9999650657896852,3.49342103158623e-05,1.000000000000001,8.709154353937143,0.8709154353937143,2.4601141360048444e-15,3.7415267503960505,0.2886650539465639,0.4630232127303665,0.05109832976228731,0.41308332316545854,2.87810040788397e-17
3.0,0.9999213748638596,7.862513614065314e-05,1.0000000000000002,8.70670741712281,0.8706707417122811,2.428270406068974e-15,3.7413635802010328,0.2886524579738196,0.46316459923321424,0.05114453479101813,0.41309389583468814,5.0953652883054594e-17
4.0,0.9998601524052165,0.00013984759478435915,1.0000000000000009,8.703279578717805,0.8703279578717804,1.1775378861728527e-15,3.741135330219237,0.28863482901871157,0.463362431119256,0.051209206875511726,0.4131115179662229,4.6061430997137574e-17
5.0,0.9997813350980558,0.0002186649019444431,1.0000000000000002,8.698868517149174,0.8698868517149174,1.864671630089701e-15,3.740842156222457,0.288612170124037,0.46361661123000897,0.05129233517954473,0.41313618950847825,5.420333330502652e-17
6.0,0.9996848384216623,0.00031516157833644254,0.9999999999999988,8.693471189704685,0.8693471189704685,1.6673839824131192e-15,3.740484244070351,0.2885844842919321,0.46392701956837595,0.05139390731353323,0.41316790974653467,4.646911103626811e-17
7.0,0.9995705567095095,0.0004294432904898837,0.9999999999999993,8.687083853099205,0.8687083853099205,2.339480278296771e-15,3.740061807947497,0.2885517744953457,0.4642935133830497,0.05151390922871368,0.41320667729063365,8.870619253194507e-17
8.0,0.9994383632192749,0.0005616367807224076,0.9999999999999973,8.679702088468195,0.8679702088468195,1.7519925302098268e-15,3.7395750882401853,0.2885140436921891,0.46471592726356,0.05165232508848059,0.413252490061085,6.033896506114514e-17
9.0,0.9992881102138835,0.0007118897861155826,0.9999999999999991,8.67132083076819,0.867132083076819,2.110068649200458e-15,3.7390243490620914,0.28847129484216083,0.4651940732455343,0.05180913711836612,0.41330534526960494,4.646658248464465e-17
10.0,0.9991196290537211,0.000880370946279796,1.0000000000000009,8.66193440256002,0.866193440256002,2.8214742932850547e-15,3.7384098754390607,0.28842353092624107,0.4657277409256359,0.05198432543633583,0.41336523939711584,3.761628914324065e-17
11.0,0.9989327303003555,0.0010672696996458786,1.0000000000000013,8.651536552144465,0.8651536552144465,2.608535704766448e-15,3.737731970164357,0.2883707549688595,0.4663166975856457,0.052177867865260776,0.41343216816800077,4.5308630156882583e-17
12.0,0.9987272038319954,0.0012727961680059074,1.0000000000000013,8.640120496013456,0.8640120496013456,3.1375319488930147e-15,3.736990950336886,0.28831297006273326,0.46696068832506094,0.05238973972955865,0.41350612652086527,4.036211603031272e-17
13.0,0.9985028189710428,0.0014971810289599041,1.0000000000000027,8.627678965571072,0.8627678965571072,3.41347987653654e-15,3.7361871435955605,0.28825017939637504,0.46765943620155487,0.052619913638107994,0.4135871085758153,3.484512040715546e-17
14.0,0.9982593246240781,0.001740675375924594,1.0000000000000027,8.614204258068597,0.8614204258068596,4.167037050390405e-15,3.735320884063962,0.28818238628427206,0.46841264237860547,0.05286835925561768,0.413675107598287,3.2154679152377466e-17
15.0,0.9979964494347093,0.0020035505652933328,1.0000000000000027,8.599688291685798,0.8599688291685798,4.678110848168723e-15,3.7343925080199827,0.2881095941997332,0.4692199862795679,0.05313504306467279,0.41377011595945346,7.808782898724711e-17
16.0,0.9977139019496796,0.002286098050323093,1.0000000000000027,8.584122664676809,0.8584122664676809,4.654827518194843e-15,3.733402349305584,0.28803180681040713,0.4700811257474302,0.05341992812068804,0.41387212509326166,4.541788269830235e-17
17.0,0.9974113707987244,0.0025886292012782253,1.0000000000000027,8.567498718483254,0.8567498718483254,5.198831510672995e-15,3.732350734492348,0.2879490280164667,0.47099569720948525,0.05372297380197649,0.41398112545011867,4.056645456600853e-17
18.0,0.9970885248886612,0.002911475111344153,1.0000000000000053,8.549807604699696,0.8549807604699696,5.080172417312594e-15,3.7312379778185054,0.2878612619914606,0.4719633158461241,0.05404413555708565,0.41409710644728764,5.735890920248414e-17
19.0,0.9967450136122338,0.0032549863877711083,1.0000000000000049,8.531040355756542,0.8531040355756542,6.138156990822344e-15,3.7300643759133814,0.2877685132258272,0.4729835757629611,0.05438336465147447,0.41422005641602916,7.14888318975069e-17
20.0,0.9963804670723027,0.003619532927700453,1.000000000000003,8.511187959164348,0.8511187959164348,5.328378812271886e-15,3.7288302023251765,0.2876707865730731,0.4740560501654955,0.05474060791549323,0.41434996254554396,6.358578540581104e-17
21.0,0.9959944963219243,0.004005503678079725,1.000000000000004,8.490241435139597,0.8490241435139596,5.199947428584356e-15,3.727535701867581,0.28756808729860206,0.47518029153552227,0.05511580749550453,0.41448681082378075,4.635039032551519e-17
22.0,0.9955866936209488,0.00441330637905657,1.0000000000000053,8.468191917407376,0.8468191917407376,4.158115007709409e-15,3.7261810848009036,0.2874604211311986,0.4763558318085014,0.05550890060982503,0.4146305859751547,4.528434694556568e-17
23.0,0.9951566327097937,0.004843367290211176,1.0000000000000049,8.445030736948782,0.8445030736948782,4.455484130999434e-15,3.724766520862497,0.28734779431715163,0.47758218255115553,0.055919819311019546,0.4147812713952459,5.056020292222327e-17
24.0,0.9947038691010439,0.005296130898960749,1.0000000000000047,8.420749508433332,0.8420749508433332,4.305480429824689e-15,3.7232921331611606,0.2872302136770144,0.47885883513853883,0.05634849025588636,0.41493884908255796,3.820010809161481e-17
25.0,0.9942279403895498,0.0057720596104529065,1.0000000000000027,8.395340219046492,0.8395340219046492,4.405877282852762e-15,3.721757991949395,0.28710768666498304,0.48018526092988884,0.0567948344843039,0.41510329956740366,5.378577898630613e-17
