abs_delta_theta_over_pi,count
5.759933563275608e-06,1
0.0003861332514309053,1
0.001060918395133736,1
0.001254643046755254,1
0.0023427870177645353,1
0.00257255445577267,1
0.002644189953895445,1
0.0038494958036887476,1
0.00417914836283285,1
0.006037111341101744,1
0.006146119278896439,1
0.006192282821453142,1
0.006243410468033905,1
0.00642324459253272,1
0.006934352935577134,1
0.007334044217535568,1
0.007448691465150613,1
0.0074512712811520285,1
0.00775142967008943,1
0.00800036253422183,1
0.00827316207023158,1
0.008386495785652807,1
0.008903348546683081,1
0.00911848705616053,1
0.009334080465365527,1
0.009676831235300104,1
0.009803898442065279,1
0.010151085386588418,1
0.01140545302487674,1
0.011411212958439944,1
0.011600925473778178,1
0.011762677010055976,1
0.012336407161094683,1
0.013080472214473574,1
0.013149800989191298,1
0.013526327038988569,1
0.013597944051165073,1
0.013890086625844643,1
0.013897548948985868,1
0.013943712491542571,1
0.014423607126754622,1
0.016515555523927535,1
0.016738251377642413,1
0.017118849590382432,1
0.017504982841813337,1
0.017747044752674617,1
0.018250136361621816,1
0.01870724698874836,1
0.019459418968976867,1
0.019763039544277806,1
0.019927197966946458,1
0.02008983177043901,1
0.020149172795708784,1
0.020313331218377362,1
0.02071406201573219,1
0.020831901884563003,1
0.02104921533231703,1
0.021183029752408166,1
0.021277756709078,1
0.02161612097394352,1
0.022103608922872314,1
0.022501292597848083,1
0.022884370656538852,1
0.02289597660683667,1
0.02327754320894437,1
0.023283303142507646,1
0.023358251969627566,1
0.023542094182915082,1
0.023609479410422993,1
0.024555254014067968,1
0.024561013947631244,1
0.02467039780555673,1
0.02468139768825175,1
0.024864122457178176,1
0.025641599924325496,1
0.025925040852312124,1
0.026186284136810598,1
0.027024184706016145,1
0.02707512496966952,1
0.027423875987974577,1
0.027742514880713186,1
0.028313693752599192,1
0.02833930191638236,1
0.0290648124390942,1
0.029139387074870574,1
0.02995256387900011,1
0.0305865435227165,1
0.030611587426479937,1
0.030617347360043214,1
0.03063580032662828,1
0.031222095979032843,1
0.03133411513899666,1
0.03178771920322193,1
0.03214022298746653,1
0.03230519103991336,1
0.03247673902578817,1
0.03294355987578845,1
0.03295437444424426,1
0.03296013437780747,1
0.033318535437703564,1
0.034198202922543705,1
0.03435822892355157,1
0.03448529613031703,1
0.034688756167384385,1
0.03476569188554935,1
0.03680387024793301,1
0.036809630181496494,1
0.03682808314808142,1
0.0374321808087598,1
0.03817733432856813,1
0.03828801491161094,1
0.03856346757999918,1
0.039222458513254746,1
0.039239543975490496,1
0.039411532130764204,1
0.039539148873311364,1
0.039608591764685654,1
0.03975646232106539,1
0.04007637076265517,1
0.04047710156001,1
0.040863234811440906,1
0.042022800384919956,1
0.04338864467700011,1
0.04416212736561699,1
0.04432354142615526,1
0.04436558740268435,1
0.04447663014856114,1
0.04455529991802244,1
0.04456105985158593,1
0.04538445982128892,1
0.045385663254386935,1
0.045645703105787395,1
0.04565494259879811,1
0.045731431694764506,1
0.045739286192762976,1
0.04656383011422101,1
0.04669081525664252,1
0.046900346152542786,1
0.04696773138005063,1
0.047663714961289363,1
0.04783855715657568,1
0.04802864977518444,1
0.0482150832063731,1
0.04865577851139399,1
0.05023626941706211,1
0.05051374148966296,1
0.05070141919691902,1
0.05070717913048223,1
0.050822373525966504,1
0.05089987474109386,1
0.052836934535538824,1
0.0530654759123,1
0.05313709292447637,1
0.05365762189152057,1
0.05379618491460775,1
0.054692889852495805,1
0.05507902310392671,1
0.05517260137411118,1
0.05568231717038147,1
0.055966512876462524,1
0.0560818167970954,1
0.05608621843621109,1
0.056301811845416015,1
0.05698658872816511,1
0.05706578399400041,1
0.0571471368313449,1
0.057515388391875505,1
0.057635772132496016,1
0.05764153206605936,1
0.05766166849238602,1
0.058326507124276984,1
0.05849242230309748,1
0.05890023727531569,1
0.05932937574592951,1
0.05933723024392797,1
0.05953578973163211,1
0.06058836420562825,1
0.06079043277838736,1
0.060813515950480804,1
0.06136488419556453,1
0.06211263215535896,1
0.06307938563814854,1
0.06338607040625334,1
0.06390507896041993,1
0.06408658097043306,1
0.06443786000931728,1
0.06447271422186411,1
0.06514749936556673,1
0.06542029890157655,1
0.06553363261699778,1
0.06594111376824809,1
0.06636428836321935,1
0.06666341996346507,1
0.06678064702708153,1
0.06743967057456143,1
0.06744543050812464,1
0.0680187243314763,1
0.06824057879061106,1
0.0690469850909361,1
0.06911631386565396,1
0.07050982556296571,1
0.07066291428537166,1
0.07155175511823045,1
0.07157074395809952,1
0.07219787269430915,1
0.07221896897535754,1
0.07222472890892088,1
0.07342066143579845,1
0.07380679468722935,1
0.0741146912446171,1
0.07479152343113007,1
0.07479728336469342,1
0.07484206264820452,1
0.07526243314455026,1
0.07634301912124437,1
0.07634877905480772,1
0.07651537374980763,1
0.07758886645933233,1
0.07778592609325378,1
0.0777951655862645,1
0.07797499971076338,1
0.07804447723267634,1
0.07885088353300138,1
0.07904056914000918,1
0.07967545205550565,1
0.0798439060283311,1
0.07996176060083708,1
0.08213548683098996,1
0.08219678608012754,1
0.08383227692736638,1
0.08414090896366994,1
0.08421841017879729,1
0.08439991218881042,1
0.08497883016825347,1
0.08546083058394409,1
0.08597536224498521,1
0.08712414352065626,1
0.08755723474219161,1
0.08775423207968445,1
0.08982653744209407,1
0.08994096317240952,1
0.08994672310597279,1
0.09012233325434861,1
0.09112494944714991,1
0.09137697630110372,1
0.09200068452219268,1
0.09208419982621883,1
0.09221877271301912,1
0.09373399265417581,1
0.09410680324393239,1
0.09419700583135321,1
0.09430148161718145,1
0.09509384930114567,1
0.09550227211786533,1
0.0955561246639367,1
0.09647731612476461,1
0.0972752289072446,1
0.09739223445356147,1
0.09739799438712475,1
0.09769840350221579,1
0.09773803925504118,1
0.0980748265736378,1
0.09887637911723934,1
0.09953547110737072,1
0.10090403306887569,1
0.10133725976917972,1
0.10135217613084946,1
0.10247016790158486,1
0.10265004855043217,1
0.10272587492092808,1
0.10283631633540076,1
0.1035310862967186,1
0.1037109669455659,1
0.10398144972307509,1
0.10425788863052081,1
0.10506866193869248,1
0.10517910335316515,1
0.10540887079117335,1
0.10775165780893754,1
0.10874026449459985,1
0.10880344741200149,1
0.1090285991568539,1
0.10987800171170316,1
0.11160115361262657,1
0.11198412901579749,1
0.11240270615622805,1
0.11313341515853573,1
0.11450197712004076,1
0.11472745248638642,1
0.11498645571152692,1
0.11581312680529673,1
0.11604737410666059,1
0.11678002882694333,1
0.11719745822401799,1
0.11845210127077338,1
0.1188913498811882,1
0.11916560407435978,1
0.119352583282716,1
0.12022652246949343,1
0.12042350174260091,1
0.12195324840119279,1
0.1220367637052188,1
0.12244610516031461,1
0.12292614810583977,1
0.12326181827044734,1
0.12344086869205204,1
0.12408628887552844,1
0.12432053617689232,1
0.12469551173880729,1
0.12514720727066211,1
0.12544091838292903,1
0.1254987025616123,1
0.12714056570714158,1
0.12787477302375286,1
0.12839520875389693,1
0.12849968453972516,1
0.12861753911223114,1
0.12986050104141691,1
0.13153498034067898,1
0.13184066214728407,1
0.13243305549718942,1
0.13259589873581265,1
0.13259719054690303,1
0.13465465045333275,1
