step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10
55,0.38992174881040337,0.3167527011545282,0.288628419704615,0.25779845639743626,0.25197374196642763,0.2317786185461432,0.18992154721935287,0.18154030033579965,0.1374583732866055,3.777551433092437e-09
56,0.3899217488104057,0.3167527011545269,0.28862841970461667,0.25779845639743343,0.2519737419664292,0.23177861854613935,0.18992154721935214,0.1815403003357935,0.1374583732866001,2.245910317566576e-09
57,0.38992174881040753,0.31675270115452514,0.28862841970461783,0.2577984563974301,0.25197374196643035,0.23177861854613516,0.18992154721935098,0.181540300335787,0.13745837328659438,2.572108548777338e-09
58,0.38992174881041,0.3167527011545238,0.28862841970461933,0.2577984563974269,0.2519737419664319,0.23177861854613124,0.18992154721934998,0.1815403003357806,0.13745837328658872,3.861868605688115e-09
59,0.3899217488104126,0.31675270115452253,0.288628419704621,0.25779845639742366,0.2519737419664336,0.23177861854612739,0.18992154721934892,0.18154030033577423,0.137458373286583,2.2323270255729956e-09
60,0.38992174881041486,0.31675270115452103,0.2886284197046224,0.25779845639742044,0.2519737419664351,0.23177861854612336,0.18992154721934765,0.1815403003357678,0.13745837328657698,2.371329019029963e-09
61,0.3899217488104176,0.31675270115451953,0.2886284197046237,0.25779845639741716,0.2519737419664367,0.23177861854611934,0.18992154721934618,0.18154030033576124,0.137458373286571,3.430184538754469e-09
62,0.38992174881041963,0.3167527011545175,0.28862841970462466,0.25779845639741344,0.25197374196643785,0.23177861854611506,0.18992154721934434,0.18154030033575438,0.13745837328656446,2.5827726710494927e-09
63,0.38992174881042285,0.31675270115451626,0.2886284197046262,0.2577984563974102,0.2519737419664396,0.23177861854611123,0.18992154721934287,0.181540300335748,0.13745837328655833,1.984312816694918e-09
64,0.38992174881042574,0.31675270115451487,0.28862841970462755,0.2577984563974068,0.2519737419664413,0.2317786185461072,0.18992154721934104,0.18154030033574128,0.13745837328655194,2.7741616212767045e-09
65,0.3899217488104285,0.3167527011545131,0.28862841970462866,0.257798456397403,0.2519737419664426,0.23177861854610282,0.1899215472193389,0.18154030033573443,0.13745837328654542,2.5670264330926364e-09
66,0.3899217488104316,0.3167527011545113,0.28862841970462977,0.2577984563973993,0.2519737419664443,0.23177861854609866,0.18992154721933685,0.18154030033572766,0.13745837328653876,3.1193204904866426e-09
67,0.3899217488104347,0.31675270115450954,0.2886284197046309,0.25779845639739557,0.2519737419664457,0.23177861854609433,0.1899215472193346,0.18154030033572072,0.13745837328653182,1.4487651486752622e-09
68,0.38992174881043745,0.3167527011545074,0.28862841970463154,0.25779845639739135,0.2519737419664469,0.2317786185460898,0.18992154721933183,0.1815403003357136,0.13745837328652488,2.324473695561999e-09
69,0.38992174881044067,0.3167527011545056,0.2886284197046326,0.25779845639738747,0.2519737419664486,0.23177861854608559,0.18992154721932922,0.18154030033570664,0.13745837328651797,2.8069167492939247e-09
70,0.3899217488104432,0.3167527011545031,0.28862841970463304,0.2577984563973829,0.2519737419664497,0.23177861854608087,0.18992154721932603,0.18154030033569912,0.1374583732865106,2.230595116258623e-09
71,0.3899217488104465,0.31675270115450105,0.2886284197046339,0.2577984563973787,0.25197374196645134,0.23177861854607645,0.18992154721932306,0.18154030033569188,0.13745837328650334,4.254540516469678e-09
72,0.38992174881044994,0.31675270115449905,0.28862841970463465,0.2577984563973745,0.25197374196645267,0.2317786185460719,0.18992154721931984,0.18154030033568455,0.1374583732864961,2.0677363634716796e-09
73,0.3899217488104537,0.3167527011544973,0.28862841970463565,0.2577984563973703,0.25197374196645433,0.23177861854606774,0.1899215472193167,0.18154030033567747,0.13745837328648877,2.716038164801683e-09
74,0.3899217488104574,0.31675270115449544,0.28862841970463654,0.25779845639736604,0.2519737419664561,0.2317786185460635,0.1899215472193134,0.1815403003356702,0.13745837328648133,1.3974290731685927e-09
75,0.38992174881046154,0.31675270115449367,0.28862841970463765,0.2577984563973618,0.2519737419664579,0.23177861854605922,0.18992154721931007,0.18154030033566296,0.1374583732864738,3.2310346108143765e-09
76,0.38992174881046576,0.3167527011544918,0.2886284197046387,0.25779845639735777,0.2519737419664598,0.23177861854605503,0.1899215472193066,0.18154030033565563,0.13745837328646618,1.8078358175661787e-09
77,0.3899217488104697,0.31675270115448967,0.2886284197046395,0.25779845639735316,0.2519737419664614,0.23177861854605056,0.18992154721930266,0.18154030033564814,0.1374583732864584,3.755931964250273e-09
78,0.3899217488104742,0.31675270115448795,0.2886284197046407,0.2577984563973489,0.25197374196646344,0.23177861854604648,0.18992154721929894,0.18154030033564095,0.13745837328645086,3.842083083139963e-09
79,0.3899217488104782,0.31675270115448567,0.2886284197046413,0.257798456397344,0.251973741966465,0.23177861854604187,0.1899215472192948,0.18154030033563334,0.13745837328644275,1.9546773232441442e-09
80,0.3899217488104819,0.3167527011544831,0.28862841970464176,0.257798456397339,0.25197374196646644,0.23177861854603707,0.18992154721929025,0.18154030033562543,0.13745837328643443,2.8140995917362377e-09
81,0.38992174881048614,0.31675270115448084,0.2886284197046423,0.25779845639733406,0.25197374196646816,0.23177861854603257,0.18992154721928578,0.18154030033561766,0.13745837328642607,2.6673990366821794e-09
82,0.38992174881049,0.3167527011544781,0.28862841970464265,0.25779845639732907,0.2519737419664697,0.2317786185460279,0.18992154721928095,0.1815403003356097,0.13745837328641744,1.9986701261863397e-09
83,0.3899217488104944,0.31675270115447585,0.2886284197046431,0.257798456397324,0.25197374196647143,0.2317786185460235,0.18992154721927623,0.18154030033560178,0.13745837328640895,2.8867813913769323e-09
84,0.38992174881049896,0.3167527011544735,0.28862841970464376,0.2577984563973189,0.25197374196647304,0.23177861854601878,0.1899215472192712,0.18154030033559385,0.13745837328640045,3.2444878369699536e-09
85,0.3899217488105038,0.3167527011544716,0.2886284197046447,0.25779845639731414,0.2519737419664752,0.2317786185460145,0.18992154721926635,0.18154030033558605,0.13745837328639182,2.3296421737814593e-09
86,0.3899217488105086,0.3167527011544693,0.2886284197046455,0.25779845639730903,0.25197374196647704,0.23177861854601,0.18992154721926127,0.18154030033557805,0.137458373286383,2.582886893003653e-09
87,0.3899217488105133,0.31675270115446685,0.288628419704646,0.2577984563973039,0.2519737419664789,0.23177861854600548,0.18992154721925603,0.18154030033557003,0.13745837328637409,3.2152043844679113e-09
88,0.3899217488105188,0.316752701154465,0.28862841970464703,0.257798456397299,0.2519737419664813,0.2317786185460014,0.18992154721925092,0.18154030033556223,0.13745837328636543,1.6759735334231165e-09
89,0.3899217488105231,0.316752701154462,0.28862841970464714,0.2577984563972932,0.25197374196648264,0.23177861854599632,0.18992154721924492,0.18154030033555377,0.13745837328635618,2.5999718110835074e-09
90,0.3899217488105285,0.31675270115445997,0.2886284197046479,0.25779845639728804,0.2519737419664848,0.23177861854599208,0.1899215472192392,0.18154030033554572,0.13745837328634722,1.2200062673960627e-09
91,0.38992174881053354,0.3167527011544576,0.28862841970464864,0.2577984563972826,0.2519737419664869,0.2317786185459874,0.18992154721923327,0.18154030033553745,0.1374583732863381,1.2758891958477568e-09
92,0.38992174881053865,0.316752701154455,0.2886284197046492,0.25779845639727683,0.251973741966489,0.2317786185459828,0.1899215472192272,0.18154030033552915,0.13745837328632896,2.4774135796220296e-09
93,0.38992174881054464,0.31675270115445286,0.2886284197046501,0.25779845639727167,0.2519737419664914,0.23177861854597853,0.1899215472192213,0.18154030033552096,0.13745837328631982,2.831826303022707e-09
94,0.38992174881054936,0.31675270115444976,0.28862841970465025,0.2577984563972657,0.2519737419664931,0.23177861854597356,0.18992154721921461,0.1815403003355123,0.13745837328630994,1.4900954772169392e-09
95,0.38992174881055486,0.3167527011544473,0.28862841970465086,0.25779845639725985,0.2519737419664951,0.23177861854596898,0.1899215472192081,0.1815403003355038,0.13745837328630045,2.1552402318454984e-09
96,0.38992174881056063,0.3167527011544449,0.2886284197046517,0.25779845639725424,0.2519737419664976,0.23177861854596454,0.18992154721920151,0.18154030033549534,0.1374583732862909,3.304763388568886e-09
97,0.3899217488105659,0.3167527011544421,0.28862841970465203,0.2577984563972482,0.2519737419664996,0.2317786185459599,0.18992154721919458,0.18154030033548663,0.13745837328628083,2.4760310789075955e-09
98,0.3899217488105712,0.3167527011544391,0.2886284197046523,0.2577984563972419,0.2519737419665014,0.23177861854595497,0.18992154721918747,0.1815403003354778,0.1374583732862708,2.569618948563774e-09
99,0.3899217488105768,0.3167527011544364,0.2886284197046528,0.25779845639723575,0.25197374196650346,0.23177861854595025,0.18992154721918025,0.18154030033546895,0.13745837328626068,2.8197646960529402e-09
100,0.38992174881058267,0.3167527011544337,0.28862841970465336,0.25779845639722976,0.2519737419665058,0.2317786185459458,0.1899215472191731,0.18154030033546015,0.1374583732862506,1.3887836080011348e-09
101,0.389921748810588,0.31675270115443044,0.28862841970465347,0.2577984563972233,0.2519737419665079,0.23177861854594084,0.18992154721916538,0.181540300335451,0.13745837328624005,2.6162806814020804e-09
102,0.38992174881059355,0.31675270115442733,0.28862841970465386,0.25779845639721666,0.25197374196651007,0.23177861854593584,0.18992154721915755,0.18154030033544208,0.13745837328622987,2.3422103576088354e-09
103,0.3899217488105992,0.31675270115442417,0.2886284197046542,0.25779845639720994,0.25197374196651207,0.2317786185459308,0.1899215472191497,0.18154030033543306,0.1374583732862195,2.0057097585904303e-09
104,0.389921748810605,0.3167527011544211,0.2886284197046547,0.2577984563972032,0.2519737419665143,0.2317786185459258,0.18992154721914167,0.1815403003354241,0.13745837328620913,3.1019612678311932e-09
105,0.389921748810611,0.31675270115441817,0.2886284197046551,0.25779845639719645,0.25197374196651656,0.23177861854592086,0.18992154721913343,0.1815403003354149,0.1374583732861986,2.083426575917553e-09
106,0.38992174881061686,0.31675270115441495,0.28862841970465536,0.2577984563971896,0.2519737419665187,0.23177861854591594,0.18992154721912494,0.1815403003354057,0.13745837328618796,2.636001843428304e-09
107,0.38992174881062264,0.31675270115441173,0.28862841970465564,0.2577984563971826,0.2519737419665208,0.23177861854591097,0.18992154721911628,0.1815403003353963,0.13745837328617716,2.1692096285265428e-09
108,0.389921748810629,0.31675270115440907,0.28862841970465625,0.2577984563971759,0.2519737419665233,0.23177861854590637,0.1899215472191077,0.18154030033538715,0.1374583732861665,3.7039856336371267e-09
109,0.3899217488106352,0.31675270115440596,0.28862841970465675,0.25779845639716886,0.25197374196652556,0.2317786185459014,0.18992154721909887,0.1815403003353777,0.1374583732861556,1.8572378641319744e-09
110,0.3899217488106415,0.3167527011544029,0.28862841970465725,0.25779845639716176,0.25197374196652816,0.2317786185458966,0.18992154721908996,0.18154030033536847,0.13745837328614485,1.984158174075791e-09
111,0.38992174881064734,0.31675270115439946,0.28862841970465736,0.2577984563971544,0.2519737419665302,0.2317786185458915,0.18992154721908064,0.18154030033535892,0.13745837328613372,2.695027486497141e-09
112,0.38992174881065367,0.3167527011543963,0.28862841970465786,0.2577984563971472,0.25197374196653277,0.2317786185458867,0.1899215472190714,0.18154030033534943,0.1374583732861227,3.5293450436117843e-09
113,0.38992174881065966,0.31675270115439286,0.28862841970465797,0.2577984563971398,0.2519737419665352,0.23177861854588178,0.18992154721906182,0.1815403003353397,0.13745837328611152,1.1088223747285587e-09
114,0.38992174881066666,0.3167527011543902,0.2886284197046588,0.25779845639713284,0.25197374196653827,0.23177861854587747,0.1899215472190525,0.1815403003353304,0.13745837328610067,1.3744713810147685e-09
115,0.3899217488106735,0.31675270115438736,0.28862841970465963,0.25779845639712545,0.251973741966541,0.23177861854587256,0.1899215472190428,0.18154030033532095,0.13745837328608962,2.516705433502041e-09
116,0.38992174881068,0.31675270115438425,0.28862841970466024,0.25779845639711796,0.2519737419665438,0.2317786185458678,0.18992154721903293,0.1815403003353112,0.1374583732860782,1.0620664017693783e-09
117,0.389921748810686,0.3167527011543806,0.2886284197046605,0.2577984563971101,0.2519737419665461,0.23177861854586257,0.18992154721902257,0.1815403003353012,0.13745837328606664,2.560971841800998e-09
118,0.38992174881069286,0.31675270115437765,0.28862841970466124,0.2577984563971025,0.2519737419665491,0.23177861854585785,0.18992154721901244,0.18154030033529156,0.13745837328605545,2.847051207513623e-09
119,0.38992174881069935,0.3167527011543742,0.2886284197046617,0.2577984563970946,0.2519737419665517,0.23177861854585274,0.18992154721900198,0.18154030033528173,0.137458373286044,1.7128512821206999e-09
120,0.3899217488107053,0.31675270115437043,0.2886284197046618,0.2577984563970864,0.25197374196655414,0.23177861854584744,0.18992154721899113,0.1815403003352714,0.13745837328603225,2.7500130834238715e-09
121,0.3899217488107124,0.31675270115436743,0.2886284197046627,0.2577984563970787,0.25197374196655736,0.2317786185458429,0.18992154721898075,0.1815403003352616,0.13745837328602076,2.4162500679214278e-09
122,0.3899217488107195,0.3167527011543644,0.2886284197046634,0.25779845639707094,0.2519737419665607,0.23177861854583828,0.18992154721897017,0.18154030033525181,0.1374583732860093,4.541501835271956e-09
123,0.3899217488107259,0.3167527011543607,0.28862841970466363,0.2577984563970626,0.25197374196656347,0.2317786185458332,0.18992154721895896,0.1815403003352415,0.1374583732859974,3.1180710626010346e-09
124,0.38992174881073244,0.31675270115435705,0.2886284197046639,0.2577984563970543,0.2519737419665663,0.2317786185458282,0.1899215472189477,0.18154030033523116,0.13745837328598562,3.191320982841728e-09
125,0.38992174881073927,0.3167527011543536,0.28862841970466463,0.257798456397046,0.25197374196656946,0.23177861854582324,0.18992154721893642,0.1815403003352209,0.13745837328597382,2.3617632655345997e-09
126,0.38992174881074676,0.3167527011543507,0.2886284197046657,0.257798456397038,0.251973741966573,0.2317786185458187,0.18992154721892524,0.181540300335211,0.13745837328596217,2.0888619024809793e-09
127,0.38992174881075364,0.3167527011543471,0.2886284197046664,0.25779845639702953,0.25197374196657624,0.2317786185458136,0.18992154721891363,0.1815403003352008,0.13745837328595026,1.5279959324865456e-09
128,0.3899217488107608,0.31675270115434384,0.28862841970466724,0.25779845639702126,0.2519737419665795,0.23177861854580897,0.18992154721890195,0.18154030033519045,0.13745837328593818,2.3482895961107165e-09
129,0.38992174881076774,0.31675270115434023,0.2886284197046679,0.2577984563970125,0.2519737419665827,0.23177861854580392,0.18992154721889,0.1815403003351801,0.13745837328592606,3.351834185384487e-09
130,0.38992174881077435,0.3167527011543362,0.28862841970466824,0.2577984563970036,0.2519737419665857,0.23177861854579895,0.1899215472188778,0.18154030033516944,0.13745837328591376,3.4708984485525758e-09
131,0.3899217488107815,0.31675270115433296,0.2886284197046692,0.2577984563969949,0.2519737419665891,0.23177861854579412,0.1899215472188657,0.18154030033515917,0.13745837328590166,2.3300676886821324e-09
132,0.3899217488107888,0.3167527011543295,0.28862841970467,0.2577984563969864,0.2519737419665927,0.2317786185457895,0.18992154721885346,0.18154030033514865,0.13745837328588953,2.648694662518428e-09
133,0.38992174881079594,0.31675270115432613,0.2886284197046709,0.25779845639697746,0.2519737419665963,0.23177861854578474,0.18992154721884102,0.18154030033513804,0.1374583732858773,2.779186596038281e-09
134,0.38992174881080316,0.3167527011543225,0.2886284197046718,0.2577984563969685,0.2519737419665998,0.23177861854577989,0.1899215472188285,0.1815403003351274,0.13745837328586505,2.5998692796333664e-09
135,0.3899217488108103,0.3167527011543191,0.2886284197046725,0.25779845639695953,0.25197374196660355,0.23177861854577533,0.18992154721881557,0.18154030033511684,0.13745837328585286,3.535054700618144e-09
136,0.38992174881081776,0.31675270115431575,0.28862841970467384,0.2577984563969506,0.25197374196660743,0.23177861854577064,0.18992154721880292,0.18154030033510618,0.13745837328584062,2.3655115879171475e-09
137,0.38992174881082525,0.31675270115431237,0.288628419704675,0.2577984563969416,0.2519737419666113,0.23177861854576595,0.1899215472187901,0.18154030033509558,0.13745837328582838,3.9257724627217815e-09
138,0.3899217488108327,0.31675270115430915,0.2886284197046761,0.25779845639693244,0.2519737419666152,0.23177861854576146,0.189921547218777,0.18154030033508478,0.1374583732858162,1.825816240537319e-09
139,0.3899217488108404,0.3167527011543059,0.28862841970467745,0.2577984563969234,0.2519737419666194,0.23177861854575693,0.1899215472187639,0.1815403003350741,0.13745837328580393,2.3587861385660953e-09
140,0.3899217488108476,0.31675270115430226,0.2886284197046784,0.2577984563969141,0.2519737419666234,0.23177861854575232,0.18992154721875032,0.1815403003350631,0.1374583732857916,2.276126746216906e-09
141,0.38992174881085523,0.31675270115429893,0.2886284197046796,0.25779845639690485,0.25197374196662764,0.23177861854574774,0.18992154721873702,0.18154030033505225,0.13745837328577926,3.6327106631499526e-09
142,0.3899217488108632,0.3167527011542958,0.28862841970468106,0.25779845639689575,0.251973741966632,0.23177861854574336,0.1899215472187237,0.1815403003350414,0.13745837328576707,3.7055588105662685e-09
143,0.3899217488108711,0.31675270115429266,0.2886284197046826,0.25779845639688653,0.2519737419666366,0.2317786185457391,0.18992154721871018,0.18154030033503057,0.1374583732857547,2.032764963048674e-09
144,0.38992174881087915,0.3167527011542898,0.2886284197046844,0.2577984563968774,0.25197374196664146,0.23177861854573517,0.18992154721869675,0.18154030033501986,0.13745837328574242,3.5632109983607663e-09
145,0.389921748810887,0.3167527011542865,0.2886284197046859,0.25779845639686794,0.2519737419666459,0.2317786185457307,0.18992154721868298,0.18154030033500887,0.13745837328573,1.6237145016863909e-09
146,0.38992174881089386,0.31675270115428256,0.2886284197046869,0.25779845639685794,0.25197374196664996,0.23177861854572593,0.1899215472186686,0.18154030033499738,0.1374583732857172,1.2736331740532044e-09
