step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11
21,0.36262434507936303,0.32492578345777035,0.29890778540413354,0.26765999325982365,0.2563133279927251,0.2127347831768894,0.1986366515316695,0.17944157369920877,0.14468111666786876,0.11602149958080993,1.324606680177611e-09
22,0.362624345079362,0.3249257834577697,0.2989077854041342,0.26765999325982426,0.2563133279927251,0.2127347831768889,0.19863665153166996,0.17944157369920838,0.1446811166678707,0.1160214995808085,2.744076097360165e-09
23,0.3626243450793618,0.3249257834577696,0.29890778540413565,0.2676599932598254,0.25631332799272555,0.21273478317688885,0.1986366515316709,0.17944157369920813,0.14468111666787292,0.11602149958080761,3.08640439407654e-09
24,0.36262434507936103,0.32492578345776896,0.29890778540413643,0.26765999325982626,0.2563133279927257,0.2127347831768885,0.1986366515316713,0.179441573699208,0.14468111666787473,0.11602149958080639,2.701871212896919e-09
25,0.3626243450793597,0.32492578345776796,0.2989077854041368,0.26765999325982676,0.25631332799272544,0.21273478317688782,0.1986366515316715,0.17944157369920746,0.1446811166678763,0.11602149958080497,2.6376679628130436e-09
26,0.36262434507935926,0.32492578345776757,0.29890778540413787,0.2676599932598278,0.25631332799272577,0.21273478317688768,0.19863665153167204,0.17944157369920727,0.1446811166678783,0.11602149958080384,2.2582746022823933e-09
27,0.3626243450793595,0.3249257834577678,0.2989077854041395,0.26765999325982925,0.2563133279927265,0.21273478317688782,0.19863665153167293,0.179441573699207,0.14468111666788042,0.11602149958080275,2.9669272014656877e-09
28,0.3626243450793592,0.32492578345776735,0.2989077854041407,0.2676599932598303,0.2563133279927269,0.2127347831768877,0.19863665153167342,0.17944157369920663,0.14468111666788244,0.11602149958080167,2.551671865901589e-09
29,0.36262434507935903,0.32492578345776724,0.298907785404142,0.26765999325983153,0.25631332799272744,0.21273478317688774,0.19863665153167412,0.17944157369920644,0.14468111666788433,0.11602149958080045,3.4239400800422772e-09
30,0.3626243450793586,0.3249257834577667,0.29890778540414287,0.2676599932598324,0.2563133279927277,0.21273478317688763,0.1986366515316745,0.17944157369920585,0.14468111666788616,0.11602149958079909,8.676738895800735e-10
31,0.3626243450793582,0.32492578345776624,0.298907785404144,0.2676599932598334,0.25631332799272794,0.2127347831768875,0.19863665153167495,0.17944157369920521,0.14468111666788802,0.11602149958079792,3.0887976488522e-09
32,0.3626243450793575,0.3249257834577655,0.2989077854041448,0.2676599932598342,0.25631332799272794,0.21273478317688732,0.19863665153167512,0.17944157369920472,0.14468111666788966,0.11602149958079658,1.8732159583806534e-09
33,0.36262434507935754,0.3249257834577653,0.2989077854041462,0.26765999325983536,0.2563133279927284,0.21273478317688732,0.19863665153167578,0.17944157369920422,0.14468111666789163,0.1160214995807956,1.6618630400114041e-09
34,0.36262434507935687,0.32492578345776446,0.29890778540414703,0.26765999325983614,0.2563133279927283,0.21273478317688693,0.19863665153167578,0.1794415736992034,0.14468111666789316,0.1160214995807944,2.907043998346254e-09
35,0.36262434507935676,0.32492578345776396,0.29890778540414825,0.2676599932598371,0.2563133279927286,0.2127347831768869,0.1986366515316762,0.17944157369920247,0.14468111666789502,0.11602149958079322,2.4382255482666794e-09
36,0.3626243450793563,0.32492578345776324,0.29890778540414925,0.26765999325983797,0.25631332799272866,0.21273478317688682,0.19863665153167637,0.1794415736992019,0.14468111666789654,0.11602149958079203,1.875166779783659e-09
37,0.36262434507935615,0.3249257834577627,0.2989077854041505,0.267659993259839,0.2563133279927289,0.2127347831768869,0.19863665153167667,0.1794415736992012,0.14468111666789824,0.11602149958079082,2.4422010936743344e-09
38,0.36262434507935576,0.32492578345776196,0.29890778540415136,0.26765999325983986,0.25631332799272905,0.21273478317688682,0.19863665153167684,0.1794415736992003,0.1446811166678998,0.11602149958078962,1.9508549540544246e-09
39,0.3626243450793556,0.3249257834577613,0.29890778540415236,0.2676599932598406,0.2563133279927292,0.21273478317688665,0.19863665153167698,0.1794415736991993,0.1446811166679013,0.11602149958078856,1.593814441425772e-09
40,0.36262434507935565,0.3249257834577608,0.2989077854041537,0.2676599932598417,0.2563133279927295,0.21273478317688688,0.1986366515316773,0.17944157369919841,0.14468111666790284,0.1160214995807874,1.5446677698717607e-09
41,0.36262434507935576,0.3249257834577604,0.2989077854041551,0.26765999325984274,0.25631332799272977,0.2127347831768871,0.19863665153167767,0.17944157369919758,0.14468111666790456,0.11602149958078622,3.1720899623302656e-09
42,0.36262434507935604,0.32492578345776013,0.29890778540415647,0.267659993259844,0.2563133279927302,0.21273478317688754,0.19863665153167806,0.1794415736991969,0.14468111666790623,0.11602149958078523,1.9498854776933195e-09
43,0.362624345079356,0.32492578345775947,0.29890778540415774,0.26765999325984485,0.2563133279927302,0.21273478317688763,0.19863665153167803,0.1794415736991958,0.14468111666790784,0.11602149958078402,3.8881591124394e-09
44,0.3626243450793563,0.32492578345775913,0.2989077854041592,0.26765999325984596,0.2563133279927306,0.21273478317688796,0.1986366515316783,0.17944157369919483,0.14468111666790948,0.11602149958078305,1.6730789703987682e-09
45,0.36262434507935604,0.3249257834577582,0.2989077854041601,0.2676599932598467,0.2563133279927305,0.2127347831768879,0.19863665153167814,0.17944157369919364,0.14468111666791078,0.11602149958078192,2.6013488413680725e-09
46,0.3626243450793561,0.3249257834577575,0.2989077854041613,0.26765999325984763,0.2563133279927306,0.212734783176888,0.19863665153167817,0.1794415736991924,0.14468111666791214,0.11602149958078074,2.8923018905408214e-09
47,0.36262434507935637,0.32492578345775686,0.2989077854041626,0.2676599932598485,0.25631332799273077,0.2127347831768883,0.1986366515316782,0.17944157369919114,0.14468111666791358,0.11602149958077955,1.4983995549115189e-09
48,0.3626243450793566,0.3249257834577563,0.29890778540416385,0.2676599932598495,0.2563133279927309,0.21273478317688865,0.1986366515316782,0.17944157369919006,0.14468111666791506,0.11602149958077844,1.4508967435602602e-09
49,0.36262434507935626,0.32492578345775514,0.2989077854041647,0.26765999325985,0.2563133279927306,0.2127347831768885,0.19863665153167778,0.17944157369918856,0.1446811166679162,0.11602149958077713,2.112052148773471e-09
50,0.36262434507935687,0.3249257834577548,0.29890778540416624,0.26765999325985124,0.25631332799273093,0.212734783176889,0.198636651531678,0.1794415736991872,0.1446811166679177,0.11602149958077626,2.532873437312537e-09
51,0.36262434507935726,0.32492578345775425,0.29890778540416757,0.26765999325985224,0.2563133279927311,0.21273478317688949,0.198636651531678,0.17944157369918617,0.1446811166679191,0.11602149958077539,3.05115798112404e-09
52,0.36262434507935715,0.32492578345775314,0.2989077854041685,0.2676599932598528,0.25631332799273093,0.2127347831768896,0.19863665153167753,0.1794415736991847,0.14468111666792016,0.11602149958077432,2.572002335822477e-09
53,0.362624345079357,0.32492578345775197,0.2989077854041694,0.2676599932598534,0.25631332799273066,0.2127347831768898,0.19863665153167726,0.17944157369918315,0.14468111666792122,0.11602149958077307,2.5233816086421292e-09
54,0.36262434507935737,0.32492578345775136,0.2989077854041707,0.2676599932598541,0.25631332799273066,0.21273478317688999,0.1986366515316771,0.17944157369918162,0.14468111666792247,0.11602149958077207,3.229696786715865e-09
55,0.3626243450793575,0.3249257834577504,0.2989077854041716,0.2676599932598549,0.2563133279927306,0.21273478317689032,0.1986366515316767,0.17944157369918004,0.1446811166679235,0.1160214995807709,1.7091920034354763e-09
56,0.36262434507935826,0.32492578345775,0.29890778540417334,0.2676599932598559,0.2563133279927308,0.21273478317689093,0.19863665153167664,0.1794415736991785,0.1446811166679249,0.11602149958077,1.3194697025785158e-09
57,0.3626243450793582,0.32492578345774875,0.29890778540417423,0.26765999325985623,0.2563133279927304,0.21273478317689085,0.198636651531676,0.17944157369917674,0.14468111666792588,0.11602149958076899,2.9332870716943305e-09
58,0.3626243450793583,0.32492578345774775,0.29890778540417534,0.2676599932598569,0.2563133279927302,0.21273478317689093,0.19863665153167548,0.1794415736991751,0.14468111666792693,0.11602149958076799,2.56420847431338e-09
59,0.36262434507935887,0.324925783457747,0.2989077854041768,0.26765999325985756,0.2563133279927302,0.2127347831768912,0.1986366515316751,0.17944157369917343,0.14468111666792802,0.11602149958076723,2.146500654920968e-09
60,0.3626243450793592,0.32492578345774614,0.29890778540417806,0.26765999325985834,0.2563133279927302,0.21273478317689154,0.19863665153167456,0.17944157369917177,0.14468111666792902,0.11602149958076634,2.115673727926529e-09
61,0.3626243450793597,0.3249257834577453,0.2989077854041792,0.267659993259859,0.25631332799273016,0.2127347831768918,0.19863665153167398,0.17944157369917005,0.14468111666793004,0.11602149958076564,3.795769134314742e-09
62,0.3626243450793603,0.32492578345774453,0.2989077854041806,0.2676599932598596,0.2563133279927301,0.2127347831768922,0.1986366515316735,0.1794415736991683,0.14468111666793115,0.11602149958076483,1.3110366942362655e-09
63,0.3626243450793607,0.3249257834577437,0.29890778540418195,0.26765999325986023,0.25631332799273,0.21273478317689248,0.1986366515316729,0.17944157369916644,0.14468111666793207,0.11602149958076398,2.7442458949604644e-09
64,0.3626243450793611,0.3249257834577424,0.298907785404183,0.26765999325986056,0.2563133279927297,0.2127347831768927,0.19863665153167215,0.17944157369916444,0.14468111666793296,0.11602149958076324,3.2999404462991516e-09
65,0.3626243450793611,0.3249257834577409,0.29890778540418356,0.2676599932598608,0.25631332799272916,0.21273478317689276,0.19863665153167107,0.17944157369916233,0.14468111666793346,0.11602149958076245,1.9210956482995956e-09
66,0.3626243450793613,0.32492578345773987,0.2989077854041847,0.267659993259861,0.2563133279927289,0.21273478317689298,0.1986366515316703,0.17944157369916017,0.14468111666793418,0.11602149958076147,3.0379931119728346e-09
67,0.3626243450793616,0.32492578345773854,0.2989077854041856,0.26765999325986123,0.25631332799272843,0.2127347831768932,0.1986366515316693,0.1794415736991581,0.14468111666793484,0.11602149958076088,1.2981715966110327e-09
68,0.3626243450793622,0.3249257834577376,0.2989077854041869,0.2676599932598618,0.2563133279927282,0.21273478317689362,0.19863665153166843,0.17944157369915623,0.14468111666793565,0.11602149958076013,2.376090789229428e-09
69,0.3626243450793621,0.324925783457736,0.2989077854041875,0.2676599932598618,0.2563133279927276,0.2127347831768937,0.19863665153166707,0.17944157369915406,0.144681116667936,0.11602149958075926,1.9616350223905416e-09
70,0.3626243450793628,0.324925783457735,0.2989077854041887,0.26765999325986234,0.2563133279927274,0.2127347831768942,0.19863665153166624,0.17944157369915195,0.14468111666793682,0.11602149958075864,2.818204316005071e-09
71,0.36262434507936303,0.32492578345773343,0.29890778540418955,0.2676599932598624,0.2563133279927267,0.21273478317689434,0.19863665153166488,0.17944157369914984,0.14468111666793723,0.1160214995807578,3.60909037860425e-09
72,0.3626243450793634,0.32492578345773215,0.2989077854041906,0.2676599932598627,0.25631332799272627,0.21273478317689468,0.19863665153166374,0.17944157369914762,0.14468111666793781,0.11602149958075716,3.5635160513646244e-09
73,0.36262434507936425,0.3249257834577312,0.2989077854041919,0.2676599932598634,0.25631332799272605,0.21273478317689531,0.1986366515316627,0.17944157369914548,0.1446811166679385,0.11602149958075661,1.1911931979896822e-09
74,0.36262434507936464,0.3249257834577298,0.29890778540419266,0.26765999325986356,0.25631332799272555,0.21273478317689565,0.1986366515316614,0.1794415736991432,0.1446811166679388,0.11602149958075586,3.1801290015057747e-09
75,0.36262434507936553,0.3249257834577288,0.2989077854041939,0.2676599932598641,0.25631332799272544,0.2127347831768963,0.19863665153166038,0.17944157369914093,0.14468111666793945,0.1160214995807553,2.261135327111528e-09
76,0.3626243450793665,0.3249257834577279,0.29890778540419505,0.26765999325986456,0.25631332799272527,0.21273478317689695,0.19863665153165927,0.1794415736991386,0.1446811166679401,0.11602149958075476,4.1372964431211076e-09
77,0.36262434507936714,0.3249257834577266,0.29890778540419616,0.26765999325986484,0.2563133279927248,0.21273478317689742,0.19863665153165802,0.17944157369913627,0.14468111666794056,0.11602149958075417,1.8618711302118153e-09
78,0.36262434507936786,0.3249257834577253,0.29890778540419727,0.267659993259865,0.2563133279927244,0.21273478317689795,0.19863665153165674,0.17944157369913372,0.144681116667941,0.1160214995807535,3.359299630509316e-09
79,0.36262434507936886,0.3249257834577244,0.2989077854041985,0.26765999325986534,0.2563133279927241,0.21273478317689856,0.19863665153165552,0.1794415736991313,0.14468111666794156,0.11602149958075308,1.4252366481561171e-09
80,0.3626243450793697,0.3249257834577232,0.29890778540419954,0.26765999325986567,0.2563133279927237,0.2127347831768993,0.19863665153165422,0.17944157369912878,0.1446811166679419,0.11602149958075257,2.1081763023480453e-09
81,0.362624345079371,0.32492578345772233,0.298907785404201,0.26765999325986617,0.25631332799272366,0.21273478317690023,0.19863665153165302,0.17944157369912647,0.14468111666794248,0.11602149958075221,1.8071891903883265e-09
82,0.3626243450793718,0.324925783457721,0.29890778540420193,0.26765999325986634,0.2563133279927232,0.21273478317690078,0.1986366515316515,0.17944157369912392,0.14468111666794278,0.11602149958075182,2.6641593596496006e-09
83,0.362624345079373,0.3249257834577201,0.2989077854042033,0.2676599932598667,0.256313327992723,0.21273478317690167,0.19863665153165022,0.17944157369912145,0.1446811166679433,0.11602149958075166,3.3896183698165443e-09
84,0.3626243450793743,0.32492578345771905,0.29890778540420454,0.2676599932598671,0.2563133279927228,0.21273478317690248,0.19863665153164875,0.17944157369911903,0.1446811166679437,0.1160214995807513,1.780510912632316e-09
85,0.3626243450793753,0.32492578345771783,0.29890778540420565,0.2676599932598672,0.25631332799272244,0.21273478317690322,0.19863665153164733,0.17944157369911637,0.14468111666794403,0.11602149958075107,2.3333201558602276e-09
86,0.36262434507937624,0.32492578345771655,0.2989077854042068,0.26765999325986733,0.25631332799272194,0.21273478317690395,0.19863665153164578,0.1794415736991136,0.14468111666794428,0.11602149958075093,3.0322459215463085e-09
87,0.3626243450793771,0.3249257834577151,0.29890778540420754,0.26765999325986717,0.25631332799272116,0.21273478317690453,0.19863665153164412,0.1794415736991107,0.14468111666794448,0.11602149958075067,3.2719566661429815e-09
88,0.3626243450793774,0.3249257834577133,0.2989077854042081,0.26765999325986684,0.2563133279927203,0.21273478317690495,0.19863665153164206,0.1794415736991077,0.1446811166679444,0.11602149958075038,3.080136145667609e-09
89,0.3626243450793789,0.3249257834577124,0.29890778540420954,0.2676599932598672,0.25631332799272016,0.2127347831769059,0.19863665153164065,0.17944157369910493,0.14468111666794475,0.11602149958075032,3.390854859865676e-09
90,0.3626243450793797,0.3249257834577108,0.2989077854042102,0.267659993259867,0.2563133279927194,0.21273478317690664,0.19863665153163867,0.17944157369910219,0.1446811166679447,0.11602149958075009,2.6788505436915504e-09
91,0.36262434507938107,0.3249257834577098,0.2989077854042116,0.26765999325986733,0.25631332799271916,0.21273478317690775,0.19863665153163715,0.17944157369909944,0.144681116667945,0.11602149958075009,4.53859580494439e-09
92,0.362624345079382,0.32492578345770834,0.29890778540421237,0.267659993259867,0.2563133279927185,0.21273478317690844,0.19863665153163523,0.17944157369909638,0.14468111666794492,0.1160214995807501,2.2036207367223252e-09
93,0.36262434507938335,0.3249257834577073,0.2989077854042135,0.26765999325986706,0.25631332799271817,0.21273478317690936,0.19863665153163354,0.17944157369909344,0.14468111666794503,0.11602149958075007,1.991444063743634e-09
94,0.362624345079385,0.3249257834577064,0.2989077854042149,0.2676599932598674,0.25631332799271783,0.2127347831769106,0.19863665153163196,0.17944157369909067,0.14468111666794536,0.11602149958075023,2.9235682078377376e-09
95,0.36262434507938685,0.3249257834577056,0.29890778540421636,0.2676599932598677,0.2563133279927176,0.21273478317691188,0.19863665153163046,0.17944157369908809,0.14468111666794567,0.1160214995807506,2.5096728997427607e-09
96,0.3626243450793887,0.3249257834577049,0.298907785404218,0.2676599932598681,0.2563133279927175,0.2127347831769132,0.19863665153162902,0.17944157369908526,0.14468111666794609,0.11602149958075078,4.151937063586941e-09
97,0.36262434507939006,0.3249257834577037,0.298907785404219,0.267659993259868,0.25631332799271694,0.21273478317691427,0.19863665153162727,0.17944157369908223,0.14468111666794625,0.11602149958075093,2.012529713531011e-09
98,0.3626243450793915,0.3249257834577027,0.29890778540422025,0.2676599932598681,0.25631332799271656,0.21273478317691538,0.19863665153162546,0.1794415736990794,0.14468111666794647,0.11602149958075113,2.079479230833001e-09
99,0.3626243450793927,0.3249257834577013,0.298907785404221,0.2676599932598679,0.2563133279927158,0.2127347831769163,0.19863665153162335,0.17944157369907626,0.1446811166679463,0.11602149958075135,1.6763176750364267e-09
100,0.3626243450793946,0.32492578345770046,0.2989077854042225,0.26765999325986806,0.25631332799271567,0.21273478317691752,0.1986366515316216,0.1794415736990734,0.1446811166679465,0.1160214995807518,2.0621513200042493e-09
101,0.3626243450793956,0.32492578345769885,0.29890778540422325,0.26765999325986756,0.2563133279927148,0.21273478317691827,0.19863665153161938,0.17944157369907004,0.1446811166679463,0.11602149958075192,3.012389616133957e-09
102,0.36262434507939717,0.3249257834576978,0.2989077854042243,0.26765999325986745,0.25631332799271433,0.2127347831769193,0.19863665153161728,0.17944157369906688,0.14468111666794622,0.11602149958075225,3.985341083569208e-09
103,0.36262434507939817,0.3249257834576961,0.298907785404225,0.2676599932598669,0.2563133279927135,0.21273478317692007,0.19863665153161492,0.1794415736990634,0.144681116667946,0.11602149958075257,2.7555268178372906e-09
104,0.3626243450793997,0.32492578345769485,0.2989077854042261,0.26765999325986667,0.25631332799271284,0.21273478317692118,0.1986366515316128,0.17944157369906016,0.144681116667946,0.11602149958075292,3.5257836354496706e-09
105,0.3626243450794012,0.32492578345769363,0.2989077854042269,0.26765999325986634,0.2563133279927122,0.2127347831769222,0.1986366515316105,0.17944157369905667,0.14468111666794586,0.11602149958075322,2.452689350161924e-09
106,0.3626243450794023,0.3249257834576919,0.2989077854042275,0.2676599932598656,0.2563133279927114,0.21273478317692307,0.1986366515316081,0.17944157369905323,0.14468111666794556,0.11602149958075356,1.452452329081879e-09
107,0.3626243450794034,0.3249257834576904,0.2989077854042283,0.2676599932598651,0.25631332799271045,0.21273478317692393,0.19863665153160567,0.17944157369904984,0.1446811166679453,0.11602149958075415,2.6199915498436896e-09
108,0.36262434507940516,0.3249257834576892,0.2989077854042293,0.26765999325986467,0.25631332799270995,0.212734783176925,0.19863665153160337,0.17944157369904634,0.1446811166679452,0.11602149958075456,1.6753551266667172e-09
109,0.36262434507940694,0.3249257834576883,0.2989077854042306,0.26765999325986456,0.25631332799270956,0.21273478317692635,0.19863665153160126,0.17944157369904323,0.14468111666794511,0.11602149958075511,3.0037020054589413e-09
110,0.36262434507940844,0.3249257834576869,0.2989077854042314,0.26765999325986395,0.2563133279927089,0.21273478317692746,0.19863665153159876,0.17944157369903974,0.14468111666794478,0.11602149958075571,2.9535240412132673e-09
111,0.36262434507940994,0.32492578345768547,0.2989077854042321,0.26765999325986356,0.2563133279927082,0.21273478317692857,0.1986366515315962,0.1794415736990363,0.1446811166679444,0.11602149958075623,2.9686996988579595e-09
112,0.3626243450794112,0.324925783457684,0.2989077854042328,0.26765999325986295,0.25631332799270734,0.21273478317692976,0.19863665153159368,0.17944157369903307,0.14468111666794406,0.11602149958075687,1.1700413696037823e-09
113,0.3626243450794128,0.3249257834576827,0.29890778540423374,0.2676599932598624,0.2563133279927067,0.21273478317693092,0.19863665153159127,0.17944157369902927,0.14468111666794384,0.11602149958075739,3.5697354190638036e-09
114,0.36262434507941493,0.32492578345768175,0.2989077854042349,0.2676599932598622,0.25631332799270623,0.21273478317693242,0.19863665153158908,0.17944157369902589,0.14468111666794378,0.11602149958075822,2.9168876089483703e-09
115,0.36262434507941693,0.3249257834576808,0.298907785404236,0.26765999325986173,0.25631332799270584,0.21273478317693376,0.1986366515315867,0.1794415736990224,0.14468111666794362,0.11602149958075905,2.6317377675094717e-09
116,0.3626243450794184,0.3249257834576794,0.29890778540423674,0.26765999325986095,0.256313327992705,0.21273478317693492,0.198636651531584,0.17944157369901872,0.14468111666794328,0.11602149958075979,2.613398450548702e-09
117,0.36262434507941965,0.3249257834576777,0.2989077854042372,0.2676599932598601,0.256313327992704,0.21273478317693598,0.19863665153158108,0.17944157369901503,0.1446811166679428,0.11602149958076065,2.9376562239134218e-09
118,0.36262434507942126,0.32492578345767636,0.29890778540423807,0.2676599932598594,0.2563133279927033,0.21273478317693734,0.19863665153157845,0.1794415736990115,0.14468111666794248,0.1160214995807615,1.5728289263827479e-09
119,0.3626243450794224,0.32492578345767464,0.29890778540423846,0.26765999325985845,0.25631332799270223,0.21273478317693845,0.19863665153157542,0.1794415736990079,0.14468111666794198,0.11602149958076227,2.616623091251573e-09
120,0.3626243450794244,0.3249257834576735,0.2989077854042394,0.26765999325985784,0.2563133279927017,0.2127347831769398,0.19863665153157284,0.17944157369900443,0.1446811166679417,0.11602149958076319,3.410862833079139e-09
121,0.3626243450794259,0.32492578345767187,0.29890778540424,0.26765999325985707,0.25631332799270073,0.21273478317694103,0.19863665153156992,0.17944157369900085,0.1446811166679412,0.11602149958076427,2.6279107980675333e-09
122,0.36262434507942765,0.3249257834576707,0.29890778540424073,0.26765999325985634,0.25631332799269996,0.21273478317694247,0.19863665153156726,0.17944157369899727,0.14468111666794087,0.11602149958076538,2.0629246698999046e-09
123,0.362624345079429,0.32492578345766904,0.2989077854042413,0.2676599932598553,0.256313327992699,0.21273478317694358,0.19863665153156426,0.17944157369899327,0.14468111666794028,0.11602149958076625,1.7898347888644277e-09
124,0.36262434507943103,0.32492578345766804,0.2989077854042422,0.2676599932598546,0.25631332799269846,0.2127347831769452,0.1986366515315615,0.1794415736989896,0.14468111666794006,0.11602149958076735,3.0860452381122663e-09
125,0.3626243450794328,0.32492578345766676,0.2989077854042428,0.2676599932598539,0.2563133279926976,0.21273478317694663,0.19863665153155857,0.17944157369898597,0.1446811166679397,0.11602149958076839,3.2512376200275507e-09
126,0.3626243450794347,0.32492578345766554,0.29890778540424356,0.26765999325985323,0.25631332799269685,0.21273478317694838,0.19863665153155577,0.17944157369898261,0.1446811166679393,0.11602149958076972,2.3404750587832894e-09
127,0.36262434507943686,0.32492578345766454,0.29890778540424456,0.2676599932598526,0.2563133279926964,0.21273478317695002,0.198636651531553,0.17944157369897915,0.14468111666793904,0.11602149958077108,4.554106694924361e-09
128,0.36262434507943864,0.3249257834576633,0.29890778540424523,0.2676599932598516,0.2563133279926957,0.2127347831769515,0.19863665153155005,0.17944157369897534,0.1446811166679386,0.11602149958077233,1.8900102619700287e-09
129,0.3626243450794405,0.32492578345766193,0.29890778540424584,0.2676599932598506,0.25631332799269485,0.2127347831769529,0.19863665153154708,0.17944157369897137,0.14468111666793812,0.11602149958077346,2.6844274692377404e-09
130,0.36262434507944236,0.3249257834576608,0.2989077854042466,0.26765999325984974,0.25631332799269413,0.21273478317695443,0.19863665153154406,0.17944157369896752,0.1446811166679377,0.11602149958077485,2.5333102670680575e-09
131,0.3626243450794445,0.3249257834576598,0.29890778540424756,0.26765999325984907,0.2563133279926935,0.2127347831769563,0.19863665153154123,0.1794415736989639,0.14468111666793734,0.11602149958077636,2.6615703538647756e-09
132,0.3626243450794467,0.3249257834576589,0.29890778540424845,0.26765999325984846,0.2563133279926931,0.2127347831769581,0.19863665153153845,0.17944157369896024,0.14468111666793707,0.11602149958077794,2.9947258312697014e-09
133,0.36262434507944896,0.324925783457658,0.29890778540424934,0.26765999325984746,0.25631332799269246,0.2127347831769598,0.19863665153153556,0.17944157369895636,0.14468111666793676,0.11602149958077945,2.827823099645726e-09
