R0,x0,u0,attractor,final_R,final_x,final_u,first_entry_step
0.6936094156433963,0.19026845637583878,-0.08,R1,0.697177902556148,1.0,3.711080120144244e-29,75
0.693689274032658,0.2083892617449663,-0.08,R1,0.697177902556148,1.0,2.5692874131823564e-29,73
0.6937691324219197,0.22651006711409383,-0.08,R1,0.697177902556148,1.0,1.5171223998970822e-29,72
0.6938489908111815,0.24463087248322135,-0.08,R1,0.697177902556148,1.0,1.7093731044553929e-29,71
0.6939288492004432,0.2627516778523489,-0.08,R1,0.697177902556148,1.0,8.344230868427065e-30,70
0.694008707589705,0.2808724832214764,-0.08,R1,0.697177902556148,1.0,1.1575443758912446e-29,69
0.6940885659789667,0.2989932885906039,-0.08,R1,0.697177902556148,1.0,1.1564792870925835e-29,69
0.6941684243682285,0.31711409395973145,-0.08,R1,0.697177902556148,1.0,9.490997566692193e-30,68
0.6942482827574902,0.33523489932885897,-0.08,R1,0.697177902556148,1.0,6.900556560694429e-30,68
0.6943281411467519,0.3533557046979865,-0.08,R1,0.697177902556148,1.0,6.838566992472707e-30,67
0.6944079995360137,0.371476510067114,-0.08,R1,0.697177902556148,1.0,7.617931674742504e-30,67
0.6944878579252755,0.38959731543624154,-0.08,R1,0.697177902556148,1.0,4.621009815720511e-30,67
0.6945677163145372,0.40771812080536907,-0.08,R1,0.697177902556148,1.0,5.614802717679207e-30,66
0.6946475747037989,0.4258389261744966,-0.08,R1,0.697177902556148,1.0,6.239777680684483e-30,66
0.6947274330930607,0.4439597315436241,-0.08,R1,0.697177902556148,1.0,4.2065193264504996e-30,66
0.6948072914823225,0.46208053691275164,-0.08,R1,0.697177902556148,1.0,3.763367122273737e-30,66
0.6948871498715842,0.48020134228187916,-0.08,R1,0.697177902556148,1.0,4.125335664714747e-30,65
0.6949670082608459,0.4983221476510067,-0.08,R1,0.697177902556148,1.0,5.0167472089708895e-30,65
0.6950468666501076,0.5164429530201342,-0.08,R1,0.697177902556148,1.0,5.142961713030744e-30,65
0.6951267250393695,0.5345637583892617,-0.08,R1,0.697177902556148,1.0,3.118111701104892e-30,65
0.6952065834286312,0.5526845637583893,-0.08,R1,0.697177902556148,1.0,3.396153510163039e-30,65
0.6952864418178929,0.5708053691275168,-0.08,R1,0.697177902556148,1.0,4.177909829252365e-30,65
0.6953663002071546,0.5889261744966443,-0.08,R1,0.697177902556148,1.0,3.4145521416064116e-30,64
0.6954461585964163,0.6070469798657718,-0.08,R1,0.697177902556148,1.0,2.76987093340758e-30,64
0.6955260169856782,0.6251677852348994,-0.08,R1,0.697177902556148,1.0,2.7570680843300478e-30,64
0.6956058753749399,0.6432885906040269,-0.08,R1,0.697177902556148,1.0,2.7543030094838206e-30,64
0.6956857337642016,0.6614093959731542,-0.08,R1,0.697177902556148,1.0,2.8591901410831747e-30,64
0.6957655921534633,0.6795302013422817,-0.08,R1,0.697177902556148,1.0,2.663919229014729e-30,64
0.6958454505427251,0.6976510067114092,-0.08,R1,0.697177902556148,1.0,2.7709837091068095e-30,64
0.6959253089319869,0.7157718120805368,-0.08,R1,0.697177902556148,1.0,2.6341441094393806e-30,64
0.6960051673212486,0.7338926174496643,-0.08,R1,0.697177902556148,1.0,2.6843688708613745e-30,64
0.6960850257105103,0.7520134228187918,-0.08,R1,0.697177902556148,1.0,2.395666375293259e-30,64
0.6961648840997721,0.7701342281879193,-0.08,R1,0.697177902556148,1.0,2.388223746287555e-30,63
0.6962447424890338,0.7882550335570468,-0.08,R1,0.697177902556148,1.0,2.388691358824425e-30,63
0.6963246008782956,0.8063758389261744,-0.08,R1,0.697177902556148,1.0,2.4023949187519314e-30,63
0.6964044592675573,0.8244966442953019,-0.08,R1,0.697177902556148,1.0,2.670934540510257e-30,56
0.6964843176568191,0.8426174496644294,-0.08,R1,0.697177902556148,1.0,2.403768319592333e-30,56
0.6965641760460808,0.8607382550335569,-0.08,R1,0.697177902556148,1.0,2.3306799623147745e-30,56
0.6966440344353425,0.8788590604026845,-0.08,R1,0.697177902556148,1.0,4.403860474936363e-30,56
0.6967238928246043,0.896979865771812,-0.08,R1,0.697177902556148,1.0,4.457194239102001e-30,56
0.6968037512138661,0.9151006711409395,-0.08,R1,0.697177902556148,1.0,4.4557125911260396e-30,57
0.6968836096031278,0.933221476510067,-0.08,R1,0.697177902556148,1.0,4.301505150703878e-31,57
0.6969634679923895,0.9513422818791946,-0.08,R1,0.697177902556148,1.0,5.4576544573270824e-30,57
0.6970433263816512,0.9694630872483221,-0.08,R1,0.697177902556148,1.0,5.4530791973587335e-30,57
0.6971231847709131,0.9875838926174496,-0.08,R1,0.697177902556148,1.0,2.8227970865881215e-30,57
0.6972030431601748,1.0057046979865771,-0.08,R1,0.697177902556148,1.0,2.8235624364930885e-30,57
0.6972829015494365,1.0238255033557047,-0.08,R1,0.697177902556148,1.0,4.417692850256088e-31,58
0.6973627599386982,1.0419463087248322,-0.08,R1,0.697177902556148,1.0,6.643554341445535e-30,58
0.69744261832796,1.0600671140939597,-0.08,R1,0.697177902556148,1.0,6.65189795884468e-30,58
0.6975224767172218,1.0781879194630872,-0.08,R1,0.697177902556148,1.0,3.443050468201384e-30,58
0.6976023351064835,1.0963087248322148,-0.08,R1,0.697177902556148,1.0,3.445422789232239e-30,59
0.6976821934957452,1.1144295302013423,-0.08,R1,0.697177902556148,1.0,8.114884913603593e-30,59
0.697762051885007,1.1325503355704698,-0.08,R1,0.697177902556148,1.0,8.01957154613498e-30,59
0.6978419102742687,1.1506711409395973,-0.08,R1,0.697177902556148,1.0,6.508151330800305e-30,59
0.6979217686635305,1.1687919463087248,-0.08,R1,0.697177902556148,1.0,4.2062792955132756e-30,59
0.6980016270527922,1.1869127516778524,-0.08,R1,0.697177902556148,1.0,8.016480763065576e-30,60
0.698081485442054,1.20503355704698,-0.08,R1,0.697177902556148,1.0,9.869137206689314e-30,60
0.6981613438313157,1.2231543624161074,-0.08,R1,0.697177902556148,1.0,4.195715222762036e-30,60
