step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.482866548426587e-32,2.249653040681814e-32,1.0,3.249353604749327e-12
5,2.7391456525478636e-28,1.1238878954464087e-28,1.0,3.249450921811606e-12
10,1.0630451792608099e-27,4.361738150625793e-28,1.0000000000000004,3.2494603585612644e-12
25,6.395326548014496e-27,2.62404085305023e-27,0.9999999999999992,3.2497740184856406e-12
50,2.5697981791747446e-26,1.0544036110778625e-26,1.0000000000000002,3.250440271012213e-12
75,5.825249415161154e-26,2.3901347851167022e-26,1.0,3.251103435714659e-12
100,1.038032918160702e-25,4.2591113426573217e-26,1.0000000000000002,3.251837727163076e-12
125,1.6216179504100417e-25,6.653595743655291e-26,1.0,3.252826200565602e-12
150,2.3322061222062024e-25,9.569181646092537e-26,1.0,3.25381530315161e-12
200,4.155053440379721e-25,1.7048433558952873e-25,1.0,3.2560938260422903e-12
250,6.497461661267389e-25,2.665947502803643e-25,0.9999999999999997,3.2585252130436624e-12
300,9.385156524570916e-25,3.850786030682111e-25,1.0,3.261291193409902e-12
350,1.2796301412803489e-24,5.250399244361536e-25,1.0,3.263968506732976e-12
400,1.6717132078440733e-24,6.859139590500416e-25,1.0000000000000002,3.2670426450533215e-12
450,2.1158410454676238e-24,8.681422754857135e-25,0.9999999999999999,3.270403698013872e-12
500,2.6137102772455675e-24,1.0724210083782006e-24,1.0000000000000004,3.2741616117301654e-12
