R,R_input_text,condition_id,window,step_start,step_end,n,phi,phi_over_pi,s0,stability_gain,S_mean,S_amp,S_min,S_max,S_drift,Q_max_error,gray_error_no_phase,gray_depth_no_phase
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,all,0,4096,4097,0.0,0.0,0.01,0.0,-2.412017756490939e-07,0.019999998696722338,-0.019999997393444602,0.020000000000000073,2.6637395424987082e-05,4.440892098500626e-16,2.6879900478299048e-05,4.570572343572288
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,first16,0,15,16,0.0,0.0,0.01,0.0,0.0001623306133405301,0.019965202387283887,-0.019930404774567697,0.020000000000000073,0.00435827363884144,2.220446049250313e-16,0.004555401864898083,2.3414733047482152
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,first64,0,63,64,0.0,0.0,0.01,0.0,0.0001766928293812781,0.019970603254051894,-0.01994120650810371,0.020000000000000073,1.586700934575597e-05,4.440892098500626e-16,0.0002219565846751404,3.6537319664500147
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,first256,0,255,256,0.0,0.0,0.01,0.0,0.00010011155538452299,0.01999078458170303,-0.019981569163405984,0.020000000000000073,0.00014438520912448457,4.440892098500626e-16,0.00025371218280597745,3.5956586782320428
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,first_half,0,2047,2048,0.0,0.0,0.01,0.0,1.308074677836568e-05,0.019999998696722338,-0.019999997393444602,0.020000000000000073,2.8081161499527585e-05,4.440892098500626e-16,4.116321155555614e-05,4.385490748913363
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,tail,2048,4096,2049,0.0,0.0,0.01,0.0,-1.35566486466214e-05,0.01999998624797547,-0.01999998040442974,0.0199999920915212,4.496460263954649e-06,4.440892098500626e-16,1.8066860935105602e-05,4.743117298296178
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,block256_0000_0255,0,255,256,0.0,0.0,0.01,0.0,0.00010011155538452299,0.01999078458170303,-0.019981569163405984,0.020000000000000073,0.00014438520912448457,4.440892098500626e-16,0.00025371218280597745,3.5956586782320428
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,block256_0256_0511,256,511,256,0.0,0.0,0.01,0.0,-0.0001307757189140134,0.019988802510845782,-0.019999941390887843,0.01997766363080372,5.698565531529084e-05,4.440892098500626e-16,0.00019895886338352237,3.701236708777899
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,block256_0512_0767,512,767,256,0.0,0.0,0.01,0.0,0.00013293023340343548,0.019994313815912046,-0.01999877155678109,0.019989856075043,4.2837007667714916e-05,4.440892098500626e-16,0.0001814534251591049,3.741234829537498
0.6865129025561479,0.68651290255614794,phi0_s0.01_g0,block256_0768_1023,768,1023,256,0.0,0.0,0.01,0.0,-0.00010610540575953752,0.019982963353825597,-0.019965963203435962,0.01999996350421523,0.00013332102533752526,4.440892098500626e-16,0.0002564630772714665,3.5909751509868593
