step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.4683025858782735e-32,3.7024538788179117e-32,1.0000000000000002,0.0
25,1.1218254448876935e-30,1.6827381673317678e-30,1.0000000000000002,4.353291932867632e-16
50,2.897807372100277e-30,4.346711058151026e-30,0.9999999999999999,8.596764026807967e-16
75,1.7637671499968197e-29,2.6456507249956044e-29,0.9999999999999996,8.632534350630958e-16
100,6.210650737721793e-29,9.3159761065841e-29,0.9999999999999996,2.722405555261851e-15
125,9.8804551813638e-29,1.482068277204798e-28,1.0,4.6002860574365866e-15
150,1.1915227723017108e-28,1.7872841584528518e-28,1.0000000000000002,5.047191989520544e-15
200,1.1761516510097e-28,1.7642274765148429e-28,1.0000000000000002,3.753336591160524e-15
300,1.5610272104165262e-28,2.3415408156252023e-28,1.0,5.2953293408098e-15
500,2.508647735221366e-28,3.762971602832846e-28,0.9999999999999996,6.149389602342272e-15
750,7.082978896758545e-28,1.0624468345140322e-27,1.0000000000000002,1.182074740975302e-14
1000,1.900722062794395e-27,2.851083094192327e-27,1.0000000000000004,1.7303711228193816e-14
1500,1.5725981429663327e-26,2.3588972144502013e-26,0.9999999999999997,5.123103866986649e-14
2000,3.894582557517528e-26,5.841873836278185e-26,1.0,8.074915705685201e-14
3000,1.4537457037649919e-25,2.1806185556482785e-25,1.0,1.56138993298242e-13
4000,3.2478786463299135e-25,4.871817969496459e-25,1.0000000000000002,2.3391778780657307e-13
5000,5.860037329705927e-25,8.790055994561515e-25,0.9999999999999999,3.156522252714151e-13
7500,1.4169374643570497e-24,2.125406196536441e-24,1.0000000000000002,5.019312390409169e-13
10000,2.665459821396132e-24,3.998189732095909e-24,0.9999999999999997,7.748100723323121e-13
15000,1.549362119479857e-23,2.3240431792206933e-23,1.0000000000000002,4.024501826924765e-12
20000,7.340505136152995e-22,1.1010757704233683e-21,0.9999999999999999,3.6612364291120334e-11
25000,6.440686641591092e-20,9.661029962390765e-20,1.0000000000000002,3.465177307967837e-10
30000,5.77984146420473e-18,8.669762196306659e-18,1.0,3.2838808410000077e-09
35000,5.191606924617088e-16,7.787410386922079e-16,0.9999999999999648,3.112397548411707e-08
40000,4.6636428131402205e-14,6.99546421970358e-14,0.9999999999968675,2.9499062077532795e-07
