t,H,Q2_re,Q2_im,generator_norm
131,np.float64(115.02943725152566),np.float64(-21.797958971132886),np.float64(4.0123460109953157e-13),np.float64(10.917005677600894)
132,np.float64(115.02943725152556),np.float64(-21.79795897113288),np.float64(4.0611958240788226e-13),np.float64(10.9155832951084)
133,np.float64(115.02943725152575),np.float64(-21.797958971132886),np.float64(4.261035968511351e-13),np.float64(10.933772393591532)
134,np.float64(115.02943725152576),np.float64(-21.797958971132914),np.float64(4.383160501220118e-13),np.float64(10.949174756067881)
135,np.float64(115.02943725152568),np.float64(-21.79795897113285),np.float64(4.560796185160143e-13),np.float64(10.96500024464383)
136,np.float64(115.02943725152532),np.float64(-21.79795897113282),np.float64(4.558575739110893e-13),np.float64(10.972010502221407)
137,np.float64(115.02943725152502),np.float64(-21.797958971132797),np.float64(4.939104680801165e-13),np.float64(10.968216155458846)
138,np.float64(115.0294372515254),np.float64(-21.797958971132836),np.float64(5.264677582772492e-13),np.float64(10.95232664206704)
139,np.float64(115.0294372515254),np.float64(-21.797958971132815),np.float64(5.375699885235008e-13),np.float64(10.936723074006837)
140,np.float64(115.02943725152545),np.float64(-21.797958971132886),np.float64(5.535572000781031e-13),np.float64(10.922283974658122)
141,np.float64(115.029437251525),np.float64(-21.797958971132786),np.float64(5.651035195342047e-13),np.float64(10.910541504724609)
142,np.float64(115.02943725152484),np.float64(-21.797958971132786),np.float64(5.631051180898794e-13),np.float64(10.916381976001478)
143,np.float64(115.02943725152494),np.float64(-21.79795897113281),np.float64(5.728750807065808e-13),np.float64(10.920314542710368)
144,np.float64(115.02943725152507),np.float64(-21.797958971132857),np.float64(5.704325900524054e-13),np.float64(10.940861778548262)
145,np.float64(115.02943725152491),np.float64(-21.797958971132843),np.float64(5.6754601018838e-13),np.float64(10.957895907964323)
146,np.float64(115.02943725152505),np.float64(-21.797958971132907),np.float64(5.564437799421285e-13),np.float64(10.970728829973421)
147,np.float64(115.029437251525),np.float64(-21.79795897113289),np.float64(5.622169396701793e-13),np.float64(10.971834417393135)
148,np.float64(115.02943725152494),np.float64(-21.79795897113288),np.float64(5.691003224228552e-13),np.float64(10.963342673163465)
149,np.float64(115.02943725152485),np.float64(-21.7979589711329),np.float64(5.740963260336684e-13),np.float64(10.943935589016055)
150,np.float64(115.02943725152495),np.float64(-21.79795897113292),np.float64(5.679900993982301e-13),np.float64(10.92760572096173)
151,np.float64(115.0294372515248),np.float64(-21.797958971132886),np.float64(5.733191699164308e-13),np.float64(10.91600102389109)
152,np.float64(115.02943725152491),np.float64(-21.797958971132903),np.float64(5.95523630408934e-13),np.float64(10.907716541255644)
153,np.float64(115.02943725152502),np.float64(-21.797958971132914),np.float64(6.246114736541131e-13),np.float64(10.918160679876522)
154,np.float64(115.02943725152528),np.float64(-21.79795897113298),np.float64(6.246114736541131e-13),np.float64(10.927263955684241)
155,np.float64(115.02943725152558),np.float64(-21.797958971133028),np.float64(6.519229600598919e-13),np.float64(10.949004723800462)
156,np.float64(115.02943725152565),np.float64(-21.797958971133042),np.float64(6.834532939592464e-13),np.float64(10.965560321391843)
157,np.float64(115.02943725152619),np.float64(-21.79795897113311),np.float64(7.112088695748753e-13),np.float64(10.974170942209284)
158,np.float64(115.02943725152628),np.float64(-21.79795897113315),np.float64(6.851186284961841e-13),np.float64(10.968775602744321)
159,np.float64(115.02943725152623),np.float64(-21.797958971133163),np.float64(6.870060076380469e-13),np.float64(10.956240748388105)
160,np.float64(115.02943725152616),np.float64(-21.797958971133166),np.float64(6.833422716567839e-13),np.float64(10.934882713771277)
161,np.float64(115.02943725152626),np.float64(-21.7979589711332),np.float64(6.965539256498232e-13),np.float64(10.919337768988466)
162,np.float64(115.02943725152622),np.float64(-21.79795897113317),np.float64(7.043254868221993e-13),np.float64(10.911456416580762)
163,np.float64(115.02943725152579),np.float64(-21.797958971133205),np.float64(6.892264536872972e-13),np.float64(10.907629144346442)
164,np.float64(115.02943725152603),np.float64(-21.797958971133212),np.float64(6.80566714095221e-13),np.float64(10.922335935879033)
165,np.float64(115.02943725152568),np.float64(-21.79795897113317),np.float64(6.725731083179198e-13),np.float64(10.935859180196582)
166,np.float64(115.02943725152593),np.float64(-21.7979589711332),np.float64(6.568079413682426e-13),np.float64(10.957398628028947)
167,np.float64(115.02943725152568),np.float64(-21.797958971133156),np.float64(6.413758413259529e-13),np.float64(10.971358298552856)
168,np.float64(115.02943725152568),np.float64(-21.79795897113316),np.float64(6.421529974431905e-13),np.float64(10.974847546741868)
169,np.float64(115.02943725152556),np.float64(-21.79795897113314),np.float64(6.501466032204917e-13),np.float64(10.963061816600115)
170,np.float64(115.02943725152565),np.float64(-21.797958971133077),np.float64(6.485922909860165e-13),np.float64(10.947633376585397)
171,np.float64(115.02943725152576),np.float64(-21.797958971133067),np.float64(6.52145004664817e-13),np.float64(10.925896303747988)
172,np.float64(115.02943725152608),np.float64(-21.797958971133106),np.float64(6.530331830845171e-13),np.float64(10.912633031153307)
173,np.float64(115.029437251526),np.float64(-21.79795897113309),np.float64(6.379341499496149e-13),np.float64(10.909114159687476)
174,np.float64(115.02943725152592),np.float64(-21.797958971133074),np.float64(6.115108419635362e-13),np.float64(10.910358538559327)
175,np.float64(115.02943725152565),np.float64(-21.797958971133056),np.float64(6.121769757783113e-13),np.float64(10.92870517014202)
176,np.float64(115.02943725152569),np.float64(-21.79795897113305),np.float64(6.388223283693151e-13),np.float64(10.945369147228165)
177,np.float64(115.02943725152538),np.float64(-21.797958971132985),np.float64(6.394884621840902e-13),np.float64(10.965141335487946)
178,np.float64(115.02943725152537),np.float64(-21.797958971132992),np.float64(6.432632204678157e-13),np.float64(10.97461154667154)
179,np.float64(115.02943725152551),np.float64(-21.79795897113301),np.float64(6.666611707117909e-13),np.float64(10.972574421534835)
180,np.float64(115.02943725152574),np.float64(-21.797958971133063),np.float64(6.52589093874667e-13),np.float64(10.95514644246122)
181,np.float64(115.02943725152578),np.float64(-21.797958971133056),np.float64(6.923350781562476e-13),np.float64(10.938343187349309)
182,np.float64(115.0294372515257),np.float64(-21.797958971133042),np.float64(6.827871601444713e-13),np.float64(10.917732124750538)
183,np.float64(115.02943725152596),np.float64(-21.79795897113311),np.float64(6.517009154549669e-13),np.float64(10.908084270274136)
184,np.float64(115.0294372515258),np.float64(-21.7979589711331),np.float64(6.348255254806645e-13),np.float64(10.90934854999564)
185,np.float64(115.02943725152585),np.float64(-21.79795897113307),np.float64(6.499245586155666e-13),np.float64(10.915801607762967)
186,np.float64(115.02943725152566),np.float64(-21.79795897113306),np.float64(6.430411758628907e-13),np.float64(10.936840860965319)
187,np.float64(115.0294372515257),np.float64(-21.797958971133077),np.float64(6.283862319378386e-13),np.float64(10.95492448049837)
188,np.float64(115.02943725152556),np.float64(-21.797958971133095),np.float64(6.544764730165298e-13),np.float64(10.97130834779986)
189,np.float64(115.02943725152542),np.float64(-21.797958971133063),np.float64(6.285527653915324e-13),np.float64(10.974837012381373)
190,np.float64(115.02943725152527),np.float64(-21.797958971133042),np.float64(6.399325513939402e-13),np.float64(10.967472718075829)
191,np.float64(115.02943725152502),np.float64(-21.79795897113305),np.float64(6.423750420481156e-13),np.float64(10.945690794969128)
192,np.float64(115.02943725152497),np.float64(-21.79795897113303),np.float64(6.432632204678157e-13),np.float64(10.929221850241115)
193,np.float64(115.02943725152487),np.float64(-21.797958971133042),np.float64(6.366018823200648e-13),np.float64(10.911172800313906)
194,np.float64(115.02943725152504),np.float64(-21.79795897113305),np.float64(6.510347816401918e-13),np.float64(10.9061697481852)
195,np.float64(115.0294372515249),np.float64(-21.797958971133067),np.float64(6.481482017761664e-13),np.float64(10.912397399354694)
196,np.float64(115.02943725152511),np.float64(-21.797958971133053),np.float64(6.448175327022909e-13),np.float64(10.923656710540607)
197,np.float64(115.02943725152494),np.float64(-21.79795897113302),np.float64(6.481482017761664e-13),np.float64(10.946072983470447)
198,np.float64(115.02943725152502),np.float64(-21.797958971133035),np.float64(6.332712132461893e-13),np.float64(10.963546456354202)
199,np.float64(115.02943725152471),np.float64(-21.797958971133),np.float64(6.294964549624638e-13),np.float64(10.975040754722993)
200,np.float64(115.02943725152478),np.float64(-21.797958971133006),np.float64(6.446509992485971e-13),np.float64(10.97181358182329)
201,np.float64(115.02943725152475),np.float64(-21.797958971133006),np.float64(6.515898931525044e-13),np.float64(10.959949673162365)
202,np.float64(115.02943725152463),np.float64(-21.797958971132964),np.float64(6.499245586155666e-13),np.float64(10.935556998291206)
203,np.float64(115.0294372515248),np.float64(-21.797958971132974),np.float64(6.188383139260623e-13),np.float64(10.921110576917675)
204,np.float64(115.02943725152521),np.float64(-21.797958971133056),np.float64(6.188383139260623e-13),np.float64(10.907000442932075)
205,np.float64(115.02943725152487),np.float64(-21.797958971133056),np.float64(6.208367153703875e-13),np.float64(10.90724860402191)
206,np.float64(115.02943725152447),np.float64(-21.797958971132978),np.float64(6.421529974431905e-13),np.float64(10.918291929630689)
207,np.float64(115.02943725152412),np.float64(-21.79795897113292),np.float64(6.250555628639631e-13),np.float64(10.933386489412708)
208,np.float64(115.02943725152406),np.float64(-21.797958971132903),np.float64(6.290523657526137e-13),np.float64(10.955486489423624)
209,np.float64(115.02943725152372),np.float64(-21.79795897113285),np.float64(6.377121053446899e-13),np.float64(10.97019936535429)
210,np.float64(115.02943725152383),np.float64(-21.79795897113287),np.float64(6.31272811801864e-13),np.float64(10.975643576072397)
211,np.float64(115.02943725152379),np.float64(-21.797958971132843),np.float64(6.31494856406789e-13),np.float64(10.965653164786358)
212,np.float64(115.02943725152403),np.float64(-21.797958971132886),np.float64(6.088463067044358e-13),np.float64(10.95066208396921)
213,np.float64(115.02943725152403),np.float64(-21.797958971132896),np.float64(6.123990203832363e-13),np.float64(10.925787943652397)
214,np.float64(115.0294372515244),np.float64(-21.79795897113293),np.float64(6.339373470609644e-13),np.float64(10.914821124690079)
215,np.float64(115.02943725152406),np.float64(-21.797958971132864),np.float64(6.115108419635362e-13),np.float64(10.905916473667768)
216,np.float64(115.02943725152392),np.float64(-21.797958971132843),np.float64(6.086242620995108e-13),np.float64(10.911517872430997)
217,np.float64(115.0294372515239),np.float64(-21.797958971132893),np.float64(6.155076448521868e-13),np.float64(10.926764703450988)
218,np.float64(115.02943725152382),np.float64(-21.79795897113286),np.float64(6.061817714453355e-13),np.float64(10.944164437800875)
219,np.float64(115.02943725152403),np.float64(-21.79795897113292),np.float64(5.949685188966214e-13),np.float64(10.963947422281512)
220,np.float64(115.02943725152426),np.float64(-21.797958971132957),np.float64(5.779821066198565e-13),np.float64(10.973889540791214)
221,np.float64(115.02943725152419),np.float64(-21.797958971132932),np.float64(5.839217998016011e-13),np.float64(10.97269873237198)
222,np.float64(115.02943725152414),np.float64(-21.79795897113291),np.float64(5.627720511824919e-13),np.float64(10.956863032361765)
223,np.float64(115.02943725152406),np.float64(-21.79795897113287),np.float64(5.642153411145046e-13),np.float64(10.940475739218462)
224,np.float64(115.02943725152394),np.float64(-21.797958971132864),np.float64(5.517808432387028e-13),np.float64(10.917531501046916)
225,np.float64(115.02943725152386),np.float64(-21.797958971132832),np.float64(5.566658245470535e-13),np.float64(10.911110368992126)
226,np.float64(115.0294372515238),np.float64(-21.797958971132836),np.float64(5.38902256153051e-13),np.float64(10.908397449082365)
227,np.float64(115.02943725152396),np.float64(-21.797958971132836),np.float64(5.515587986337778e-13),np.float64(10.918908680089126)
228,np.float64(115.02943725152389),np.float64(-21.797958971132815),np.float64(5.617728504603292e-13),np.float64(10.937147441555151)
229,np.float64(115.02943725152423),np.float64(-21.797958971132957),np.float64(5.637712519046545e-13),np.float64(10.954833015394263)
230,np.float64(115.02943725152434),np.float64(-21.797958971132964),np.float64(5.646594303243546e-13),np.float64(10.970190340109765)
231,np.float64(115.0294372515244),np.float64(-21.797958971132992),np.float64(5.842548667089886e-13),np.float64(10.973830768905655)
232,np.float64(115.02943725152451),np.float64(-21.797958971133017),np.float64(6.159517340620368e-13),np.float64(10.966193188507763)
233,np.float64(115.0294372515244),np.float64(-21.797958971132978),np.float64(6.163958232718869e-13),np.float64(10.946364076420464)
234,np.float64(115.02943725152463),np.float64(-21.797958971133014),np.float64(6.175060462965121e-13),np.float64(10.930435671738563)
