step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.058006003377008e-32,2.744358213047745e-32,0.9999999999999993,7.046005543709292e-17
5,1.9417862430439602e-29,8.796552893988907e-30,1.0000000000000002,4.6704936071642275e-16
10,2.627093705795073e-29,1.1901087889192821e-29,1.0000000000000002,5.439431933481011e-16
25,6.134312573847988e-29,2.778926115962472e-29,0.9999999999999997,9.01645711150504e-16
50,1.2226008908474857e-28,5.538546502275511e-29,0.9999999999999996,1.238547100783863e-15
75,1.9095624927307331e-28,8.650574970266054e-29,1.0000000000000002,1.5030042142958777e-15
100,2.5770991622145968e-28,1.1674605881406333e-28,0.9999999999999997,1.7119188640681697e-15
125,3.5051698805210615e-28,1.5878891081278386e-28,1.0,1.999596118955889e-15
150,3.9379865454954764e-28,1.783960879698266e-28,1.0,2.2658744105070568e-15
200,4.0647161885386395e-28,1.841371112789528e-28,1.0000000000000002,2.2725698534629935e-15
250,5.643183877892706e-28,2.5564382099324547e-28,1.0,2.689326064103725e-15
300,6.595152499130121e-28,2.9876928014267795e-28,1.0000000000000002,2.7899807414444646e-15
350,8.963794717099509e-28,4.060719589619456e-28,1.0,3.2799945891705497e-15
400,1.165466720079301e-27,5.2797210228916395e-28,0.9999999999999999,3.828791981288596e-15
450,1.4006343038061849e-27,6.345061812391816e-28,0.9999999999999999,4.205775222237239e-15
500,1.3620892851177726e-27,6.170447692579747e-28,1.0,4.151229644461805e-15
