R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.6971777802310031,0.69717778023100307,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,1.0916948710051222e-06,0.019999995295227946,0.019999995431568992,-0.0009867496925951569,1.8325149803111393e-06,4.440892098500626e-16,4.440892098500626e-16,2.9289146233708427e-06,5.533293287635347
0.6971777802310031,0.69717778023100307,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,1.0916948710006387e-06,0.019999995295228584,0.01999999543157005,-0.0009867496925911043,1.83251498032301e-06,6.661338147750939e-16,4.440892098500626e-16,2.928914622739852e-06,5.53329328772891
